Index,Reference,Hypothesis
15,SCHOOL CLASS PHOTO FROM THE BOYS SCHOOL OF STANDARD SOUTH CAROLINA,TE I O
16,A MAN ON SKIS FLY THROUGH THE SKY,A MANON SCENE FLY THROUGH THE SKY
17,THE SKIER TAKES OFF DOWN THE STEEP HILL,TE STEAIRPLAK ARFES DOWN THE STREET 
18,A MAN IS SKIING IN MID JUMP ONTO A RAMP,TAN IS SEM IE STREET
19,THE SKIER IS LEANING FORWARD WHILE JUMPING THROUGH THE AIR,A VERY BU TRESENT
20,A MAN FLYING THROUGH HE AIR WHILE RIDING,A MAN TRING THROUGH HA RAILROAD RUNWAY
21,A BASEBALL PLAYER IN A BATTING STANCE AT HOME PLATE WITH THE CATCHER IN POSITION TO CATCH A PITCH,A BASEBALL PLAYER ON A BACK SOTOF PATE WITH A BACKIT IHER I EHAD O IT
22,A MAN AT BAT WAITING FOR A PITCH WITH A CATCHER AND UMPIRE BEHIND HIM AND PLAYERS FROM THE OPPOSING TEAM IN THE DUGOUT,A RANAN BACK IN A AAECO API OT A O A PATY T O
23,A HITTER IS WAITING FOR THE PITCH TO BE THROWN, CONKEDER IS WAITING FOR THE PICTRIN TE GROSS
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASEBALL TAX A ATPASS O A SE
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BESETALL TAM ACKET IN BACK TO A TET
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWOMEN PLAY IN THE UNMESEN CONTOR WHILE TWO OTHER O
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO FRIENDS ARE PLANES ATHAT ARE UNDERNEATH
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,TWO TITPARS AFAN E RIVER ARE UNDE BLOD
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING N E BOR
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,PIRETN T STANING NEXT WIITER ION
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BID WITH BLACK AND RED T EDOWN IT
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BIRD WALKING BETHROUGH ATTACH TROT
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A BI TRUCKIN INSIDE OF AN AFCRI
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A BLUE WABIN EO ETOI
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITEWIBO TOSIN OE OE
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,THAT LOTOF TOPIC ON ATI
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD MAN LAYING ON A DED IWAY
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,SITN CO SIT TO P 
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A GOG IT A BOX AN A BIT ON A PANE
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,BIG DOG TLAYING ON TOP OF A BAK UMBRELLA
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A BOK SATES ON TE ONTINTMAT
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,WALKIN ILIK I PLE ATTENDING ON  TOETAN
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A VER AXE COK IN  FONT
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,A NEON TRACK WITH A FACE OFFEN AMIT
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,AON O URPENC TE TO THE STREET
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,FORIE STOPPING OIN OP POS SON
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A BUS NETS TO BRAN IN TU
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,THREE PEOPLE I THAI SURVES ON  PIC
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORTO EMERS I COVERED ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND WHITER PHOTO OF BACK AND BIN
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,OAN MOVING DOWN A STREET ONRID
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LONG TRACK SIT
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A SANTAT IS ON THE RAIL WITH A BI
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,PLANE ON TOP OF A POTOTRFT WAT RED POT PLAN TRAFT TEO
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING LON WAY TRACK TO FONT
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,TD BEAR IS SITTING IN FRONT OF A FIRE TRACK
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,TO  I I I INI
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A RANDER TINN  SIT ON E 
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN FRONT OF A BUSY DOX
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BIG TEDDY BEAR SITTING NEXT TO SOME BAGRO
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A STEABORT TAND ROUN IIT IN FRONT OF A RI
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,ATIDES INA TEAA
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER, S
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE BIDROUND IS SITTING N TE STREETS
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A KEYBOARDI SANTING IN THE FONTTREE
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A BUMCL ONI TLAYOE DOWN
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,ONEOF BESEBAT COMPEATER ON THE TAKTORAF ARAN
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DECIDENTAL BUS I SIT RONI TON THE TRACK
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A BUTLE DECKER BAG DRIVING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,TE SV MKBUSI ITES STATIN ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A YELLOW TOO I ONWAL
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BATTET ASBENT A BAT US
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,AN GREEN SANIN POK OF A RED PATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SINE OF DIK I TRAY TRI STATION
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,WITHOUT USIN TAN ONSIDE A DIKE AR TAN
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,TAK UP TO STAND SY NEXT TO A TRREE
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,OTIN CONTAINER IN PARK IN E TOT
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A VANO SITTING IN HE BACKNO
79,A MAN ON SNOW SKIS WITH HIS DOG,ON IN IA TI TI T
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,PERSON ON  TOP OF A SNOW COVERED SLOPE NEARBY
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE I INUCTON ON A PAT
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE TIIN ON A STREET TOL
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GLAS IS SEN  HORGE WALKING INBI PICTR
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRASS OF A TRAIN IN THE TRACK
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TIN CERAT TE CE TOLA T
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,HE POWOR POFLECTONER ATEN INIEN OU WORS TITIM
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A GE  ID I  T
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A TRACKIN IS SRAN ON THE AVERIT RIVER
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOP T ANDVR LAR AND N APINT TOT
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,TWO PEOPLE HADIN TA ON  CITY TE
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,MIN IRECTIN A TAC TRATE SIGN ON TRAN
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITN ON ABA E WATER
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A TI SITTING ON A TIN IN PRON
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN RIDENG ON A TATY OFTIT
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,X TO A CITY STA NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,THE OTORPACE  ARGISSTATEN EROUN
97,A ROAD FILLED WITH CARS IN A DESERT,THE RONWAY OF TARK INTREN
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,ANAN N TEET WIT S SILVER TIRS
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,EVIDEOD A CAR ARVE IN ININ SADDOR
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TORTD TRAFFIC OXTO AN AIRWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD, PEOPLE BACKGROUN ON A TALE I STT
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG WAYWAY ANE  BETWEIN  IGE BON AND MANY PEOPLE WAUKIN
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,BORD ON A RESTURANT ALONG A COTIT
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,  T ON O STREETO
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,TIBER IS NAT A GREEN BLUE A OER
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A PLATFORM IS TO CAR IN FRONT
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A NATAN AGE JANI TACIN TRAIN
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,AA SITTING NATOF PICTUR IKING TO I EE REKABED
109,A CAT SITS ON THE EDGE OF A TOILET,HE JET SITS UNDER TETAT
110,A CAT IS LAYING ON A TOILET SEAT,A CAT IS LAYING ON THE SONO
111,A CAT SITS ON TOP OF A TOILET BOWL,THE TRACK SIT ON TOP OF A TABLE
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,AATRACK IS PACED ON THE BACK OF A ROA
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BACK OF A PAIRBOARD WITH PAINT
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL COC SIKING OFF OF A WHITE ROL ONTOTER TI IN THE BACK
115,A CAT SITTING ON A TOILET IN A BATHROOM,A JATFOOM IN  TAIN
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ANBLE SOP A TOP IT INO
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OTECA WIT ON E BIKE ONTRACK
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,E TEET TRACK IN A LARGE TAN PICTUN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,WIT DIFFERENT SINTS SIFENTING ON NEIGHBORWOOD SITTING
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A PITING BED IR SITTING ON TEISTREET
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNC OF PEO SIT OT THE PURF
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,TAN ARWOR IS AMINING WITH A PLATFORM IN FRONT OF  OFR
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PANTIN A SIN ADET TIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING, OF A PAR OF T  IN FONT OF AOTE
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,A STER SERY LINE SEPRATION EFO I
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A WOODEN BEAR WAITING NEX TO A TABA
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A  GOING TOAT
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,AN UMBRO AN PASE  I AR
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A RED MAN ON IN
130,THE YOUNG GIRL IS BRUSHING HER HAIR,TE YOUNG BI IS TESSING PEPAR
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TEMEDER SITTING EXT TOA INTERECION
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,EMETICATIS ON GREING BOAR IN PEBACTON
133,A SET OF TWINS WHO ARE TAKING A BATH,A CITY ETER IN AN EMTY TACT
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,SEVERAL GETTY GIRLS SITTING NEXT TO EACH OTHER  BACKU
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,POPLE DOE OFFETIN ESIN AIN TOT
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,AN A  BI AD ON TII
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A AR PATE WITH A TACK IT
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES AT
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,SEVERIN MOTION ATTRACK LIGHT
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,AN ON IIGTION SITTING TE MAN
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,COMTAINERS SIT ON KEYBOARD ANIG MAGITANC
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,SOM ARE TA INA TIN O
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A PETTY BEAR IT REST IN OFFICE TICEINI
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A GREN PT PITOGRAPH OKIN ONO
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,TUCTO EBER I US IN TE MARK
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH A FOUR CHAIRS TO HODA C
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A BANOM IN SINT OR SEAT
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIREPLACE IND BAES ON THE DOWN
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH TARON TRACKS NEXT TO WINDOWS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,N ON E OTHER TACERSIDE OF A TAK
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A SASON IT LOOKING VERI BITY
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN PASES WITH TA PICTURE OF A DIVER ON THE TROUK
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A SITIATENEX OF E B IN TE HANDIES OF A RIIN THE BALLWAY
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,YS VER TRAN I OBE CARS AN FORFIEL
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,TANEN OF A LARGE BAN AIRPRIFT AR TOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,T CANGESN NEXT TO METAR CYCYCLES
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PA AIIII
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PA TRIE BEGIN PROSECTIONAL EDAT
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN TAKING A SMACCE WALL WIK I
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,AN EVENTAG IR IN IN DIFFENT BACKET
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,ATA DEUBLE DECKER BUS ON TE INAK
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURN ININ TRAVELING TIRTA SIRTIN
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A SOPER DONE WALK STA ON FILD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,SEVERAL DECKER DESKER COSSIN LARE FIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,AAENAR BUS IS PARKED INFE
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,DESED WITH POCOMPUE EC PI O PIZPA SOTTIT
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A FRONT OF A RABLMATOG WITA COMPUTER TRACK
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,SEVENA BACEBAS PAPE AT ETET
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A VETY POTY PLAN EXTO ETE
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL TOVER ON A TACKN COMPUTEROBAK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A GOUP OF BA CROK ON ON TREE IN THE BACKGROUNN
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TO BE BIINT T T
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF PEOPLE ARPEALED BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,T ANIALS INPEE STEETIN DIFFEENTINE
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,SERTO OF PEOPLE ARE IN THE STAT
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF SITTING ON OP OF A TRATEFIGT
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,AD BAS IT U CO II
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG POEO TRAN SUCKER ON A GREEN TOFEFIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,REFLECTOR VIT WITH A PILO ISEN WITLIBE AN POPE ONBE
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYIN AE TACKONON
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,AN VERY WHITE TAN HOLDING UP THE BACKGROUND
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A YOUNG PLAE IN OLE TOE GRON
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,IT LOOKIN ALLT ON IFRONT OF PACE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,AN IMAGE SECTONY CELL PHONE WITH A OT
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,E APER IS HOLDING ON THE STEETA
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH LE WHITE AND ROADTOS
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATIN CUTING IA CAR
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY DOCT IT THE  AN
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE TA INTIN TATACK
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH APIN STI
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,THI I CONTUTER IS ETANING E MID OF ITI
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TWO CANERS AT UP UMBRELLAS NEXT POVENTAL SINT ON THE PACKFORM
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE IN AT WITH LON BAY O
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN TAK THAT AS IN FRONT OFT
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE ARE TANDING IN EI BEL IN FRONT OF A DE
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD IS SITTING ON THE BOAD A BI
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BUE BIR SITTING ON TOP OF A BUILDING
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,A BIRD WITH A TANE SAND SITTING ON AN ELEWITH SPEED IN IT
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED, OIS
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,A BOTOCOPE OF WAY ISITTING ON TOP OF ATE
201,A GUY SLIDING TO A BASE IN BASEBALL,A BIKE RIDEN IT I I IPO
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,A BISON TAINTER IN I TE DIFIN N DIFEN TIN
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,EATRV PAON IN THE MIDDLEOF
204,A GROUP OF MEN DURING A BASEBALL GAME WITH WALL IN THE BACKGROUND,SITIINTAN IN ON OF I KIN
205,PITCHER IN A BASEBALL GAME TRIES TO OUT A PLAYER ATTEMPTING TO STEAL BASE,TI I PATOT OUT I ITE 
206,AN EMPTY STREET AND STEEPLE WITH A CLOCK ON IT,AN EMPTY FENT AS TENTLR WITH A TATFON
207,A TALL CLOCK TOWER WITH TREES ALL AROUND,A TAS TOP TIVER I CITY BOY
208,A LARGE CLOCK TOWER NEXT TO A SMALL WHITE CHURCH,A LATTAK AN  TAT MA ON TIT
209,TILTED SHOT OF A CLOCK TOWER ATTACHED TO A BUILDING,GIKIN SET OF A CLACK TOWER NEXT TO A BUILDING
210,A CLOCK TOWER STANDS ON THE SIDE OF A BUILDING,A A TIIS STA OTHE SIDE OF A RILDING
211,A BANK SIGN THAT ALSO HAS A CLOCK ATTACHED TO IT,A TEN TRAIN THAT IS BEHIND A COCK A ARK STREET
212,A SIGN HANGING OF THE SIDE OF A BUILDING ON TOP OF A CLOCK,A SIGN THE SIDE OF A BUILDING ONTOP OF A CLOK
213,A PHOTOGRAPH OF KEY BANK WITH A CLOCK UNDER THE SIGN,A PHOTOGRAPH OF KB I A TRAK
214,A KEY BANK SIGN WITH A CLOCK ON A BUILDING,A PITA STACE T STETAK O A BUILDING
215,CLOCK SHOWING 1105 AS TIME UNDER BANK LOGO SIGN,TRATTON A RED AN AIR BAR AS TIED TO AGAN NOTER TRUCK
216,A YOUNG GIRL WITH A GREEN JACKET EATING A PIECE OF PEPPERONI PIZZA,A YOUNG GIRL IKIN JET O  TERAN TE
217,A LITTLE GIRL EATING A SLICE OF PIZZA IN A ROOM,A LITTLE GIRL EATINTG STIKE ABI IN AN
218,A YOUNG GIRL EATING A SLICE OF PIZZA,A YOUNG GIRL UTTING A PITE
219,SMALL GIRL IN GREEN SHIRT HOLDING A SLICE OF PIZZA TO HER FACE,SMALL GERN ITITEC PA BIK PIAE
220,A GIRL TAKES A BITE OF HER PEPPERONI PIZZA,A GIRL TAKS HE BICE YCE COVERING IT
221,A WOMAN IS STANDING IN THE MIDDLE OF THE SNOW WITH SKI STICKS AS THE SUN RISES IN THE BACKGROUND,N DEVAN IT ITA SIGN DIVER IN THE ACK
222,A KID STANDS IN THE SNOW ON HIS SKIIS,THIS IS SA TIN
223,A WOMEN WHO IS WALKING IN THE SNOW ON SKIS,A REMANTERS WALKING THRE SNE OME STREET
224,A MAN WLAKS DOWN A SNOWY TUNDRA FIELD,ONDEN AF DOWN STAT NOT
225,A WOMAN HIKING ACROSS SNOW COVERED GROUND WITH TWO SKI POLES,AN LARGE TEBLE AR SNO ITE A
226,A GIANT BANANA IS SITTING IN BEACH CHAIR WHICH IS OVERLOOKING TURQUOISE WATER,NAN SITTING NA EIN BORYDROSS
