Index,Reference,Hypothesis
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE MICROIS PURKING ON  T
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,NAT OVER OI TO ATIT O
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN AIRGA LAYING ON A BED WITH A BID
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,ADEVETED A TOX TE INT IN
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A GLAS WITH A BOX AND A LIT ON A CARE
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A TOG TRAIN TOPIT A BACK UMBRELLA
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SITS ONTE OPEN CIT MOTOR
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,ROKET WIT LIKE POT AFENDIN  ELEPHANT
43,A RED APPLE WITH A CLOCK INSIDE OF IT,THERE HAS  O STOFFING LIGH
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AN ALON TOP WITH A CATE OL COMPOPE
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE, ONTITOPE S TO THE TI
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,BUSES OF STUFFIN AKING ON E TIVO
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A COS WOTIN TRAIN
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,TWO PEOPLE A SAIS ANT
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE ORSES ARE RACED TOCHOTHER ALOUND THE BAGE
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND WATEBOARDER OF A BLASSY REDANU
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,O EMITE ON THE STREE UNER
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LONG TRACK ONTE
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE, TRAIANIR ON THE RAILWAY TA
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,PAN ON TOP OF A PHOTTACT A SET OF  ET TO E TOO
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING RONWAY TTRACKS TO FONE
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,TWO TEDDY BEARS IS SITTING IN FRONT OF A IRTRAC
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,E A IA II
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A RANDOW IS EN IIN TO
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN SONT OF A DIFEN BASS
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,IE TIDY AIRPLANE NEXT TO SPUCTES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SPEEDER STANDS ON THE TRIC IN FRONT OF A RIV
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,ATIDAI INON ONTAN
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER, STE  S RA
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE BIBO IS SANTING IN TE KISIN
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A TINDO IS SANTING ON THE GAN TATON
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A BUML ON E STEET AOE TO
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,SEVL BUSY BAS COMPUTERS ON THE TRAKFOROF E ROAD
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DECKER BUS IS SITEDON IT OVE OK
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A BUBLE DECKER BUS DRIVING DOWN THE STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,ON DOBEKBS IT SITI SITTING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,AN EVA OFOIION ON OF TE WOT
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING UP OUT OF A FENT TRAT LEAVIN
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,SNEESINGE FAN SOK OF A BOA CACE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SIN RIVES IN TE STATENE TO TEN
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,WITHOUT USING TEINIS NOSIE AN DIKE ERA PEN
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A ESTY STANDS BY AX TOAR TRAN
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A ISAN ENTERTEDER IN GASS IN E TA
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON TE E BACKI
79,A MAN ON SNOW SKIS WITH HIS DOG, SIGN NAN A T T 
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,N ON TOP OF SNOW COVERED SLOPE NEARBY
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE INCONDUCTION I NEXT TOT
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING ON O STRET TAR T
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GRAFFIC SCENE TOR WALKING OF TE SI
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIAFFE THAT IS TANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A PARGIRAF SET KEPI I IN TE FRI
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE POER TEFONT E PETERIN TETE COUD TO IA
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BE I  OIN INT T
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A TRAFFING IS SHOWN ON THE BAK OF NE RIVER
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CMOCK TOP A  IN OTHER LARG OLD IDITRO
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,POPLEA TAA CITY 
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,SI DIRACTON NIX RAIL ORT SIGN ON TH GROUNDD
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,TLAN SITTING ON A WALK IN FONT
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A CAIR SITTING BY A TI IN SIN
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LADS ON NEXT TO A FIELD NIX TO A LIGT
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A NEXT TO TA CITY STANT NEXT TO A BODY OF WAKE
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTO TAKEN IN  PROGRESS O STATEB PEROD
97,A ROAD FILLED WITH CARS IN A DESERT,A RUN THRAY THE TOW INTRAC
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,MAN MASSENE STREET ONTRAILROAD FORTE SI
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,A METOW TUK HARVING ONE AE
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A PAPER HOLDS THE TRAFFIC NEXT TOIN AVEY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,SVRO OF PEOPLE GATHER AROUND A TABI TAT OF STI
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOUID ON IT AND MANY PEOPLE AROUND 
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,TO SINED UP ALONG A CITAT
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,E  STE ULOF POLE ST
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING TROUGH ON A
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A TRATFORM ON A TA CAR INFRONT
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND GREY PANE SITTING ON A COT
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A SITTINGIIN EEEE BER
109,A CAT SITS ON THE EDGE OF A TOILET,A JET SITS ON THE RODE E CURG
110,A CAT IS LAYING ON A TOILET SEAT,THE COT IS LAYING ON THE SIDEOF TAT
111,A CAT SITS ON TOP OF A TOILET BOWL,A JUK IT ON TOP OF A SIRVER
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,MAPROT IS PARCED ON THE BACK OF A BUR
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BACK OF A PAROFI WITH NOT
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL TAK SIT ON POT OF A WHITE TOEG ONTDITT WIT IUK
115,A CAT SITTING ON A TOILET IN A BATHROOM,A TRATFORM IS ON A TATN
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AABLE TOCPE ON TOPSITIN ON
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN ENTERFECTION IS ONI BIKE ON THE GRAUNK
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SEX TREET TOK IN A LARGE GRAN PICTUR
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,OF DIFFENT PONTS DIFENE IN MIDLE OD SITTING
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A PIKING BAIR SITTING ON E O TET
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,OT OF PEO SITS ON A SURF
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ORTIC IT AINITER A HATO ETER
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,BANTING OF A NIGT ON N A DE T
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A  AND A PAIR OF T  IN FRONT OF AOTE
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,E G A VRLINE STRAT IN E BUILDING
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,CLEAN DAY SITTING NEXT TO A COTOBRAPH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,O TIOTHER
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A UMBEF MAN KEBE IN FRONT
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A RAD MANI AR I
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A YOUNG BIR IS SECKING HORBOD
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO ME SITTING ON TE AD INRECTION
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,BYPLANE GRANING BOS IN PEDECTION
133,A SET OF TWINS WHO ARE TAKING A BATH,A CITY CE I  ETECT
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,SECONAL GE AL STTING NEXT TO EACH OTHER IN THE BACKGROUN
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TO PIDE ETTATISIN BETIN TRANS AOTER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,ATE OF TO BEN AN STATELIT
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MA PERSON ON A BLACK 
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD DRIVES IT
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,SURFON THE OCEAN  NEXT T
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,AEIN A BAIN BOARDIN MA
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,DA KITFON TREBOARDS IN A OTEDAM
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STOFF AR IN TIIN I I ON
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR CA RESD INONTO PINO IN
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A GREEN TINT ITE VE BAIS IN OMTOP
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A TRAKBIR AND BEAR AARE IN THE MOUNT
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS BEHIND A TAN
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DANIG ROM WITH OMFRINT SEAT
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FARPAGE IN ON PEOPING IN E RAN
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODYN PATER DIS STANDS ON  FRONK OCTE
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS, MOTORPAE INSIDE OF A BID
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A PENSON EPITIN VERY ATIN
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN PACES WITH TE PICTURE OF A BILDER IN THE PAR
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A PITIA EX OF A BAN INTII WOT A RAIN A
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,JE AR CAN RIP OPEN CARS IN PORTON
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,TRACE OF A LARGEATA TAN TURN TOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,T CINE POSING NEXT TO RETER DUCKTAC
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PO OF A SIION SO
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER SEN TRIE TETIN PROSESSIONAL CITE
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BAX WIT I
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,O E BANIT IT AN IN HI TACKOF
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE, DOUBLE DECKER BUS IS TEON INTE BAC
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS SIGN EN O TRAVELING FITY PORC 
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A OSON OF A BACK STAT ONTLD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,SEVL DECKER DESKER TACK IN LARGE FIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A BEATY OF GRASSES PARKED INPETER
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,ADESTE WITH PPENETER PA AND E PIPER DOBPIC
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A COS OF A COLCYCOGRICIC COMPUTER A
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,DRIVIN UP BA TRUCK WIT MAIN IN E BECK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A LOT OF PHOTOPLANES IN ON E STREET
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEAL OF NSET OA COMPOUTERS
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,U IT VEROUS LAD MOETREES IN THE BACKGROU
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TE BI AIN SETI TE
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF PEOPE WOARE BY  TREE
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,A EMGE INVU IT TEED AND BOOKINA
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,SOM PPOF PEOPE ARE IN THE STAT
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF SITTING ONIN ATER A BACKGROUND
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A RETCATE IT A BATTIRE I
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,ROAD CYMEOR PLANE COVERE ON A GREEN COVER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,EFEVORABATON IN A AR BA WITH RIVE O PEOPL ANB
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,PEOPOEF RANS ONA SATE TOPIN ONTR
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A IMINN WHITE TAT HOLDING AN TH BACKO
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,ANAE ON A CITY TAN
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,E O COLD TUR O ON O E I
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A TUCKIN HI BALLON WITH A ELLOW TINT
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,A ZEBA IS HOLDING ON THE TEON
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH TE RINS AND RID
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM IS CEARIN I AK
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BOX WITH THE TTER IS AN LEI
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHIDE BAS ANDTENE SITTING UNDER A BA
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHGOM ATH PERPON STA
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,ITENERFAN IS A CLEIN ENWOTIN OFPUTI
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TWO CAIRS SET UP UMBRELLAS NEXT TO ENTIL SIGNS IN HE TRACKRIT
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HANGING OSS  ON    AR
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WMEN FONKS AT A BAKE ONTEN
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLEININ RED BAS IN FRONT OF AN
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,OME BIRDS ARE SITTING ON A DE TAT
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BLUE BIRD SITTN TOP OF A BINER T
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,BIRD WITH TA SAME SAND SITTING ON A BAR WIT ENDERNEATH
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED, IO
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,A PEOPE OF PEOPLE WAITING A VITY OTOP OF A TE
201,A GUY SLIDING TO A BASE IN BASEBALL,A GUYY RIDING AIT IN I TAY
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,A BASEBALL GRAMP IN AAON ON  INE TRACK
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,PODETERATORS ARKIN IN THE RAI
204,A GROUP OF MEN DURING A BASEBALL GAME WITH WALL IN THE BACKGROUND,IDI ATTENDAN I ON A BIRK TAG 
205,PITCHER IN A BASEBALL GAME TRIES TO OUT A PLAYER ATTEMPTING TO STEAL BASE,TIA BASEBALL IVE OUT AYIT A T
206,AN EMPTY STREET AND STEEPLE WITH A CLOCK ON IT,AN EMPTY TET ES INITAR IT ATTOK ON IT
207,A TALL CLOCK TOWER WITH TREES ALL AROUND,A PARD STOP OFA AE TRAY
208,A LARGE CLOCK TOWER NEXT TO A SMALL WHITE CHURCH,A LIRGEER SIGN SITS NEAR A TIK
209,TILTED SHOT OF A CLOCK TOWER ATTACHED TO A BUILDING,ITEN JACK OF A TRACKTOMER ATTACHED TO A BUAILDING
210,A CLOCK TOWER STANDS ON THE SIDE OF A BUILDING, BLACK TIIS TA N THE SIDE OF A BUILDING
211,A BANK SIGN THAT ALSO HAS A CLOCK ATTACHED TO IT,A TRAPIN LECLIS TEHID A ROCK OF TARK
212,A SIGN HANGING OF THE SIDE OF A BUILDING ON TOP OF A CLOCK,A SINRIN  THE SIDE OF E BILDIF ON TOP OF A CLOK
213,A PHOTOGRAPH OF KEY BANK WITH A CLOCK UNDER THE SIGN,A PHOTOGRAPH OF KBN WITH A STIKE
214,A KEY BANK SIGN WITH A CLOCK ON A BUILDING,A BU STATEAIT EFLECT ON A BILDING
215,CLOCK SHOWING 1105 AS TIME UNDER BANK LOGO SIGN,BAFORM AN ETAN AR FAG ATTRACKED A RENT OVERTRA
216,A YOUNG GIRL WITH A GREEN JACKET EATING A PIECE OF PEPPERONI PIZZA,A YOUNG GIRL IT TLU JACKET INIEN EECTION CONTE
217,A LITTLE GIRL EATING A SLICE OF PIZZA IN A ROOM,A LITTLE GIRL LEADING OV E POPER IN HE HANT
218,A YOUNG GIRL EATING A SLICE OF PIZZA,A YOUNG GIRL ISIN A FIT TA
219,SMALL GIRL IN GREEN SHIRT HOLDING A SLICE OF PIZZA TO HER FACE,SMALL EN VEN IT AR PARKEDIT OVER
220,A GIRL TAKES A BITE OF HER PEPPERONI PIZZA,A DOOR WAS TE SID ANTERCEVERIN
221,A WOMAN IS STANDING IN THE MIDDLE OF THE SNOW WITH SKI STICKS AS THE SUN RISES IN THE BACKGROUND,ANIN VAN TA TEE IT SUNRISES IN HE BACK
222,A KID STANDS IN THE SNOW ON HIS SKIIS,TISSIN IS TOTI
223,A WOMEN WHO IS WALKING IN THE SNOW ON SKIS,A WOMAN IS WALKING T NE ON STREET
224,A MAN WLAKS DOWN A SNOWY TUNDRA FIELD,ON BAN TAK DON STAT
225,A WOMAN HIKING ACROSS SNOW COVERED GROUND WITH TWO SKI POLES,ON LIT BU ST OOIN  ROUND
