Index,Reference,Hypothesis
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DECLIDENTAL BUS EPES AN TOME TOP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A BUBLE DECKER BUS DRIVING DOWN THE STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,TE AAI EBUS ISPOPE STANDINING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,TE ELY OOO O E LAT
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BOT OF A FENCED TRAK EIN
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,AN UNIFORM IN OFF OF A RODPAT
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SINOF YITRAT TIC TA
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A BIGT ESYN VAN NAR BI ABIKE ANESENC
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,APUSY STAND SIDE OF SQEER TLAN
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,ITEAN CONTUTER IN GASS ON E TI
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SEET ITE WRACKNE
79,A MAN ON SNOW SKIS WITH HIS DOG,OI TI IN E 
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,PERSONON TOP OF A SNOW COVERED SLOPE NENBAL
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE EAT A TOTO BOT
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING ON   STREET SHO
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A TRAFFIC SCEN TOURI ALAN ON THE TET OF
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFT THAT IRE STANDING ON THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TAR GIRA TE  HI IN E FINT
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A EC OF FUNTER ASEN NITEOF A CLOU TOS A TA
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,AI TET  OIN STREET
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A TRASHON IS SHOWN ON THE WATER NEXT TO A BIG
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER  WITH OTHER LOG OLD ITNB I TRUCTON
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,TWO PEOPLE AT A IN A CITY
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,A DILECTION NIX TOA TAT ON ON TRACK
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A LARG BOT
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A TAIN BI ON FONIN
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN RIDENG NEXT TO A FUILDING ON THE TRACK
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,AN EX TO A CITY STATE NEXT TO A BODY OF WAK
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,AN OTERPYCENINPOTOGRAPSTATOTEROD
97,A ROAD FILLED WITH CARS IN A DESERT,TE ROAD FILLED ATTAWER TO EACH OTHER
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAXICON STREET AX T FODEFIN
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD, IE CAR CARVIG SEET ONSIDI
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RITES ITPIPOR TADS THE TRAPIC OTEEN OVER
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,PEOPLE ARE GATHER EHOND A TABLE WITH A TIN
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE IS MANY TITING A FIGERY WATER AN AN ATY ROAD
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,BO MINOGRACKER ALONG I STREET
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,O I O  SIT ON WALK T
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING TO AT THE TOVER OF I
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A TLATFORM ON A TAIR CAR INSIT
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,ABLACK AND GREY TAN STATS ON TURN
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A MAN SITTING ONO  IKING TAE OVER A TAG
109,A CAT SITS ON THE EDGE OF A TOILET,A JET SITN WAY TO THE TRAN
110,A CAT IS LAYING ON A TOILET SEAT,TE CAT IS LAYING ON SITOST
111,A CAT SITS ON TOP OF A TOILET BOWL,A TRAFTIC TONK AT TO A SILER
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A ATRO IS SIRKED ON THE BACK OF AN AREA
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BACK OF A AIRWAY ITNAN
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL COUS SITTING OUT OF A WHITE SQARE AND TE TE TEET IN THE BACKGROUND
115,A CAT SITTING ON A TOILET IN A BATHROOM,A JATSIN ON A TAIN BAS
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,COMPUTER TOP IT OP SICE LOODIN SIN
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,THE OTIFIC IS ON THE BITEGROUND
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SIX STREET TRACKES T A LARGE TAN FITER
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,OF DIFFERENT PINTS DIFFERENTIN AN UNTELOD SITTING
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,O PIKIN BED IT SITTING ONTITE
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,BONT OF ET SIT ON  BOD
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,AN AFTOR WITH A VENE THAT HAR ON IN FONO
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,ANTI T I I TRET
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,APICTURE OF A BAL OF TREES SITTING IN FONT OF
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,A STACE ARTAN  A STAT IT EPERT
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,SITEN DAY SITTING NEXT TO A POPA
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,OT
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A EBO ANING COMPATER TOTE TO
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,ON RITAN ANA ON 
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A MAN WAR TRUCKING HOR BOS
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,ON LADY STANDING NEXT TOA IN THE FACTOM
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWE VERSIBATIS ON GREEN BER IN TOVECTION
133,A SET OF TWINS WHO ARE TAKING A BATH,A TENOF TRANER IT EXTI TAT
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,SEVERAL LITTE GIRLS SITTING NEXT TO EACH OTHER IN THE BACKGROUN
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,A PITITAFICIN BETIN E TAN A
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,MAN AFETY DOWNRADED SAFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,TER MALE SOCE AN SID A
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES OVER
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,SEVAL NOTION TROC TAT
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN HIDA ACTON DORIN E MOT
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,COMTAUTER KITFYING TWO PON IN METITON
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,SOPTERITTLACK IT RECTSIN OF IT
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A PILYGEAR TA BUK INBAT INFOIN
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VEY TINTI EOGRAPH IS LOKIN OT
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A TUTTOR KEYBOAR TARBA IN THE MAR
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,SIVINITATERFOR APPAR TO BE LICE INO
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DANA WIT INT ON SEAT
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FISAR IN SONE PEOPIN E VAN
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODYN TATIN WITH TARBOON CART A BWIN
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS, TA AN METE PA INSIE OF A DI
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A FANTLY DEPICTING A BARN BRAKIN
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,AMAN PASE WIT PEPICTURE AF BONER AN THE FRAC
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A SITIATE NEX TO A BAN ENETAN INFONT O RINO AWA
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,BACK AIRPLANE RIPPLED AND CARS AN WORK
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,SEVVA OF A LARGE PI AIR PAN E AR TOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,T N D T BETER BACKIG
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PA ITA II ONI
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER TATE TRIE TO GIN PODECSIONAL FITEN
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN GETTING A SONE WAL WIT I I
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,A EVENT AR HANING DIN TRATORM
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,LOOKING OF A LETE BUG WIT PLANE INANT
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TRIN ENTY TRAVELING COCE TRIT
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD, EE DEE BAKSAN ON A TREE
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,SEVERAL DUCKER DUSKERS PARKED IN THE NIGT NE
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A UTENT RED BUS IS PARKED NCE
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,DESRAT WITH PEOPIN PE A IT TE PIPE BOTTET
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A BRONT OF A TOBLE PYCEOGRACAL COMPUTER
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,ACRIDING WITH A STUK BEI I ESE
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BLACK AND POTO SIN NIX TO
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER OAT 
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,ODESERES BAGON ITEED IN THE BACKGROU
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TO BE READIN IT A STAI TN
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF PEOPLE TO A BIKE TREET
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,TW ANIMALS CONPUDER ITTEET AND DIFFET OTRACT
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,TECE AF PEBA ARE INTE SIL
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF GREIN LANE UP I TAKTO
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A PATE WITH SOM TALL I
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG TXA TRUCKER ON A GREEN TOPEFFI
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,ESECORAVISION WITH A BIRO ANWITE IT LIVER AD  NBE
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF MEN ON A GREN TOPIPENT
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMANIN WHITE TRAIN HOLDING IN THE BACKGROUND
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A ANPONN ON A TREE SAN
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A LOOKIN ALTO ONI AS
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,AN IMAGE OF A CONCELPON WITH A YELLOW FET
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,AINDOL SITTING IN A STREET
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH SEWELL AND LIT
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BANTIN INCLENIN WHI PA
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY DOK ITH THE KYBERD IN E
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WITEHOUS AND TRAIN SITTING UNER A BACK
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM IT SOPIN STI
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,ITRE CONTAINING WITE SIING INDES APPI
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TWO SATER SEN UMBRELLAS NEXT TO AN UMTER SIN ON A TACK WAST
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HANING AT ONI A
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TO MAN AS TAT AS IN TRECTINO
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE STANDING NEAR BED IN FRONT 
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD IS SITTING ON A DER BESN
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A FEE BIRD SITTING ON TOP OF A ROILOF 
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,A BIRD WITH A STAN STAN SITTING ON A BORD ITTENDERN
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,A  ON I O
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,A BOTORCYCLE OWAY INTO THE TOPTOP OF A TRAER
201,A GUY SLIDING TO A BASE IN BASEBALL,A GUY RIDING A A EMPTY STLAT
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,A BASEBALL INTERTAN  A ITIN T BEHIND O
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,A PICTURE OF ESAR PLAN IS IN THE MIDDLE OF
204,A GROUP OF MEN DURING A BASEBALL GAME WITH WALL IN THE BACKGROUND,A WITE BENDIN BESID A TICK CA
205,PITCHER IN A BASEBALL GAME TRIES TO OUT A PLAYER ATTEMPTING TO STEAL BASE,PICTURE OF A TAA O  OUTER
206,AN EMPTY STREET AND STEEPLE WITH A CLOCK ON IT,AN EMPTY SEETAS NAKLE WITH A TOP I
207,A TALL CLOCK TOWER WITH TREES ALL AROUND,A PARK STOP SIGN  IT TWAG
208,A LARGE CLOCK TOWER NEXT TO A SMALL WHITE CHURCH,LACK TRACKORN TOI NARROW TICK
209,TILTED SHOT OF A CLOCK TOWER ATTACHED TO A BUILDING,OTE JAT OF A TRACK SIGN ATTACHED TO A BUILDINCE
210,A CLOCK TOWER STANDS ON THE SIDE OF A BUILDING,A FOK TOWES ON SIDE OF A BUILDN
211,A BANK SIGN THAT ALSO HAS A CLOCK ATTACHED TO IT,A FREN IN RITINTEHIDE IN LOT IF PARK TT
212,A SIGN HANGING OF THE SIDE OF A BUILDING ON TOP OF A CLOCK,A WINDAA AN IS WAVING ON TOP OF A TO
213,A PHOTOGRAPH OF KEY BANK WITH A CLOCK UNDER THE SIGN,A PHOTOGRAPH OF PTROSK
214,A KEY BANK SIGN WITH A CLOCK ON A BUILDING,A PEIE TACE TA TI ET ON A BILD
215,CLOCK SHOWING 1105 AS TIME UNDER BANK LOGO SIGN,TRAFTTAN A RED AND WAY TAG ARE PARKED AAN ATE TA
216,A YOUNG GIRL WITH A GREEN JACKET EATING A PIECE OF PEPPERONI PIZZA,A YOUNG GIRL ITH A BUE DACKER ITTING A PIECE OF EPORITP
217,A LITTLE GIRL EATING A SLICE OF PIZZA IN A ROOM,A LITTLE GIRL EATING SORT PIPER IN E GON
218,A YOUNG GIRL EATING A SLICE OF PIZZA,A YOUNG GIRL EATING A PLITE
219,SMALL GIRL IN GREEN SHIRT HOLDING A SLICE OF PIZZA TO HER FACE,SMALL ER A TIT PAT ARKD AT TOR A TAT
220,A GIRL TAKES A BITE OF HER PEPPERONI PIZZA,A GIRL TAKES A BICE IN TE PEPERAN
221,A WOMAN IS STANDING IN THE MIDDLE OF THE SNOW WITH SKI STICKS AS THE SUN RISES IN THE BACKGROUND,ON VAN IMENI AT E FRUNWAG IS IN THE BACK
222,A KID STANDS IN THE SNOW ON HIS SKIIS,SIT DON NA SA IN
223,A WOMEN WHO IS WALKING IN THE SNOW ON SKIS,A WOMAN IT A BLACK AND TIT NOK O A STREET
224,A MAN WLAKS DOWN A SNOWY TUNDRA FIELD,ONVEN TRAK INA LOY 
225,A WOMAN HIKING ACROSS SNOW COVERED GROUND WITH TWO SKI POLES,ONITAE CROSS WALK OF E TRACK
226,A GIANT BANANA IS SITTING IN BEACH CHAIR WHICH IS OVERLOOKING TURQUOISE WATER,AMAN INCIDING  OFE WIDIN PE WAS
227,THERE IS A BANANA ON A BEACH CHAIR WITH A SMALL UMBRELLA,THIS IS A MOT OF PICBO
