Index,Reference,Hypothesis
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BIRD WALKING I TOG ITH A TACOTOSON
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A HOOF SWALKING INSIDE OF A CAFECI I
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A BIRD WALKIN  IN FRONT OF  AT TO
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A LADY AAIS HASING OE OEN
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,MAN LAING A TOFAR ON AI I IE 
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD BOY LAYING ON A BED WITH A BED
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,HITTING A BABY BOLL IS WIT TI OMPUTE FOR
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BOX IN A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BIG DOG LAYING ON TOP OF A BED UNDER A BED
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SITS OT A COTEN TINMOW
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,BLOCK OF LOOK LIKE A APLE ATTENDING ON A POWER TAS
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A BED APIT COK IN FRONT OF
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,A MARAN COK WITH A FACE OF AN ANCAT
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,ITH A PONO CAPE TES TO THE SINK
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,FOUREPE STOPPING OKIN ACROSS E COAT OM
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,TO PEOPLE ARE TONKING A BREACH INH THE SHIR
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,THREE PEOPLE IN TEIR SURFACE S ON A BEACH
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,TWO HORSES ARE REACHEN TE SHOVERD ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND WHITE PHOTO OF BASSAN DINING E IC
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,ATACK TRAIN MOVING DOWN A TRAN ON A ROAD
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LONG TRAIN NIN A TIIN
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON HA RAIL WITH A TAI
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,TRAIN ON TOP ON A OT TRACK TARED TO TRAIN TRACK TOAG O
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG A WAY TRACKS TO TRUN TRACK
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,A TEDDY BEAR ISSITTING IN FRONT OF A FIRE CUT
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,TO  P A  A A A SIING IN A BOK
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A GREDDY BEAR SITTING ON A WOODEN A A
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN FRONT OF A BACY BOK
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BIG TEDDY BEAR SITTING NEXT TO SOME BASKET
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SKEA BOAT STANDS ON HA BEACH IN FRONT OF A RIV
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A PIDAS THAT IS BEN BEAD SAN
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,SHI SHI I SI IN O TE WA
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE BIG BOAT IS SITTING IN THE BEAC
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEABIARD RANDING IN THE SANC O BEACH
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A TUK PO TOKIN TAT  OE DOWNA
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,LOTER BUSER BUS WITH PEOPLE ON THE BACKDOR OF TE ROAD
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DUKE DESKER BUS IITI RIDIN TOCKI ON
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A BULL DECKER BUS DRIVING DOWN THE STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,HERE IS DOUBLE DECTER BUS WIT SEOPE STANDING ON PARK
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A WOMAN LIT O ON IT I IN ON A TABLE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BATTER ISBENT ABOUT OODING
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A MEAVIN S SITDING TOP OF A WHITE PLATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A KINE OF DUS AT PRATE FRERTI TAK
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,ADULT USING HAND ONSIDE OF DICE FORA PAN
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,SOP OF PEOP STAND BY IK KIER SKIS
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PERSON ON KI KIT KIN DOG IN THE SNOW
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN OS SKITING THROUGH THE GRASS MOUN
79,A MAN ON SNOW SKIS WITH HIS DOG,A YON IN I SNO SKIN SIKI SI
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,PERON TOP OF SNOW COVERED SLOPE NEARBAS
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE EAT ING UP O IN A FIELD
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDIG IN A TEE FII
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFFE IS TA  ORGE WALTIN INE BISITU
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THATD A STANDING IN THE GROSS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE TAT  TE OM A I TREE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE POOR OF FICTER BESEEN INDIFFEENT TOWERS TORD BIDIN
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BID II ITER  TE T
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CLOCKNAN IS SOWN ON THE BATTER NEXT TO A BILD
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOU TE AND OTER LAT ON AIN BABONT OF
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,TO PEOPLE GATING AN IN A CITY BAT
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,ATERACT IS NEX TOA TOA SIGN ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITS ON TA WOG IN THE WATER
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A CI SITTNG ON A ITTING ON FLAN
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LADING ON A TRIK FIELD ITTII IT
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A PAA SITTING STINT NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTORPYCENON CAR GITSTATO THE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,THE ROAD VIEW OF A TRAR IN THE ROD
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAN RIDING DON HE STREET WIT SORAD SIVER CARS
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,A PERSON RIDING A CAR CAR AN ANON IE ROAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,AMAN RIDING A SKATEBOARD TORDIN TRAFFIC ON A BATEN ORWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GROUP OF PEOPLE ARK ROUND A TABLEF FOD WITH FOOD
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE IN  CITTIN IT A FOOD ON IT AND MANY PEOPLE WAUGHING
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,FOOD ON A RESTAURANT A LOT IFFRIN DIKE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,THEI IZZEI MIL FOD SIT ON WALK IPI
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT A COUNTER PAE
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A PLAT TOI IT A TOILET ITTALL IN FRONT
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A IK AN BOOR TAILET TALD IN A TOILET
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,AA SITTING I  TOT PITOIT IKING TO I IVING RONIN BOD
109,A CAT SITS ON THE EDGE OF A TOILET,A SHUB SITS ON E BOD IN A SOIL
110,A CAT IS LAYING ON A TOILET SEAT,A CAT IS LAYING ON THE TOILET
111,A CAT SITS ON TOP OF A TOILET BOWL,A CAT SITS ON TOP OF A TOILET 
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A LAPTOP IS PACED ON THE BAK OF A TOILET
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BATHROOM TOIRET BOAR WITH INTN
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL COC SITTING OP OF A WHITE FOILE ONPUTER T IN THE BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A BATHROOM IN A BOILI
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ANBLE SHOP A TOP IN AIN CO
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHENT AN A WHITE ON A KITCHE
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,TEOOD CATO IN A LARGE IN A KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK SITTENSIN IN A NEIGHBERWOOD ITTEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN TILES IS SITTING ONTEITO
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF FRUIT SITS ON OM TABLE
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,AN ARTWOK A BANINA WITH A LAPTOP IN FRONT INT OF IT
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A BATE AANAN LIN IN ABE  FRUIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,OF A BOWL OF FRUIT IN FRONT OF AN OTER
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,A TOGE ON SARLICE A FRUICE AND A ORNI
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GOY IS HADING A WI IR A BAT
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A MAUN GIRLIN TOIN A  I I O
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL LADING A TOBE IN A PHON
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,AROD MAN IS PAYING ON 
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A YOUNG GIRL IS JUMPING HER BOARD
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,A LADY SITTING I ED HOLD IN A BEDHROOM
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,AMITE BABY LAYING GREEEN BORS IN A BATHROOM
133,A SET OF TWINS WHO ARE TAKING A BATH,A PETTY FOOD IS IN A ENSO BED
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,SEMPILE LITTLE GIRL SITTING NEXT TO EACH OTHER I A BEDHRO
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TIT HOLDING A OFFE IN ESIN PAING A PIPA
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN IS O KA RIDE WADINN A SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MAN SURFER A RIDE IN THE AVE
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDE A VEV
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN ON THE SRIFF OF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN RIDE A BOAIN BADING IN THE WATR
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TATY BOR SITS ON TEYBOARD IN A MOTE BO
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,TUFFR IN CATROOM T IT A ONI O
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR SIT DRESSE IN BOSXES SIN IINI
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY SI CITI WITHA BAT IKING ATOP
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STEFTAR ABOAR ON A DES AND A MARKE
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH A FOUR CHAIRS AND POTER TAAND 
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME SINTS OR SEAT
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIREPLACE AND VARCES IN A DIING ROOM
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH CAREWOODN CAIRS IN NET TO WINDOWS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A TABE KITCHEN AND LITTLE TAS INSIDE IN A TABEN
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE OF ECOOKING BARIN WOKING
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES WITH THE PICTURE OF A BIDEN ON THE CAR
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A PITUA IT OF A BIRD IN THE HAN OF A ROODIN  BALWAY
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,DET BER TAN RIV OFEN CARS IN BOKE
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A BACKVIEW OF A LARGE BRAN BEAR TA ONCARN DOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TWEE PLEN GAVING EX TO METER BACKABL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A GROUP OF A ZI ZIZE PLAYING BALS
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERS TRYN TO GAN PROFESSING A FIBAL
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WIT I 
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO FAM ARE PLAYING GITKING A RACKETA
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,A STET DOUBLE DECKER BUS WIT T APARTMENT IN THE TUCK
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURN ON A TRAVELING OA SURVIN 
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A DOUPLE DECKER BALK TANG ON  IN ROAD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER DESKER PARKED IN A LARGE FIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A BUS RED BUS IS PARKED IN A FED
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,DESKROOM WITH TWO COMPUTER SA IT A PIZPA OTIT
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLUK OF A BABER HAS OP WITH A COMPUTER TE
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A COVIN AT BAE OL PV MATIN A DESK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BATI PHOTO PAYING NEX TOE OS
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PATER OFI E O COMPUTER BOX IT  BAK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A GIEUP OF BERS FLY Y SOME TREES IN THE BACKGROUNND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,A ZEBRA INZEA I IN A FIED
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,THREE ANIMALS IN A FIELDOF FIELD WITH E EMBRAS
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,URSROP OF ZEBRAS ARE IN THE FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF FEEDING RUNNY OUTDORS BACE BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,MAN BAYI IH BACKBALL FAFEL
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG PEOPLE ARE PLAYING SOCCER ON A GREEN SOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A PRETOR VE WIT A GIRL INBET IT LAVIN PAYING POPER ONGRIE
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYING GEN OF SOCCERR IN A FIELD
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE HAND HOLDING UP A BAKPON
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A YONMAN HOLDING A TOE TO I PHONE
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER MHONE IN FRONT OF A PERS
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN JECKING HER CELL PHONE WITH HER PELLOW CS
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,AN ETABAN HOLDING OMOS TIA
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH MNY WIGES AND WHITE TIL
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM IN A CLEAN WITH A TILE
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BATHROOM WITH SINWALL IN A BATROOM
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BATHROOM I TONIN TOR A BATHROOM
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH OPEN STOW
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,AOOF TOOF OE SATING ENBOD A CITY
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TWO TAILERS HATD UP UMBRELLAS NEXT TO VENTOL SIGNS ON HA PACKWAD
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HANGING ON ITH LONG BED ABOAR
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN POL TATA IN FRONT OF PEO
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE STANDING NTHEAR BED IN FRONT OF A BENC
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD AS SITTING ON A BOWL OF FRUIT
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BLUE BIRD SITTING ON TOP OF A BIRD E
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,A BIRD WITH ASPRAN STAND SITTING ON A OUC WITH SFEOD IN IT
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED, ON IN I  O SOM I
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,A BOW OT BOXES O LAY ECITEN ON TOPO OF FRI
201,A GUY SLIDING TO A BASE IN BASEBALL,A BUY RIDING ON A BAS A A GAL
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,A BASEBALL PLAYER INGS IT E BASBEEN A EN DURING RA
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,A BAINL BASEBALL PLAYER IN THE MIDDLE F A EL
204,A GROUP OF MEN DURING A BASEBALL GAME WITH WALL IN THE BACKGROUND,A GROUPOF MUN BAT AT OR FER BASEE BALL
205,PITCHER IN A BASEBALL GAME TRIES TO OUT A PLAYER ATTEMPTING TO STEAL BASE,A PLAYIN A BASEBALL BAL ALL PLAY AA  IN A BASE
206,AN EMPTY STREET AND STEEPLE WITH A CLOCK ON IT,AN EMPTY TRENT O TENCAL WITH A CLOCK LIGIT
207,A TALL CLOCK TOWER WITH TREES ALL AROUND,A COCS TOK TO IN I CITY BUILDING
208,A LARGE CLOCK TOWER NEXT TO A SMALL WHITE CHURCH,A LARGE STOP SIGN NEXT TO A SNIL ON A TIT
209,TILTED SHOT OF A CLOCK TOWER ATTACHED TO A BUILDING,A BISYN SET OF A CLOCK TOWER NEXT TO A BUILDING
210,A CLOCK TOWER STANDS ON THE SIDE OF A BUILDING,A CLOCK TOWERS STANDD ON THE SIDE OF A BUILDING
211,A BANK SIGN THAT ALSO HAS A CLOCK ATTACHED TO IT,A TRAIN TRAIN WOLKIN BEHIND THE CLOCK FA CLARK TE
