Index,Reference,Hypothesis
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A PARKED AN PASSA DIVER ON THE LAT OF SOME CAT
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,ARGE TEDDY BEAR WIT SOWN DOWN ON A U TROFTIC PANT
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,LIFE T SIT  BANTES AN ON TWO SIGN
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A CLOSSE OF  A SPEO AP AN THRE ANGES
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,SHE GOS ON THE BATTOP AT ERISEN
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER, OF SIXS AND FLOERS  STAND OT AN  PO
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER, B WIT ATO SIT OF EC
65,A SEAGULL STANDING ON THE SAND OF A BEACH,SKO ANI AIN THE TECI
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,APET OF PAPER TUCKIN AND  MA I PASSERS ANI OUT IT
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,IIE TAE TAE AN INAE
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP, DIRECTLANE NEI
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,ERS AON A BASEBALL ON E TRACK
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP, OPLATS AR AN A SONE ONOPARIEL
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,PA TET WITH BASKE AND ERT ON O E MALL RIL
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,S  O ITING EERALLY IT BO
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A T SI IN  OF LIVING AREAN PA
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,TE TIO GUYS  POSPEBLE O EBI NT
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,CAT AND TIZS OF ATE SIN TREEO  M STTOP
76,A HUSKY STANDS BY AS A SKIER STANDS THERE, AFIC OOIID AT A FACE COLOREDSITTING BEHIND
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,SAFED UA  A WARPA IN ASSERV
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,BOTENNA IN TO SECOAY PIECES OF BO
79,A MAN ON SNOW SKIS WITH HIS DOG,A BUTCH OF O TENS SITTING AROUND A COMMUTER WATC
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSBAKS ONTOPPED ON SNOSNG A BAC
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,TE BUT O O ASOON PATER LATING OF AN ITO
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,AM SITS ON A V A AN OTA PARK
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE, A STAM ONSPAABALLA PERSN CESSIN A NIC
84,A GIRAFFE THAT IS STANDING IN THE GRASS,ORAC STAND INSIDE ON A CENTITY DAY LIG
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,ON A  STREET SIN CROSSAS DE OF A ROA
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A TWO YETEW STREET AING A SIT OF AAR AN A BAA
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,ATRI SIN  SNEN TO AN OFFICEAN LIN  AN TAF
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,ASMALL ACH A COUPLE EF ITRENTS ON FOAN
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES, OY TPARING THRE BAREA D SIDE ONTOK ATERS
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,FE BAKES ON TOWERS AN ATRICTIV STREET ON ON TRAFFIC LIGHT
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,ED BICLES ARE ONTEEATE ATIN A TISA
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A STALL TO EX TO AIRPHON
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,TANS OPSCUS AND BAGS PETY TIN IN ROSEBERRYE
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,VRSAGY MAINO COS ESTRIPES OE OLE ATIN  MAO
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER, CIT STREE OEOFTE CITY ST
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,STO  ARSI OF E ROAD I O A ARD
97,A ROAD FILLED WITH CARS IN A DESERT,A ETAN TO PAS THE STREET AI 
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,N PE NEXT TO ON AIE TAKMENT OF TRAFFIC LIGHT
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,I OVER ONSYCE PARIA CIT ON ATE
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A HAN RIDING A SKATEDIN TOWARDS THE TRAVER ITE PIECE OF POG
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A RAR TATT ECTAN CARRIIS TRUNK ON A BAT
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,TAL TYPE AN DONEN ONODECES ON  TRA LANKET
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,ONSTOSAER AN I BOT NIC TAN OFT
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,ER IS A  COSE O  OA ALL STR AN 
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A CARS O OTOES  AT A AETHER
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,AI WTOS  EME A BOT ENO T
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,ATOPOF ANGRE HAS O ON OTER BITEW
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A STEEC E IT E PINGE ON SONING
109,A CAT SITS ON THE EDGE OF A TOILET,A BLACK AIR PLATS ON SOT OF  RO
110,A CAT IS LAYING ON A TOILET SEAT, PARKIT ET O IN INY STEETSIG
111,A CAT SITS ON TOP OF A TOILET BOWL,A WHITE BLACASION A DOC OFIC  AT TE A
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,SEVERAL S TA A TRAN MOTED SOM PAPER TOT
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,SOI AT LARG OIS I SIZIN  AFTERA STONI PLOT
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,TCONERS AN OO ATAE EREEN HATA
115,A CAT SITTING ON A TOILET IN A BATHROOM,PATOF IN EN PESON 
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS, TOKS OF PRODUC SITTING  ON A MESSY CLOT
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN KIT SHOW E BICE ON TE
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN, HA  WITH A AND OTEW KI TOI
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE, SIDWA  DISH PICTURE POPES AND HER PLAY ON
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,TUR OF KEBE OTING AT OTYP
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A PONOE ING SIX AR ON   TOP
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOX I HAT ON TO STREE AND FLORS OF TA
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A BLYE ON OF SITA  T WITE
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,AN  TRADGE TE 
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,AS  STREET ON BASTO AT 
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A  A OFMATERS ON O STREET
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A GIRLS INDISBA A DINA  ISPENSE TO EO
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,S A OO AL BATECE PATES IN A CITY STEETI
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,THE END OF ON PAN  IET
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A SOXICASPISION IS LITING ON E TESO
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,SOFA A ARK AS A CIWD AN  CASING PIYE
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TRAFFIC LATIONAIN ASSES OF DUSTRIES WINKILLID ON TH TOP AND PARK
133,A SET OF TWINS WHO ARE TAKING A BATH,A CIRT ONMESY TRAFFIC E ONTOO LIGHTING 
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,SFA O EXTAPER SITES ON A SURFBOARD
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,FO POSO TESCO AA SYCNIS MET O TO
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A SIAS O PARTI A TA
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE, AR BIKE FRONT OF AAOACH
138,A MAN ON A SURF BOARD RIDES A WAVE,A COICIN ON A RAIN SEDY FEET A OFT
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,GROS CENTER IN THE OCEAN WITH OVERCYCLE PLAVES
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,STREET A FOS OF VOTOVE O
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,IX CHARS ARE IINTO E ATO CHAIR
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,ASTOOFATS IXIN THE SIZE ON A FIELD
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A C A  THE TOP OF A ROAD  TAST TONAE  A STOR
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,AO N ONES BE AD FOR TO A TAKA
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,SITA POLACE  AOF A IING OR LI
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WWITHFUL CHAIRS TOIDA PLANSI AN BLAKARN CITIN
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A PANTENGERSER SOCLANTS ONSO ARE IN TE FA MARKET
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,AVO IN A I A
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A OTAM OTYCISQLENCH AI FTI A  SERV
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS, ATI STANDING ON THE PIDE
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,SANDWICH AN IN HE AIR TE OT RAN
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,ANANSI SRASHE E O I  OF TRA
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,ATE LLOF MOTOR POTALAN AA DIVER SIT OON A A FIELD
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS, PARKD TIPEONDEE ONSAIT STISST
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,CO OUS ANY STA PAKED ONAGE
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,PA BEIN  TIS PARKED ON A FIRESIDEWALK
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,AMANE OF CHON TOP STS AN DIKER WINTING O
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOMEAL TU HERSES TRYNG TO BE INTERSECTION PAEA TAGE ATE
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A OT OF MEN RIDIN ON A SYE OF TO A PRESE
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME, TAILS BY MET  SOUD AND N DIRTA
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,TWO STI IN JET FIS TREE ON THE RED STALE SOFA
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,SITS  STREET WORKING ON A SMREN SANA
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,VITER MU SITTING ON A GRASS FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A OOTE BOT IS AT BANG IAR
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A TICTION WITH ACCESSON VOGES RO ONE SIXE OSNAT
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,AT THE SIP OTON TI SIDE ON A GRICON  WIT OT STREET
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,C BALS  PIELS OF SAO ON ATICTAR TECKMENT OF TRAFFIC PIT
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,TOTOTEM IS TACTED E ONVEW ON THE RESTA
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS, SOFF BOATS ON TE CLECTE SUKIES OF WIR POSTIC LA
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK, MALL PARS BOS AR NEXT TO TWO  ONJES ON A PESOC OBJECT
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A TABER HOLDS A VERIES OF COFF ASN A STE
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,DRG  TRACORS FOT DIS AXITIZENA RAYTRUNWA
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A PHISEM PUSHONMAN WITH OBSTACLE LITES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,PEOPLE PLA ACIN TAND I THE STREETS N E  
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,THEIECE OF A MINITYRTECIN  ANBEL
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A PIECE OF OPOLI PACANT BOLLING ACAEAUT BUCK
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,PERIS TRID N ONBA COSSA C TRET ON AARD
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,TWO BIGS OFP TRUCKN ON SOMEPAT ON A GREEN OASES ON
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A BIS OSBON ANTING CHIT  TER A TOOTER
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,AN WITH A SPICER O I  THE MOUNTSIDID
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,E ARGESURFIN PASSENWAY IN DIRT ONPHO
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,POTPLAY ON TE TABLE ON SITTING AROUND
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE, A PAT ON A ATOR SQAETE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,INANTECTACTAE AS A PATRENT HAS ANAKFAST OF PESTOLS
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,A DRIDI X O THE ICES OF AN ALD
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,ITEC A PAG ON THE PITE OF A LA
187,A BATHROOM WITH BLUE AND WHITE WALLS,A STRET AN IFFERENT ATAL ICYCLE
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,CAFFI PLAY IES AND A MARROR SYSTEM AND VEGETABLES
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,TOKE WHITE BETOV SABO SITTING AN VEREEWAR WET IN
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,ISAS O A TEDEST ECE O RESTREET
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM, AETRACT  I OX TO A RETAIN SO
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TE EXTOO O A ITING I O T
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A CRETEN  STWITH A POPE I SEVERAL AN I SIRPLAT
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TONEXOL GATI O TRACKN FILD I TAR
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,SING A CTY BU ON ON THE BACKE OF A I
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,O APIKE HAS LOOKED ALIS IN SERTS ASI 
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,ATE IT  TONSIDE OF SO
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,ALOBI  OTIS COVED AT APRY LIGT I LARGE ON BOO DI
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,A NIGT ARKING TAN OTEO AGOTER IN THE SAND
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,THE POPOR I SAEL STOCT AAXI SITTING ON SOA TIN AND MAKI N CASE SURF ON
201,A GUY SLIDING TO A BASE IN BASEBALL,SIDE PADGE OF  ONA BATON ICYCLE
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,A BASEBALL SITEN A DA ACK AT EROSE
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,A SPEEK IS ON A POP DASH AND WHITE BUS IN
204,A GROUP OF MEN DURING A BASEBALL GAME WITH WALL IN THE BACKGROUND,A SERF ABALITY PISA WIT POTIS AR CONTEDY
205,PITCHER IN A BASEBALL GAME TRIES TO OUT A PLAYER ATTEMPTING TO STEAL BASE,A TIN DOSTRA  RSYA PA AN A POSIN ON WITH FRONT OF LAGT
206,AN EMPTY STREET AND STEEPLE WITH A CLOCK ON IT, STRET I CYCE A APIC ON I LARGE MODOR
207,A TALL CLOCK TOWER WITH TREES ALL AROUND,I ONSITE O RACE  OFA GLASS
208,A LARGE CLOCK TOWER NEXT TO A SMALL WHITE CHURCH, SAA OIT
209,TILTED SHOT OF A CLOCK TOWER ATTACHED TO A BUILDING,TER  AT DOITING A TIAD ANELTE
210,A CLOCK TOWER STANDS ON THE SIDE OF A BUILDING,LA CALIPS AING THE SIDE OFAAT
211,A BANK SIGN THAT ALSO HAS A CLOCK ATTACHED TO IT,A STREET SIGN TAN  SIING OF A CYCLIC
212,A SIGN HANGING OF THE SIDE OF A BUILDING ON TOP OF A CLOCK,A SKI PAT ITES ASIDE OF A ALITIRUM ONTO AN CLATWALK
213,A PHOTOGRAPH OF KEY BANK WITH A CLOCK UNDER THE SIGN,A THOS BIK AN  SOMEONE DOWN HI TEEL
214,A KEY BANK SIGN WITH A CLOCK ON A BUILDING,T TE ATD FLOWERS OF POL NEXTTO
215,CLOCK SHOWING 1105 AS TIME UNDER BANK LOGO SIGN,O WITH A CROWDED ACLOS I QARE ANI
216,A YOUNG GIRL WITH A GREEN JACKET EATING A PIECE OF PEPPERONI PIZZA, OF IS TRACT IG OT SADAAN SOT OF MOTER AN
217,A LITTLE GIRL EATING A SLICE OF PIZZA IN A ROOM,A TI IS POSLAIN ON NEXT TO A SCORTONTEN ON A BE
218,A YOUNG GIRL EATING A SLICE OF PIZZA,A PI UP COUSETIONS ONPAN OSS THE CIT
219,SMALL GIRL IN GREEN SHIRT HOLDING A SLICE OF PIZZA TO HER FACE,SMALL VIEWO A ACAN ENAL ES ON OAS
220,A GIRL TAKES A BITE OF HER PEPPERONI PIZZA,E ANRAL  BIKE INE ROAD OSING FPAN
