Index,Reference,Hypothesis
21,A BASEBALL PLAYER IN A BATTING STANCE AT HOME PLATE WITH THE CATCHER IN POSITION TO CATCH A PITCH,A BASEBALL MELAYER A ORM ROSTER TON AISE TI CT POSON  RAD
22,A MAN AT BAT WAITING FOR A PITCH WITH A CATCHER AND UMPIRE BEHIND HIM AND PLAYERS FROM THE OPPOSING TEAM IN THE DUGOUT,A OTECTO AS A PATON I ANOSES O PETO TREE SITTIN ON  A PA   OSE BYA
23,A HITTER IS WAITING FOR THE PITCH TO BE THROWN,A KITCHERIS SITING ON A REGESTACE O OUTDOX
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A PIECE OF ALLISTONZES AITS ON A ENCH 
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,SE DRESSININ CATA TALLIN TO A CEL AT
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,PLAYER OF TO TROSSIN   TRIK TOOKING AT H OTHER HAS
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO TRESTS ARE POSED IN TI MEACH OTHER AN DININ FASI AN E SE STANDING
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,TETE ENTICTEN ITH OPESARDE SATES TOLPAKE WIH VEHICLES AND E TOWS ONHWAL
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF COLE STANDING IN E OF A DASTE BOT
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,GTWOARIGE AIGE CLOSES
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A PET OF JISE THAT IS MAKE O O A TALLI OG
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A DONT OF FIH BRAS AN SHIRP A DOG IN A CITY
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A A DESK WIL TROSED SIDE OF A FONT OF A STREET IN YARD
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA, OF TE HES ATCESSION OF A ROLITYNTERSECTES O PA
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A POP OF PITEMS OF PE AR IT SI  A E PITCHAN CAPPLE
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,CAT ON FOK CAT ON ITS LATE OSI PE AR  A OF PECES
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,THIS A STOPE SYTO CACE A I ONA TUSI
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,A PERSON TIN A A POTA PLI IEAT ON
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,AFOT BINE IKES OF CPAPLE WITH EYE GLASSES O TAPLE
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A POTRUC TEPIN ON SOMTIN AN A A STRET
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A AN I SITING A OKA COE INTOT OF THE SNOW  ETS A PIT
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,HA OBJECT OF RIGTEN ON BUS AN PANNEN ON AT OR  BISBAL
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A PAN PI ON WITH A LUCHES TAT BYT
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,SHAR AT I SAFET EATING AN AT IN A YARD
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,IT A PLASTIC APPLE AT AQLER TIGA STRETS
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,VERYMANY POLICES ASED OWN I THE SANI TOT A OFTE SUNSET
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A I TELOF AN ASESSOR RAN IN  TAILET
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,A ATE PIKE POG AS BAN SET ON TOP
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,A HILES OF HORSES ANTESING  BELOW A COSYPING ON THAD
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A FON PEOPPLE TIING ON A PARKOD MOTORCYCLES ON TE SID STREET
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,PASSING TWO AT OTHER BAT ON THE SILD FA FRISBEE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A THREY LARGE JOP DRINED BUS JUS INI LOO
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON UMBRELLA I A ISII A
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,AA O ONY SEE THE END OON STREET O  TOKE
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,KIGS PICKE OTTAT OF BACE  OCE I
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,A PICTUREOI ACHING A TE  A DOSN CHILDS AND FLARS 
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A CATLE LITTIN NEXT TOA FONT OFS A ZA
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A OSTON TRA AT THE RESO N OSE O OTOR HYCYCL
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,TEDDY PEOPLE SMILING AT A TABLE OOF PIZIS A AN LITTLE CAT
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A OTOP PATE WITH AH SOME AN CUSS AND A PINCHISE
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,O SONE PIZZA AR PICHIN I ISSORS OF A ROKE
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SIT ROL SAA SLIZING AFEN ANDSIN ONIN
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A CIT ARVORCYCEC AT NIGHT A STI BUDUS TRUNS OUP
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,A KIT IS OSA IS OIN ON A LAS PIKE
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A HUSRER TENSYCTLE WITH A SAZIC BIKE IN THE TRATON
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,O TOKIN  TEEN RUSTO PAN  ON ON TO UB A TAN
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,SETIOPOTHON OF HOUSE SOMI IPTER LATIN O THE DOORWAY DESSIN A BASTIC LIGHT
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,CLOUSE AN TOPOC UN BIR OSS IC CITYS  COCK
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,THREE GOUPLES AT AE A SPATOF AE PI O
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,THRE COUPLE RAZE BUNS WORKIN A TITE ON A 
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,OONIS AS A FRISAT A  ARDE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A BENT A PART OF SEXT E ESTICTION CE O  PE
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A KITS AT O TE A SA AT EDGE TOWARD THE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A STYLING GAG  ENTOY SINTIN OUTS HAVING TASTED
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A PA FOLLI MATO COPPED  AT A ATE PIZZA WITH ASO CHIS
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A EST MASSAGE ARPA  CERTED O OS A TEET NC
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A DONE ATI ROOM INITCIS ARA AA AN SICET 
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,SABER CETT A HAT ON  CHUX PI TOG NEXT TO OA STACE
79,A MAN ON SNOW SKIS WITH HIS DOG,A O EX TO SITY STEPS IS LIG ATE
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,THE GA SATES TI TOLITO IN IN SINK WITH A AA
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,STR A FIRE HELPANT ONE O THE FELD END OF  FIELD
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A CIRAFFE IS SIROCK AT A AORIU SION O ET
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,AA STRITERY PONTO OTHER A O PIATURES ON I DOS
84,A GIRAFFE THAT IS STANDING IN THE GRASS,COUPLE SIN PORNI RADI ON SUSPEND IN 
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A ODOG AS SHINEX TO TO  E DO NOT TO PICTR
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,ITINGSEF TOASING O AR APIA ES ON KIT AN ANON
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,THREE SOBJECTS TARKIN  TEFOOTMIN CHA I IN FONC OF A FIELD
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CATO STANDING ON E OT O ISESOR VEHICE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,A OLD CLOSEUP  YCLE AINTA  AE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,ATICK BASEBALK DOWNTOP OF A CORARTOR KIN  SUCH A FRISBAN
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,AN ISTATON IC CAS IN A STREEC AROSS  CONECIT
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A PAN SIT EXT TO A BOTLE OF CHISARS ON A PIZZA ITH  BUGER
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,AR WITH ASHES OF STOEGLE OFSUP AN TAG
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIANGE CASE WITH OT E STRAHTN KIER UNDERN TOP
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,TY BASSI OLS O A HORSE STOAN A ONLATE INN A FATER IZE GROUND
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A BADY IER A TUP AN EICE AN ASTRE ITA   ACA BO
97,A ROAD FILLED WITH CARS IN A DESERT,A COTL OF PINK ROD LOOK DOWNES DOWN AR
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A TITU OF NA  TREE CES AS A PAIR OF PASTETS  US ED A O PAS
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,A CALE SHIRTSA UPERSONAN OT ON THE EDGE AO HIBIT
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A MAN RIDING A STY TREET EFOPS THE TRAFFIR COMES DOWN A SLOPE
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,AA PICKING A PLICEF OF BOGUS I
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,APERSONAL ON TABLE MANY CON TENS AN A MITY OFIC PAKTE
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PATE WI ADOP OF IE OUOAND MON CETING AKAKE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,LOO CLOSE PEPATE OF THE TAI POS PARKED WATERINN AAL DIRECTION IN A FESAN SITS ON A PATHFIELD
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,IT A POE TACKY DOWN WITH A POSS
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,LOOK OF CAK THA SHUL FILLED WIT THRESPECES OF FAE INGENA CAN
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BAT BAR PLATE OF GREEYN HAKS AR EATENT PA
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,CATO A TAKE PAT AND A TALLTIOTER A AT ONTERAD
109,A CAT SITS ON THE EDGE OF A TOILET,A THRATE OS CESTS IN SON I SECHESI
110,A CAT IS LAYING ON A TOILET SEAT,A FARK ESIAL HIE BUS NO  TU ITTATIC 
111,A CAT SITS ON TOP OF A TOILET BOWL,THERES ARE PATIN MUCKE ON A AG PADE OF BA
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A CA TAT WIT SEVRE SKETS ON APAKAN A KY
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A TOILET RETO ITH ANIE EVARSESES
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,ASI OON T O TEA TO TAXI ATRET
115,A CAT SITTING ON A TOILET IN A BATHROOM,THERE IS A PLAO SANBAN I A ON A FIS
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,A PERSON KANIN ON BOLDER TOEIR EN CA
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,A CLOSE IINT OBJECT WIC  TE LANG ON  MANC
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,APLATE OF DESPOILET SAN PATE WITH OGEN 
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,TWOUBJECTS  POLICEACYCO O HOTO VERY BADY AN OF HE CITY
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,TO TWODE PAYING PLACSE O MODI SHACKINA
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A GROUP OPLERITE THING SITS IN FRONT F OF A CHENCE MAD
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOMBARKUP OF A MAN I AT ON A RUSTY FIELD
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A TABLE OF AN ACTI ACUTU  AT A TABLE ANON CEILING A COERD BASAT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,MOGO E SITTING OON A MOT PATIN ACESSION WIT TE CHEKE TACK
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,AS JARSIN AN A STOV COVERD AD EN AN A DAK
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,COG AND HOG DOGS BAG ON IN ONA BCIT BAD
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A PAKE GIRL DONSNOT EARING A CO OF IZA SPITTS OF PLATE
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,AXTO CLOCK AFIC TRM ITH A FENISINSTREXPECTES ON A WAL ON TAIR
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,COUPER OF CAT STADERS IN  TOA O ON  TRE HOS WITH A SHIRT OF A DOG
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A PETI IN A RESICLE TN A LI  O ASTIC BRID
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWOMAD BUS SET UP ON A ELD AN ATRE EDGE OF T
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,A CD IT RIDING O  TWEN LOTS OF BOXES A BAE A ANIN THE STREET
133,A SET OF TWINS WHO ARE TAKING A BATH,A PORSON FROCEA  A A BENC I  KITE OEN E FO
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,APHOTO  BAG ON THE PINK COVE SITTING BACK
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER, SOWIN A A AI A TE BA EX TANO TA
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A OF DAR MANS ATED BIIS ON AN AN STOMACH A UV COP
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,HE BEDO ION IN A IEG LITH ALLY STAD
138,A MAN ON A SURF BOARD RIDES A WAVE,AWALKING AN BE BITE SIT HEDOECRIBLENG O A BIKE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SERFREAD BEIL TUK WITH A TAST AN PLIENTS IN
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A POK IS PREPARED CLOSE UP OF ITOLE ACES
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A COUP TECKIN CAR SITS QUINE EACH OTHE EARON E TOPO PICTURE OF A BLALOT
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,MOTESTUCFD IN VERY PA IT O ELECTINA ON THEM SWINGU OE FESTA
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,EETYYOR SET BROWN CRATS SMACEGE ATOES AN SEVERAL LATEN A DARGE OPEN WITH NEX COKES
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,ID ROOM FLED WITH ATIC LIGHT AN TRY FORAR
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A OX PLAYER PAK WIT E BANILES THATE SERVING A ORKE BALL
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLEROACHAIRWITH CETRAL FINING PLAYS AND BREAKFAST AWALL
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,AOE LNKIN LEGS ON A TENMI OS E PERSET ITWHITE
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A STATYN TRAT IN CARE PATE A NET SOMTES
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A TOT ATHASE BY A CHINS ANE I A OUS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A AFICI IT PI AND TARS OF A PAAPIZ
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,STATUE OF MITOTA AT A GREEN ON T WI WITH A PUK
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A SMALLER TALKS A TECOL  I ETIETASING A BIS RUCKOT
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A BOPEE OJEC ES TET OCOK NIT ANRE MOTERSS  TO ANOTHER AON STO
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,A TOKEN FOM AN EXPIRE STAN FOR A OCUS OVERAGE AN PONNTS IT A TEMPLE
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A GISTANDING AA IN A OA  ITIS A STRESFEN
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TE POSECTION OF A POPATE I OLE DRANKET OUT
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PRIFEN ACLES AR FIXSEV O DIFFERENT LIGT IS AKINTO
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SIGN WITH STRACTIPE ON PACES TE OF A PA
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN ANING A STAIT ON A PATE OR
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,OON  ET WITH SOSUPISON AT TOGETHER
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,A SWIANOL READY TO SKIE OR TE ROTE STANDING ANESTIN A SOF
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A YELLOW DESER RIDES TO ERSANDING TESTY CON RENCH WITH IN GREEN IS
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A TOP AT ENT A BOTORCYCLE WAT TOP ACH TE
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A TOG IT TIZE UR NEXT TO GUSSE SOM SKOS
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A LOT IN A GRASSTACH EATING ON TREES
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,IT TE N  SE T OOBAA
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A ALLY SAER SPEN A  TEXTE GER SES ON I OFE COURT
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,CAPEN WALKING ACROSSES ON TRACKS RI PLAN 
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BATTE TEAN SING NEXT  TOOTHE TEBUS WITH  SOMPI
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER FOLLOW NEXT TO TWO KING CLOSE TOS OF O ASA
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A ID UP AIR ASFITION A IC DURESSED IT T A SARCAT
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,FOOKA OF OF CAK AND FRECKER EDGE ITH CODIN IN A BITE
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A COUPLE F ZEBRAS ARE POCHING A BABSTER IN E SIGNA
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,A LITTLE MAN IS O TAK PIZA AN MIT WITH A BANATHIUM DONUT
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,THE TOBOUT OF A ZEBRA STAT IS TOKING DOWN THE RAK
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A ENTY BASKEN WICH A HAVI  SAUCE OTOF A REGE PAR
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,IY LOKING UP TSSEGER ON A OATA
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,THERE IS A FREESES LAKE TO O SOMEON OMTHE TREES ON THE FIELDLD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A BUSAG ETAKETA O WUSH IDER  KITES IT TRAN AISME OF
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A LARGE ROOM WITH AM ALL OF TE SIDERONTH S
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A PHOTE OT YOUNG TYPES AND OTHER STAFFE MANIT
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS, TO ING UP IT  A E PICTURE OF I
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A INAGIS POICE WIT IGN OF A PAM SPECTOR
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,SANDING AN CLOCK OF TOERS N SIZY AA TOI  IN THE CESTOF O PO
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,IKONSHARTER WITH IX BEESAN MUST BE AT IITET
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A FEWITH A BOKE AND SEVERAL CASO
187,A BATHROOM WITH BLUE AND WHITE WALLS,A SPETER HOLDING TWO MARDT SHOS AND THE BOTS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPART ON HE TATE OF THREE BIK
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BAT ON A SNAPTU IS SITTING AT GAR VESHE S
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,MALPOT NEXT TO YOUNGIRL HOLDS EOI POTES A FORK AND CAND PIZZA ERA
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A CEEN CAS E STREET BY A TO BACK TH IMAGE OF A FET
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,A CAE TRASTER BLOCK IS ONAA LOSTREET
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,AN ELEFRICTON PCTRAFFI PASIN I AE JUSTA PERSON SHOI SININ O TE UPS
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TERTA AT TO AR EACH WIR ATE ISTE
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,A TOSS STANTET SEVERAL PARRIAN OFRESHY BEARS A FED ON THE STO
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,AN AIRPRAT NEXT TO ACH POSIN ANDALLAR ADVERTO EN TO AN IS MAT
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,SAR I IX   ON ISCOE S
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,A TARKET RUSTY IN SPACE FAX ONIN  O AN ATE STIT
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,A PUS ON PARKED AT  OA JOCK P PIC ON DIKER INSIE
