Index,Reference,Hypothesis
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SWITTING ON A HALD O PITCH ATET A PING TAS E OPEN RACTET IN  DAL
109,A CAT SITS ON THE EDGE OF A TOILET,A BESK IS IN SOME DIG  OMPLITE
110,A CAT IS LAYING ON A TOILET SEAT,THE TRACK AS RAIN IN A CITYA TET
111,A CAT SITS ON TOP OF A TOILET BOWL,A BLUST IS AN ATTOP ATH IS TOILET 
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A SMALL JET IS I PERCHED ON THE BACK OF A TILAPA
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BACK OF A POFA WITH WAT SINGES T
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL HAT SIT ON TOP OF A WHITE TOILET IN MUDICANCE X TO A BATROOND
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT STINGING ON DIS PLATE IN A BATHROOM
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,A ROSEO DOCKIN ON TOP  OF  SAIRPORT OIN CATE
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SHOWN WITH BIKES ON A CATE
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,VEECERATEN CABNT IN A LARGE PAINED KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A PITCING SEIN CAT IT A STITIONAL TERMN WALL AND MAEE A ANE
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN PLORS POSING IN CORMERA AN A MAKE WIDAPOOM
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCHE OF FOOD PAIG SITS IN FRONT OF FOUR TAPE
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME HARDWORK ITH A MAN WITH A HAT ON AND O MOSING TA MOPON
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PRINTING OF A MIN  SWOG IN ABAT A TURK ANA
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A APESN OF A FOLO ONU SITTING ON THE FRONT OF A MOMANA
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,I SVASE WIT A STAR LIGHT AN  RINK AND A BLUE BAR
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GIRL IS HOLDERING ONTO A HITTE BLASH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A PANPEN GIRL WITH A SMON LAN AND CUR CEAS AN SCRETCHES HER HEAF
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL IN ING AR CHAIR IN A PINPE HOME
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,AGIR FLAFF IN ANIMALS ON A TEER AMRO A SHEP
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE YOUNG GIRLIS THAT SHOWS HER BEAR 
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO MAITENS SITTING ON HEIR HITE IN A BOCKON RIT
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,YOUNG BABY BABIES HOME DRINKN OILS IN A BATHROOM
133,A SET OF TWINS WHO ARE TAKING A BATH,I ITTLE KIDS O A PICKIN BAT ON    OTER
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,SEVERAL OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TIE WOMEN TUCTITIN IN E GAN ORTOLI AN ONE TRIVIL
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN LETTS ON  A DRIIN OR ON A STOKEBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A BOLD CURCER THAT IS WIDING IN THE HAN
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES A WODEWA
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,SURF EN THE OTEON OF E CRESTOF TOILET
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN IND A DOSEIN BOADING AN ONA 
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR STITS BY TWO BOARS AND MICOHO
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STOCKS ON BEAR WEARING BLACK NINS AND A RED BODED BADY ON TOIL
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR ITH WHIT PARS INCANIN DRESSD AND A BROZE PINK ON A SPAN MONTE BOTE ON ATABLE E
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A GREON SCREEN TO COMPUTE WITH LIGHTS AND SHOL FOR IRE
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A SILVER BEAR AND BOY IN HIGH DOVES NEAR THE MARKETBALL
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS AND A FIREBARS
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WIT SOME TIETS  ARE SITTING IN THE RED O TAT E GOL
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A BRIGHT BAINT O BUS IS ON TA SIDIN
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHAIRS AND ORNIT AN MOUSE
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,ABEX TABLE WITH SPAT ON A LITTLE TABLE INSIDE ON A TABLE
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DECOIPEDING A BEER BREETING AE IS A POE
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSING TO MAKE A PICTURE OF A PABLE IT ASBALL
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A PICTURE UP OF A DOOR ON THE SIDE INTO THE LONIN ABOTBOR ANON  OTE
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,S PLARS CAN RIP OS EN CARS AND CURTAINTY ON THE SETS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,STATUE OF ARCHWED VERY VERY SMALL WITH A BIRD IN THE WOODS
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,A MINI TA INDRESTIT ATA BUB ON
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A COSEOT  A BA O BIKE A BITE ON A ISAND
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SOCCER INCURATOS A TRY TO PAN A POSESSION OF APE
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL PUTTING HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO REFON BATS WARE LYING DURING A STACCER DAIN PONT OF THE ROD
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,TWO DOUPLES ACKER LARGE JINK BURT ON EAC IDE
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TUN IN A TRAVELING TA BASE HERTIN FINSOND
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A COUPLE LERTAR WALKING DON  OT ASSIN A FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A SORFER BET DAY BUL SKITE PARKED ON A LARGE FIARD RIGA
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A BIDONTHROUGH A BRUSH IN A PARK ON TREED
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,PA DESK CORT WITH TWO COMPUTER SWINGERS AND IN A SES OF PEOPLE BOTBLING ON ON
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE NEC OF A GRAVEL HET DOG WITH A AN HILDER BY AN ANIMAL
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A LOGAN HET BASE CROSSE RAVER WAVE AN A RIGT SKY
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOLBY POYES SWINDING NEXT TO A BOTES TENNIS WINGL WITAN E BALL
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOBBLED HEADLY NEXT TO TWO COMPUTER LOMIGERS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A VIEW WITH VARIOUS WILE BIDING TREES IN THE BATHRONND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,A BUE BRO WITH BROTA A AN ABLE O DIK ON ANOTHER BABLE
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF PEEPER IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,ANE HAN AKING A PAL WITH FOOD AND PUSHING ON THE BACKON
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,THE GROUP OF TE RAMARKED IN THIS BUILDING
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN WOADING APPLE WITH SAUC AND WALL IN A ONION
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A ROKE WAY TO A USS BALL AN 
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,E OND ZEBRA IS PLAYING SOCCER ON THE GRZE OF A FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SYCCER GAIN  A WHIT RAL AND WATE AT WIT A BOPEN NON ID OA HO IN FIELD
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF BOTINGTOOM WITH TOLDER COCK AROUND AND OTONA
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT OLD A LEATERTOPE OLDIG A
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A MAN S HOLDING A ATELLOW TAI BALL
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,TE LOCO POLES ARE FOLLOWED A TOTOF A GI A CIT
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN A PICTURE OF HER WALLBONE A BIG ANROP IN A TR
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,AN ASIAN GIRL IS HOLDING A HER NIT FACE ON
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BLINK WALLS OVER  I WITE
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BOUNCING MAN RADING WHITE BALL
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BOXE ING INE ROGS ON A NIGHTSCORT
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,THE WHITE BATHROOM SINK IS SITTING UNDER A BATHROOM MIN
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BAG IND A WOMAN WIT HAS OPEN A DONER OUTSIDE
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PICTURE OF A ONA IT TWOMAN GESSES OMPU
