Index,Reference,Hypothesis
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BIG DOG LAYING ON TOP OF A BEAD UNDER A BEV
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE A EPLEN SITINA RID
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE A CATPLE A ENGUIN AND POLEPLANT
43,A RED APPLE WITH A CLOCK INSIDE OF IT, BAD HABI STAPPD IN T RIDEOFTYCLE ON A RADYWA
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,ANA LONG TOCK WITH TA SIT NAT AN ARPE
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC APPLE ARE WALKD  TO THE SURFACE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,APERSON IS STUCKD ON A PERSON  AR  OS PAT
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A BOL OF HORSES RACING HIM
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,TWO PEOPLEIN PICKLES AN EAC TE
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND WHITE PHOTO ANJETIN A REDYANN ONE EE
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A TET TRACK WITH A TIN IVI ON THE SANDION HERS
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE BOMY RIGHT IN A IN TAD
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAE THAT IS ON A RAIL OF IN BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,TRAIN ON TOP OF AN OVEN PASSINET OF TRAIN STACTIN IN  ONPOT
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG WAY OF TRACKS WITH SOMEIN BACKOUN
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,A TEDDY BEAR IT EXITETIN INFRECTION OF WHI TILE WIT BAR
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,ITERI ER NEXT TO PORL OXISION IN THE OPE
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BIRD AINTER ON THE TOP WEARING WALTER
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR S SITTING BEHIDE APE AND GLASSES 
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,APE TEDDY BEAR SITTING READY TO SOME BOUCHES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SKIGE ROLLNS DOWN THE STREET IN FRONT OF A MAVAN A
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A CIGEL POE VEIOR  MOUNTAIN
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,RESYBAS AN A OTE SAND IN A PAIROWATE
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE MAIN CAS STANDING IN THE SIT TANT
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEABULL STATING ON THE SIDE OF  PO
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,THE TOP OF A PARSON ETE ARE IDING TON
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,WOVEEM E BAR METERS ON THE PATTAIL OF E 
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DECKER BUS I SITIN VAR AF SOVER SOP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN A STRICKI
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,RED DOUBLE EKE BUS AND PEOPE STANDING ON THE TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,AN ANIMAL TITH WELL PHONE OIPLANE WATH THE SANDWICHONA II WATER BOTLE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING U POUT OF DESSENT OT ISI AN
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,MAN INDIA SETING AR OFF WITH A WHITE PLANE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A STYLE OF GUY SIKIN HIS FACE TARA IAMINE
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A BOTAN E HAR AT PAS AND PARTE WAI SECTIO
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HIKNA TARRS BY AS A SECURE RAN
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,AIVEN MONI STAT WITH DOG AN A SECOND
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON TKI WIT A DOG NEXT TO HITRE
79,A MAN ON SNOW SKIS WITH HIS DOG,A MINIS ET TE AN A A
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON RIDINGS ON TOP OF A SNOW COVERED SLOPY NEAR A BY
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE SITTS ON U TEAN ONA LIDE TREE
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING AVER  TREET CER
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GRAFFI ANATS THE WORD WHILE WAITING ON THE BRANCHES ON A TABE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GLASS THAT IS HANGING ON THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED AIBAGE ILAISPONET
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE MALOS OF FRESTO WATER N URINITHE IMIMIG OF E FLOWER CETA ING AR
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BREDG SITTH TALL BUILDING AND BID AND TOWN
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDCH
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK MOWER STANDS NEAR A TREE AND BUTHRO LARGE OLD VEZEBRO TIPE STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,BIG BASEBALL CAVERAREA IN HE CITY OF RUSTA
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,ADIRECTION NEX TORA MERRIGAN TRODING ON THE GRANDD
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALG IN SOME WATER AKING A BRINK
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,MAN WITH I SHIRT UP SITTING BY THE CORHIND  SIGNN IS OP
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LAYD ON US GREEN FIELD WT BIGHT LIGHT
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN HAT IS SITTING BOARDIN NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,TE PHOTO TAKEN IN ENI FOGAGE N A STEET NTORGOON THE BEROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH WOWERS AND A GASSEWAA
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS, DOW  STREET ON BLILLROAD FILLED WITH FIRE SIGN
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,INTEM INSIDE OF A CAR WITH CARS AND VEGGAGE ON BESIDE THERAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TOWARDS THE TRAVELIC ON A TURAIN ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD, PAPER PEPL GATHERED AROUND A GAT WANAER TIN
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,TWO LONG TABLE TH MITTING CONTAINERS WITH FRED ON IT AND MANY PEOPLER ROUNA
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,EXPOSE LIME DOWN THE RONA LONG WITH PICNIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,GATHERING A WAI OR BIDGE AN OUT AND BLUE AROCO WALLOL IT TECTOR IN A BOOK WALL
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING THROUG AT A OUNVERS
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,I CAT WAING ON A TRAY AF CETING IN CA IN THE OCEAN
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET, BLACK AND GREY CATIS SITTING ON A CATER WA
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAR SITTING ON A BED PIC UP AT OPEN TA THE OPEN RALEDIN DOOR
109,A CAT SITS ON THE EDGE OF A TOILET,A CESK IT ING SOME WERE IN A BER
110,A CAT IS LAYING ON A TOILET SEAT,ETATA PLANE IN A CITIA STET
111,A CAT SITS ON TOP OF A TOILET BOWL,A BESK IS ANTOP OF A STABLE
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET, SMALL JET IS  PERCHED ON THE BACK OF A TAILER
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BACK OF A TORFA WITH NOTEN
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET INUISTANC EX TON A BACKGROUND
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING ON THE FUNTE I  BA
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,A ROT DORK ON TOPOARO ATIC
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN TICTION IS SHOWN WITH BIHT ONA PATE
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SEC TREET TAEN IN A LARGE CAIN PITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A PITCHIN CENIC PANN IT A STISIONAN TERMAL AND MAAE AVANIT
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN PORS POSI IN FON  ECEATOR
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCHE OF GROUP PLANE SITS INONT OF PORTIN
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME HART WORK IT A MAN WITH A HAT ON AND ACAS IN TA WITEO
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A VINTING OF A MOUN LOVING BEBAN A TURKEAN
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,AF A FO OF FOOTS SITTING IN FRONT OF A MOTORE
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THI FAYE AN STALIN LIGHT ANDWHITE AND A LUE AR
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,HE LITTLE BIY IS GATING ONTO HITER BEDGE
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BANDED GIRL WITH A SMOLL WAN IN FRONT OF TES NSCRATCHES HER HEAD
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL HOING ER AIR N IN PHONE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A FASTIN ANIMAL ON A TURN AN OC
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE AREISPECTIAL PESAN 
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO MATENS SITTING ON A HIE IN A BALRON
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,T OM TRAIN ENHOOS IN A BACKFON
133,A SET OF TWINS WHO ARE TAKING A BATH,A CITY KIDS IT A PICNIC BAT
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,SEPERAL F LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BACKROUND
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TXAT TACTO ANAN ATA AN ONE TRAVIN
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD, MAN OX DEXTY DRIDING A WOVE ON A SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A BROWN SURFER THAT IS RIDING IN THE AIR
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES A WATEWAVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,SERFIN AN THE OCEAN OF E PRESSIN E PLAYE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN AND AN OCRAN BOARDING A ATO
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS BY TWO BOARDS AND MICABO
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STOFPEDBEAR WEARING BLACS NUE AND A RED BODEN PADY ON TOR
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR IT WET PARSIEN DRESSED IN RATE PINK COSTR MOUNTED WIRE
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A GREEN STREEN TEVE CETE WITH LAGE AND TRUCKS OR IVE
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A SILVER BEAR AND BOARD AND EYH BOVES NEAR THE MARKEOV
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS AND A FIREBRCE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME TRIANCES AR CITY IN TE LIOT OF THE ROAD
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A BAPATO BA SIT ON A GARWA
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHAIRS ANON T MOUSE
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,ATRA WITH TATS ON A OTERTABLE INSIDE OF A SOPHON
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEFICTING A BEAR BREATINGAGE OFPAR
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES TOWAKE A PICTURE OF A TABLE IT A BID
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,E PICTURE UP OF A DOOR ON THE SIDE INTO HE LONIN ABOTO
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,S TARS CAN RIP OEN CARS AND VERTAINBY ON THE BET
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,STATUE OF ARCHWA VERY VERY SMALLWIT A CURB IN TEWODS
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL, AT INTRESSIT ETI HARS ON
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PERSON WITH SIIN A BIKEA SIDE ON E IT
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SOCCER CARRITERS AE TRY TO GAN THE POSSESSION OF PEOPLE
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL UTIT HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO LAFPON DESTIP RIDIN METERIN A STACKER GAIN ONF E ROD
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,A S DOUBLE DECKER LARGE JANK  PARKEN ON E SIDE
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS CR INA TRAVELING OTACE CURTISINSON
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A COLETIAL BUSICER LOOKING AT A HILL
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A BUSYR DECKER BUS IS PARKED ON A LARGE M BIGROUND
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A GAMAS INE BRUSH IN PARKED ON TE
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A A DESKCOURT WITH TWO COMPUTER WAYS AT I ASES OF PEOPLE BOTTLIN AT
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE  OF A GRAVEL PETOGA E IN ITER  TAANIMA
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,FATHER JECKER IS PARKED WIT MEWING IN E RENTLO
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOBY F POTO SIGN NEXT TO AN STAOE OD
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOTBLE HEADLY NEXT TO TWO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A VIEW WITH VARIOUS WALLS BYSOME TREES IN THE BACKGROUDND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,A BI BIRD OF TRUCK AIG A O SIT ON OTHER WAY
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,GROUP OF ZEEPRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MAN ANIMALS A FIEL WITH TREE ENGLISHOS ON THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,THA GROUP OF KEIPER NARKING E FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN RUNNING AFTER A SOCCER WALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A ROCF AY I TUFF BALL IN
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,THE OLD T IS PLAYING SOCCER ON THE BRIDZE OF E FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A CYCE IN A ON ROAL AND WATERDECKER A OPENN ITE AT E FOR AND TN
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF BODIN ONIT PATER SOCK AROUND AN  A
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT OVER LOTETON OD
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A MAR IS WATI COLLOW SITTING OFF
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A LOMAN HULDS HER PHONE A COTEN E E ACIDIN
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN PICTURE OF HER WELL PHONE WITH A ELROW TENNI TAT
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,A ASIAN ROLL IS ORDING HOR HI ASOR
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BAKROOM WITH BLUE WLIGS OVER ON ROAD
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BAMTI MANBE AND WHITE BAL
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BASITIN IN THE WALLS OF A LIGHTSPOR
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,THE WHITE BASHON SINK IS SITTING UNDER A BACK RO LEN
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BAG ON MA AS OPEND DOER OUTSIDE
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PICTURE BELON I  TILVAN BUSES OF BIL
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,INITARY OF SEVEL GREEN DELITIONETE PESENTE SIGN AND A CAT WATCHWAY
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HANGING OUT IN FONI LAWN CHAIR IN  EFOT OF A BUILDING GA
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN TALK AT IN A TRICK INI ROE
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE STANDING NEAR A BAR IN FRONT OF AN 
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD IT TO A COFFEE BALL OT BODS
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A T BEAR SITTIN PTOP AT A VITED SCREET
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,WORD WIT E SCRENG STAND SITTING ON A PELECTIC OMTERA
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,A I AN WATER BATPOT A ISE
