Index,Reference,Hypothesis
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A TRUCK TOER TALKING IN THE MAT  O A NOW SHIRIN
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,OGUP OF BUS TACKING AT WING MO ATETAY IN  NANT
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A SOPE BUSE ON CAKE IPING ON A TOP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BURS DIVING DOWN A STREET 
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,AN ELEPHANT PLANS AA AT IS STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN LAKING A SMALL COSERT  SANDING ON A OTAD ON  ON
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING AOT OF A SANDWICH WITH ALC ON HIS HANGINGS FROWIN WITBOL
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A GIT SANDWICH TOP OF A WITELATE B
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILIYG GUY STIK ON HIS FACE NEAR A BIG SANTIS
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A OC CAPE IN TWO MATO IN TRAI TELIG I AI SIA STRE
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,AASOLD STORM IS HIDE BY DIFFICE COLOR TO SWING BEHID
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,COUPL IFEN AN FIFT JUKES ITA RIE IN HE SERV
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS OALONG NEXT TO A PIECE OFO
79,A MAN ON SNOW SKIS WITH HIS DOG,A B LAKS NEXT TO HE TAKONT OF PEAB
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON LAS IS ON TOP OF SNOW COVERED SNOW NEAR A DOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,TWO BUS OF GIRAFFES AMONI OTE LAY N A IT FIELD
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,ETOWAK STANDS IN FRONT OFA AVAN ON AVALE ANTO AN AA PARK
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,THE GRAFFIC STANDTOTWARD WONI UMBRELLA BRANCHES ON THE TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING ON A GRASS INSIDE
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TO TRO A I O OF THE TR
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,IT IS A PALAC OA UPANT ISRIN AHESED OF POWER O AA PAN
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BURRYIS NEXT TO A TALL BUILDING IN A A AN TOW
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CASSE IS SHOWN ON  SARD WEXT TO A BRILGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR Y GREET IN OTHER LARGE ORGE OFBEDEEPY TYPE TRAK TUES
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,A BIG CLOCK TOWER TOWN TEA S MOTR TRAFFIC
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,ALLE LITO SARKENTERA OS IN FON IE ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A FOG NEXT TO WATER NEXT TO A BAREBOAT
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN OF A SIRT HOUF SITTING BY A SPROON EXSU AND SNOWFOR
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,  SIGN LAN OVE TO STRIPECE ONE IN MATER
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN WITH A SANDBARD NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A SMA CA TAK OF TESIN A PAS  OF A RAIL KATEBOARD OF EON IN THE RIDE
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD OF VIEWD WITH CARS AND A DASSTITYI 
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,THREE WOMEN WALKING DOWN THE STREET NEXT TO RN UNUNSIRPULAR BIPES ON TRAFFIC LIGHT
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,ANI INSIDE OF A CAR ON CARS ONSADE IN AHO BEIDE THE DESK
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A MAN RIDING A SKATEBOARD TOWARDS THE TRAFFIC ON ITS BEHIND BILPI ON
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,AMOST OF A GROUN IF PEOPLAR CATERED AROUND A SANDWI ON O ADE
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,ON TABLE CONTAINING CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUNDINGIT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,A PEOPLE LINED UP AAL ON WALL PICNIC TA
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,PAINTOTERS AN NOT A MOCYCLES ON A WALL NEXT TO AURTOR
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GIRARE SURFBOARD WATING T AT AN OUT OFEER
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A OT BAT OIL COUCH IN CARRO BOG ANCA
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,BLACK AND GRAY CAT IS SITTING ON A TOILETN E OEI
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING ON A TAR INAGE AA ITH A WANDOW ON A BED OUNTOF IIT
109,A CAT SITS ON THE EDGE OF A TOILET,AAABAFFIC CAT SITS ON THE BED OF A BOOK
110,A CAT IS LAYING ON A TOILET SEAT,A SYF OF PACKS WITH LAGETS AN AS MANY STAPS
111,A CAT SITS ON TOP OF A TOILET BOWL,A BIC BI STATUTOF A BUNC TOP WIT AT A ANSTA
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A NOTSYCLE SA COACH ON A SADA I WAY AIN
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING ON THE BACK OF A TILE BOK INA SACEA
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,SMALL CAT LSITS ON TOP OF A WHITE TOILET A IK IN A BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING ON A BED ER A CUSO ON
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,O ANTOY SHOTS OF ROADLIS IN ASY CAN
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,ITE KITCHEN IS SHOWN WITH ICE BROWN TOGETER
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,FOD GABIN WITH A ARTENO KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK  DISHWASHER TOBE AND MICROWAVE OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN TABER HOODING CABINETS AN NEGS ON TEM
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A LUNCH OF RU SITS AROND A OT TOP
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME PORPES AN MAN TAT HAV ON IN SOEA CARS OF 
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,AGTINK AND ALN SITTING AROUND A RAL TABL IT FRUIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A BOT AFETARAGEMEN AIN OES ON E FE
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,A IPINS AN A STILL LITE BASTOL AT AFIELD
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,THE LITTLE BOY IS HODEIN ON SOI AA OSO
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HODING A IDENTICI IS SCETCHED HER HAD
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,AOSROOSTABLE ATU WIT ATAN ON A STRE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL A STINTER IN THE WATER IING A PIZ O IQUIC
130,THE YOUNG GIRL IS BRUSHING HER HAIR,ASE UNDER ISPRESSIONS ME HAN IT A IT FIZE
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TOVY BU SIT ONAKI HASITS OUT AT ASE FILE
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,ASSI MASIN A A HAD WITH SOME USH FRESNITOILETS IN IBACKPARD
133,A SET OF TWINS WHO ARE TAKING A BATH,A SET OF TOY STER TAI ATAN E ON O A I
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A POPOLGIRL TASTIN ATER SOS OR PICKIS IN A BACKPARD
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,A FONK AOTOOSIE A ITORCYCLES MOUNTED EXT TO A PATER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,MAN IN AAESOL RIDING A WAKE ON A SORT ON WI A AKIN
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A COW SURFEAER RIDING ON A W WAVE BEACH
138,A MAN ON A SURF BOARD RIDES A WAVE,A A MAN ON A SURFBOARD FRYING TO OM
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN OF THE CRESTOF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN ORIDES A SURFOARA SBORD
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TRUIL EXT TIT CAGA OULENTS AND A MICROWAVE CHAR
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,A STUFFED BEAR WEARING GLASS NIX TO ELYDRONIC WINE ON OT
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A COMPUTER DAR  A ON DRESS TAN OS A INTRAONCA N 
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,APEPARING A MILITARY  GAT ON CHE
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEAR A E WORK AN IPON AND A MARET
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SUCH LANTS ARE SIZE 
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,AR PARKING ON AN ELPE IS RINI 
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,THE WOODEN TABUS HAS PAILE OF WOODEN CHAIRS IN FRONT OF TWO ANIS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A GOCK OF PANT AN LOOKS AS A SINISON
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE PREFLECTING A BEAR BREAKING  ON THE PARK
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN STAND SITS WITH HIS FRESHES A A BATR AND A PA NIT
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A GUPOF IE MOTS ARE PARKED BONTEAA A INSTRUCTER STANDING IN A BLACA SA OIAN  ON A  AKE
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,XPIRES CAN FRIPPLE BITARS AND FORT SALE IN SEPS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,STATUES OF A OR AL ARS ARIN AONI STRANTS ARD ON POR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,A PRITT YAD MAN DRESSING UP TO A FEATERSIDEWALK
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A SESAN A PYPE OF PITCE SOMETING INSAC ON IC TA
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SUVEF TOERS TRY TO BULN A POSESSIONAL LOUS O
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HERDING A SOCCER BALL IN E HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO BUNDETS ARE PAZED DURING THE SOCCER LO ON DIR
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,TOO SET DUMBLE DIFFERENT FLIES G AN A LIDIDE TALE CELTA
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS DIRECTLY NEXTO A CATLIN CHECKIN SPARIG FEN SE
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,GUP WITH A HAIRBONE STANDING ON A GREEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER BUS IS PARKED IN A LARGE ARIA
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A STESAF BUS AS OP PIZE ITAL PARKED NEX TO L STATI
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESKON I OLTU OMPESIALIS AND A CIY BA IT I WATI
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE IO A BATHROOM WITH RACKET ON AFINKEN TABE  TAFIC I
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A TAP AND HEADBAR PARTI OIN ON A GRAS STER
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A COPOF HEN SON NEXT TO TWOPATEIE O O POTIC O
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOLS HEAD NEXT TO TWO COMPUTER MONITORS ON A MASCECT
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A STORE FILLED WITH VARIOUS WILDLIFE PANTRIOS IN A BATHROOM
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TRIO IS EXERCIZED INEA REDRAN
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,OLE PLAY BLACK ANIMALS IT THE PADDLE WITH TRAYS AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A DECORATORS NEAR A TRAFFIC IN A AILD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A A ONIT RUNNING AFTER A SOCCER ON E OT
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,AA ASE ON A PLASSIC FALTRIN ON AOND
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,TWO GUY FEET  TRUCK SOME SOCCER ON A GRENN SOCCER FES
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE, IS I SOMAE ITH A GIRL IN A HOTI BATAWEETI ATIN HERAA YONG WOMAN B
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF PEOPLE PO UP ITA SIZ ROUNI IT TE MOUNTAIN
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A MANMAN IN WITE OERI PESSING ON A SAFODON
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,OPOWOMAN HOSING SIN O I ICLES SITIN BAN
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOODEN BOLTS ARE FALLEN IN FRONT OF A FENCE IN A
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A SOMAN O ATIN O  SAK ANAE IT E ATO ITIN ATEANT FESTIS
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,A BASY LININ  NOLLY THROUN A SKIN ARLD
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH TEPPLIES AND WHITE TAN YT A TABLE
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BARD COUNCIG IN A GROIV OF A FOREST
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,DO NOTS PERFECLY WIDE AN A RIT TO SPO O TO
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,TOE WHITE BATHROM SINK SITTING UNDER A BATHROOM WINDOW
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BAT IN I ETLE SIE TO EST
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PITCHE OVENSES WITH TWO WOMAN TALKIN ONTO OUTID
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,A  SENRELLES NEXT TO HYCE SIGN ANE SIDEWALK NOU S
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PETALKINING OUT WITH A GOT O BO
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN TOGHETICLY TRAIN AND SITTING ON A SNOW
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,EPOSTING AN AIRDOG I WILING FN  TO A LI
