Index,Reference,Hypothesis
19,THE SKIER IS LEANING FORWARD WHILE JUMPING THROUGH THE AIR,A SKIER IS LEANING FORWARD WHILE JUMPING THROUGH THE AIR
20,A MAN FLYING THROUGH HE AIR WHILE RIDING,A MAN FLYING THROUGH THE AIR WHILE RIDING
21,A BASEBALL PLAYER IN A BATTING STANCE AT HOME PLATE WITH THE CATCHER IN POSITION TO CATCH A PITCH,A BASEBALL PLAYER IN A BATTING STEAM SET HOME PLATE WITH A CATCHER IN POSITION TO CATCH A PITCH
22,A MAN AT BAT WAITING FOR A PITCH WITH A CATCHER AND UMPIRE BEHIND HIM AND PLAYERS FROM THE OPPOSING TEAM IN THE DUGOUT,A MAN AT BACK WAITING FOR A BACE WITH A CATER AND UMPIRE BEHIND HIM AND PLAYERS FOM TE ONPOSURE SWING IE DORGAT
23,A HITTER IS WAITING FOR THE PITCH TO BE THROWN,A HITTER IS WAITING FOR THE PITCH TO BE BROWN
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWO MEN PLAY THE NINTENDO WICONSOLE WHILE THE OTHERS WATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO FRIENDS ARE PLAYING WITH EACH OTHER ON THE WII
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS LATCH
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,TRTR COWLAGE HUE DRAWLERS PLAYING WII WHILE OTHERS ARE DONE
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BIRD WALKING THROUGH A CAFEFUR NEXT TO A TABLE
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A HOOSE WALKING INSIDE OF A CAFETERIA AREA
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND WHIKE BIRD IS WALKING BY A TABLE AND TWO CHAIRS
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,A CLOSE UP OF A DOG LAYING IN A BED IN A BOOK
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD DOLL LAYING ON A BED WITH A BOOK
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,A LIMPLY BABY DOLL WITH THE BOOK SITTING INFETE ON A GLOND
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BONNET AND A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOVE
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE AN APPLE SITTING ON THE TOUCE
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POLOR PLANT
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A RED APPLE WITH A CLOCK INSIDE OF IT
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AN ALONG FLOCK THAT IS SAFED LIKE AN APPLE
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC CABINET WLOLK TO THE SURFACE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,HORSES WITH STOCKYS RAKING ACROSS THE COAST IT COUNTRY
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A GROUP OF PEOPLE ON HORSES RACING TOGETHER
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,THREE PEOPLE WASE THEIR BORSES ON A BEACH
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND WHITE PHOTO OF BJACKANS RIDING THE BAC
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LONG TRAIGN ON A STEEL TRACK
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON A RAILOVER A BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TOP OF AN OVERPAST BRIDG SET OF TRAIN TRACKS I FIELED ON BOTH SI
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG RAVE TRACKS WITH MOUNTAINS IN BACKGROUND
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,THE TEDDY BEAR IS SITTING IN FRONT OF A PILE OF BOXE
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A TEDDY BEAR NEXTD TO FOUR BOXES ON THE FLOOR
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BEAR IS SITTING ON THE GROUND IN FRONT OF NIK BLOCK
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR I SITTING IN FRONT OF A GROUP OF BOXES
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A FOOD ULK THAN IS NEARIN THE OCEAN IN A SANK
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEAGULL STANDING ON THE SAND NEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE BIG BIRD IS STANDING IN THE BEACH BY T
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEAGULL STANDING ON THE SAND OF A BEACH
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A BUS FULL OF TRAFFIC STYELERS DRIVES DOWN THE STREET
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,DOUBLE DECKER BUS WITH PEOPLE ON THE TOPDOOR ON ROAD
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DEFFIL DECKER BUS WIT PEOPLE WAITING FOM THE STOP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN LEANING HIS MOUTH DOWN A FOOTPLATE WITHPAMLICON IN A BLUE WATER BOTTOM
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A MAN EATING A SANDWICH OFF OF A WHITE PLATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GUY SPEEKING HIS FACE NEAR A BIG SANDWICH
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,WITHOUT USING HANDS A MAN FRIES TO BITE A PAIR OF SANDWICH
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HUSKEY STANDS BY AS A SKIER STANDS THERE
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PERSON ON TWOE SKIS AND A DOG IN THE SNOW
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DOG NEXT TO HIM
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAN ON SNOW SKIS WITH HA DOL
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE EAKING UP TO SOME TREE BRIN THE SIRT
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING UNDER SOME ZEEF FILLED TREE
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,TE GIRAFFE EXTANDS AWARD WHILE EATING FROM THE BRANCHES OF A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TO REACH HIGH LEAVES ON THE TREES
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE PALOCE OF WAT SAYS PECARRYING ILYCIPOS TOWER AT HOLDS BIGABAN
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BRIDGE NEXT TO A TALL BUILDING AND BIG BIN OUC
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A GREEN AND OTHER LARGEOLD MEDIEVAL TYPE STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,THE BIG BIG CLOCK TOWER TOWERING OVER THE CITY AT LONDON
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,SAN RELAXING NEAR TAIL TOT SIGN ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BEAR
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIS HOU
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LAYING ON A LARSH GREEN FIELD WITH A BODY OF WATER
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTO TAKEN FROM THE CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH CARS IN AE DESERT
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,VIES FROM INSIDE OF A CAR WITH CARS AND RED AND A MAN ON THE SIDE OF THE ROAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GROUP OF PEOPLE GATHERED AROUND A TABLE FAVER OF FOOD
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE LINED UP ALONG ALONG PICNIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,GATHERING OF PEOPLE DISTING OUT FOOD SAT ON A LONG TABLE WITH CECKRC TABECLOTS
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR QUICNIC
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT LAYING ON A TOILET SEAT WITH A S CLAWS INSIDE
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND GRAY CAT IS SITTING ON A TOILET
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING IN THE OUGE OF THE TOILET LOOPENED TOWARDS THE OPEN BATHROOM DOOR
109,A CAT SITS ON THE EDGE OF A TOILET,A CAT SITS ON THE EDGE OF A TOILET
110,A CAT IS LAYING ON A TOILET SEAT,A CAT IS LAYING ON A TOILET SEAT
111,A CAT SITS ON TOP OF A TOILET BOWL,A CAT SITS ON TOP OF A TOILET SENK
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A MOUSETAP IS PERCHED ON THE BACK OF A DOORWAY
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO SINK
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING ON A TOILET IN A BATHROOM
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ANGLED SHOT OF OLSOCK KITCHEN WITH WOODEN CABINETS
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CIP
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SOVE WOOD CABINETS IN A LARGE HAN KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK DISHWATHROOM AND MICROWAVE OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILLED WITH WOODEN CABINETS ANND CARED OEN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF FRUIT SITS IN FRONT OF A FORKER
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ARTWORK WITH A MAN WITH A HAT ON AND SOME FRUIT NABLES
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN SMILING BEHIND A TABLE OF FRUIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A PRINTNT OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER SINK
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GIRL IS HOLDING ONTO A FAR BRUSH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HOLDING A PINK BRUSH AND SCRATCHES HER HEAD
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL SMOGING HER HAIR WITH A TINK PONE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL LAUGHING ANIMALS ON THROUGH AN EARBUN
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A YOUNG GIRL IS BRUSHING HER HAIR
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO LADIES SITTING IN THEIR POTTIS IN THE BATHROOM
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO NAKED BABIES ON TRAINING TOILET IN A BATHROOM
133,A SET OF TWINS WHO ARE TAKING A BATH,A PAIR OF TWINS WHO ARE TANKING A BAD
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TO CILDREN ATE PROSSICING USING THE TOILE NEXT TO EACH OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN IN A WET SUIT RIDING A WAVE ON HIS SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES THE WAVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN ON THE CREST OF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN THAT IS ON A SURFBOARD IN THE WATER
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS BY KEYBOARDS IN MICROPHAVE
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STUFFED BEAR WEARING GLASSES WIT ELECTRONIC HORDYALK
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR TATCAS DRESSED IN GLASSES IN A BESIN IN A CO
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY CUT CITTY FILL THE GLASSEDREN SOME ITEMS
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEAR A KEYBOARD AN IPOG AND A MICROPHONE
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME PLANTS ARE SEEN
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIREPLACE AND DINEG TABLE IN A DIVING ROOM
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A ROOM WITH PLANTS ON A LITTLE TABLE BY A WINDOW
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEAR BREAKING INTO A CAR
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES WITH A PICTURE OF A BURGER AND A CAR
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A SITU LOOK OF A BEAR IN THA CARANT IS A ROOMAN ABOVE DIR
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,YES BEARS TEN RIP OPEN CARS AND PERKH THE OFPIPANCE
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A STATUE OF A LARGE BROWN BEAR TARYING OFF A CAR DOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TWO MEN JUMPING UP TO HET A SOCCER BALL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERS TRY TO GAN POSSESSION OF THE BALL
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO APONES ARE PLAYING DURING A SOCCER GAME
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,VIEW TO DOUBLE DECKER BUS WITH A COMPARTMENT IN THE SID
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURNED IN TO TRAVELING SOATCASE BUR UNIFERSITY
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER BUS IS PARKED IN A LARGE FIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A NORTANTRIAT BUS IS PARKED IN A FIELD
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESK FILLED WITH TWO COMPUTER SCREENS AND A SICEOF PAPER BOTTLE IN
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A BOBBLED HEAD DOG WITH A COMPUTER IN THE BACKGROUND
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A GOUBLE HEAD BASEBALL SISURINE ON A DESK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOTBLE HOADE SHONE NEXT TO COMPUTER SCEENS
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOBBLED HEAD NEXT TO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,A ZEBRA AN GRASS ARE SEEDING TOGETHER IN THE FIEND
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A GROUP OF ZEBRAS ARE IN THE FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,GIRAFFE PLAYS TO ASOCCER BALL DURING A GAME
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A FATTER GAME WHERE A GIRL IN WHITE IS RIBBONG AHEAD OF A GIRL IN BLUE
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CELL PHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING A HELLO PRETTY PHONE INTOR HAN
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN FRONT OF HER FACE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN TRESSING HER CELL PHONE WITH A HELLO KITY FACE
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,THE ASIAN GIRL IS HOLDING HER MISSKITTY PHONE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH E WALLS AND WHITE FILES
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM WITH BLUE AND WHITE WALLS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BATHROOM WITH BLUE WALLS AND THE LIGHTS ON
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDW
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH AN OPEN SIGN ON E SET
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PERTION FERUNSES WITH TWO WOMEN WALKING UP TO THEM
