Index,Reference,Hypothesis
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND WHITE BIRD IS WALKING BY A TABLE AND SOME CHAIRS
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,AIR CLOSE UP OF A TALL LIN IN A BET SNOWBAS 
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD DOLL LAYING ON A BED WITH A BOOT
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,IGER PINTING OUT  SHOS ARD ON
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BONNET AND A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BABY DOLL LAYING ON TOP OF B LEGS UFTER A BOLL
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE AN APPLE SITTING ON THE TO
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A PALLEY PLAT
43,A RED APPLE WITH A CLOCK INSIDE OF IT,PED APEIT PLOCT IN SITE O
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AN ALARM CLOCK FIT IS SHAPED LIKE AN APPLE
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC APPLECLOCK ITH A ONT  TABLE SURFACE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,FOURSONS IN JOCKEY AND  STREACHING  BUSTRY POAST OF SOMETHING
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,O PEOPLE ON HORSES RACING TOGETHER
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,TWO PEOPLE DRESSD EINR HARS EACH OTHER PROJECT
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RACING EACH OTHER ALONG THE BENCH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND WHITE PHOLO OF JONKEYS RIDING ON BOOKSES
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A PASSENGER TRAINGING DOWN THE TRAIN OF A DRIDGE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LUNG TRAIN WITH  TILL TRACKC
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON HE RAIL OVER BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,THE TRAIN ON TOPS OF AN OPEN PAST BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON SPOTES
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG RAISE TRACKS WITH MOUNTAINS IN H BACKGROUNDSIDE
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,A TEDDY BEAR SITTING IN FRONT OF A PILED OT
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FORE
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,HA TEDDY BEAR IS SITTING ON THE SURROUNDED  YA CLOCK TOST
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN FRONT OF A GROUP OF BOXES
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BIG TIN DRIVE SITTING NEX TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SEAGULL STANDS ON HA BEACH IN FRONT OF A WAY 
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SEAGULL THAN O AAN IN RIING TA ON T SAN
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEAGULL STANDING ON THE SAND NEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE MAY CAR IS STANDING ON THE MATE BYTE
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEAGULL STANDING ON THE SIDE OF A WALKER BEACH
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A BUS FULL OF PACKING TOURLISTS DRIVES DOWN THE STREET
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,A DOUBLE DECKER BUS A POLICE POLICE ON THE TLOT LOOR ON TEIN DEDITORS
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DECKER BUS AT IT  CRIVING FRO THESON
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,RED DOUBLE DECKERED BUS WITH PEOPLE STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN LEAYING IN HIS SMOUKE DOWN TORPE LATE  ALETON ATO A WATER BOX
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS ER
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,MAN EATING A SANDWICH OFF OF A WHITE PLATE TONSE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GUY SNICKING HIS FACE NEAR A FIN SANDWICH
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,WITHOUT USING TANS OMAN TRAVELRS TO LIGHT PILE OF SANDWISH RYSORT
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HUSKE STANDS BY A SKIER STANDS
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PERSON ON SOME SKIS AND A DOG IN A SNOO
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DOG NEXT TO HIM 
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAN ON THE STIPS ATIA POS ON
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON WRIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE BEONGEN ARTAXING A NESOANET
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A TIAFFE STANDING FROM IPICE FRONT OF A TRECK
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFFEXENDS OF WORDS WHILE EATING FROM THE BRANCHES OF A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STONDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TO REACH IGH LOOADS ON THE TRAIK
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE PALACE O WUTSTPIXTURE FITURIN AN ELISIBATE TOWER IOL I BIG BAN
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BRIDGE NEXT TO A TALL BUILDING AND APROPITTED CATENNED TOWR
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CASTLE IS SHOWN BY THE WATER NEXT TO A BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A CRIEST AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,ABIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,FAN RELAXING NEAR A RAIL PO SIGN ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BERR
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUGNING HIMSELF
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIDE LAYING ON A LUSH GREEN FIELD EAN A POTY OF WEATER
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN IS SITTING REC NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTO TAKEN OF A CARK WITH AN SKATEBOARDE ON THE SIDE OF THE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH CARS AND A DESERT
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAN WALKING DOWN THE STREET NEXT TO A ROAD A FIELD WITH POTTER S ON AA
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,VFROM INSIDE OF A CAR OF CARS AND ROAD AND A MEN ON THE SIDE OF THE ROAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TOWARDS THE TRAFFIC ON A TWO LANED ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GROUP OF PEOPLE GATHERED AROUND A CABLE VESY BOOK
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE LINED UP INE A LONG PICNIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,GATER OF PEOPLE DIS ANOUT T SET ON HE WILD VEIBLE BRI CHESSORS XTTCLOCK
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR QUICEC
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,O CAT LAYING ON A TOILET SEAT WITH IT PAWS INTHESIDE
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND GREY CAT IS SITTING ON HE TOY LOG
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING ON THE EDGE OF THE TOILET LKING TOWARD THE OPEN GONLD
109,A CAT SITS ON THE EDGE OF A TOILET,A CAT SITTING ON THE EDGE OF THE CLOUD
110,A CAT IS LAYING ON A TOILET SEAT,A CARTON FLOWING IN TOILET EEL
111,A CAT SITS ON TOP OF A TOILET BOWL,THE CASSETS ARE TOPPING OF A TOILET ANA
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET, SNOW CAT SITS PERCHED ON THE BACK OF A CAR OF ATO
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TE
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,ASMALL CAT SITS ON TOP OF A WHITE TOILET RACING ITS SEAT IN A BATHGROUM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SWIMMING ON A SHORT IN A ONTE ENS
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ANGLE SHOT OF A WISID IKENCIN A CAB
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN HEAT
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SOME WOOD CANE IN A LARGE ANON KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,KITCHEN SINK TISHRATRA AND BLACKER WAVE OTHERS WALK
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILLED WITH WOODEN CABINETS ON A GREEN OVEN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A LARGE OF FRUIT SITS IN FRONT OF PORTRAIAR
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ARDWORK WIT A MAN WITH A HAT ON AND SOME O INIBAL
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN SMILING BEHIND A TABEWAY WITH FRUIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A PHO ANTIE SIIN FONT OF A POTOBINE ST
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THIS IS A STILL LIFE OF FRUIT AN AN AN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GIRL IS HOLDING ONTO HER HAIRBRASH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS ON A PITHBRUSH WITH A SPATTES HER HAT
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,SNONBOAD COMING TOAR WITH A PIO
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL PLASSING AN OSAN OER IN THE BOT
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE YOUNG GIRL IS BRUSHING HER HAIR
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO LAINES SITTING IT FEVER PARTIES ON THE BACK OR A UMBRCA
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TTWO NAKED BABIES ON TRINUM TOILETS IN A BATHRO
133,A SET OF TWINS WHO ARE TAKING A BATH,A SET OF TWIDS WOARE TAKING ABATION
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF BLITTLE GIRLS SITTING NEXT TO EACH OTHER EXTIN O A BASSE SEN
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TWO CHILDREN HAVE CROSS THE SUNRIZING  OVER ATTO ACH OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN WITH A BENSY RIDING THRE OT SURFING BOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MAU SURFER THAT IS DRIDING IN THE WAVE
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES A WARIVER
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN ON THE CREST OF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN THAT IS ON A SURFBOARD IN THE WATER
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS BY A KEYBOARD IN MICROWAVE
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,A STUFFED BEAR WEARING GLASS ANAN ELECTRONIC OCEANIN ALICEMOTES
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR AT I DRESS AN VASES IN A PESON   FIELD
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY CUTE AY RED FLISES AND SOME ITEMS
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEAR JUNKBOARD AND IPOD AND A MARKET COTI
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME PLANTS ARE SEEN 
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIRE FADRANT AN BASIN IT DONES OP
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FLOOR WOODEN CHAIRS IN FRONT OF TWO WINGNOVES
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A ROOM WOF PLANTS AND WODEN PATE INSIDE THE WINDOWS
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEAR BREAKING INTO A CAR
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MANS POSES WITH A PICTURE OF A BEAR AND A CARK
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,ITU  PAE ONA KI INSTERS AR WADING A PARK RA
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,YES BEARS CAN RIP OPEN CARS DELIVERTLY OCCUPANTS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,STATUES OF A LARGE BROWN BEAR S WARRYING OFF OF CARS DOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TWO MEN DRIVING ONTO HETTY SOCCER BOT
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A COSTO WIT TWO PEOPLE PLAYING AN SERS
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERS TRY TO GEN POSSESSION OF A BAR
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO OPPONENTS ARE PLAYING DURING A SOCCER GEAM
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,A RECUIT OF DOUBLE DECKER BUSS BY THE COMPINMENT AN THE SIDE
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURNED INTO TRAVELING SHOWCASE FOR IMPESE
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,DOUBLE DECKER BUSES PARKED IN LARGE DE
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A MARKON TRED BUSES PARKED ON A FELLW
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESK FILLED WITH TWO COMPUTER SCREENS AND A SINCLE CUPER BOB IIN
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OP OF EVERAL HOT DOGS AT PICTON ETR A AN
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,BOUBLE HEAD BASEBALL FIGURIINE AN EDESC
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOFBLE HEAD IS SHOWN NEXT TO COMPUTER STN  SURFER
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOTBLED HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TWO POSOF  ARK ON  NRAD
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,THE GROUP OF ZEBRAS ARE IN THE FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A ROADFACED TO TRIKE ARTARS AN MOTE
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A CENTER GAME AR GRA ROAD AND WHITE WITH TRIBINS EAD ONCAND B
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYING A GAME OF SONCER ON FIELD
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT IS HOLDING UP HER CELLPHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING HELLOEN PONE OFOF E HARY CYCE
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN FRONT OF HER FACE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN TRUCKING HER CELL PHONE WITH A KETTO KER IN I
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,THE ASIAN GIRL IS HOLDING ER MISS GETTING ON THE PHONE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BLUE BROWNZE AND WHITE TILES
187,A BATHROOM WITH BLUE AND WHITE WALLS, IN A BATHROOM WITH BLIT AND WHITE WALLS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BATHWICA TO BARLS ON THE LIGHTS ON
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,THE WHITE BATHROOM SINK SITTING UNDER A BATHROOM
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH  AN OPEN DESIGN SITIN
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PINCH OF BENCHES WITH TWO WOMEN WOLKING UPTO THEM
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,PIACHA WITH SET UP UMBRELLAS NEXT TO BUNCO SIGNS WHILE A COD WATCHES
