Index,Reference,Hypothesis
14,SCHOOL BOYS SIT CROSS LEGGED IN FRONT OF A CHALKBOARD SIGN IN A VINTAGE BLACK AND WHITE PHOTO,SCHOOL BOYS SIT MOST LEGGED IN FRONT OF A PARDERT SIGN IN VINTAGE WARKING WHITE POTIT
15,SCHOOL CLASS PHOTO FROM THE BOYS SCHOOL OF STANDARD SOUTH CAROLINA,SPILL PYPES ONER OF MON SPOON STANICE SAS BURKER
16,A MAN ON SKIS FLY THROUGH THE SKY,A MAN ON SKI NUS FLY THROUGH THE SKY BY THE BANK OP
17,THE SKIER TAKES OFF DOWN THE STEEP HILL,A SKIER TAKES OFF DOWN THE STEEP HILL
18,A MAN IS SKIING IN MID JUMP ONTO A RAMP,A MAN IS SKIING AMID JUMPS ON TOWARD A RAMP ANE
19,THE SKIER IS LEANING FORWARD WHILE JUMPING THROUGH THE AIR,A SKIER IS LEANING POVER ILE JUMPING THROUGH THE AIR
20,A MAN FLYING THROUGH HE AIR WHILE RIDING,A MAN FLYING THROUGH THE AIR WHILE RIDING  RACKET
21,A BASEBALL PLAYER IN A BATTING STANCE AT HOME PLATE WITH THE CATCHER IN POSITION TO CATCH A PITCH,A BASEBALL PLAYER IN A BATTING STANCE ET PLACE WITH THE CATCHER IN POSITION TO CATCH A PITCH
22,A MAN AT BAT WAITING FOR A PITCH WITH A CATCHER AND UMPIRE BEHIND HIM AND PLAYERS FROM THE OPPOSING TEAM IN THE DUGOUT,A OCODAT WITH BIRD II ANDE ON E PESTI SYTIN ONA FIRE POTY OPPOSING OUTSOM DAY
23,A HITTER IS WAITING FOR THE PITCH TO BE THROWN,A HITTER IS WAITING FOR THE PITCH TO GET DOFF Y RAL
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BASEBALL PLAYER HOLDING A BATH AND SOME A TACE
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE THE OTHERS WATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO FRIENDS ARE PLAYING WITH EACH OTHER ON THE WEA
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,THE TWO BOTS ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOMEBOXS
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,TWO COLLEGE USTWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS ARE GON
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BIRG IS WALKING RIGHT THROUGH A DINING ROOM
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BIRD WALKING THROUGH A HABYTAREA NEXT TO A TABLE
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A GLOSE WALKING INSIDE OF A CAFETERIAN AREA
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A BIRD WALKING ON A TILED FLOOR AND A CAFETERIA EXTA
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND BHACKE BIRD IS WALKING BY A TABLE WIT LATE OME CHAIRS
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,CA CLOSE UP OF A STOLL LINE IT A PEND WITH A HOO I
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD DOG LAYING ON A BED WITH A BOOK
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,A DERSONS BABY DOLL WITH A BOOK PUTTING TWO SHOES ON ITS LAP
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BONNET AND A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BABY DOLL LAYING ON TOP OF A BED AFTER A BO
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUCH
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A PAWLET PLATPIS
43,A RED APPLE WITH A CLOCK INSIDE OF IT,AN ATA CARK AN BLACKES TREE FO
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AN ALONG ROCK THAT IS SHAPED LIKE AN APPLE
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC APPLE COTTNER IT TINK A SWICE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,PORSENS WITH JOCKEYS ANCED AT THE OBSTE COST OF SUNSET
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A GROUP OF PEOPLE ON HORSES RACING TOGETHER
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,TWO PEOPLE ITH BACABOL HOLDS AND A SIT ONTO
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND MADE PHOTO OF JOCKINS RIDING IN A HORSE
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A PASSENGER TRAIN LOVING DOWN THE TRAIN ON A FRIDGEBE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LONG TRIVES ON A STEEL TRACKS
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON THE RAIL OVER A BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TOP OF AN OPEN PATH SET OF TRAIN TRACKS WITH FIELDS ON TOSESY
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG RAIS TRACKS WITH MOUNTAIN ITS BACK I
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES, TEDDY BEAR IS SITTENG IN FRONT OF PILES OF BOCNI FORST
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A TEDDY BEAR NEXT TO FOUR BOXES ON THA FIELD
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDN JEAR SITTING ON THE GROUND ACROSSIN AL DOGS IMSED
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR IS SITTING IN FRONT OF A GROUP OF BOXES
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A COUPLE OF TEDDY BEAR SITTING NEXT TO SOME BONCHES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A ZEBAL STANDS ON TE JIK IN FRONT OF A REDT
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SEAGULL STANDING AN ENGELIZING OLDFI AND SAND
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEAGAR S STANDING UNDER THE SANE NEAR THE CLOCK
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,IS THE BIG BIRD ISSTANDING IN THE BRINCH PAD
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A CITY CULL IS ACTING ON THE SAND POTH BRIDGE
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A PURSI OLE PACKICEI ROAD NORIDE I STOLE EOPES
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,ADOUBLE DECKER HOUSE OF TI HEAD ON A PAT WOOR UNREALLY A ATIN RIGHT
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DECKER BUS WITH A MANIOTS OF LIGHT LATES FM A BOTTOP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,A RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN LEANING THI SMOKE DOWN TO A SLICE TRIS SANDWICH ON A BERDOF WATERBALL
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A POT OF IF SANDWICH WIH DONKUSING HIS HAND
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A MAN EATING A SANDWICH OFF IF A WHITE PEG
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GUY STICKING HIS FACE VERY BIK SAMINS OF SOUP
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,WITHOUT USING HANVS A MAN TRIES A BITE A PAIR OF SANDWICHES
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HUSKY STANDS BY AS A SKIER STANS IN A PRI
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PERSON ON SOME STAGS AND A DOG IN A SOW
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DOG NEXT TO HIM 
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAN IS TE STEROUS CLOSE FOR TOF A TABLE
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON BITING A SKKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE REACHING UP  SE END OF A E FIELD
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE S STANDING UNDER A TREEF FOLL TRIE
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFFE EXTENDA BIRD WHILE EATING FROM THE BRANCHES OF A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TOLLGIRAFFE STRETCHED TO REACH IYH LAVES ON TE TRAY
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A PALACE OF RUSTY STER TOASPY TURYAN ELIZABETH TOWELS ON OLD BIG BANS
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BRIDGE NEXT TO A TALL BUILDING AND A BINK IN TOWN
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A FRIST AND OTHER LARGE OLD METHIEBAL TYPE STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,BIG BIG CLOCK TOWER TOWERING OVE E CITY AND CLUSTRS
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,MAN RELAXING OR TALE AN OA STREET SIGN ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BERRY
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT OFF SITTING BY THE SHORE WIN SUNNING HIMSELF
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTO HICKEN OF A ON LOOKING UP THE STRAIET BOARD OM THE POCIOF ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROW FILLED WITH TOWERS ON A DESK
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,MAN WALKING DOWN HA STREET NEXT TO A ROADFILLED WITH CARS ANDO
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,BARFOOT INSIDE IN HE CAR WITH CARS UNROADEN A BAN ON THE SIDE OF THE ROAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TOWARDS THE TRAFFIC ON A TWONLANE ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITDLES
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE LINED UP A LONG PICNIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,LITTLE CHIDEN GATHERING OF A BEAUTIFUL BISH SUMILE ING E RE SET ON HE WALT ITH  BASEBALL ARE ON CHARACTERS AND SIT ON A PLOX
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR DIFTRANT
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT LAYNG ON A TOILET SEATPAUS AND CIE
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND GRAY CAT IS SITTING ON A TOILET
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING ON  BOUCH OF THE TOY WALON E TA TOWARDS THE OPEN BATHROOM DOORWAY
109,A CAT SITS ON THE EDGE OF A TOILET,A CAT SITS ON THE EDGE OF THE PLEALER
110,A CAT IS LAYING ON A TOILET SEAT,ATRUCKENTAL PACKED WITH ROWING DOWN TRAINLEN SIDE
111,A CAT SITS ON TOP OF A TOILET BOWL,A CAT SITS ON TOP OF A TOILET
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A SMALL CAT SITS PERCHED ON THE BACK OF A TOYLET INCA
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING ON THE BACK OF A CAIRET BOWL WITH NOTE AND TIGERSS
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET USING ITS SEAT IN A BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING ON A TUBE INT OUTFUS
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ANGLE SHOT BEFORE A STORPED PICTURE OF A WOODEN CABINET
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SWUWNG WITH LIGHT BROWN CAT
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SEVERAL WOOD TABNETS IN A LARGE GEN KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SEEN   DISH POSOD A AMICROWAVE OTEN T
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILLED WITH WOODEN CABINETS AND MAGAZY OVEN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF FOOD SITS IN FRONT OF A PORTRAIT
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ARTWORK WITH A MAN WITH A HAT ON AND SOMEABA
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH THREE TOE ANDCAT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A MANPAKING UP OF BOWL OF TE OO ON EESETED KATERS
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,HE SCARS A STILL LIFE OF FRUIT AND AN OLD MATTE
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GIRL IS OLDERHEAD ANTERING HAIR WITH RASIN ER BED
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HOLDING A PICK BRUSH  SCRATCHES HER HEAND
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,AA GIRL COMBING  STAIR WAYS AN A CONCH
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL LAUGHS AT HER ANIMALS ON T HERTAM OF SHIRT
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE YOUNG GIRL IS BRUSHING HER HAIR WITI RUCT BUS
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO LAGELS SITTING ON DEIR CIDENS IN AE BACKGROUND ENGIE PARK
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO NAKED BABIES ON TRAINING TOY LOOKS IN A BATHROOM 
133,A SET OF TWINS WHO ARE TAKING A BATH,A SET OF TWINS AN AJECKON PATN A A COVERED IN OD
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF LITTLE GIRLS LANGIG NIGIN TO EACH OTHER SIT IN A BATHROOM
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,A TROILLER HAM PRACTICED MANY PERSONS PARTING NEXT O A TRAFFIC
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,MAN IN A MESEA GRIDAND CEY OS SRN ROAD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A ORAL SURFER THAT IS WRITING A MWAVE U
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ONAI SURFBOARD RIDES A WIVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN ON THE CREST OF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN THAT IS ON A SURFBOARD IN HIS ARNS
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS BY A CUTE BARD IN A MICROPOVE
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STUFFED BEAR WEARING GLASSES OF ELECTRONIC AUDIOL EQUIGMENT
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,TEDDY BEARS AT PATS DRESS IN GLASE ITOOS NEST UNTOANG A DART ABLE
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY CUTE RELLY BLUE WIT BLASS ENTRENTS AND ITEMS
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEAR KEYBOARD A I POD AND A MARKETBALL
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING RELAX OME PLANS ARE SETTING
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A SKIFACE IS OING PATEMENT N THE DININE ZERS
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FLOOR WOODEN CHAIRS IN FRONT OF TWO WINDOWS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A MOT BATS AND ORTE TABLES BY THE WINZOA
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEER BREAKING INTO A CAR
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES FOT THE PICTURE OF A BEAR AND A CAR
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS, FOIOF OBJEC ICE BA ON A PAR BASTE HADBONINA OG PASS
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,TOKY PARS CAN RIP OPEN CARS AND HERT THE OCCULENTS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A STATUE OF A LARGE AND BROWN BEAR CARRING OUT IIN A CURSE TORIS ENCE
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TWO ROUPS BANANAS ARE PUNED NEXT TO A HUTTA SOCCER BALL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A CLOSE UP OXT TO A CIGE PLAYING SOCCER 
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERS TRY TO GET IN THE POSSESSION OF A BOT
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO OPPONENTS ARE PLAYING DURING A SOCCER GAMETOT
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,I TO A JAMBLE DECKER VISE WITH A GOONON INTERSANIC CASE
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURND IN TO TRAVELING SHOWCASE FOR A FISBEE
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,DOUBLE DECKER BUS IS PARKED IN A LARGE BUSE
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,AN ORTOMIC RED VASTES TRUNT IN A FIELD
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESK FILLED WITH TWO COMPUTER SCREENS AND A SSOCOUPER BOTTLE AN IT
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,AA POSE OF A BADO HA DOG WITH A SNI BEADER IN THE BACKGROUND
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A FALLER HEAD FASEBALL FT ARAIN ON THE DASK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOBBLE HEAD IS SHOWN NEXT TO TWO PITION BASE
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER FOBBLED HEAD NEXT TO TWO COMPUTER MONITORS ON THE NEST
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD OF VARIOUS WILD LIFE AND TREES IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TWO BROWS ON A PATO CA ANAING CHICKET OF OTE 
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,THE GROUP OF ZEBRAS ARE IN THE FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN RUNNING APT IN A SOCCER BOTT ON A KNIFE
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,OWS A PACE A OE BALL DURING IN THE IE
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SECOND VAN GRA BUL AND WHITE IS DRINKE UCH ITS I HEADS OF TE TORL AN A
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN TIN WITH GAME OF SOCCER ON FEEL
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CELL PHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING AN YELLOWN U BEE WITH OESER HANDS
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN FRONT OF HER JENS
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN CECKING HER CELL PHONE S A IT IS A PELLOW PITING A EST
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,THE ASIAN GIRL IS HOLDING A THIS KIDDY PHONE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BUE FLOWERS AND IS ON TOP
187,A BATHROOM WITH BLUE AND WHITE WALLS,A SKATEF OD IT BOUC IN E FIELD IN WHITE BOLLS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BATHROOM WITH ME WALLS AND THE LIGHTS ON
