Index,Reference,Hypothesis
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A PASSENGER TRAINS OPEN DOWN THE TRAIN ON A FRISBEE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LUNG DRYING ON A SILK TURNED OUTO TO
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON A RAIL OVER A BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TOP COUTHION OF A PASSRIDGE SET UP TRAIN TRACK WITH FIELDS ON BOTH SI
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG RAICE TRACKS WITH OUTITEIPACTUR
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,TEDDY BEARS IS SITTING IN FRONT OF A PILE PICNI OFFICE USHE
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,ACINZETE BEAREXT TO FOUR BOXES ON THE FLOWER R
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BEAR SITTING ON HIS GROUND IN FRONT OF COMMENT BOXIS SAT
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN FRONT OF A GREEN BOX OF SIM BA
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,LIVE OA DEI TEDDY HARRL SITTING NEXT TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A CORS OF PEOPLE STANDS ON THE BEACH IN FRONT OF A BRIDGE
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SEAGULL STANDING ROWN UNDER ELECTRI OF A SANDPOR
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEAGULL IS STANDING ON THE SAND NEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE BIG BAR IS STANDING ON THE BATE BY LIG
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEAGULL STANDING ON THE SAND OF A BEDGE
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A CLOS CULED WITH COFFE ENES RASES INA VARIETY OF ASTOUNMENTESID
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,ADOUBLE DECKER BUS STRIKING AT A WING ON TO MOUTH FOAR A RAY IN HIS MANTO
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A SEVERAL DECKER BUS IT PIECS OF WHITL AND POLIS ON
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN LEANING HIS MOUTH DONCER ON SLICS A SANDWICH ON AN A BLUE WATERCOTE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A POT OF A SANDWICH WITHOUT USE IN HIS HANDS CL
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,MAN EATING A SANDWICH OFF OF A WHITE PLATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GUY STICKING HIS FACE NEAR A BIG SANTIS
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A COUT USING HANDS  WON TRIES TO BITE A PAIR OF SANDWICHES
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A PRESIPLE STANDS BY  HE FISPIER SWING
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,ERSA ON TWOMSKIS AND A TIE IN THE SERM
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DOG NEXT TO A EISI
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAN ON A SNAP SKI TRACK O A DALN
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE REACHING COPERESE AN EN CEL
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING FRONT OF WITH A VEILI CONTROR IN A PARKEN
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,THE GIRAFFE EXTENDS OF WORDS WHILE EATING FROM THE BRANCHES OF A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TO REACH EYE LEAVS ON THE TREE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A PALACE OF RUSTIC STAIRS ATURYING DELISITES TOWER HOLDS A VAN
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A GARIDGE NEXT TO A TALL BUILDING AND A BINT IN TOWER
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A GREEN AND OTHER LARGE OLD MEDIVAL TYPE STRUCTURES
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,BIG BIG CLOCK TOWER TOWERING WITH CACITY OF BUDT
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,MAN RELAXIOS AN URICAN RAIL TOROWS A SY AON THE GROUNDRAIL
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRE
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT OFF SITTING BY THE SHORELINE SUNNING HIM CELL PHONE
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LAYING ON DISGREEN FIELD NEAR A CAVY OF WATER
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN WHIT IS SITTING DOWN NEXT TO A BODY OF WATER MAT
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTO CAKE OF SIS ON A CAR LOOKING A BITA SKATEBOARD ON THE SIDE OF THE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD VIEWED WITH CARS AND A DESK IG
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,THREE MEN WALKING DOWN THE STREET NEXT TO A ROAD O FILLED WITH BIRS ON A TRAFFIC LIGHTH
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,FROM INSIDE OF A CAR OF CARZON PHOTA AND MAN ON THE SIDE OF THE ROAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A MAN RIDING A SKATEBOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GROUP OF PEOPLE GATHERED AROUND A TABLE SITTING WITH  SA
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE LINED UP ALONG A LONG PICNIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,AGATHERING OF PEAMOL PIERSING OUT I TAND ON A WALL NEX PEOPLE  SURKER TAE A IF
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING TOO AT AN OUTDOOR PAVEMENT
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CATH LAYS ON A TOILET SEAT T  CAWS ON THE SHUCBER
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND GRAY CAT IS SITTING ON A TOILET
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING ON THE EDGE OF A TOILET WITH INTO REGE OVER THE BANK DOWN THE RAD
109,A CAT SITS ON THE EDGE OF A TOILET,A CAT SITS ON THE EDGE OF A TROLL
110,A CAT IS LAYING ON A TOILET SEAT,TO CATS ARE FLOYING ON E TOMET SEATS
111,A CAT SITS ON TOP OF A TOILET BOWL,A SCATCH  SIT BUNCH UFP ON A TOILET SI
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A SMALL TRAT SITS PERCHED ON THE SIDE OF E TAWAY
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH TWO OTHER CES
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING UP ON THE TOILET TO A BOUTHDOOR
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ANGEL SHOT OF HORSETAR SITTING E WOODEN CAMERA
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SHOWN WITH LICE BROWN KIP
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SOME WOOD CABINET IS IN A LARGE BRON KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK DISHWASHER AND MICROWAVE OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILLED WITH WOODEN CABINETS AND EUGSIDE OVEN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAI
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME PARKWORK IT A MAN WITH A HAT ON AND SOME TRENBLS
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,OFA BOWL OF FRIDGE IN FRONT ON A STREETE
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THIS IS A STILL WHIFE AFRO AND AN OLD MAN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GIY IS HOLDING ONTO A TIRTY BRUSH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HOLDING AER TOOTHBRUSH AS SHE STRETCHES HER HEAD
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,YANS GIRL POSING THER HAIR WITH HE PIECEOF HUNKER ST
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL CABS IN IN THEIT  ROOM NEAR A POQIIT
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A YELLOW GIRL IS BRUSHING HER HAIR  TE TEE
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO BAGELS SITTING WITH THEIR PODDETS OUT BACKI  BIL
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO VEHICANT HEHTES ON TREEZING ENTOILETS IN A BACKGROUND
133,A SET OF TWINS WHO ARE TAKING A BATH,A SET OF TWIS PP TAKING A PAT E ON OO
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,COS LOOK LITTLE GIRL PACING NEXT TO EACH OTHER IN A BACKWARD
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TETURAL GUR ON  CONDISON AN ENTINENETS PLIDING WOS TO EACH OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,MAN IN A BLACK SUIT RIDING A WAVE ON A SURFON BOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MAUE SURFER THAT IS RIDING ON THE WAVE
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD TRYING THINWI
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN OF THE CREST OF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MANS A PROFELLOW SURFBOARD IN THE WATR
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS BY A COTEBOARDS AND A MICROWAVE
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,A STUFFED BEAR WEARING GLASSES IS ELECTRONIC BODY ON O
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR PATAKS DRESSED IN GLASSES AND TRASS AINTASEN AN E CABIN
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY CUTE TEDDY BEAR WITH GLASS AND TREE SUNDIES
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEER A KEYBOARD AN IPOD AND A MIRKAAV
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOFT PLANTS ARE SI
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A PIRE PLATE ON PLATE OF PASTE IN A DINENG
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A BLAT WITH PLATS AND A LITTLE FRENCH A SLIDE AN  MOKS
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEAR BREAKING INTO A CONER TOP
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES FITH HI PICTURE OF A BEAR AND A CAR
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,E FICTING ON TET OF A AABO CAR AN STOE ONE IN A PARKA
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,YES QUARES KEN RIP OPEN CARS AND HERT THE OCCUPANTS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,STATUE OF A LARGE BROWN BIRD CARRYING ON  STO CARS DORS
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,APRETT LIT MAN DRESSING UP TO A HATTER SOCCER BALL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A CLOSE UP OF TWO TIE PLAYING SELF ON DICE
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERS TRY TO GAIN POSSESSION OF LOT
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HOLTING A SOCCER BALL WITH HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO OPPONENTS ARE PLAYING DURING A SOCCER GAME
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,TO WINDERS THROG A DOUBLE DECKER BUS WITH AN ATORESS ISIDEIT
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURNED INTO A TRAVELING CHOWCASE FOR INPOS
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A COUBLE DECKER BUS SITTING ON A GREEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER BUS IS PARKED IN A LARGE FIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,TW SNARK LOSSLY UP BUSES ARE PARKED IN A FIELD
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESK FILLED WITH TWO COMPUTER SCREENS AND A SINCOF POOPER BOTBLE HAD
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A FIVERAL PETE OF A ONTRIDIUM CAT 
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A TOLP AND HEADY BASEBALL FA GARINE ON A GRASS STREET
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A COBLOF HEAD IS SHOWN NEXT TO COMPUTER SKONS OR A BOZET
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOBBLED HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TRO PRESENT WITH BOXOS PART AN E ATE TO BINK
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,THE GROUP OF ZEBRAS ARE IN THE MALICEN
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,CLOSE FACE TORAAUSIC FALLS IN E IT OF A PAT
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SOCCER STAND WHERE A GIRL IN A BODYWITH RICKLES  I TE IN BLUE HAT
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN POL A PAILOF CICAR ON ILTIG
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHORD
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING A SALED BINTE BOT IN SINI BATH
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN FRONT OF HER FACE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN CHECKING A CELL PHONE WITH A APOO ATING AT A PICOF VEGETABLES
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,AN ASIAN GIRL IS HOLDING HER MIS IDIO TRUNK
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BLUE WALLS AND WHITE TILETS I
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BOUNTY IN A CLEAR AND WHITE BALLS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY PATROOP WITH APE WALLS ON H LIGHTS PONER
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,SOVE WHITE BATHROOM SINK SITTING UNDER A BATHROOM VINITA
