Index,Reference,Hypothesis
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BASEBALL PLAYER HOLDING A BAT IN SOME OF TASE
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE THE OTHERS WATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO FRIENDS ARE PLAYING WITH EACH OTHER ON THE WII
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,THE TWO GOODS ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME BOLS
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,TWO COLLEGE STWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS ARE BON
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BIRD IS WALKING RIGHT THROUGH A DINING ROAD
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BIRD WALKING THROUGH A HABITARY NEXT TO A TABLE
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A CLUCE WALKING INSIDE OF A CAFETERIAN AREA
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA EXTO
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND BLACK BIRD IS WALKING BY A TABLE WITH IT OM CHAIRS
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,A CLOSE UP OF A STALL LINE SITTIA PENTE WITH A BONTO IS
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD DOG LAYING ON A BED WITH A BOOK
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,THERE IS A BABY TOLL WITH A BOOK PUTTING TWO SHOES ON ITS LAMP
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BONNET AND A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BABY DOLL LAYING ON TOP OF A BED ANDER A BO
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNCHER
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE A HENGUIN AND A PAWED PAT
43,A RED APPLE WITH A CLOCK INSIDE OF IT,BAT ATA CLOCK IN TE RITE STREET
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AN ALARM COCK THAT IS SHAPED LIKE AN APPLE
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC APPLE COCKER IT TINKE STREETS
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,PURSES WITH JOCKEYS ANTHE OBSTAR CLOSE TO SOMETINT
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,GROUP OF PEOPLE ON HORSES RACING TOGETHER
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,TWO PEOPLE WITH BACABLE HOLDIN AND A SIT ON TOP
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RACING EACH OTHER ALOG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,BOK IS MADE PHOTO OF DOCKINGS RIDING IN A HORS
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LONG TRIVES ON STEEL TRACKS
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON THE RAIL OFA BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TOP OF AN OPEN PASTSET OF TRAIN TRACKS WITH FIELDS ON COSI
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG RAIS TRACKS WITH MOUNTAIN ITS BACKON
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,TEDDY BEAR IS SITTING IN FRONT OF HE STILES OF BONIFARS
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A TEDDY BEAR NEXT TO FOUR BLOXES ON THE FLOOR
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BEAR SITTING ON THE GROUND ACROSSO MALL DOGS INSID
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR IS SITTING IN FRONT OF A GROUP OF BOXES
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,B TEDDY BEAR STANDING NEXT TO SOME BUNCREES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SEABUL STANDS ON TE JEEC IN FRONT OF A RAINOAD
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SEABULL STANDING AN ADALIZING OLFE AND SAND
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,TA SEACAR IS STANDING ON THE SAND NEAR THE CLOCK
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE BIG GIRD SSTANDING ON THE BRIDGE SIDE
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A CILLY CULL IS ACTING ON THE SAND OF BIDGE
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A PERSONOAR PACTICE AU  STOD OPE
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,ADOUBLE DECKER HOUSE ON DEPAD ON A PARTBOARD UMBRELLI IT ARFE RIT
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DECKER BUS WITH A MATY OTS T WAITLI FOR A BOO
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,A RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN LEANING THE SMOKE NON TO A PICTRIS SANDWICH ON RAN WATERBALL
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A POT OF A SANDWICH WITH DOCKURSING HIS HAN
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,MAN EATING A SANDWICH OFFAS A WHITE PITE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GUY STICKING HIS FACE VERY IKSAMEN OR SCUP
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,WITHOUT USING HAND AS  MAN TRIES TO BIKE A PAIR OF SANDWICHES
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HUSKY STANDS BY AS A SKIER STANDS IN A GREEN
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PERSON ON SOME SKAS AND A DOG IN THE SNOWET
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DOG NEXT TO HIM
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAN ON RS PLOFO TOF A TANER
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON WRIDING A SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE REACHING UP TEE END OF A TIT
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING ONDER A BREAVE FOLETREE
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFFE LIKS A WORDS WHILE EATING FROM THE BRANCHES OF A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN FRONT
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TO REACH EYH LEAVES ON THE TREE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A PALACE OF RUSTIC STER TOSPITURINE ELIZABETH TOWELS O TOED BIG BENS
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BRIDGE NEXT TO A TALL BUILDING AND A BI IN TOWN
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A CRIZED AND OTHER LARGE OLD METHEBAL TYPE STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,BIG BIG CLOCK TOWER TOWER ITH E CITY AF FUSTR
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,AN RELAXING ARTALE IN OA STREET SIGN ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIA
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT OFF SITTING BY THE SHORE LINE SUNNING HIMSELF
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN WHIS SITTING DOWN NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTO HICRAN  OM ON LOOKING AT THE STRAT BOARD OR TSOSOGTE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH TOWERS AND A DESK
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,MAN WALKING DOWN THE STREET NEXT TO A ROADFILLED WITH CARS AT CO
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,THE AFRICANTSIDE OF A CAR WITH CARS UNROADAN A BN ON THE SIDE OF THE ROAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GROUP OF PEOPLE GATHERED AROUND A STA LOSO ROAD
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE LINED UP A LONG PICNIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH, GATHERING OF A BEAUTIFUL BISH SMILEING RES SET ON A WAT ITH A BASEBALL ANRING CHARACTORS AND SIT ON A POT
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT IN OUTDOOR TISEN
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT AN TRONIC TOILET SCARS IN SIDE
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND GREY PAT IS SITTING ON A TOILET
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING ON THE COUCH OF THE TOY WALING THE METOR OF THE OPEN BATHROOM DOORWAY
109,A CAT SITS ON THE EDGE OF A TOILET,A CAT SITS ON THE EDGE OF THE TWEATER
110,A CAT IS LAYING ON A TOILET SEAT, PAT IT BLOWING DON CHOBER SIDE
111,A CAT SITS ON TOP OF A TOILET BOWL,A CAT SITS ON TOF OA TOILET
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A SMALL CAT SITS PERCHED ON THE BACK OF A TROLEFTPA
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING ON THE BACK OF A CARTBOWL WITH NO AN IGER
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET USING ITS SEAT IN A BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING ON HE TORBE ON CAUSES
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ANGLE SHOT OFHO I STOPPED PICTURE OF WOODEN CABINETS
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS HOWN WITH LIGHT BROWN CAT
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SEVERAL WOOD PALICS IN A LARGE EN KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SCENEX  DISHOSON A REMETROWAVE ONTE TE
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILLED WITH WOODEN CABINETS ANMUGGAGEN OVEN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,ABUNCH OF POE SITS IN FRONT OF PORTRAIT
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ARTWORK WITH A MAN WITH A HAT ON AND SOM 
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN SMYLING BEHIND A TABLE WITH THREE TOE
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,N UPPER BOWLS OF GREP FLAT ON EESONTET KATES
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,I GIRS A STILL LIGHT OFFUIT AND AN OLD MANE
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GIRL IS OVERHAND WINTERA HARBAS
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HOLDING A PICK BRUSH AS SHE SCRATCHES HER HAND
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A GIRL COMING A STAIRWAY ON A COCH
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL LAPSAN HER AND LALON THE PARTUM OF SHIR
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE YOUNG GIRL IS BRUSHING HER HAIR BAD
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWEA LADIES SITTING ON THEIR CIDENS IN A BACKGROUR ENG
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO NAKED BABIES ON TRAINING TOY LOOKS IN A BACKGROND
133,A SET OF TWINS WHO ARE TAKING A BATH,A SET OF TWINS AT JEKON PACTN AA COVERED  OAD
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,COUPLE OF LITTLE GIRLS LANDING NEXTO EACH OTHER SITTIN A BATHROO
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,A TRALLER HAV PRACTICE MANY TETENS PARTING NEXT T A TATEC
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,MAN IN A RECT SUIT GRIDING CARY ON A SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A ORL SURFER THAT IS RIDING A MIDWAVES
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES A WAVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN ON THE CREST OF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN THAT IS ON A SURFBOARD IN THE WAT
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS BY A CUTEBOARD IN A MICROPOVE
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STUFFED BEAR WEARING GLASSES IF ELECTRONIC AUDION EQUIVMENT
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,TEDDY BEARS AT HENCE DRESSED IN PRAZE INS LOSENTO AN A DIRT O WO
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY CUTE RELLY BLUE OF BLAS ATEN AND ITES
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEAR KEYBOARD IPOD AND A MARKETOT
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING RELAX ONE PLANS ARE SETING
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A SKIFACE IS ON O PAVEMENT IN A DINING ZOS
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FLOOR WOODEN CHAIRS IN FRONT OF TWO WINDOWS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A ROSE BATS AND LORTAL TABLES BY THE WINTOW
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEAR BREAKING INTO A CAR
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES WITH A PICTURE OF A BEAR AND A FARK
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A FOOTI OECICKE BAL ON A TIE BASTAR HAV GREEN  AG PAS
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,S PARS CAN RIP OPEN CARS AND HERT THE OCCULANTS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,STATUE OF A LARGE AND BROWN BEAR CARRY OUT A CURSE TORIS ETE
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TWO  BANANAS ARE BING NEXT TO A HOTASOGRABAL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A CLOSE UP NEXT TO TV PLAYING SOCCER
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERS TRY TO GET IN HE POSSESSION OF A BUT
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO OPPONENTS ARE PLAYING DURING A SOCCER GAMETOT
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,E SEAG AVBL DECKER VISE WITH A GONON INTERSIDAS
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURNED IN TO TRAVELING SHOWCASE FOR INERS
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,DOUBLEDECKER BUSES PARKED IN A LARGE BASE
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,AN ORTOPIC RED PLASTIC PARKED ON A FIELD
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESK FILLED WITH TWO COMPUTER SCREENS AND A SSOCOUPER BOTTLE AN IT
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,U POSE OF A BAOOM HOT DOG WITH A SE GEARER IN THE BACKGROUND
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,ABOVE HEAD BASEBALL PO VERANE ON A DESK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOFBLE HEAD IS SHOWN NEXT TO TWOSS
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON THE NEST
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD OF AREAS WILDLIFE AND TREES IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TWO PROS ON A PARK PA CECKIN BO 
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A GROUP OF ZEBRAS ARE IN THE FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN RUNNING AFTE A SOCCER BALL ON A ROADW
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,CROSE PACEA SOT MALKER IN I
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,TA SECOND VAN GRA DOR AND WHITE IS DRINK UCH IS I EADS THE FOL AN
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYING WITH GAME OF SOCCER ON FIELD
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CELL PHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING ALONA BE RO USIR HANDS
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN FRONT OF HER DUNCE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN CHECKING HER CELL PHONE AS SAS ISA PELLOW PITTING A ESTE
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,THE ASIA GIRL IS HOLDING ONTIS KITTY PHONE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BUE FLOWERS AN IS ON TAPES
187,A BATHROOM WITH BLUE AND WHITE WALLS,BOWE IN A FIELD WITH WHITE WALLS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BATROOM WITH WALLS AND THE LIGHTS ON
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BATHROOM SINK S SITTING UNDER A BATH MOVMEN
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WAN OPEN T SIGN CABISAL
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PITCHER CORENSES WITH TWO WOMEN POMPIN UP TO WACEBA
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,BEACH COVERD SET UP UMBRELLAS NEXSTER ANTES ARMS  FULL OF PALP WATES
