Index,Reference,Hypothesis
19,THE SKIER IS LEANING FORWARD WHILE JUMPING THROUGH THE AIR,A SPIAKERIT WITH NEATLY PHOTO ON HA PERFON 
20,A MAN FLYING THROUGH HE AIR WHILE RIDING,A MAN FLYING INTO THE AIRALBOL RIDI IN 
21,A BASEBALL PLAYER IN A BATTING STANCE AT HOME PLATE WITH THE CATCHER IN POSITION TO CATCH A PITCH,A BASEBALL PLAYER IN A RAT AN ETTE PLAT WITH A BACKER S TO RETURNED TO HAV THE PITCH
22,A MAN AT BAT WAITING FOR A PITCH WITH A CATCHER AND UMPIRE BEHIND HIM AND PLAYERS FROM THE OPPOSING TEAM IN THE DUGOUT,A MAN AT BACK AT A FIRSBEE WITH A YOUNG GIRL ONPIRE AN HOMPAT AND PLAYER TO BLEOF POSES WEING INTE TERGROND
23,A HITTER IS WAITING FOR THE PITCH TO BE THROWN,A LITLE BOY IS POSING FOR THE PITCH TO BIT BALL
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASEBALL PLAYER HOLDS HIS BAT NWIT TO THE BATCHBALL
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BASEBALL PLAYER HOLDING THE BAT ON A BASE
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWO MEN PLAY SAYING TENDO WA CONSOLE WHILE THE OTHERS WAC
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO FRIENDS ARE PLAYING WITH EACH OTHER ON THE WII
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,TWO PITH TWO BORDS ARE PARYI VINDEOS  IN FRONT OF UBLI LOVE
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING NAROOM IT A MEMOTE
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,TWO OLLER  TWO POWLER BEING TOILET PLAYING WII WHILE OTHERS LOOK ON
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BIRD IS WALKING WAY TO A BINERM
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A GIRL IS WALKING TRO ATA A WOENEX TABLE
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A BENCH WALKING INSIDE OF A PASSENGER IN A ROOM
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A GORD WALKING ON A PILE FOOR IN A FONTIC TELI
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND WHITE BIRD IS PARKING BY A ANEI CHAIR
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,BAR CLOSE UP OF HAT DOWN BEROO ING A WITEN IT A BOK
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,ANIMO DOG LAYING ON A BED WITH A BEG
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,A GROUP OF BABY TOD WITH A BOOK SITTING INTO ET ON OUN
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BINET AND A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BIG DOG LAYING ON O OF A BED UNDER A BOT
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE A COW HASE HAS AN OIEL TOW
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOK LIKE AN APPLE  HANGING AND A OLLI PLA
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A RED APPLE WITH DOPPING ITEN ONI
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AN ALAN CLOCK WITH A CAK LIKE AN APPLE
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC ATHLE WITH WA ON A POT PAPER SURFACE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,A PERSON I STOP I ONPI UP SURF TEIR CUNBERD
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A OFTOE FORN HORSES RACE ING A FIELD
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,THE PEOPE BASE BOL NET TO PAN A BEACH TRAIN
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RACING O EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BUSAND WATE PHOTO OF SERSANGS RIVING THE DO
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,TWO PASSENGER TRAIN MOVING DOWN THE TRAIN ON THE BRIDGE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE ALONG TRACKS ON AHIL TRACK TRACK
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRACK THAT IS ON THE RAIL OVER A BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TOP OF A OVE PRACK A SET OF TRAIN TRACKS N FIEL TA
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG GRAVE TRACKS WITH MOUNTAINS ON THE BACKGROUND
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,THIS TEDDY BEAR IT SIERD ON FRONT OF A PIRE E BOX
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A KATE WIT IN E INTO A BUS ISHEN
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TREDDY BEAR SITTING ON A RON A COP SOME SHAW
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN FRONT OF A GORPOF PLATZIS
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A  COUPLE OF PETTLY BEARS SITTING NEXT TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SEA BIRL SANDS ON THE BEACH IN FRONT OF A LAVE
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A FEABUSH PLAYING WAING ON A LOW BEN OF  STONE
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SHUT BENCHININ E SURFING NEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,A BIG BIRD WHO IS FLANDING IN A BEACH BARK
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEAGULL STANDING ON THE SANCH OF THE BEACHH
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,THE BUS OF A CARKIS PUL  TO O
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,MOTORBYKER BUS WITH PEOPLE ON THE TOP OF A WALD ROAD
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLIDENTY BUS WI PIRPLE WEARING A PUBLIC TRUCK
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS RIVING DOWN THE STREET TRAK
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,RED DOUBLE DECKER BUS WITH PEOPLE STANDINING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A HAMERYN OF MOT CUN IN A PATE ON A PARTOF BLUE ONA DOTE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BOTTLE OF DO USING HIS HAND
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A AS EATING A THITNG IT THE OFF OF AWHIT CAKE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A KIND OF GUYS AN O PLATE TARIN SANWA
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A IGT EASING HANDS A OMEN FRIES TO BITE IN A PLATE
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HERSEY STANDING BY A KIER ON A A
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PERSON ON TWOME SKIS NOW GOG ON THE SNOWB
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKI WITH A DOG NEXT TO HIM
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAN ON THE SNOW INI I HOLBO
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON AING ON TOP OF A SNOW COVERED SLOPE NEAR A DOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE INTO THE HUCHETREE IN A GREEN FOD
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDINS ON  BONCH OF GREEF FORES IN A TREE
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFFE STANDING WORDS WHILE LEANING ON THE BRANCH ABOVE A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED T ITS HIGH O LEAVES ON THE FED
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A POLER OF BUSTETUR IS DEWIN OVER THE E FOWER OS TIT BRANC
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A GREEN IT  BLI TALL BUILDIN TO AN A TOW
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CRASSENGE IS SHOWN ON THE WATER NEXT TO HE BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS BENOW A TREE AND OTHER LARGE OLD LOKIPLESYTE STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,A BASEBALL TOWER  TAWERING IT OCETY POT
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,AN RED AND WHITE DES POSED ON AN UMBRELLA
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WAG WIT  WIE I IBAS
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT OFF STANDING BY HIS FAN INSIDE OF THE ROND
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN RIDIN ELEPNEXT TO A FIELD WITH  BABOF WHITE
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,AN OLD OE CITTING STIT NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHERTO POSON ATAN CAR GOKING ON A SKATECORD ONE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD THRILLED WITH CARS ON THE RAD OF CR
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MANN DOWN A TOWN STREET NEXT TO A RAD AND SILVER FIN
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,PEESEN INSIDE OF A CAR CARS AND THEEIVN ON THE DIRT
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A MAN RIDING HIS SKATEBOARD PORS O TRACKIN ON A TE WAIN ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GOOKED GROUP OFE CATHERED AROUND A TABLE FIL BOT OF FOOD
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY COFITAS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,BOOD ON A GACKEA LONG PICKNIC TAKE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,A CATHEROM WITH POPLE A MELL FOOD AND SU ON A WAL TABE HOLDING PECKER PATE AND WINE
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PIEZ AS ODEM FOOD AT AN OUTDOOR TABLE
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT TOWLING ON A TOILET I WITH TOLL IN BLACK
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A MAK AND GRAY CARRIT SINK IN A TUIRETT
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING IN THE BED IPICATER IKEN TO THE OPEN BASEAN DOOR
109,A CAT SITS ON THE EDGE OF A TOILET,A CAT SITS ON HE WAY WIT A TOILET
110,A CAT IS LAYING ON A TOILET SEAT,THE CATH IS LAYING ON THE TOVET TOWL
111,A CAT SITS ON TOP OF A TOILET BOWL,A CRUSH SITS ON BUSH ON A TOILET SINK
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A MAK CAT WITH A SIRK ON THE BACK OF HIS TORLIT
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BATHROOM A TOILEBOA WITH NO PINK
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON CAT WOF A WHITE TOILET AND A PIET OF SINK IN A BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING ON A TOILET IN A BATHRM
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN OLINCO TOCK CE TUCF KITCHEN WITH  WOODEN ACCABINET
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SHOWN WITH LIGHTS ROWN T E CAC
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,A FRUGE CABINET IN A LARGE CON KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN INIT  DISHBOTEN AND MOTE WIGE OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN TOCH IT WOODEN COUNTE IN EIDE WETEN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF FRUIT SITS INFONE OF A BADTABE
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ORFE WITH A BANR WITH A HAT ON AND BESTES IN A BOW
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN IS SMILING AON E DETE OF FRUIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A PATOF A BOWL OF FRUIT THAT I CONSROL OF OTER TI
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,IS FRUIT AS ERY NITE OF FRUIT AND AN OLD VAN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GIY IS HOLDING ONTO ER PHOGREPH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS O HOSING A FAT A SCATCHES AR TIE
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL HOLDING A HIRTH TAIR WITH A TENNIS PHONE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL BRASSIN MAND WIT ON O ON A DET
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THA YOUNG GIRL IS BRUSHING HER HAID
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,INRY BN MAMADE TEDDY IN A BATHROOM IN A CAIR
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO VACEN BABIES ON GREEN INIROW BETWEEN TWO BATHROOMM
133,A SET OF TWINS WHO ARE TAKING A BATH,A PITTLE TOYS WIN A TETCHIN BED
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF LITTLE BEARS SITTING NEXT TO EACH OTHER ON A BATHROOM
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TWO CHILDREN ARE PLASTICAN IN A TANIT HALIN NEX TOACH OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN IN TUGION WAVING A SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A WILD SURFER THAT IS RIDING INT THE AIRE
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES TE WAVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN SURFS ON A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,AN OLD WOT IS ON A SURFBOARD IN THE WATER
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS BOY TWO BOYS IN A MICOTOLE
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STUFFED BEAR AN A BLACS CISIN ERECTOIN ORTEN
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR NEXED TO A PAR  BLESS AND GLASSES PINK AND IN A WOLBE 
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY CEN COI CE A BAS WITH HIS HEAD ON IT
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEAR A KEY BOARD AND PIE DOGAND A MURKET
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FLOOR CHAIRS A TWO POTTED CANS AND A FIRE PLABLE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME PLANTS ARE SENEE
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A PIRE PLACE AND BLANKINS ON LIVING ROOM
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHAIRS AND LARGE TA WINDOW
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,FOOD CATCH AND A LITTLE TABLE INSIDE A WINDOW
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEAR OF BRICKION A BIO
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES WITH A PICTURE OF A BURGER AND A CAR
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A STICTONATA AT A BAN ON A PA AN SILVER ROMING ABOT TE
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,JAT PARS PULING RIP OPEN CARS IN BICK YARD 
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR, STATUE OF A LARGE BLEN BIRD WEARING  PAL  O CAR DOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TOEN PLAYING JOLKIN UT TO HETA HOCKET HALT
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PA GROUP OF TO TNES PLOWING A BLACK TI
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,ASOCCER PLAY TRIES TO GE IN POSSESSION OF PE BES
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS TIT
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWOO PONIES ARE PLAYING A GAME  SOCCER GANAT
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,BUCY DOUBLE DECKERD BUS WITH A EHARGEN IN TH SIDE OF IT
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TRIN ANTER TRAVELIN POSES FURIPO PIRAF
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A BOUPLE DEFTED BUS DAVS ON A TREE FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER BUS IS PARKED IN THE WHIGHTE FIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A HASANTE RED BUS IN I PARKED ON  FE
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESKROOM WITH TWO COMPUNE PE IN VESSES WIT PAPER BOTTLE 
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A DOBE HEAD DOG WITH A COMPUTER AN RECTA
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A CLOT IN WITH A TUCTISING A TEN PON
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOX OF WOTER SHOWING NEXT TO TOBOAND  SUIT
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER ON HIS HEAD NEXT TWO COMPUTER MONITORS ON DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS MALL BOCKS AND TREES IN HA BACKG
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TBUE HORLAN GATHERD OGETHER AN A BING TOGETHER IN A FIELD
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FOUL BY OF TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,THREE ANIMALS IN A FIELD WITH TREED AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A GROUP OF ZEBRAS ARE IN THE FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME, COLS PLAYS TO SOCCER BALL DURING A GAME
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALES PLAYING SOCCER ON A GREEN OPER FIELDER
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SOCCER SITTION IS WITH A GIRL AN WHITE IS BIDGING A HEAD OF I ALL AN BLEZ
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYING A FAME OF SOCCER ON A FIELD
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING A HELLO KII PHONE IN HER
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER ARMS ON A  HES
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN TOUCING HER CELL PHONE WITH HER YELLOW KITTIN AT
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,PITAN GIRL IS HOLDING WITH HER BUW STREET PHONE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BLUE WALLS AND WHITE TILE
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM WITH BLUE AND WHITE WALLS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BATHROOM WITH BLUE BOILTS AND WHITE SON
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BATHROOM SINK ITH A SINK UNDER A BATH
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH A SOPEN WALL AND E SALL
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A CERON CON WIE TWO WOMEN DRIVVING UP THE ROAD
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TWO STARRES POSSED UMBRELLAS NEXT TO VUNTAR SIGNS WHILE HA COCK WALKHIN
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HOLDING ON   WITH WORN HORSE ECES OVER A ROD
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN CROSS AT AS DO TRICK WITH HE BUKET
