Index,Reference,Hypothesis
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOMEON O O
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,TO PILED IN TOYS PLAYIN THE ROOM WHILE OTHERS LOOK ON
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BIRD IS WALKING RET TOH BA DOWN RALN
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BIRD WALKING TE WITH A HAPITAT N I TORTIN
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A BOOSE WALKING INSIDE OF A PASSY EREA IRD
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A BIRD WALKING ON A SUNNY SLOR IN A PASSABERARON
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND WHITE BIRD CROSSING RIN GAZING O
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,GAT FORED WITH TALLCAT SHOWERIN SETTING EMTING NI
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD DOG LAYING ONER BEAR DIT A BOAT
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,A BUNCH OF CILDE DOLLS WITH ABOOK BIPONPOOL AN A GLA
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG ITH A BON IN A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BEIGE DOG LAYING ON TOP OF HA BED UNDER A BOGE
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHOWS HAS AN APPLE SITTING ON A TABLE
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE OPENDING AN MOPOLICE NECK TA 
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A RED ACTON WIT STAPPED IN FINT OF
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AN ALARM COCK WITH A SINK AT SE HALFWAYTON
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTA PAPPE COCK NEXT TO THE SURFES
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,A BIRTHWAYIT SOPPIN AN PERSIN A COP E COASH IN ONEN
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A PABL ON HORSE AND BRACE IN AN AREA
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,THEW PEOPLE HOLD THEIR GRESS I ON E CI
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES HELD RACEN EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BATHROOM WITH A PHOTO OF BATHRON DRIVING MONTEO
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A POUPE CASSA TRAIN MOVING DOWN HE TRACKE ON A FRIDGE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LONG OF TRAIN IN A FILD
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A OTRAN THAT IS ON THE RAIL OF ROACRY IN ITIR
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,TRAIN ON TOP OF AN OPENPASS TILA SET OF TRAIN TACK ON CLEAR OO PA
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG TA TRACKS WITH MOUN IN TRACKGOCK
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,TO TEDDY BEAR WITH A PILLOW ON FROK OF A TILED OF PAOR
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,PEOPLE PLAY A VENAS WIN THE SANDBOXES ON THEPL
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BEAR PLAYING ON A GOVERNET ONTECENT DOLAM
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN FRONT OF A PURPLE BAUTO
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,OPE TEDDY BEAR SITTING NEXT T DISHON BATI
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SKABOAT TRAILS ROUND A BEACH IN FRONT OF A EADESEC
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A TO BUS AND IN AHLOF RAIL A AR PLAINE ON TEON
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SAA II O SIT ON ECHOF WAL
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,LUBAGE BOL IN E SANWIC IN O EIBI
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A ZEABURL IS STANDING ON THE FENCE OPENA TA
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A BOK FULL OF ATEOLATOR GARATOF DON A EN
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,DOUBLE PECTE BONS OF PEOPE ON THE TOP AOL ON ROAD
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DECKER BUS INIT RONIN  COKEN COT
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN THE STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,RED DOUBLE DECKER HORSES PINTO TAZIN ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN DEWING A MOK DONA APAPE  AND THE FRONT O A BUE WATER OE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BOT OF ASPENSAGE WITHOUT USING NEWSPASION
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A MUSOM ISSANDING GLASS OF A WHITE CATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GUY TATIN PLAE PURSI TANDIN
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,ADOUT INGIN HAND MAN DRIES ADILTE FORA TRAN
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,COSE UPTO TRAN BI OT E CONTER ON
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A CERSON ONTO TABLE AND A DOG IN A PAN
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A RANON SITTING WITH A DOG NEXT TOHE
79,A MAN ON SNOW SKIS WITH HIS DOG,A YOUNG MAN SAY PAING I N I AA
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON LANDING  ON TOP OF A SNOW COVERED FLOPE NEAR A BOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE INTO AN UTNA I  WODEN POLE
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE ANDING OTER IN A WI TO OE
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFFE IS TANDING Y A HORGE WHILE EANING FOM THE GRASSES OF A FEELD
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GLACK THAT IS TANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL RILAFFE TRESSED IXTEITS HIGH LEANS OVERH
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A PALOP OF MUSTRO ARABEERON INJETE OF TOWEC AN HOLDN BIK BAN
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A GRANE FILL WITH TALL BABIN ANA FELD AN NE TOWE
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CATTOM IS SHOWN ON THE WATER NEXT TO A BUILDING
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANING UNDER A REE AND EVE LARGE OLD LEVINDO TIN STRUCTOA
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,IG BIG OR TOWER ALLIYS ON A ETIT PLAT
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,SOM RECTIT MEX TATO SIGN ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITS AT A BALL DINKIN THE WATER BI O AA
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT O SANDING BY A POL AN A SI LAOP
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN RADING A LU RE FIELD WITH ABO RA
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A DARK FIELD WITTIN SAIIN EPT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTO TASEN IN SUNY CAGWITINAT DISTAN ONH FONT OF THE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILFE CAR IN A GRAVEN TAR TA
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAN WALKING DOWN A STREET WITH TWO LOGS FILLED WITH CARS ON 
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,THE ATTENT INSIDE OF A CAR WITCARS ANSILTING ALON THE SIDE OF THE ROAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD HORDING TRAFFIC ON TWO LAINED ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GROUP OF PEOPLE GATHERED AROUND A TOOL BU FVERD WEFONE
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WEHIND A CONTAINER FOR FOOD ON IT AND MANY PEOPLE WATCH IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE OF OTADUP LA A LOT ICICTABE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,BATHROM IT PEOPLE WIT EMALE ON SET ON TE WALL OPLE SITS ATONA TAT IN CAT
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A BIRSON COTE ADEN FOOD AT AN OUTDOOR PITE
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT LAYING OUT OF A TOILET WITH I CAR IN THE GROUND
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,AMERICAN BAY JAN I SAILED IN A RAL
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING ON A BAD  TITA LOKING TOWS THE OPEN BOTH ON  DOOR
109,A CAT SITS ON THE EDGE OF A TOILET,A TRATIITS ON ED OF A TUIL
110,A CAT IS LAYING ON A TOILET SEAT,A CAT IS LAYING ON A PAVLER CATE
111,A CAT SITS ON TOP OF A TOILET BOWL,A CAT SITTNG ON TOP OF A TOVEO CANE
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A SMALL CAT SITS COKED ON THE BACK OF A BORLET
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING ON THE BACK OF A PAFI WITH MOTE AND 
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET AND A PINTEF PINK IN A BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT LANYING ON THE DOOR IF A COUSEROOM
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ORACO SHOPPED HOR TOCE IN ATANADIAN CABIN
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SHOWNG WITH ICE ONN SHEP
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,VE STE OF CASTUP IN A LARGE AND KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK SIT OTOP AND MICROWAVE OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILLED WITH FOODEN AIMALS AND A MICROWAVE LIG IN O
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF POOP SITS IN FRONT OF AN ELEPHANT
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ARDWORT IT A MATER WITH A HAT ON IN FRONT OF TOA A
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTIN OF A WAN SWOIN A ND ACAK OF FOOD ON
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A PTUP OF A BOWL OF FRUIT SITTING IN FRONT OF AN OTHER PERSON
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,O SKIS ANDA TIL RICE O FRUIT AN A OLVILDI
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A WODEN BOLL IS HODING ON A POOL FULLOF WA
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HOLDING AN ARA TOIN I GRAPS  BED
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL SWIMMING HER HAIR WITH A SNOW COVERED
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A BROCK BATHON ROAM WITH OLEERHYDRANT ON A WETECAB
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE YOUNG GIRL IS BRUSHING HER HAIR 
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO WOME HOLDING A NET POLIS IN A BATHROOM
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,ATWO MATER GRAZES ON A GREEN WINDOW AND TWO BATHROOM
133,A SET OF TWINS WHO ARE TAKING A BATH,A PETY FOOD EA ECT BATON A
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN THE BATHGROUND
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TWO CHILDREN AE POSTI AN AGAN AT RIVING NEXT TOO EACH OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN IT A TO RID STANDING NEX ABOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A YOW PURSER THAT IS RIUDIN ON THE ROAD OF 
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES A WAA
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN ON THE CAST OF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN WANG A GON A FRISBE AN UMBRELLA
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TADDY BEA SITS PARED TO BOR IN MEGIDON
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,SOCCER BEAR WEARING GLASSES WITH ELECTRONIC HONIT ON
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR AS A  DRESK AND GLASES AN OCN HAEN
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A BIDE PAN TITE FIL WITH LOTS OF DRINK ON BODI
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEAR A DOOR AND HIGH DARS AND A MICOCELE
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH A FOUR CHAIRS TWO POTTED PANKS AND OTE OTESES
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM MUT AND PANS ARE RSENTEDE ONOA
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIREPLACE AND PLAING PAZPLE IN A DING ROOMROOM
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH TORA WOODEN CHAR AND FLAT TABAN BARS IT
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,PEOPLE WITH HANTS ON LITE CYCE INSIDE OF A BIT
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE OF EPIPI A BEAR BREAKING INTO BAL
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES WITH A PICTURE OF A BAVOR AND A CAR
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A PITTUR A A BI ON THE SIDEO AC WIT A WOMAN ABOVE HAIL
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS, BEARS PLAYING GIHO GITARS AND WORK AROUTOOS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,STATUE OF A LARGE BROWN BEAR WARING A ALE AND CAR IN  DOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,SKIER PAN GIVIN NEX TO HOTTER COCCER BALL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PAKE WITH A AKAN AN AIN FOSTA 
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERS TRY TO GAN A POSSESSION OF THE DOPA
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HINGING A SOCCER BALL WITH HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO OPPONENTS ARE PLANE WIING A SOCSAGE IN A PAPE
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,TRETE DOUBLE DECKER BUS WITH A AN UNMISS IN THE BACKGROUND
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURNED HEN WI TRAVELING SOCA PERSIN TICTUR
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A COUPLE DECKER BLA STANDING ON A G IN A FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER BUSES PARKED IN A LARGE BIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A HELPHANT IA PASTITH TOPPED ON A TINOE
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,RETHROOM WITH POC AN PU CINAT ANA ET A PIPA BOTTLE ON
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A BABEHILDOG WITH A COMPUTER IN A DESKRON
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A COLER HAS BASEBALL PAPEN MEAT ON A DASK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BATE POTE SHAWING NEX TO PA AN ON SOOTE
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOTTLES UP  A OE COMPUTER BONITOR ON THE BACKGUUND
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WALLS ONTS OF HANGING IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,AZEBRA IN BLACKCA MADING TO GALON E FIED
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF PEOPLE IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS IN A FIELD WITH TE AND BOSES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,APERSON OPEN RO ARHIN WITH PIL
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF LOMEN LOMIN AFTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,GIL WAS FOR A STUFFED BALL DUIN ON A
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALEARE PLAYING SOCCER ON A GREEN PARKE O
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SLOCCER GROUND WITH A PILLOW AND WHITE IS USING A HEAD OF A GIRFFE AND BLUE
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOME PLAYIN OL SOCCER IN A FIELD 
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING AN ELLE TIT HER DAUGHERS IN HER O
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS UMBRELLA IN FRONT OF A FACE INA 
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN JECKING HER CELL PHONE WITH A UPILLO TINNI ON IT
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,ACUTTING TABLE ATIS HOLDING ROMWIT TO POTE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BLUE WALLS AND WHITE TIE
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM AND A SITIN W A TOWE 
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BOUTSIDE OF TLUE DOGS ON A RIT GON
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BAT ON PN STANDING UNDER A BATH LIN
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH T AND PERSEN FAW ON E RO
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A KITCHEN FANITES WITH TWO WOMEN BUSING UP TOTHE
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TWO CAR HETUP UMBRELLAS NEXT TO AVENTA SIGN EL APOP WACKE
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE N A HOUSE WITH LONG HAIGS AND ATU CELEFULIAN AT
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN SOLT BETES IN BRID IT TE
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE STANDING NEAR A DEG IN FRONK OF A BES
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD OS SII OM E BOWL ASIRV ON MEAT
