Index,Reference,Hypothesis
21,A BASEBALL PLAYER IN A BATTING STANCE AT HOME PLATE WITH THE CATCHER IN POSITION TO CATCH A PITCH,A BASEBALL PLAYER IN A BATTING HAN PET AN ON TA PLATEWITH A CATCHER INPOSISHON TO CATCH A BATTE
22,A MAN AT BAT WAITING FOR A PITCH WITH A CATCHER AND UMPIRE BEHIND HIM AND PLAYERS FROM THE OPPOSING TEAM IN THE DUGOUT,A MEN ON BRASS IN EE BORD ITIT A NECTOR AN D UMPIRE IN AETY AN PLAYERE FOR E ENCLOSURE AEFOR A DEC
23,A HITTER IS WAITING FOR THE PITCH TO BE THROWN,BASE MITTER IS RADING FOT THE PITCH TO MATE TH BALL 
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASEBALL PLAYER HONS HIS BAT AND WAITS AFOR THE PITCH
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BASEBALL PLAYER HOLDING A BAT WAI AT HILE HITTING AT A BAL
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWO MEN PLAY THE NINTENDO WII ONSOLE WHISE THE OTHERS WATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO PLAERS ARE PLAYING WITH EACH OTHER ON THE WII 
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,KID WIT TO BIE AN PLAYING WINDOW NEAR  WO OF HER GLOVE
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A ROOM WITH A REMOTE
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,TWO POWER CANS EN A N A AO AN TWO COWTEGED IMAGE WOLLES PLAYING WODWHILE OTHERS LIT BONI TE
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A PERSON WALKING STRIGHT THROUGH A ADINE TABE
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A VARIY WALKING SCREEN WIT A TRAFFIC AEIN EX TO A WINDOW
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A BOSE WALKING INSIDE OF AN EMTUREA AREA
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,THE BIRD WALKING ON THE SIDEF TAGIN CANE CEILING AT A WATCIN TA
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND LACK BIRD IS POLKING BY AND ABLO IN A CHAIR
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,TAD CLOTE ON A TALL MA DOG  PETTING I AND BED ITTING IN AN AIRBOR OAIR
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD DOLL LAYING ON A BED WITH A BOOT
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,A BESY TOLD PIUR WIT A PINKBIK ON AT
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BONET AN A BOOK ON A COLLETT
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BIBY DOG LAYING ON TOP OF A BED AND RA BOG
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE A UP WOM A SITINAL IDIO
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A A CLOCK THAT LOOKS LIKE A CAPPLE ITOF ENGUINS AND A POLER PLANTO ONEM
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A PIPE BED HASA A DOIN E LIDE OF  STON AN A ITEWA
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,ON ALANG COCP WITH A SINK LIKE AN ARPACE ON IT
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC APPLE ARE WALL O A TABLE SURFACE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,A PERSON PIS UP IN A BRISON INPOSSO A OS PA
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A COUPLE OF HORSES RACI TH FIED
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,THWE PEOPLE AR GEING TIC HORSE AIN HE BEACH
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND WHITE HOLDER  UMBECLAIN IS RIDING IN HOSE E HA
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,MANY TRACKS INE TRIN MAVING  ON THE SANDING ON CURGE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE BOMY DRITIN ON E EL RAD
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON A RAILOF RON RIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,TRAIN ON TOP OF AN OVER PASSING RIVER ET OFEN TRAIN TRACVELN OUN ILDIN ONROAD
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG WAY OF TRACKS WITH SUN IN BACKGROUNDERNEATH
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,A TEDDY BEAR SITS OXTITIT IN IN FRONT OF A WOODDEN FIRE WITH BA
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,PICTUR ITIAR NEXT TO A PUR ON CISION IN THE PABE
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BIRD ETTING ON E ROUND A TA WEARING WOTE
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR IS SITTING BESIDE A DOFING GLASSES 
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A COUPLE OF TEDDY BEARS SITTING NEDY TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SEAGULT TANDS DOWN THE BEACH IN FRONT OF A WAVEIN OCEAN
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SEAGULL POINTIN TE A POLING ON EC ON E GROUNDON
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEAWIS IN E OVE SAN IN A PAIR OF WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE MANE BIR IN IS SANDING IN LONE WA FAN
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEA BOAT STATCHING ON THE SIDE OF THE WOAT
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,THE BUS PUARE PARKING OMOTER E ARE RIDING A TANA
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,WOUBLE DECKER BUS METERS ON THE PLATFORL OF WENR
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DESKER BUS I SITIN VERY AN PUBLIC STOP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN HI TIRCY
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,RED DOUBLE DECKER BUS AND PEOPLE ARE STANDING ON THE TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A ANIMAWITH WELLPHONE ON PLATE WITH A SANDWICH ON A PIKING WATER BOTTLE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BOTT O WIT SANDWICH BROUTISA ETN AN
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,MAN EATING SITTING ON TOP OFH A WHITE PLATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMYLE OF GUY AKING HIS FACE NEAR A KITCHEN ANWIC
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A DOLCON IN PAN   ED FIES AND PLATE IT MAON SANDWISHES
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A PERSON IS SCANRES BY AS A SOKIR SNOW
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PERSON MONKING SKA WITH DOG AN HIS SURFIRBOARD
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON KIS WITH A DOG NEXT TO A YOUNTREE
79,A MAN ON SNOW SKIS WITH HIS DOG,A WOMAN IN SNOW SKIING IIN A AN PIN
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON RIDING S ON TOP OF A SNOW COVERED SLOPEY NEAR A BON
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE SEET O UP TEENO RITE TREE
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING OVER A BREE D BIRY NEX TOET
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFFE IANEATS THE BIRD WHILE LEANING ON THE BRANCHES OLNLOW PIGE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING INHE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED IN CIBEAGE IGH LEAVES FON E TOIR
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE PANALLA OF FLUSTIN WINTER BEING VERI IN E MIMIGE OF THE FLOWER SET OA CEN AR
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BRIDICON WITH TALL BUILDING  AND BIS AN COWN
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A TREEL AND BUTHROOM LARGE ODVEZEBRO BITE STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,BIG BAGE BALK TOWERAREA IN THE CITY OF RUSTA
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,THE RETIN NEXT TO A PERSAN FOWLIN ON THE GRASS
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WOG IN SOME WATER MAKING A BRIDG
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,MAN WITH A SHIRT UP SITTING BY THE SHOOR LIN  SININ IS EP
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LAYD ON A USH GREEN FIELD WIT BRIT LIGHT
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN THAT IS SITTING HOADING NEXT TO A BODY WOF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PIE PHOTO TAKEN IN PRENI CAG AS IN A ONE TEET INDOORGROUND IN ONT OF TE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH BELLES AND A GASS WAL
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,AAN OKIN ON STREET ON TO ROAD FILLED WITH FAR SIGNS
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,AN TEM INSIDE OF A CAR WITH CARS A BIGAGE E LON BEHINDE THE ROAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TOWARDS THE TRAVELIC ON A TORAIN ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,AR O OF PEOPLE GATHERED AROUND A TAB WITH A DABOS ODIN
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE MITNING CONTAINERS WITH FOOD ON IT AND MANY PEOPLE AROUND IM
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE FIN DON THE WAA LONG WITH PICNIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,GATERING AD NA ORTE AT OUT I FOOD AND ONCE BALL AOLE WOKING PECTUR AN FAEN WITH GLAT
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT A COUNTER TBLE
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,I CAT LAYING ON A  PRAY AN COSIN AN A BOV IN E WID
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND GREY CAT IS SITTING ON A TOILET BAA
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING ON AOTIN THE TOILET APEN TOY TE OPEN RABKET IN DOOR
109,A CAT SITS ON THE EDGE OF A TOILET,A BET IS IN SOM ER IN A TOILET
110,A CAT IS LAYING ON A TOILET SEAT,HA CAT IS LAYING IN A TOILLET AOT
111,A CAT SITS ON TOP OF A TOILET BOWL,A BRUS IS AN ATTO IN A IS TOILET 
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A SMALT CAT IT A PORCHED ON THE BAT OF A TOILET 
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BATHROOM TOITO WITH A NOTTIN
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SIT CON TOP OF A WHITE TOILET AND MUNI SINK EX IN A BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SWINGIN YN THE TOILET IN A BATHROOM
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,A MOVY DARK ROOM WITH TOPS ANI AN WOODEN CABINETS
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SHOWN WITH BHITES OUNTER CABIN
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,ESECORATI CABINET IN A LARGE CLEAK KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN CINI COUTE I DISHMASERWALL AND MEARAN AVANE
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN WTHO TOSEN AND COUNTER AND A DECRITID OP ROOM
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUTCHE OF FRUIT PAN SITS IN BONT OF FOR TABE
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME HARTWORK IS A MAN WITH A HAT ON AND OOSIN A BOLTE
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT, PRINTING OF A MAN SLOGIN ABAT ATEPLE ANOO
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,AACATE AND A BOWL OF FOUIT SITTING IN FRONT OF A WOODEN TABLE
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THIS VASE IS A STAL LIGTE ON  RAPE AND A LUE BAN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,THA YITTLE GIRL IS HOLDING ONTO A HITTER BAS
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A MANDEND GIRL WITH A TMONL MAN IN R TEES SCRATCHES HER HEAT
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL IS HOLDING HER HAIR WHIL IN A PHONE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL GLASSIN HAND I FOM A TO HER AN WIT HER TEETH
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A YOUNG GIRLIS TET SHIRT HER HAR  BOY
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO MADEN WEEGING OT THAIR TATE IN A BATHROOM
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO BABY BABI HOME DRINGIN OIRS IN I A BATHROOM
133,A SET OF TWINS WHO ARE TAKING A BATH,TIX IT A KID WHO ARE PICKING A BEDROOM A MOTER
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,CEVERAL OF LITTLE GIRLS SITTING NEXT TO EACH OTHER  IN A BATHROOM
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TWIE OMEN TUTE TOM IN A GAM OT TOILET AN ON E OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN ON E ONSLIT RIDING THE WAVE ON HIS SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A BOWD SURFER THAT IS RIDING IUGH THE AIR
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES I ATE WAVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN OF A PRESTINA WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN RINDING ON A SURFBOARD IN THE WATER
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR STICKS BY TWO BOARS AND A MICROPONE
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STUFFED CBEAR WEARING GLASS NI ITH A RED BOTTED PARTYON TOO
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR WITH WHITE CAIR SIN I DRESSED IN A RONTE  PINK OUSWA MONE WIROE
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A GREEN CREEN O COMPUTER WITH WITE AND TROCK OR IE
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A SILVER BEAR A BOARD AND EYE GOS NEAR THE MARKEWOVE
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FLOOR CHAIRS TWO POTTED PLANTS AND A FIRE DOLE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME APLIANCES ARE SITTING IN THE LIGHTTOT OF A GID
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A BIR TINS AN VANTIS IN A DIVING ROOM
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHAIRS AND ONITABLE AN MOUSE
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,ANEX TABLE WITH LAPS AT A LITTE TABLE INSIDE ON A TABLE
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEAR BREAT IMAGE OF A CAR
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSEN TOWIKH A PICTURE OF A TABLE WITH A CAR
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A PICTURE UP OF A DOOR ON THE SIDE INTO HE LONN ABOT DOR ASIN  OTE
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,S WRARS HAN RIP OVEN CARS AND CURTAIN BE ON THE FECE
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,STATUE OF ARCHWORN VERY VERY SMALLWI A CUR INDOORS
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,EIS TENNIS PASIN DESE RUANY ABOV TO TON
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PERSON WIT SWIMBLIN HOIN IKE A RACKET ON A HIT
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SOCCER PARRIES O TRY TO GAME HA POSSESSION OF PEOPLE 
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL PUTTING HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO REFONE BASEBALL PLAYING DURING A SOCCER GAME FO E BAL
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,TWO DOUBLE DECKER LARGE BIN OMPARKMENT ON THE SIDE
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS CAN IN O TRAVELING TO TAPE CARTONS INSIDE
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,OR COLECTRAL BUSES ARE PORKING A FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A SOGER DECKER BUS IS PARKED ON A LARGE MOTOR BIGA
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A BROKE OUP OA BUS IN PARKED Y E TAN
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESK OM WITH TWO COMPUTER SWRENS AND IT A SIES OF PEOPLE BOTTLIN ET
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE  OF A GRAVEL HEAD DOG WITH A ANMITER BY A MANMA
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A SMALL DETECTER IS PROSSE I COMWITING ON A LACIDON
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOTB OF TOILET SANDIN NEXT TO ADOTORS TENNIS SCENAL BEN A EN MAL
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOTTLED HEAD LAY NEXT TO TWO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A VIELD WITH VARIOUS WILD BYSOME TREES IN THE BACKGROUUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,A ZEBRAS OTH POK AN AN N ABLE TO TIK O ANOTHER GAT
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS IN A FIELD WITH TREE AND BUSHING ON THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A GROUP OF ZEBRAS ARK IN HA FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL IN A U
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A WOMEN PLAYENS THWING RUT THE BALL IN A FIEL
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG PEOLE IS PLAYING SOCCER ON THE BRIZES OPE FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,BASYCCER GATING  A WHITE IEL AN WANING A GE A ESIN N SO PLAY ATTA CAL IN FIELD
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF BOMEN FLAN OLDER TOLS AROUND IN A AFELD
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING ATHE TENE PHOLDIN HAND
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING PELLOW A A WOL
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE AND TODING ER DIT A SIN
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN WA PICTURE OF HER WELLPHONE WITH AG AROLT TENNIS PAPER
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,AN ASIAN GIRL IS HOLDING A HERNIT A PHONE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BLUE WALLS OVER AND IN AN TO
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM WAT BI AND WHITE WALL
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AAN EMPTY BATHOM ROOM WITH H WALLS AND WIGHTSTOR
