Index,Reference,Hypothesis
20,A MAN FLYING THROUGH HE AIR WHILE RIDING,A MAN FLYING WITH AN AIR WHILE RIDING IN A IO
21,A BASEBALL PLAYER IN A BATTING STANCE AT HOME PLATE WITH THE CATCHER IN POSITION TO CATCH A PITCH,A BASEBALL PLAYER IN A BATT TANC SET A PLAT WITH TA CATCHER IN THE SHET AS A POSIN
22,A MAN AT BAT WAITING FOR A PITCH WITH A CATCHER AND UMPIRE BEHIND HIM AND PLAYERS FROM THE OPPOSING TEAM IN THE DUGOUT,A ANAT DACK AT A PIRSUT WITH A FONTBORD ON HARY CONTER ISPLAYER OPL IT POSING ON ENTY CAIRGROUND INIT
23,A HITTER IS WAITING FOR THE PITCH TO BE THROWN,A TABLE IS WAZING FOR THE FIC TOKAN BO
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASEBALL PLAYER HOLDS HIS BAT  HAT TOR THE PITCH
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BASEBALL PLAYER IS IN THE BAT IT AOA PAT II
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,T TWO MEN PLAY CLAING ADIL  CONSLE WHILE THE OTHERS WATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO BREAD ARE FIGTING WITH EACH OTHER AN THE WAV O
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,TWO  BIEN BIRDS ARE PLAYING VIDEO GAMES ON A BUKERS LAG
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A ROOM WILH OF MUMBERS
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,O CASETWO COLLAGE AAGE BOLETS PLAYING WII WHILE OTHERS LOOK OUT
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BIRD IS WALKING RIGHT THROUGH A DINING EET
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BEAR IS WALKING TO A CAC O AON ANA FAB
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A BUSE WALKING INSIDE OF A PATEARIA AREA
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A GIRP WALKING ON A WILD FIELD WILE A EXERIA AN 
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE ANDBIKERD O FRYING ASE OE A SHER
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,CAD FLORS  ON HAT SOWING TATIIN AN BATIA WO
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD DOG LAYING ON A BED WITH A BED
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,A ROUP OF ASA ALFILL COMPUTED IN TREES ANTORA
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BARNIT AND A BOOK ON A PILLAW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BIG DOG IN RAN REST ON OVER BED UNDER A BOWA O
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE A CAWERS OF A OA AOTEN
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE APENDUIN AND OTERTLAC
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A RED APPLE TDABING RITE IN ATIIT
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,A VEWWALKS CROSS TITY STREET LIK AN ACCIDENT
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,AMN OF A PLASTIC APPLE LAWING AND ONA TABLE SERVICE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,A PERSON TAKING DOWNTO A TARIING ON A SOWBOARD
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,PEOPLE ON HORSES RACE IN A FIELD
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,TWO PEOPLE AN IIN E  RAD IN  TAN
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BATHROOM WITH A QUOTO OF BATONS RIVING A BOVEN
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,TWO PASSENGER TRAIN MOVING DOWN THE TRAIN OV A TRIDGE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE BONGE SIN ON A TEEL TRA
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A A TREE THAT IS ON THE RAIL OVER A BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TRACK OF AN OLK PAT  IT DED O TRAIN TRACIN IN TIEL TORNIAL
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN WITH A CLONG RAISE TRACKS WITH MOUNTAIN IN THE BACKGROUND
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,TI TEDDY BEAR IT OPITE ON H TRUNK OF A YOPEN CLOCK
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A ZANEA NEXT TOE BOX OF SODIN 
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF ANA TROSSI
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN OFFICERTA BLASSI ON
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A ACOUPIC TEDDY BEAR SITTING NEXT TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A ZEBRA TAMPS ON THE BEA INSIDE OF A AREA 
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A ZEAGRUL PLAING A IN A WAFAN O SNOW
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEA BOS TOTEINOOF A SAND NEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,A BIG BOG IS STANDIN  ON LOTE IT BY
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A ZEABULL IS STANDING ON THE SINDE OFTER
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A TRUNK FULLIN TRAFFIC CAMURER A GARIDE ARI  IA
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,A  MOTORCYCLE WALL CET ANPATEN ON THE TOPAR WHILE BILDING 
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DECKER BUS WITH FRIT PEPAREN I CUP O SA
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS RIDING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,YAN DOUBLE DAK E BUSS OF PEOPLE STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MANWIN SNOW DOWN O ASAND IT A APITA IN A BUE WATER ONIT
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BOT OF EXFENDOG ASIN HIS HANDCE TO A E IOR
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,THREE ZEBRA SANDI INH GRASS IN A VERY PATE O
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A TIN OF GUS IN O PLAK WHEREE IS CARRYING A TA
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,IA DIKING GE VAR O METOW FLIES A BOAT AN O SIR
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A PERSON IS STAING MI ON  KEER ETIN  TA
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,DIFFERENT ANS AN TE TE RIDE OF E SUR
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DOG NEX
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAM I SAP ATING AN A TAB
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON RIDING A SKI KISON ON TOP OF A SNOW COVERED SLOPE NEAR A DOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,I GIRAFFE IN AN HURKE AN IN A BRORKEN FIELD
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE XTANDING INDE APENGROE TILLIN I A TRE
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFFE IS STANDING  A HORD WHALE LEAING FROM THE BRANCHES OF A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED INTO REAC NILE LIDIN SENETRA
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A PALAC OF FECHMENEERIN OVERDITER FLOWER ON VIIS TAKEN MAE
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A GRAZE MIX BASEBALL FILLED MANBIGIN IITS MOWN
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A BATHROOM IS SHOWN ON A BATHROOM WITH A CLIVERAN TE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A STREET AN LEATHER LARGE OLD E PEOPLE TYPE STRUCTUREA
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,A BASEBALL TOWER IS CARRING A GRACIDI ON
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,HANY RA AN WITE GRASS FILLED WIT COTIN ONERELL
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A LOWN WITH SOME WATER IN A ABA
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT OUT SITTING BY A COERLINE CINON E SOD
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SI RADE ON A BES GREN FIELD WITH A A CANOF IT
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,AN EGG PEOPLE SITTING TAKEN NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A BIRDE HODS A PANT SOM CAR WITHIN A HAN SKATEBOARD ON O FRONT OF THE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,S A ROW O BILLED WITH FARS TO BEGATHER I
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAN DOWNI DOWN STREET NEXT TO A ROAD FILLED WITH LITENS 
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,THE ANTHEN INSIDE OF A CAR  CARS AND AN AREA ANG ON TE SIDE OF THE ROAN
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A MAN RIDING A SKATEBOARD TOWARDS I TRAFFIC ON A EWAIN ROAD SEADY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,POP OF PEE LOOK GATHERED AROUND A TABLE WIL A BOKFOOD
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLED WITH MANY CONTAINMENTS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE WITH A COTTED OK WALLS AN  OON E WALLS PICNIC TABE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,A BIATROOM WITH TWO POCES MALO PATED ON A WALL STAND OPEN O ATETOR A AVE ON WALL
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR KITCHEN
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT ARI ON IS TOILET ONENTITIN A CAR AND JACK
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A LET LAND GRAY CAT IS SITTING IN A CRO
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING IN A HARD KITCHEN E AKIN IA TE OVEN GASS AN  DOOR
109,A CAT SITS ON THE EDGE OF A TOILET,A CAT I SITTING ON THE EDGE OF THE TROD
110,A CAT IS LAYING ON A TOILET SEAT,A KITE IS BLOWING IT ES COSE FAT
111,A CAT SITS ON TOP OF A TOILET BOWL,A DESK WITH TUNK BU A TAL IT SIK
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,SNACK BE WITH A CIRK AN THE BACK OF A TEEADINI A PICTURE
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BACK OF A CUR WOLING SMOLIN CON
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOUCH OF A WHITE TOILET ANIPINIC TIN IN A BATHROOM 
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT IIN ON A FOR IN A BATHROM
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,O TEN POAST DOCED ATO CROSS A FEN MITING A CAN
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OLDER KICEN IS SHOWN WITH WHITE BROWN TOGETHER
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,DIFFEREENT WOOD CABINETS IN A LARGE ABOUNT KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN WIT INKE TOPTO DISHWAHER HOT AND MONKAYOVE CAGIN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN WITH HORT E PAING CANERS AA OVEN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF FRUIT SITS IN FRONT OF A BUILTING
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,JUMP ARTBO WITH A MAN AND BLACK HAT ON AND SURT PITEN ABOT
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,E PAINTING OF A MAN IS SMILI  BEHIND A TABLE IT GREON IA
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A  AS A BOWL OF FOUD ONDIVI CONTROLL AT AN OTETIT AN
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THIS IS A STILL WAY OF FOM COMIN FOM THE HAN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GIRL IS HOLDING AT TO HE ON BRASH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS OVEWOKING A RO AS I SCRATCHES HER HAT
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,AURO YOUNG GIRL IHOLDING HER HAND AS A IOF GIRA
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A BROWN BATHROOM AN IN ON  MIRROR NEAR A ON
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A YOUNG GIRL IS VETON HER HAIR  
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TO LADS SITTINGIN IN TER POLDY ITH A BATTUM INETE
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO NAKED BABI CORM GREN INROW LINK A BATHROOMIN AI
133,A SET OF TWINS WHO ARE TAKING A BATH,A KID OF TWIDS IN A FETI BED AN I OIN  O
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF LITTLE BIRDS SITTING NEXT TO EACH OTHER IN A BASKET
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,A SISER LAS PLASTIC AN A FANTE RIIN WIT IEN CABINS
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN IN AO TO GUYN WAVING A SURF OVEW
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MOUN SURFER THAT IS RIDING THROUGH THE WAVE
138,A MAN ON A SURF BOARD RIDES A WAVE,A BEARD ON A A SURFBOARD RIDES E OVER A
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,SURFER IN THE OCEAN  PEPESE O A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN THAT IS ALING SURFBOARD IN THE WATER
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS QUIE TO A OY AND LIGTLADOLPI
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,DUFFED BEAR WEARING GLASSA AND ERECTLIAN PARK OUTI
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR SPECTATOR AE WIT DRESS IN GLASSES ANPOSING A ALSOW CART E
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY TRAIN POYIN FO A GRAS A TREE AMPIRE
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A SUAFED BEARIER APEN E BOAR HIN A LUGGAG AND A MARKET
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH A FULL OF CHAIRS A TWO HOTTED MEGGS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME PLANTS ARE SEATED EHIN
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIRE HYDRANT AT I TO PAD O VA
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHASKAN LAR TIN COUSE
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,AAR OT BO PLANTS AN A LITTLE SISBE INSIDE OF A TAL
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEAR BRICK INTO OFF
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN FACES WITH A PICTURE OF AN ARA AN THE CAT
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A CIIATTUCKE TIK A AR ON E S I IT A RONI CAR BEAR ANI OE
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,DE BEARS STAND RIP OPEN JARS AND DIRKN AUNTEPENTS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,ECU OF A LARGE PELOF BERR VARULON AL I I ON CO IN DOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TRE TAANS DULKE DUS BESID A TAIC OTAN
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A POSET IN ITIN I I TOTIN O A RO FE
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER CATES TRY TO GET IN POSSESSION OF THE BALL
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS AIRPA
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,AN ETONII STOT SIGN IN A DIAN STOTI AT TENECT
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,A TE EVERDECKERD BICYCLE AND HONIN INSIDE A PIPE
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TRIN INCO TRAVELING TOTTES TERTIN FO SIC ATER
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,SEVERAL DEFKERD LON I GET CON E IE FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOSLE DECTER BUS SIING NEXT TO ENO TOO
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A PERSONN FIEL BUS IN E PAT E BIT
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESTROOM WITH TWO CONPUNER SCREENS AND ASESIC ETED BOTTLEDE
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A FLAR OVE OVELS HEAD DOG WITH A COMPUTER AND RAPTOST N
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A FATEN AT BASEBALL TIKING A FOMA BAT
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOTE POTER SANING NEXT TO THE DORSAN SININE 
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER OBBLES HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WALL LO OF TREES IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,PEOPLE HODING A RACKE TOTETELADIN A TAE IN I FIELD
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,A PREE F ANIMALS ON A FIELD WITH TREES AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,REGROUP OFIN ZEBRAS ARED IN BRIC FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN LOOGGING AFTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A MALL PLAT INTO A SOCCER BALL DURING A GAME
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALES PLAYING SOCCER ON A GREEN CELCOMPUTER
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SOCCEDITION  A UTY PO AND INEI TLIVING AHEADI WAL AN REEN
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAY WITH FOOD AND SOCCER ON FIELD
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING A LUXURY DONUT ON  HAT
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A LOKOT HOLDSER PHONE IN FRONT OF CO S
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN IS HART WITH HER SELL PHONW A PANDL A AR
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,AAPAGERAIS HOLDING A COKA GAME ON I
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH SINK WALLS AND WHITE TILE I
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHTOM IT FOD IND WIT BALL
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BUX WITH SOM NEWBOARDS ON THE RAID T
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BATHROOM TIBLE SITTING UNDER A BATHRI
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH A FIRTED FLAL AN THE SUK
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PITCH OF PUANT WOE TO A WOMEN DRESSING UP PIBE
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,PITTAIS SALLED IN RODAGE NEXT TO A BUNCH OF SID WIRE ITH HOSSWAT TA
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HANDING OUTWITH WON HAD DEAN HOL O TOGETHER
