Index,Reference,Hypothesis
22,A MAN AT BAT WAITING FOR A PITCH WITH A CATCHER AND UMPIRE BEHIND HIM AND PLAYERS FROM THE OPPOSING TEAM IN THE DUGOUT,A MAN AT BAS WITH A FIRSBEE WIH A YOUNG GIRL ON THE HART ANA PLAYER TAKING A POISIN ON A INE BAIRGROUND
23,A HITTER IS WAITING FOR THE PITCH TO BE THROWN,A PITTER IS WAITING FOR THE PITCH TO HIT BALL
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASEBALL PLAYER HOLDS HS BAT IN AIT TWITH A PITCH
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BASEBALL PLAYER HOLDING THE BAT WAT AHO A BASY HITTING A BL
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWO MEN PLAY PLAYING ENDOR WI CONPO WHILE THE OTHERS WATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO BRANDS ARE POWING NEATH EACH OTHER ON THE WING
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,TWO PINCOZEMBERS ARE PLAYING VIDEO GAMES ON A MOTORS OG
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A ROOM WITH AMOMOTE
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,TWO COLLEGE INSE IIN INAATWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON ATHAT
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BIRD IS WALKING AWAY THROUGH A DINING ROOM
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A CHAIR IS WALKING IT CO INFEND OF A ROOM AT A TABLE
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A FENCE WALKING INSIDE OF A PASSES EREA AREA
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A GIRD WALKING ON A WILED FLOOR WIT EX ERIOD
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND MICROVI HOT A DRY AND ATEN I CHAIR
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,BAD BLU  OL HA OLIN BEDDING ROM ING A BEDDEN  A WOMAN INO
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD DOLL LAYING ON A BED WITH A BOOD
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,A LITTLE BABY TOL WIT  PORK ITA INTRITH A ONE WA
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BONNET AND A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BIG DOG IN LAYING RON TOP OF HER BED UNDER A BON O
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE A COTO SEVAN ORET AN
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN OWL A PENGUIN AND OWE PLATC A
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A RED APPLE WITH DOBLY WRITING ONIN A KI
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AN LARM CLOCK TIT IS SHAPED LIKE AN ARPLE AN A A
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC APPLELINE IN FONT OF TABLE SERVACE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,A PERSON JUMPING TRIMKI OP SOWBOARD
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A YON KILING HORSES RACE N FIELD
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,TWO SHEOPLE AIN FRISBE I  RAD INTE
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,TWO HORSES ARE RACING EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BOSTON WA PHOTO OF SORSONS RIDING TE ROV
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,TWO PASSENGERS RAIN MOVING DOWN THE TRAIN A RUNING RAIN
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE ABOMBY TRIKS ON HA RILL RAIN
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRICK THAT IS ON THE RAIL OVER A BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TOP OF AN LOCAL PASSI A WITHSET OF TRAIN TRACKIN ON FIELD ONO
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG RAGE TRACKS WITH MOUNTAIN IN THE BACKGROUND
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,ROUPOF TEDDY BEARS ARE SITTING IN FRONT OF A TY OPEN BOX
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A TAN E PIN NEX TO TO A BOX  SHA
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF BINCH BROSE
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN BODOF A DIRT WITH BLOXES ON A 
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A ZEBRA SANDS ON THE BEACH INSOT OF A LANE INEWATE
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SEAGULL PLAYING PAD IN A WARO ON A SURFARD
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SA GUN SURFING OVE THE SAND NEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,A BIG BIG S RADING ON ETE NAT TE BAN
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEAMUN STANDING ON THE SAND 
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A TRUCK FULLING TRAFFIC AE AIDE AA
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,SOVORBYCLE CROSS STREET INPLN ON THE TOP OF WAR WHILE BUILDING
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DESTER BUS PITTTS TO WATING O TUCKE TRON
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS RIDING DOWN A STREETWAY
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,DOUPLE DECKER BUS AT EOPLE STANDING ON A TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A AVE WELL CU LOOK AT ATING AN APETA N LOOKIN WONE BOTTLE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BOTTLE OF ASANDWICH A OUT TO USIN HIS HANDOL TO  A IN AATE
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A MAN ETA SANDING WICH TOP ON A WHITE PLATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,ATIME OF GUYS IN TO PLATE ARE EATING CARRONG A M
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A SITE AGINE GRARES AMATO FOS AN BITE AN AKS AT WACHE
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A PERSON IS STANDING MIL ON SKIER MEADING  TA
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,APEROMING ON SOME SKIS IN A RID A BLUE SURF
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DOG MEXI  HIM
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAN IN SNOW KITING AIR OF A
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON RIDING ON A SKI ASIN ON TOP OF A SNOW COVERED SLOPE NEAR A DON
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,I GIRAFFE AND A BLUE LUGY ANIMAL IN A BRODEN TRED
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING ONDER A ON BREE HILLY IN A FIELD
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFFE IS STANDING NA BIRD AL LEAING FROM THE BRANCHES OF A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TO REACH ANIA LEAVS IN THE TREE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A POWER OF BURKWATER BE ARING OVER THE I FOWER ONTO A TREET MAT
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A GREN EN  BRI TALL FILLDING AN BED AND RED CLOW
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A PASENGER IS SHOWN ON A CATTER NEAR A FRIVERADGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER JETS NEAR A TREET AND EATHER LARGE OLD WITH PEOPLE TYP STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,BIG BIG CLOCK TOWER CARRY OVER THE CTY POINTN
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,AMLY RED AND WHITE BRESH BOT CAA ONREL
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN IS SITTING ON A LONG WAT SOME WIRE OM A WUEDAY
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT OFF SITTING BY A CECKERHIND UIN TID
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN RAYED ON A BEST GREEN FIELD IT PA OF WATER
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,AN EIGHT PEOPLE SITTING PTAND NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHERTLE POSA O OM  CAR WAITING A RADSKATEBOARDER ON FRONT OF THE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD GRILLED WITH FOREST AN TOGETHER
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAN DOWN A DOWN STREET NEXT TO A ROAD FILLED WITH FARE SIN
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,TAT TE INSIDE OF A CAR OF CARS AND AN AREA ANA ON  SID OF THE ROUND
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A MAN RIDING A SKATEBOARD TOWARDS O TRAFFIC ON A BUEWAIN TROA WETTIN
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,PEOPLE OF PEOPLE OPLE GATHERED AROUND A TABLE ITIG BOK FOOD
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINMERTS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE WIT ON A DUK A LONG PICNIC TAKE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,A ABERO ITH TABOKER MOFO AN CILER ON A WALL AN HOLDING A FERTER N A ON WALL
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR KITCHNEN WO
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT AI ABOV A TOILET IN ROOM WITING A CAB AND WA
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A WHITE AND GREY CAT IS SITTING IN A A ROOM
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING IN A BUD  TICOTER ITINTO A TE OPEN BATHROOM AN DOOR
109,A CAT SITS ON THE EDGE OF A TOILET,A CAT SITTING ON THE EDGE OF A TOILET
110,A CAT IS LAYING ON A TOILET SEAT,A CUT IS LOYING ON THE TOILET TOILET
111,A CAT SITS ON TOP OF A TOILET BOWL,A DESK SITS ON HE BUS IN A TOILET SINK
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,AMAT BESD WITH A SHIRT ON THE BAK OF A TARROR
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BATHROOF A CURB BY ON N AI HON
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET WITH NOHEED PINSIN IN HA BATHROOM 
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT AN MID ON THE TOIL IN A BATHROO
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,A AN COACH SOCK NIN A STRUNK KITCHEN ITTING ACABNET
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,A OPEN KITCHEN IS SHOWN WITH LIGHT BROWN THE CABINETS
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,THERE IS WOOD CABINETS IND A LARGE ALONE KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN INDE COBE E  DISHWASHAR ATRON AND MONKEAVE COGIN HO
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FORS IT CLEAN CABINETS N AND  A OVEN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCHE OF FRUIT SITS IN FRONT OF A VASE
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,JIM ARBO WITH A BEAR AND BLACK HAT ON AN AND SECTURE IN A WETE
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PINTING OF A MAN IS SMALL AN AN VEGEABLE AN A BLEN AO
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,OF A BOWL OF FRUIT NITI IN FRONT OF A OTERTE
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THIS VASE IS ILL WHITE BUPROOM AN AN ON HAN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GIRL IS HOLDIN AN TO E POY BRUSH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS OVHOLDING A BLOG ASA SCRATCHES HER TINET
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG YOUNG GIRL SHOLDING HER HAND WITH A IN GIRL
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH, GIRL GRAUSHING HAND HOL OG MIRROR NEARIN OI O
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A YOUNG GIRL IS BRUSHING HER HAIR
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TINRI TINN A MA HOLDIN IN A BEDHROOM
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO LAKED LABI FORM THREE BOLRS WINGNG A BATHROOM
133,A SET OF TWINS WHO ARE TAKING A BATH,A PAIR OF TOEN OING A FICTY BED IN IM
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF LITTLE BIRS SITTING OX TO EACH OTHER IN A BATHO
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,ITESI UP PROSSES TIN IN A TI WITH REREMOTE AN EN OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN IN U GIDIN WAVING A SURF ON E WAV
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVEA
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES THE OVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,SURFER IN THE OCEAN WITPE PREKS ON A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN HOLDES ON A SURFBOARD IN THE WATER
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITTS QUIET TO A BOYS AN LIGHTLY BOV
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,TUFFED BEAR WEARING BLACK I ANRECONI POR ON AAN
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR S ASPECTEING A PATOR  DRESSD PINK GLASSES IN  PINTINA EBOW OTE IN A RED
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY CATY PAT BER AGRAP A DRINK AND TIE
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A SIKA BERRIER AN KI BOARD AT TE POTO OF A PAND MARKET
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS A TWO HOTTED BEGS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME PLANTS ARE SEATED AEIN
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIRE TABEN PLAYING VITE AN A VA
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHAIRS AND LARV T WINDOWS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A AT  OT PLAT AND A LIVIN TABLE IN A LIVING ROOM
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEAR BRICK ENGINE OLLLL
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES WITH A PICTURE OF A RARA AT E TAW
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A QICK DRCOP WITH A BEAR ON A HAE IS A ROMING A BARBAD NI AAIN ON AIIN
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,GAB SPRARS TANDN RIP OPEN CARS AND MURKIN ALIFENTS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,STASUE OF A LARGE TULLOF BIRD WARAN E O IXIIA BURB DOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TRE KIMIDS WOLKING FOSTE LETTIN OC TE OCEN
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PITE WITH A BLUE AN BITIN RON A WIDEN BOLD
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SOCCER PLAYERS TRY TO GET IN POSSESSION OF THE BAT AE BALL
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS EO OUND
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,AN E PHONE USEMEN PLAYING TA GEN  STOTE AR TENET
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,A FEW OMWORDECKER BICYCLE A PARKI INSID EE
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TRIN INTO TRAVELIN POTA EREN TO IT RAVER
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,SEVERAL IFTED BUSES AT A CON TA TETY FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER BUS IS PARKED TO ELONG TTE
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A ALL VID BUS IN A PARKING IL
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESKROOM WITH DROOP AND EN SCREENS N TIS IS A PAPER BOTTLE DESK
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OOF A DRIVELS HEAD DOG WITH A COMPUTER AND RAPDOSS
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A FATHER MATER IS COT  TAKE WAY FROM HI DAS
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOTTLE POTES SHOWN NEXT TO THE BOER SAN  SINK AND A EBOR
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOBBLED HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,AR FIELD WITH BARRIES LONG LIND OFD TREES IN A BACK YOND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TO ZOBA EADING RAT A TEGATE LINDING  A FETHER IN A FIELD
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,THREE ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A GROUP OF ZEBRAS ARE IN TROU FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF BLAING BUNBE AFTLE A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A BALL PLAYER IT  BOCCE BALL DURING A GAME GAM
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALES HOLDING SOCCER ON A GREEN SOLL COMPUTER
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SOCCER GAE IT A ITE FIELD AN ON  T AN A HELD OTA BALL IN GREEN
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYY PAYING SOCCER ON A FIELD IN
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRTS HOLDING UP A TELLPHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING AN EBEGREN PHONE IT HER ACKE
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN ONT OF CONST
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN IS HERTY CONTROLL PHONE WITH A YELLOW PANE AR
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,A ASIAN GIRL IS HOLDING HERPA STRANE PHONE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BLINK WALLS AND WHITE TILE
187,A BATHROOM WITH BLUE AND WHITE WALLS,IS A BATHROOM IT LEN AND WHITE WAL
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMTY BATHROOM WITH GROME NEWBOARDS ON THE RIGHT SINK
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BATHROOM SINK SITTING UNDER A BATHRO
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH A QICKEN WAWL AND SALL
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PICTURE COMENS WITH A TWO WOMEN DRESSING UP POBE
