Index,Reference,Hypothesis
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASEBALL PLAER HOLDS IMAT IT TO THE FITCH
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BASEBALL PLAYER IS IN THE BACKOM A BA
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TO MEN PLAY INTENDE IPOSSIBLE IL THE OTHERS WATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO BRED TYP POE WITH EACH OTHER ON THE WHEEL
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,TWO COTEMBERS ARE PANTENEO GAME ON A BULKERS LATC
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A RON AMONGORS
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,TTWO COLLEGE UAGE BOLDESS PLAYING WII WHILE OTHERS LOOK ON
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BIRD IS WALKING RIGHT THROUGH A DINNA
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BEAR WALKING THROUGH ATTACHOF A ON PATE
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A PUCE WALKING INSIDE OF A PASTCERIA AREA
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A ROAD WALKING ON A SILE TOL IN EX URAN
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND MICRODAN UPFLYING AS A CHAIRS
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,CAB CLOSEUP OF A DOWN TARWA IN A VET  A WOT
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD DOLL LAYING ON A BENCH WITH A BOK
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,VV FO  ONTRE ONA
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BONET AND A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BIG DOG AN TRAIN ON TOP OF THE BAK TERABO
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE A CAB SEBEOIA
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A OTER PLAN
43,A RED APPLE WITH A CLOCK INSIDE OF IT,RED APPLE TOPPING RIDEN O THE STREET
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,ANLAN CLOCK TO THE SHAPED LIKIN AFA
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC APPLEON A TABLESERTACE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,PERSONIS JOCKING TO SOM TOP
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,OIFON HORSES RACIN FIELD
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,TWO PIOATON ON A GRAVEN TREE
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BUSING TEPOTO ATTACTING DRIVING NAOVEN
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,TWO PASSENGERS TRAIN MOVING DOWN THE TRAIN ON TRICK
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE ALONGTE SIDE OF A TE TRAFF
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRACTHAT IS ON THE RAM OFER A BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TOP OF AN MUFF PATA JET OF TRAIN TRACK ANTIEL TRONO
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN HOLDING ALONG BASE TRACKS WITH MOUNTAIN IN THE BACKGROUND
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,THI TEDDY BEAR IS SITTING ON FRONT OF A PILEI COCK
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,T NEXT TO FO BOXES AN
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BEAR SITTING ON THE GROUND IN CONT OF  ATOK
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR IS SITTING IN FON O DIRTIT GLASSES
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A PEDA SANDS ON THE BEACH IN FRONT OF A RAN
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SIGU HAN NN A RATWOM ON A SOW
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEAIS SAND NEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,MOKIN CARB STANDING ON TE WIT BAK
65,A SEAGULL STANDING ON THE SAND OF A BEACH,TROCEDUL IS STANDING ON THE SAND CE
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A TRUNK FULL OF TRAFFIC COMPUTER A SKY TOW
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,SOUBLEDYCKES ARE TIT PEOPLE ON THE TOP A ONBUILDING
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A REPLIDENTOR BIKE OTRE ONPARIO CUPLE SOP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS RIDING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP, DOUBLE DESER BUS IT INTLE SANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,AN AVALEE  MOLTAS LOK AGAN TE TOPA BIN WATERCOTTE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BIT OF ATDOK USIN HIS HAND
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,TWO METER SANDWICH OFPD WITH A VERY PITE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SIN OF GUY INE FAK ERI TAN
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A IT ENGINE VAN MATAR FRIES A BIKE AND IT SETPTUR
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A PURSY STANING BY A GER CUING
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PI ON SOME TEE IN THE SIDE OF HE SIRF
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DARK AT 
79,A MAN ON SNOW SKIS WITH HIS DOG,A MASAS WIIN AAPA
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON HID ON TOP OF A SNOW COTVERED SLOPE NEAR A BOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE  A PARKING SAT NENOT
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING UNDER A  COSTRET STORY 
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,THE GIRAFFE TANX A WORD PALKANGING FROM THE BRANCHES OF A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TO REACH BI ALUDEN FENATRE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,OFETETERE CURIN OVERTETER FOWING ONTOI MA
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BRIDGE NEXT TO A TALL BUILDING AND BIG EN TOWN
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,PASSENGER IS SHOWN ON A PLATERN WITH A CLIVRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A STREET AND OTHER LARGE OLD TEPEOPLE IKE STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,BIG BIG CLOCK TOWER CARRYED OVER THE CITY UN
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,ANERACTANWHITE TEA MOVE CO ON RAD
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A BOCK WIT SOME WATERS IN IDA
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRTOP SITTING BY A CGERLINE ONO
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN RAIN ON A MEXCLAY FIELD ANO BLAT
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,AN LD PEOPLE SITTING TIKIN NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,AN ERT OPEN ATOM CARITIN ANA CONTHE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH FOREST AND TOGETHER
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAN DOWN THE CORNER STREET NEXT TO A ROAD FILLED WITH FIRES
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,THE EMPEN INSIDE OF A CAR OF CARS AN AN AREA AING ON TE SIDE OF THE RIAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TOWARDS HE TRAFFIC ON A TWO LAIN ROAD LEADY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,AOF  PEOPLE GATHERED AROUND A TABLE  OF SCE
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,KEOBLE ON A DUNKA LONG PICNIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,AATHERING IT TOOKIS MOTO ER ON A WALL AND ODIN  CTACTREAVE WALL
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE PUTTING FOOD AT OUWARKET
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A MAFAR ON A TOILET I WITCAR IN FLACK
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,MATAN GRAY CATS SITTING ON A TURL
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A COT SITTING IN THE BAR  PICTUREISA TAKEN TO A TEW OVERCAST EDOR
109,A CAT SITS ON THE EDGE OF A TOILET,TE CAT IS SITTING ON THE EDGE OF THE TRAN
110,A CAT IS LAYING ON A TOILET SEAT,THE TRUK IS LOWING IN FONT O TET
111,A CAT SITS ON TOP OF A TOILET BOWL,A GRASID TOCK BUS IN  SHOULDER IN
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,SMAPTAC WITH A PIRCH ON THE BACK OF A ARWAY
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A TRAT SITTING IN THE BACK OF A CURB BY A SMOWAN
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET IN THE BACKGOUND
115,A CAT SITTING ON A TOILET IN A BATHROOM,A JAT HANMIN ON A TRAIR IN A BAT
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,EMTIN POST DOCK AND TWO TOCK TEN METING A E
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OVECATION IS SHOWN WITH WHIT ROUN AT
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SEVERA FOOD CABES IN A LARGE HONE KIGEON
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SEDISHWASHERAND APOLIVE OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FORS IS SITTING AT ANO
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF EOP SITS IN FRONT OF A BUILDING
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,JUM ARKER WITH A MAN IND BLACKHAT ON ANTIITE BA
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN IS SMILING BEHIND A TABLE TREEN
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,SOMEETE OF A BOLE OF TRO OEI CONTOLT AT AN ONVESTATON
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,HI SKIS A STILL IT OBTEN AN UMPELO VAN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,E LITTLE BIRL IS HOLDED UX TO THE A BASH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS OVERIN INLUAS THE SCRATCHES ARE ATIN
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,O GIRL POMING HER HANTO THE SON
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,O RONWASTIN ANIMALS ON TRAMIRO
130,THE YOUNG GIRL IS BRUSHING HER HAIR,AN ANROSE FASHU HER HAN
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO RED STATING ON A PARTY IN THE BACKGROUND
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO NAKED DAVIFORM RAINING POS IN A BACKGROUND
133,A SET OF TWINS WHO ARE TAKING A BATH,A SET OF TWINS ON A FECIN PAT
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF LITTLE BEARS SITTING NEXT TO EACH OTHER ON A BASK
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,A BILDING OF POXICIN ANINE RIDIN NEXT TOOTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,AMAN IN ATR GUYING PLAYD ON A SURF BOAR
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THEREIS A NOW SURFER THAT IS RIDING HROU THE WAVE
138,A MAN ON A SURF BOARD RIDES A WAVE,A BAND ON A SURFBOARD RIDES A WAVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,SURF IN THE OCEAN PREST OF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN HOT IS UP TEN I BOARD IN E WALL
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS QIE TO BOYS AN MARCOPOV
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STOPPED BEER WEARING GLASSES N ELECTRONIC ORAL
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR ECI DRESS IN GLASSES INTASIN AESO OR
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY TANA DOT A BACK ATRINK EMIN
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFD BEAR AKEYBOARD IGDOG AND MARKET
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS ATWO HOTTED METS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM IND SOME PLANTS ARE SEATED
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A HIGH PADRANT AN A FETINN A VAN
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,AN WOODEN TABLE WITH FOUR WOODEN CAS ALARGETINOWS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,AARICAN PLAT ON A MOTORCYCLE INSYD THE WINDOW
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING AE BEAR BREAKING INTO THE TOF
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES FOT THE PICTURE OF A BIRDER AT A CA
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A COTIATRACTIC OT E ER ON A SAN ANSOSAR RADING ABOUVE IT
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,TSBEARS TAN RIP OPEN CARS AN BORKAY ONDUMENTS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A STATUE OF A LARGE TOLLEW BEAR RAN TOAR DOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TWE EN JACKET ASKETS AT A TOPOFA
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A KITEIT IN POTIN IT ITE SOER
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SOCCER COTS TRY TO GET INTH POSSESSION OF THE BAK
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCERWALK WITH HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,ETEPON ISOIN IN THE DI STOPPIN ANET
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,MUSE OVERMECKER VISE HUNGING INSIDE IT
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURINE INT TRAVEL IN COASE FURTEN USI
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,SEVERAL LECED BOXE ON A TE FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOBLE DECKER DUSIS TACHED TO THE MOUNN FIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,AAN AR BUS IN A OPOOE
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESTROOM WITH TWO COMPUMERSCREENS AND ASISOPETER BOTTLE
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A FLONT OF A AVO HEATDOG WITH A COMPUTER AND LACKTOP
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,OVINGAJASE PALTRA FORMATIONAL TASK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOTTOM PHOTIS SHOWN NEXT TO  TE OCEAN ANSIT
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOBBLED HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WLON LOTS OF TREES IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,IDEOD IN BACK TA LIDER AN TE
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,ATREE O ANIMALS ON A FIELD WITH TREES AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,REGROUP OF ZEBRA ARK IN TI FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WILDING BON TE APPLE SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A COSS PACE WITH A MALL BILTIN GAM
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,AYOUL DEMALSPL SOCCER ON A GREEN COM COMPUTER
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SOCCER GAM T FOR IN ONXIDN AHAD WAL OTR
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN RANIT GOIN SOCCER ON TA
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT IS HOLDING UP A CALLPONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING  GREEN PHONE AT HERHA
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A TAPE O AALDTARPHONE IN FRONT OF A BIC
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN HASING HER CELL ON WITH A YELLOW TAN AR
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,AIGRI HOLDINGOE STREET LIG
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATROOM WITH TWO WALLS AND WIHT TO
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BANTAN IS ISING NI HORSE
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMTY BOX WITH SOME KEYBOARDS ON RIGHT S
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE FASSIONAB SINGL SITTING UNDER A BACK
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH A QOLTAGE SIGN N THESN
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A KITCEN POMAN ITI TWO WOMEN WATCING UP TO BEM
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TE TAT IS TRACLEDING LUGGAGE NEXT TO BUNTER SIGN WHERE A COS WAC
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HANGING OUWITH FARNEA OA
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO RETRO PATAY THRICK WITH IT ON IT
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE STANDING NEAR A BARD AND BOCK ON E BE
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A TRUCK NEXT TO THE ONI FAL AFTIC
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BLUE BAN SITTING ON TOP OF A RADIN SCEN
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,A BIRD WITH I TIN STAN IS SITTING ON A FOOR WITH AOEER
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,A BLAC AD AND BACK AR PASSENGER
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,A BURD OF OUTFOOT THROUGH WAYES IS SITTING ON SOMPER FDER
201,A GUY SLIDING TO A BASE IN BASEBALL,A GUY RIDING A TRAINS ONA STOR
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,A BASEBALL AMER ING TESTATIE I A RINY BACKGROUND
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,NATUAL BUCAFORS IN THE MIDDLE OF
