Index,Reference,Hypothesis
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BIG DOG IN GRAYIN ON TOP OF TA BENC UNDER A BUS
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE A COW ON A SOM OA TRAN
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE A TENGUIN AND OTHER SLAK
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A RED APTLE IS WAPPING RIDE  A TIA
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AN WALK OING TO THE SHEEP LAT AN ARPRAT
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC API AIG IN ON A TABLE SERVICE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,APERSON IN JOCKIN AN IN OP  STOVEBOARD
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A GROUP OF PEOPLE ON HORSES RACING A FIELD
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,TWO PEOPEN ING TIT ON RAV IN T TRACK
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,TWO HORSES ARE RAISING EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BATHROOM WITH A PHOTO OF A BATHROOM WRITING NA BOKEN
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,THE BATHROOM IS CRAN MOVING DOWN THE TRAIN ON FURT
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE ALONGY SIDE OF A TAL BAN
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,AA TRUCK THAT IS ON THE RAIL OF BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TOP OF AN ROLF CASKAN WITH SET OF TRAIN TRASH ANDTEEL TRONDO
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,STRAIN HOLDING ALONG VASE RACK WITH MOUNTAIN IN THE BACKGROUND
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,THE TEDDY BEAR IS SITTING IN FRONT OF A PILE IN TOP
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A TALI NEXT TO FOR BOXES AN 
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A DEDDY BEAR SITTING ON THE GROUND IN FRONT OF AX WLOCK
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR IS SITTING IN FRONT OF GIRT OF BOCKETS
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,ACOUPLE AF TEDDY BEARS SITTING NEXT TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,EIG PIZA SAN ON THE PIACH IN FRONT OF A RO
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A ZEABULL PAN UNDER A RALLAN ON A SOL
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEATOLL SITIN IN THE SAND NEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,MOPAGE BAB IN DINEO ON TE O IX BIR
65,A SEAGULL STANDING ON THE SAND OF A BEACH,CACEDA IN STANDING ON THE SIN
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A TRUCK FULL OF TRAFFIC COMPUTER ITHA SY TRAVE
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,OUBE BITE CLOSS IN PINPLES ON THE TOP LOR ARE BUILDING
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOFBLE DESTER BUS WITTIT OWARIN  COBLE COK
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS RIDING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,THEREAREA COUPLE DAXE BUS IN PEOPLE SANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,AN AVALETE A MOLT COTLOT ANAGIT  ANETOP AND A BLUE WATER OET
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BITE OF A TAMBOK USIN HIS HAND
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,MAN EATING A SANDWICH OFFICH A VERY WITE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A TINE OF GUY INI FACE ER IS TUN
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,IT UNGINE MANMATEN FRIES ON BITE ANDIT SELATES
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HERKEY IS TOWING BALL ON GIER TUNNING BAR
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PERSIN ON SOME TEET IN E DOD OF A CET
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DOG ACI 
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAN ON TENNIS WINGING A TANNIS BAL
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON IDN S ON TOP OF A SNOW CATTERED SLOPE NEAR A BOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE N A PARKING TA IN IINTO
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE SWINGING ON A COMPE PLOYIG IN A A
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,THE GIRAFFE ISTANX A WORD CALKANGING FROM THE BRANCHES OF A TA
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED O REACH O A WOODEN SPENATURE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A POWER OFQUETONERBE TUING OVER THETER MOLONG ANSO TO TIKE A BAT
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A GREN NEXABLA TALL BUILDING AND BIG AN TOWER
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A PASSENGER IS SHOWN ON THE CATROOM WITH A FLIVERAN
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A STREET AND OTHER LARGE OLD TEPEOPLE PYKE STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,O BIG BIG BLOCK TOWER TOW OVR TE CETIN ON
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,ANTIRACTONPLACE TERS MODN ON ONRAL
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN IS SITTING ON A WOG WITH SOME FWATER IN A IDAR
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRTOF SITTING BY A CTERLINE SIDE OF E SOD
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN ARRANED ON A EX GRAY FIELTENDOF WATE
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,AN OLD PEOPLE SITTING DOWN NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A URTO OLKA A SOM TAREI AA CORN ONFRO
97,A ROAD FILLED WITH CARS IN A DESERT,A ROW FILLED ITH HORS IN TOGETHER
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,MAN DOWN THE CORNER STREET NEXT TO A RIM FILLED WITH FIES
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,AMPLEMENT IDE OF A CAR OF CARS AND AN AREA LATTING ON HE SID OF THE RO
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TOWARDS A TRAFFIC ON A TWO RAIN ROAD LEADY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A BOOKED PEOPLE GATHERED AROUND A TABLE WITH A BOOK COON
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE WITH A WOTE ON WALL NA LOLG PICNIC TA
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,A GATHERIN OF TOOTIG NOWTO ANETER ON A WALL AND ODIN  COTRECTRON WAVE ON WALL
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR KABE
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT HALING ON A TOILET I WITHA CAR IN FRANT
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A WHITE AND GREY CANS SITTING ON A TUIN
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING IN A AWICH WITH A BAKEN TOA TE OVEN HAF AN TOL
109,A CAT SITS ON THE EDGE OF A TOILET,A CAT IS SITTING ON THE EDGE OF THA TRAD
110,A CAT IS LAYING ON A TOILET SEAT,THE TRUCK IS LOING IN THE TAVRAN TREET
111,A CAT SITS ON TOP OF A TOILET BOWL,A DATHLET TOP BUX AND A TOILET SINK
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,SMAC RAC WIC I PIRC ON THE BACK OF I ARWAYT
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A PAT SITTING IN THE BACK OF A CURLBA WITH MOK CON
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET M IN THE BACKGROUND
115,A CAT SITTING ON A TOILET IN A BATHROOM,A JAT KAMING ON A SOAF IN TE WATER
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,A PERSON COAST DOCKIN POICE ROCK OFA TENNIS EMETING A TENT
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN ODECATION IS SHOWN WITH WHIGHT ROWN AAN
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SELUE CABINETS IN A LARGE HOME KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SENIT DISHWASHER AND AN OTELOV OGEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A PITCHON HORSE IS WAITING ATA EAOC
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH LOKSITS ON MAY DIS
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,JUMP ARBER WITH A MAN IND BLACK HAT ON AND SOME PIIN ABOT
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,APAINTING OF A MAN IS SMILING BEHIND A TABLE IN TREEN
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,OMIN I OF A BOWL OF FOOD IT IN CONTROLLAD ONTETI
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,HIS KIS A STILL WIE OFTO AN UMELLA HAN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE BIRL IS ODEN AN TUBE OL BRUSH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS OVERII AN COLLECTION AS TESCRATCHES ARE DACKI
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A OTOUN GIRL HOLING HER HAN WITH A IE TOB
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A BROWN GLASSIN ANIMALS OG R ARR
130,THE YOUNG GIRL IS BRUSHING HER HAIR,AN UMBRELLAS BESTUE OF E TAN
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO REENS STATING AN AR PARTY IN THE BACKGROUND
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO NAKED BAVUNIFORM GREEN BOS IN A BATHGROUND
133,A SET OF TWINS WHO ARE TAKING A BATH,A SET OF TWIN IN A DECI PAT
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF LITTLE GEARS SITTING EXT TO EACH OTHER IN A BASK
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,A BUILDING OF COCKI AN A TANTED LIGTING NEXT TE SADER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN AND A TRE GUY IN HAD ON A SURF ODIR
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MOWN PERSON THAT IS WRIDING IN THE AIR
138,A MAN ON A SURF BOARD RIDES A WAVE,A BAND ON A SURFBOARD RIPE ION
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,SURFER IN THE OSHAN A DRESSED IN A WATE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN HOLD A BOGO TENNIS BOARD IN A WALL
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,ATEDDY BEADS SIT QUIE CAN FLOYS AND A MARCOTOP
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,COK BEER WEARING GLASSES IN ELECTRONIC OROL
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR ECTIN A DRESS AN GLASSES ANSISIN MIESON O
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A BARY CAN TI EN A BLAK PITTRIN AND OT
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A SUFF BEAR AN BOARD IOG AND MARKET
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS A TWO HOTTED EVETS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM ATH SOME PLANTS ARE SEATED
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A TARE BUILDING BY TA TEESINE OF A BUILDING
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,AN WOODEN TABLE WITH FOUR WOODEN CHAIRS AND A LARGE TBLI HOUSE
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,AANIN PLANT ON A WITE SURFINSYD THE WINDER
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEAR BREAKING INTO A OFF
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN CLOSEWITH A PICTURE OF A BURGER AND A COW
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A CIKALTRACTIC WIT E ER ON A TN AND SOLDAR RUNNING ABOUV IT
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,TASPEARS CAN RIP OPEN CARS AND DRINKIN ONTUPENTS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A STATUE OF A LARGE TAL BEAR WARIIN OL O CARDOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TWO PEN BOCKES OF TA CUT ON TOP OF OL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A KITE WITH IN OINPITIN SOPO
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SOCCER CITS TRY TO GET IN POSSESSION OF THE BACK
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER WALK WITH HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TE APON IS OR PLAYING T DURING A STOPPIN DAYNIGT
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,A ZEBRA VERLAKING LAR  HUNGING INSELD
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURINED INTO TRAVELIN COACASE CURTAIN CO IT 
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A TEVERAL LECTED BOX SIT ON A TRET FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DEGE DUCKE BES IS HAT TOTEN ON E PEL
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,AR CLOCK TE CLUK IN A TOP OBILDN
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,ENDESTRIAM WITH TWO COMPUMER SCREENS AND ASI OPIPER TRAVEL 
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOS OF A FAFBLE HEAD DOG WITH A COMPUTER AND A RAPTOUP
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A BOT IN AT ASE WHILE TAKING A TIN FASK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOTEF HOTES SHOWN NEXT TO THE BORSE AN SO
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WLON LOD AND TREES IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,ABOHE IN RACS GASS NARA TAT IN A FIELD
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,THREE ANIMALS IN A FIELD WITH TREEN AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,FRES PRAHODEN BEATRAS AR IN PON FOOD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN LUNNING APPLE TH SOCCER DALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A MALS PLATE ON  COS BALL DURING A GAME
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUG FEMALES HOLDING SOCCER ON A GREEN SELCOMPUTER
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SOCCER GAME IN E HOR AN ONE IAAN AHAD WALL INGREE
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN ARANA POON SOCCER ARE ON T
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT IS HOLDING UP A TALL BAT
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING A AA GREEN PHONE IN IN  ATOM
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A LOW OF HOLTS ARE FOWN IN FRONT OF THA GRASS
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN IASING HEN CELL PHONWITH A YELLOW AN AR
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,AN ASIAN GIRL IS HOLDING A GROEN GA A
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATRO IS TO WALLS IN WHI CA
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BOC AKING FOOD IN KNIFE BOWLS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BOX WITH WIMNEYBOARDS ON A LIGHT
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE FATHOAM SINK SITTING UNDER A BATHO
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH A FOLKAGE SAN AN ESL
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PITCHEN WOMAN WITH A TWO WOMAN WALKING UP E BAD
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TWO CEARS SAT IN LUBAGE NEXT TO BUNCHES ON WHERE A COSS WAS
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HANGING OWT WITH FAWN HAIS OLING OR E
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMAN TALL HAR AND BA RICK WITH I ON
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE STANDING NEAR A BARD AND BOCK ON A BEA
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BED IS SITTING OUNTY BOWL OF BERSE
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BLUE BAS SATTING ON TOP OF A RAVIT 
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,A PHOTO WITH ITS ON STAN IS SITTING ON A FLOOR WITH A T
