Index,Reference,Hypothesis
14,SCHOOL BOYS SIT CROSS LEGGED IN FRONT OF A CHALKBOARD SIGN IN A VINTAGE BLACK AND WHITE PHOTO,SCHOOLBOY SITS CROSS LUGGED IN FRONT OF A CHALCOLOTE SIGN IN A VINTAGE BLACK AND WHITE PHOTO
15,SCHOOL CLASS PHOTO FROM THE BOYS SCHOOL OF STANDARD SOUTH CAROLINA,SCHOOL CLASS POTED IN A BLAE SKIL EXTANDS ITSELF BELINE
16,A MAN ON SKIS FLY THROUGH THE SKY,A MAN ON SKIS FLY THROUGH THE SKY
17,THE SKIER TAKES OFF DOWN THE STEEP HILL,THE SKIER TAKES OFF DOWN THE STEEP HILL
18,A MAN IS SKIING IN MID JUMP ONTO A RAMP,THE MAN IS FEELING A MIDJUMP ON TE A RANC
19,THE SKIER IS LEANING FORWARD WHILE JUMPING THROUGH THE AIR,THE SKIER IS LEANING FORWAR WHILE JUMPING THROUGH THE AIR
20,A MAN FLYING THROUGH HE AIR WHILE RIDING,A MAN FLYING THROUGH THE AIR WHILE RIDING
21,A BASEBALL PLAYER IN A BATTING STANCE AT HOME PLATE WITH THE CATCHER IN POSITION TO CATCH A PITCH,A BASEBALL PLAYER IN A BATTING STANCE AT HOME PLATE WITH THE CATCHER IN POSITION TO CATCH A PITCH
22,A MAN AT BAT WAITING FOR A PITCH WITH A CATCHER AND UMPIRE BEHIND HIM AND PLAYERS FROM THE OPPOSING TEAM IN THE DUGOUT,A MAN ON BRACK READIN FOR A FICH WITH A STATTUR AND UMPIRE BEHIND HIM AND PLAYER CAN THE OPPOSIG TEIN EINE DARGRASS
23,A HITTER IS WAITING FOR THE PITCH TO BE THROWN,A HITTER IS WAITING FOR THE PITCH TO BE BLOWND
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE THE OTHERS WATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO FRIENDS ARE PLAYING WITH EACH OTHER ON THE WII
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,TWO COLLEGE IMAGE BOYS PLAYING WII WHILE OTHERS LOOK ON
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BIRD WALKING THROUGH A CAFICARIOR NEXT TO ACABE
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A HOOSE WALKING INSIDE OF A CAFETERIA AREA
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A BIRD WALKING ON A TILED FLOOR IN A CAFECEREA
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD DOLL LAYING ON A BED WITH A BOOK
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,A WINTER BABY DOLL WITH A BOOK PETTYN PANTRETLY ON A GLASS
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOL WITH A BONNET AND A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOVE
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POWER PLANT
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A RED ANPLE WITH A CLOCK INSIDE OF IT
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AN ALARM CLOCK THAT IS SAPE LIKE AN APPLE
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC APPLE CLOCKED TO THE SURFACE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,HORSES WITH JOCKING FRAZING ACROSS THE COAST IF PAROFY
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A GROUP OF PEOPLE ON HORSES RACING TOGETHER
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,THREE PEOPLE WITH RACE THEIR HORSES ON A BEACH
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND WHITE PHOTO OF JOCKIS RIDING A BOKE
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LONG TRAIN S ON A STEEL TRACKS
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON A RAILROAD BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TOP OF AN OVERPAST BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SID
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG RAVE TRACKS WITH MOUNTAIN IN BACKGROUND
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,TO TEDDY BEAR IS SITTING IN FRONT OF A PILE OF BOXES
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A TEDDY BEAR NEXT TO FOR BOXES ON THE FLOOR
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BLASSES
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN FRONT OF A GROUP OF BOXES
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SEAGULL STANDING NEAR THE LEPHANT AN TA SANCE
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEAGUN STANDING ON THE SAND NEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE BIG BIR IS STANDING ON THE BEACH BY THE 
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEAGULL STANDING ON THE SAND OF A BEACH
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A BUS FULL OF PRAFFIC CYWIMEN DRIVES DOWN THE STREET
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROADS
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DECKER BUS WITH PEOPLE WAITING FOM THE TOP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN LEANING HIS MOUTH DOWN TO A PLATE WITH SAMACON AND A BLUE WATER BOTTOMO
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BITE OF HA SANDWICH WITHOUT USING HIS HAND
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A MAN EATING A SANDWICH OFF OF A WHITE PLATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HUSKY STANDS BY AS A SKIER STANDS THERE
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PERSON ON TWO SKIS AND A DOG IN THE SNOW
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DOG NEXT TO HIM
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAN ON A SNOW SKIED WITH A DOG
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE LEACING UP TO SOME TREES ON A TATE
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING UNDER A LEA STO TREEP
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,THE GIRAFFE EXTENDS ABWARD WHILE EATING FROM THE BRANCHES OF A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TO REACH HEYH LEAVES ON THE TREE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE PILA OF WESTINTER FEATURYING ELICITOUS FLOWER THAT HOLDS BIG VAN
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BRIDGE NEXT TO A TALL BUILDING IN A BIG TEN TOWER
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A GREEN AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,MAN RELAXING NEAR CRAIL CLOSED SIGN ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH IS SHIRT OFF SITTING BY THE SHORELINE SUNIN HIMSELF
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LAYING ON A LUSH GREEN FIELD WITH A BODY OF WATER
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH CARS IN A DESERT
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE ARE LINED UP ALONG ALONG A PICNIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED CABLE CLOTS
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICNIC
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT LAYING ON A TOILET SEAT WITH ITS PAW INSID
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND GRAY CAT IS SITTING ON A TOILET
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,THE CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARDS THE OPEN BATHROOM DOOR
109,A CAT SITS ON THE EDGE OF A TOILET,A CAT SITS ON THE EDGE OF A TOILET
110,A CAT IS LAYING ON A TOILET SEAT,A CAT IS LAYING ON A TOILET SATE
111,A CAT SITS ON TOP OF A TOILET BOWL,A CAT SITS ON TOP OF A TOILET IN A ROOM
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,SMALL CAT SITS PERCHED ON THE BACK OF A TOI ROAD
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING ON THE BACK OF A TOILET BOLL WITH NO SINK
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET MAXING A SENT IN A BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING ON A TOILET IN A MOUTHROOM
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ANGLED SHOT FOR POLIOX KITCHEN WITH A WOODEN CABINETS
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SOME FOOD CABINETS IN A LARGE HOME KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK DISHWASHER AND MICROWAVE OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF FRUIT SITS IN FRONT OF A FORTUIN
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ARTWORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A PAINTING OF A BOWL OF FOUID SITTING IN FRONT OF ANOTHER PANTIN
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GIRL IS HOLDING ONTO A HAIR BRUSH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL LAUGHING HER AND MOLDS ON TO HER HAIRBRUS
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE YOUNG GIRL IS BRUSHING HER HAIR
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO LADIES SITTING ON THEIR PATTIES IN THE BATHROOM
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM
133,A SET OF TWINS WHO ARE TAKING A BATH,A SET OF TWINS WHO ARE TAKING A BATT
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TWO CHILDREN ARE PRACTICING WAGING THE POITY NEXT TO EACH OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN IN A WET SUIT RIDING A WAVE ON A SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES A WAVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN ON THE CREST OF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN THAT IS ON A SURFBOARD IN THE WATER
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS BY A TWO BOARDS AND A MICROPHONE
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC ORIAL EQUIPMENT
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR THAT ITS DRESSED IN GLASSES AND A PERSEN IN HER BOX
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY CUTE TETTING TAL WITH GLASSES AND SOME ITEMS
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A SELFA BEAR A KEYBOARD AN IPOD AND A MICROPHOVE
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME PLANTS ARE SEEN
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIREPLACE AND DINING TABE IN A DINING ROOM
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A ROOM WITH PLANTS ON LITTLE TABLE BY THE WINDOW
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEAR BREAKING INTO A CAR
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A TATO OF A BEAR ON A TALIT AS A WOMAN ABOUT BER
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A STATUE OF A LARGE BROWN BEAR CARRYING OFF A CAR DOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TWO MAN JUMPING UP TO HIT A SOCCER BALL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A COTUL OF TWO PEOPLE PLAYING SOCCER
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERS TRY TO GAN POSSESSION OF THE BALL
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO OPPONES ARE PLAYING DURING A SOCCER GAME
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,WE SEE A DOUBLE DECKER BUS FOR THE COMPARTMENT IN THE SIDE
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURNED IN TO TRAVELING SHOWCAE FERGIN FRISBEE
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER BUS IS PARKED IN A LARGE FIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A NORTHANDREA BUS IS PARKED IN A FIELD
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESK FILLED WITH TWO COMPUTER SCREENS AND A CICLE COOPER BOTTLE HEAD
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A BABO HEAD DOG WITH A COMPUTER IN THE BACKGROUND
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A BALBEHEAD BASEBALL PAS LAYING ON A DESK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TZEBRAS AND WAT COS MAZING TOGETHER ON THE GRAIN
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,THE GROUP OF ZEBRAS ARE IN THE FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,AGIRL PLAYS FIT SOCCER BALL DURING A GAME
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SOCCER GAME WHERE A GIRL IN WHITE IS RIBBING AHEAD OF A GIRL IN BLUE
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CELL PHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING A HELLO KITTY PHONE IN HER HAND
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN FRONT OF HER FACE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN CECKING HER CELL PHONE WITH A PENLO KINY CAKE
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,THE ASIAN GIRL IS HOLDING HER MISSKITTY PHONE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BLUE WALLS AND WHITE TILES
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM WITH BLUE AND WHITE WALLS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BATHROOM WITH BLUE WALLS AND THE LIGHTS ON
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH AN OPEN DESIGN ON A SUP
