Index,Reference,Hypothesis
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BASEBALL PLAYER HOLDING A BAT NET TO A BAS
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWO MEN PLAY A NINTENDO WIIE CONSOL WHILE TWO OTHERS WATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO FRIENDS ARE PLAYING WITH EACH OTHER ON THE WII
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,TWOTHE TWO MENS ARE PLAYING VIDEO GAME WHILE OTHERS WATCH
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,TTO PORD TIGE BARS PLAYING WI WHILE OTHERS LOOK ON
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BIRD WALKING THROUGH A TRAFFITO NEX BILDIN
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A HOOSE WALKING INSIDE OF A CAFATERIA BORD
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A BIRD WALKING ON A SID FLOR IN A PAFEFIR
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND WHITE BIRD IS WALKING BY A OVEN
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,AN CLOSEP UP AT DON AY WITA BAG TIBLE
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD GUY LAYING ON A BED WITH A BOOK
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,A VINTE BABY DOLL IS BOT TEE COMPUTER ON AR
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BUNNET AND A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BAB DOG LAYING ON TOP OF A BED UNDER A BOL
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED IK AN APPLE SITTING ON E PANT
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE APPENDING ON THE POWAR PLANT
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A BED ACTIN WITH A CLOCK AN TIGHT
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AN ALANG CLOCK WITH A FACE OF AN APPED
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC CAPTIN PIX TO THE SURFACE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,POROIT SOPPINGS ARE IN A COP COOK CONE
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,GROUP OF PEOPLE ON HORSES BRAZING EACH OTHER
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,THREE PEOPLE BAK SURFA ON THE BEACH
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND WHITE PHOTO OF BLACK AND DRIVING MEBO
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A TRACKIA TRAIN MOVING DOWN ATS TIKEN ON A TRIDG
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LONG TRAIN IN A BILDING
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON A RAILOVOA BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TOP OF AN OVERPAST A SET OF TRAIN TRACK FIELD ONBOTSI
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG BEIGE TRACKS WITH MOUNTAINS IN THE BACKGROUND
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,TI TEDDY BEAR IS SITTING IN FRONT OF A FIRE SOCP
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A TA BIN NEXT TO FOUR BOXES ON A FO
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BEAR SITTING IN A LIVING ROOM INT F I DOG
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN FRONT OF A GRAP OF FOCCE
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SEABED STANDS ON THE BEACH IN FRONT OF A RAVE
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A ZEBAS AT IS VEA GA IT  FANT
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEABAL SIINI FONE SAIL E ENEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE BIG BIRD IS STANDING IN THE BIC SID
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A FEYBIRD STANDING ON THE GROND OF A BEACH
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A CUP FULL OF POCCI SIS ARE ONED DOWN THE STREET
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,DOUBLE DECKER BUS WITH PEOPLE ON THE PATGAIL ONROAD
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DECKER BUS WITH PEOPLE READY FOR THE TROP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN LAVING HIS MOUTH DOWN TO SINT  SAND IN FRONT OF A BLUE WATER BOTLE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BITE OF I FENCE ABOUT USING HIS HAND
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,MA BAN BANIGE OFF OF A WHITE PLATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GUY FITN I FAKE FRAT IT SANDICH
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,TEDOUT USING HAND A MAN RIDES THE BIKE FAR A FENCE
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HUSKE STAND BY A PIER PAN
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A COKIN ONTO TEES AND A DOG IN A FIELD
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DOG NEXT TO HIM
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAN AT  FII FI IT  A
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON NON TOP OF A SNOW COVERED SLOPE NEAR A DOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE DEAKING UP TO SE TREE OM A FOS
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING ONTER A TWO BELD SE
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFFE IS HAN A BORD WALKING FROM THE BRANKET OF A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHE TO ITS IE LEAVS ON THE TRE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE CALA REFLECTION TAR PECARRYING DELIQICOUT POWER AS TEY BI TAN
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BRIDGE NEXT TO AN ALL BUILDING IN A BIG FIELD
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A COCKER IS SHOWN ON THE WATER NEXT TO A BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER AND NEAR A GREE AND OTHER LARGE OLD LOVIBE HICE TURK
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,A PIPIG ORK TOWER CAW OV CITY OF LUGT
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,MAN RELACTIS NEX TO A TOA SIGN ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALL NIR THE WATER 
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRL SITTING BY THE FOTER INFONT OF HIM
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LAYING ON A LARG TREE FILLED WITH A ST LIGT
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MENS WHO IS SITTING DOWN NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTO TAKEN FROM AN OGESTIN A KATBORD IN ON TE PAROD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH CARS IN TEGETHER
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH FARS
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,THE IPEN INSIDE OF A CAR CARS AND BUILDING ONPID DR
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TOWARDS TO TRAFFIC ON A TWO LANED ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLAT LINED UP ALONG A LONG PICNICTATER
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,TARGROUP OF PEOPLE PI OMOT FOD THAT ARE ON THE WALL OVE EI CAVEWALL
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR KI
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT LAYING ON A PAIET SEAT WITH A CAR INSONN
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A AMERICAN GRAY CAT IS STATING IN A TRAIL
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING IN THE AIR OF A PICTURE LOOKING TOWARDS THE OPEN DATHROOM DOOR
109,A CAT SITS ON THE EDGE OF A TOILET,A CET SITS ON THE EDGE OF A TOILET
110,A CAT IS LAYING ON A TOILET SEAT,THE CAT IS LAYING ON A TAB OF FUIT
111,A CAT SITS ON TOP OF A TOILET BOWL,A CAT SITS ON TOP FO TOILET IN IT
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A SMALL CAT IS PERKED ON THE BACK OF A ROILER
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING ON THE BACK OF A PAILOT BOWL WITH SMOTEN
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITING OP OF A WHITE TOILET AND PINT OF SINK IN A BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SAYING ON A BAIR IN A MOUTHROOM
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ANGLED SHOCT COY TRUCK IIN WOODEN CAMIRA
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IT SOING WITH LITES ON H ESK
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,ED WOD TRABLIC IN A LARGE PAN KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK SITS ONSON A NIDIAD OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILLED WITH WOODEN CABINETS AND EXTOA OVEN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF SHUP SITS IN FRONT OF SOLFE
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ARTWORK IT A MAN WITH A HAT ON AND SOME FRUIT IN A BOK
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN SOWING AON A TABLE FIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A  AF A PAIR OF FOUD SITTING IN FRONT OF ANOTHER PI
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,A KIS A TO LITE AFAT AND A OLDANCE
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE BEAL IS WATING ON A FID FOR A BET
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HOLDING A TOOTHBRUSH SCRATCHES HER HEAD
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL SHOLGING HER HAIR WITH A PIN PONE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL WRAPPED IN HANIMA ON HER ANO
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE YOUNG GIRL IS JUCKING HER HAIR
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO LADIES SITTING IN THEIR TITES IN THE BATHROOM
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO VAKED BABIES AND CRAMING TOILET IN A BATHROOM
133,A SET OF TWINS WHO ARE TAKING A BATH,A TEDNY TAER IN A VENTY BAT
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,CUFPAL LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TWO CHILDREN AT COSSE TIN EBIN ECOILING NEXT TO EACH OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN IN DEU RIDING WAVE ON A SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MALE SURFER THAT IS RIDING IN THE WOAVE
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES THE WAVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN ON THE CREST OF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN WITH A GOR FRISBE IN THE MAL
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS PARY TWO BEARDS IN THEIR KITCHEN
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,TUFFED BEAR WEARING GLASSES WITH ELECTRONIC HOT DOG
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR HAS HITS DRESS IN OFFECE IN OKINI
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY CLET CITTY FILLED WITH GLASSESAN FOM OF
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEAR KEYBOARD AN HIGH DOG AND A MARKET
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED MANKS AND A FIRE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME PLANTS ARE SEEN
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIREPLACE AND BESES N IN A DOM
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A FOOM WITH SANTS AND LOTE TAT INSIDE ON A TATE
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE OF DEPICTING A BEAR BREAKING A BASBALL
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES WITH A PICTURE OF A BEAR AN A CUP
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A PICTURE OF A GABEL IN THE CAND OF A RAMIN ABOVE BE
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,YET BARS TEN RIP OPEN CARS AND HURKFIELD
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A STATUE OF A LARGE BROWN BEAR TARING OFF A CAR FOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,WO SEN GOZING NEXT TO A METAR TROCKE BALL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PLATE WITH OF PI PIZZAS PAING BOT
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERS TRY TO GAN POSESSION OF THE BALL
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO ABENDANTS ARE PLAYING DURING A SOCCER GAME
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,RES DOUBLE DECKER BUS WITH THE COMPARTMENT IN THE SUS
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURNED INTO TRAVELING SOTA FURGING SI
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER DUSKIS PARKED IN A LARGE FIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,AN ORTENTRIET BUS IS POPPED IN A FIELD
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,ADESK FILLED WITH TWO COMPUTER PRENS AND PIECE OF PAPER BOTTLE
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLUS OF A BAGO HOT DOG WITH A COMPUTER IN THE BACKGROUN
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A DOG IN HA BASEBALL PEOPE USIN A DESS
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A DOBE HORDI PLAING NEXT TO COMPUTER FINC
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOBBLE BED NEXT TO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WALD LINES AND TREES IN THE BACKGROUN
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,THE BIG RELAND JETS ARE ADING TOGETHER IN THE FIELD
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEOPRA IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS IN A FIELD WITH FREED AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,THE GROUP OF ZEBRAS ARE IN THE FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME, GIRL WATES WIT BAK TALL DORING DAY
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SLOCCER GAN WITH A GIRL IN WHITE IT RIGING HEAD TEFER A BRES
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON A FIELD
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CELL PHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING A COLLAR PETTY PRONE
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN FRONT OF HER FACE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN TECKING HER CELL PHONE WITH HER PELLO PINT
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,THE ASIAN GIRL IS HOLDING HER MISS CITY PONE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BLUE WHITE AND WHITE TILES
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM WITH BLUE AND WHITE TILE
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BATHROOM WITH BLUE WALLS AND A LIGHT TON
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM MIRROR
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH AN OPEN FILE A DES
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A KITCHEN ARRANGES WITH TWO WOMEN WORKING UP KITEN
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TO COLOR CUT UP UMBRELLAS NEXT TO A VUNTAG SIN WILE A CAT WATK
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HANGING OUT WITH LONG HEGS ANA TU COLORFUL UMBRELLAS
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN TALKED AT A BEACH RUNKIN FIEL
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE STANDING NEAR A BED IN FRONT OF A BOS
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD IS SITTING UNDA BOWL OF BIRD TREE
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BLUE BIRD SITTING ON TOP OF A BED OF TEEP
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,A BIRD WITH ITS FRIN STAND SITTING ON A BOAD WITH FO DONUT
