Index,Reference,Hypothesis
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWO MEN PLAY THE NINTENDO RICONSOR WHILE TWO OTHERS WATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO FRIENDS ARE PLAYING WITH EACH OTHER ON THE WII
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,TWO PEXEMA ARE PLAYING VIDEDO GAME WHILE OTHERS WLATCH
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A ROOM WITH OM REMOTE
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,TT PILE TN TORS PLAYING WI WHILE OTHERS ARE DON
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,PAPER IS WALKING RIGHT THROUGH A DINING ROOM
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BIRD WALKING THROUGH A TRAFFIC LIINTOKE
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A BECE WALKING INSIDE OF A CAFFICTERIA ADE
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A BIRD WALKING SIDEA ROAD IN A PACK FIELD
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND WHIKE BIRD IS LUSTING BY  AGAN
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,THA LOS OF ASTONE PLANE IN A BIG TIP
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD DOY LAYING ON A BED WITH A BOV
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,A RVTY DALL IS SOKD C COMPUTER N
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BON AND A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BASEBOLL LAYING ON TOP OF A BED UNDER A BOVE
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SATES LIKE AN APPLE CITTING ON IT
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE AFFENDING ON A POWER PLANT
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A RED ANIMAL IS BLACK AND WHITE
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,IN ALONE TOP CI I SAKES LIKE AN EMTE
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC ABI I TO THE TURFAS
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,FORTYSIC STUFFIN TRACE IN TOPOF TI
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,GROUP OF PEOPLE ON HORSES RAIN
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,THRE PEOPLE WAIY SEVAL ON A BEAC
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RACED TO EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND WHITE PHOTO OF BLACK AND BRIDIN BAS
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A TRASSENGER TRIN MOVIEG DOWN THE STREAM ON BRIDGE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LUNG TRACK IN STEEL TRAC
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON A RAILROAD BREDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TOP OF AN OVERPATI SET OF TRAIN TRACK  FIELD ON BO
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG WAVE TRACKS WITH MOUNTAINS IN BACKGROUN
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,TE TEDDY BEAR IS SITTING IN FRONT OF A FIRE EFOT
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,EAE NEX TO PO BOXES ON ET
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BEAR SITTING IN A GROWN  FONT OF E TOK
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN FRONT OF A GROUP OF FOXE
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BIG CETY BEAR SITTING NEXT TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SPEADER STANDS ON THE BEACH IN FRONT OF A ROVE
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SEDUSIN IS NEAR AN OTERAT PANT
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEAUL S ON THE SAN NEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE BIG BIRL IS SATTING IN THE B BAK
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEAGULL STANDING ON THE FRAN OF E 
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,I BUX FULL OF TRAFFIC IVER ARRIVED DOWN THE STREET
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,DOUBLE DECKER BUS WITH PEOPLE ON THE PLATFORM ON ROAD
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DECKER BUS WISH PAPE RANERS FROM THE SOP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN THE STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,REN DOUBLE DESTER BUS WITH PEOPLE STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN LEADING HIS OUPOWN FOOTPLAPE STAND IN FRONT OF A BUE WATER BAN
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BOUT OF A FENCE WITOUT LEAVING HIS HAINT
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,NE INMIFFINIS OFF OF A WHITE PLATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SIMON GUY SITTO TACE NRA TO STAND
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,WITHOUT USING PANS AMONSIDE TE BIKE ARA SENCE
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HUSKY STANDS BY AS A SKIER TAND
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PERSONNTC AND A DOG IN THE SNEW
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DOCK NEXT TO HIM
79,A MAN ON SNOW SKIS WITH HIS DOG,SAING ON A SI SEA WITH IFEE
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON ING ON TOP OF A SNOW COVERED SLOPE NEAR A BY
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE EAKING UP TO SO TREE RENESTATE
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING UNDER A TREET TAR TT
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GRAPHIC SENS UPWARD WALKING ON THE BRANKET OF A FEET
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS TENDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCH TO REACH EYE LEANS ONDERTO
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE PALACE REFLECTION TE ERN ULYFITOUS POWER OR BIG VEN
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BRIDGE NEXT TO AN ALL BUILDING ANTC
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A TRAFFER IS SHOWN ON THE WATER NEXT TO A BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A GREEN AND OTHER OLD MEDEVAL TITE SSTRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,BAOR TOWER CARRY ON CITY PLUNT
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,TRAINTELACTSON NIGAILCOS SIGN ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALL NEXT TTHE WATER AE
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT SITTING BY THE FRLINE SIGNA
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LAYIDG ON AN ICE GREEN FIELD WITH LIGT
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN IN A CITING STANDE NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,EPHOTO TAKEN FROM HE PROGRESS ON  I SKATEBOARD T THE PURAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH CARS IN EVENTE
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,ISEN INSIDE OF A CAR CARS IND HIED IN FROM IDOR
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TOWARDS THE TRAFFIC ON A TWO RAIN ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GROUP OF PEOPLE GATHERED AROUND A TABLE FAOF TI
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE LINED UP A WALL ALONG A PIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,THEOMY PEOPLE SISTING OUT TW THAT AE ON THE WALL ABL IT EE STATEWALLS
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR TAM
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT LAYING ON A PLAYET SEAT WITH CAR INFRONT
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND GREY CAN IS SITTING ON A TOIDER
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING IN THE IGE OF THE FONAN OPENED TOWARDS THE OPEN DAKIN DOOR
109,A CAT SITS ON THE EDGE OF A TOILET,A JET SITS ON THE EDGE OF A CURB
110,A CAT IS LAYING ON A TOILET SEAT,E HAVE IS LANE IN A SIDELES STAT
111,A CAT SITS ON TOP OF A TOILET BOWL,EBRUCTICE ON TOP OF A SILECEN
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,SMALTRET IS PERCED ON THE BACK OF A BUR
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BACK OF A CIRAFOLE WITH SMOKE
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET INTIN DISTANCE IN A BACKGROUND
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITING ON A TAGE
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,ANANGLED SHOT POLICEOX SIU O WOODEN TEN
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SHOWN WITH BIT OWN  JRECK
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SUC WOD CABINE IN A LARGE PLAN SITU
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,OF DITCEN SINTS DIENTIN AND NEEWAD SETTING
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILLED WITH WOODEN CADANTON TE ON
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF PEEP SITS BEFROND A SURFACE
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ARTWORK WITH A MAN WITH A HAT ON AND SOME SETINABOK
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN STINDING BEHIND A BAT FIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,ATE OF A BA OF T SITTING IN FRONT OF ANOTHER T
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THIS STAYS WHORE STAIRLITE A FRUIT AND EAPEL RIN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE BIRL IS PODING ONTO A PHOTOGRAPH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HOLDING A INRONT STRACOF HER HEAD
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,AND YOUNG GIRL SMOING HERHEILS AT TIN PHONE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A RAPID ANA STAR ANI
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE YOUNG GIRL IS STUFFEDING HER HAID
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO LADIES SITTING ON THEIR PARTES IN THE BATHROOM
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO NATED BABYES ON TRAMING BOILES IN A BATHROOM
133,A SET OF TWINS WHO ARE TAKING A BATH,A CETOF TIN INTEFECTIN PAT
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,SECONALD BLUE GIRL SITTING NEXT TO EACH OTHER IN THE BACKGOU
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TWO CHILDREN ATE TRAFTICING WATING BEFOR NEXT  EACH OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,MAN INJETTY DINN MADE OX STATBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MALE SURFER THAT IS RIDING IN THE AIR
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES A WI
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN OS A TRANSIC WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN WIT A DARK SKATEBOARD IN ALAK
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,COMTENITER SITS BIN TEY BOARDS IN MUTICANE
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STUFFED BEAR WEARING GLASSES IT ELECTRONIC HARDWALK
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR EAR CAKE DRESSED IN OFFICE AN OKEN OI
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A GEEN CLEAN CITY FIELED WITH BLASSES IN SONO
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A SILFA BEAR ANBOARD HIPA AND A MOK
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS AND A BIKE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME PLANTS ARE SEEN
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIREPLACE AND BIN SITTING ON A BUN
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CAITS IN FRONT OF CAVIN MOUSE
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A GREEN PANT AN MOTOTA INSIDE A WINDOW
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DETICTING A BARE BREAKING METER
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN PASES WITH THA PICTURE OF A BURDER AND HE FAK
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,E FITIATE ET WOF A BEAR IN THE TAGEN WIF A RANING E BACKGROUND
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,YES THER CAN RIP OPEN CARS AND PERCH THE OFFICER
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A STATUE OF A LARGE BREEN BEAR STARING OFF A CAR SOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,T SCANE GOSING NEXT TO METETOPE BA
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PLACE WITH IT SO PEOPLE PLAYING FLOKS
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAD TRI BEGEIN POSESSIONAL THE DEK
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS TEAT
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO OPPONENTS ARE PLAYING DURING A SUCCER DAY
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,VE TO A DOUBLE DECKER BUS WITH TE COFUNENT INSIDE
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURNED IN TO TRAVELING SUY PRGINE
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A DOUBLE DECKER BUS SITTING ON A SREEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,DOUBLE DECKER DESKER PARKED IN A LARGE FIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A NARTANTRIA GRASS IS PARKED IN A FIELD
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESKFED WITH TWE COMPUTER PREN ANS AN FER PUTER BOTTLE
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A GRARBL HYT DOG WITH A COMPUTER IN THE BACKGRON
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A FLAB AND WHITE BASEBASS SISANING AN A DESK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOUBLE OF HODY SIN ONPETE TREE
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOBBLE HEAD WITH TWO COMPUTER MONITORS ON THE DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WILDLIFES AND TREES IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TO BE BERYN JET VI T IN TAN
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS IN A FIELD WITH FREED AND BOOKES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,THE GROUP OF ZEBRAS ARE IN THE SIL
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,GIRL PACE I BATWARM IN
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YONGFMALS PLAYING SOPPER ON A GREEN SOPPER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A FLATEGANE IT A GAIL AND WHITE WITH RIBBON HEAD BEFORE IN BLU
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYING GAN IT TOCKER ONTIT
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CENPHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A RAMAG HOLDING ON A CITY CAN
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN FRONT OF HER FESCE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN TRECKING HER CELL PHONE WITH A TELLO TV TACE
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,THE ASIAN GIRL IS HOLDING A MISCITY SENER
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH FE ROUNDS AND WITE TINES
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM WITH BLUE AND WHITE COUD
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BOXEN WITH ZE ELLS AND A LIGHT ON
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE FASON SINK SITTING UNDER A BACK PILDING
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH AN OPEN SIN
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,TATNESIN LINE IF ACEROMAN WOKIN UPPOTEM
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TWI PELLERS SET UP UNBRILLAS NEXT TO VENTOF SIGNS WHEN A TRAFK WATCH
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HANGING OUT WITH WIND GRASE ANTRE COLORFUL UMBRELLAS
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN TALK AT A BIG FRANTIC FIELD
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE SEENED NEAR A BA IN FRONT OF AN BENC
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD IS SITTING ON A DOWR OF BIRD SEA
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BLUE BIRD SITTING ON TOP OF A BONE OF TREES
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,A BIRD WITH A STRINGE STAND SITTING ON A BOARD WITH CINDERNIT
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,III LITIN ON O O BASE
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,A BUG WITH OUTFOOT PEOPLE WAING FON CITY ON TOPERTATER
