Index,Reference,Hypothesis
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWO MEN PLAY THE NINTENDO RECONSOL WHILE TWO OTHERS WATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO FRIENDS ARE PLAYING WITH EACH OTHER UNDERWII
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,THE TWO REDS ARE PLAYING VIDEO GAMES WHILE BOTHERS WATCH
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTS
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,TO TE PORD KI BOYS PLAYING WI WHILE OTHERS LORK ON
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BIRD WALKING THROUGH A TAFOF FOOD IN FITE
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A BEASE WALKING INSIDE OF A TAFATERIA AREA
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A BIRD WALKING IN IRD FIRD IN FANTOF FIELD
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND WHITE BIRD IS WALKING BY A ABRE 
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,MAN HULLSU OF AT DOG LAYING IN A BEDTABLE
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD GU LAYING ON A BED WITH A BED
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,A GOUPY BABY BOLL  UT SITTI COMPUTER ON TE GON
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BONNET AND A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BABY DOG LAYING ON TOP OF A BED UNDER A BOG
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE AN APPLE SITTING ONEPHANT
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE APPENDANT AND A POLLAR PLANK
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A RED APTAN IS LAPPING BIGHT
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,A ALONG CLOCK WITH A CAKE WARKING ANPE
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC APLI OK TO TESERTACE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,PERSEN WIT STUFFED IN SERSES CUP COOKED I CONTI
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A GROUP OF PEOPLE ON HORSES RACING TOGETHER
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,THWE PIZZLE BASE SEIR BUSS ON A BEACH
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RACING O EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND WHITE PHOTO OF BACKANGE RIDING E BOK
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A TRAFF IN THE TRAIN MOVING DOWN THE TREAM ON A CURGE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LONG SIGN ON A STIEL TRACK
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON A RAILROAD BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TOP OF AN OVERPASS A SET OF TRAIN TRACKS WITH FIELD ON BOTSI
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG RAVE TRACKS WITH MOUNTAINS IN THE BACKGROUND
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,THI TEDDY BEAR IS SITTING IN FRONT OF A FILE OF CLOCK
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A PA BI NEXT TO TO BOE IN E FEC
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BEAR SITTING IN A GROUND IN FRONT OF SO WATER
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN FRONT OF A BAKOF GRAUSES
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SEBA STANDS ON THE BEACH IN FRONT OF A RAVE
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A ZEBRA ANI EIN O FIN I SINT
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEAGULL STANING ON THE SAND NEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE BIG BIRD IS SITTING IN THE BAC BANC
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEAGULL STANDING ON THE SAND OE ME
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A BUS FULL OF COFFI STOORS DRIVES DOWN THE STREET
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,DOUBLE DECKER BUS WITH PEOPLE ON THE TOPDOOR OF ROAD
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DECKER BUS TIT GIP AWAYS UP A STOP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN THE STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,YEN DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN LAYING I NOUF DOWNFIRTSOPE AND IN FRONT OF AN BLUE WATER BONT
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HAND
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,MA MEING SSATDING AT THE OFF OF A WHITE PLATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GUY KIPIN HIS FACE NEAR A BIG STAND
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A GUY USING HAND A MAN FIDES HE BIKE FARA FENCE
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HUSKEY STANDS BY A SQIER AN A
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PERSON IN TOTI AND A DOG IN THE SI
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DOG NEXT TO
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAN IS A IN  ITA BA
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON RIDING ON TOP OF A SNOW COVERED SLOPE NEAR A BOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE EATING HUP O TEED IN EFO
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING UNDER A BEEF CELLED TREE
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFFE IS PLAING A WORD WHILE LEANING FROM THE BRANCH AOVE A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TO EACH EYE LEADS ON THE FO
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A PALOR OFLECTSES BITURING DELICICOUS FLOWER TO I BAN
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BRIDGE NEXT TO A TALL BUILDING WIT BIG BEDGE
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CASTIT IS SHOWN ON THE WATER NEXT TO A BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A GREEN AND OTHER LARGE OLD LEDEBA TYPE STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,A SKATEBARK TOWER CARY OVER THE CITY AF PIGHT
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,MAN RELAXING RED TAIL AIT SIN ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A LOG IN THE WATER IN SURFING
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT SITTING BY THE PHONE IN FONT OF HIM
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LAD ON A LASH GREEN FIELD NITH A TE OF LIGHT
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MA WHO IS SITTING INT NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTO TAKEN FROM TE POGREASINI KITBOARD ON E PIROD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH CARS AN AGETER
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAN WALKING DOWN A STREET NEXT TO A RED FILLED WITH FARS
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,THE IPEN INSIDE OF A CAR CARS AND HIDIN ON THE SIDE OF TE ROD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TOWARDS TE SOCCER ON A TO LAIND ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERTS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,A BOATS CLIMBED UP ALON A LONG PICNIC TICK
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,AROOM OF PEOPLEI MO T THATAR ON A WALL AND OPEN ETE BASE WALL
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR QUICNE
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT LAYING ON A CAILET SEA WITH A CARB INSIN
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND GRAY CAT IS SITTING ON A TOILET
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING IN THE BAROF A PITTERIT OPEN TO THE OPEN DASKROIMDO
109,A CAT SITS ON THE EDGE OF A TOILET,A CAT SITS ON THE EDGE OF A TOILET
110,A CAT IS LAYING ON A TOILET SEAT,HE CAT IS LAYING ON A SIDE OFSET
111,A CAT SITS ON TOP OF A TOILET BOWL,A CAT SITS ON TOP OF A TOILET CIN
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,ASMALLCOT IS PERCHED ON THE BACK OF A DORWAY
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BACK OF A CARIBOL WITH SNOS
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SIT ON TOP OF A WHITE TOILET AND T IS SINK IN A BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING ON A TABLE IN A BATHROOM
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ONBOD SHOT O OLL SOCK PICTURES  WOODEN TEN
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SON THE BIGHT GROUND CITCH
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,A WOOD CABINET IN A LARGE HONE KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK SITCHETEN AND NIDIATE OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILLED WITH WOODEN CADIINAN TOTED N
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF FRUIT SITS IN FRONT OF A FILD
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ARTWORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOVE
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN SMILING AMON A TABLE IT FOOD
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A PITA OF A BAL OF FOOD SITTING IN FRONT OF ANOTERPAE
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THIS IS A SELLITE CAT AN AN OLD MAN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GIRL IS HOLDING ONTOA PHOOGRAPH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HOLDING A PINKBRUS AND SCRATCHES HER HAT
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL SWINGING HER HAIR WITH A TENNIS CONE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,GIRN BRATHBIN ANA WITH LARGE BARAN BO
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A YOUNG GIRL IS TUCKING HER HAIR
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO LADIES SITTING IN THEIR BEDDY IN A BATHROOM
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO VACED BABIES ON GRAN TOILET IN A BATHROOM
133,A SET OF TWINS WHO ARE TAKING A BATH,A PET OF TOILES IN A FECORIVE HAT
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOMM
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TWO CILDREN ARE TRASSIC ING WITING TE COYI NEXT O EACH OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN IN ABOUT TO GUIING WADE ON A SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES THE WAVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN OF THE FRENC OF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN WIT AS OG SURFBOARD IN THE WATER
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS BY TWO BEGS IN MARKETIN
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STUFFED BEAR WEARING GLASSES LU ELECTRONIC HORDOG
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR HAT HIS DESSED IN GASSES IN OPIN I
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY CIN FITTY FIEL WITH GRAS I DRINK IN ITE
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEAR A KEYBOARD AN IBOG AND A MARKET
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED CAKS AND A PITE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME PLANTS ARE SEETN
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIREPLACE AND BITE PEOPLE IN A BIDING ROM
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOW
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A FOD CAT ON A MITTAL TABLE OUT A WINDOW
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEAR BREAKING A BAT
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES WITH THE PICTURE OF A BEALR AND A SOT
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A PICTURE TA BEA IN A CAB WITH A WOMIN ABOUTTER
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,YES TEARS TEN RIP OPEN CARS AND BORK FIELD
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,BACKVIEW OF A LARGE BROWN BEAR SARING ON A CAR SLOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TWO MEN DOUBLI UN TO A BETTER TOCCER BALL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PLATE FULL OF TWO PIZZAS OIN SOP
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERS TRIES TO GAN POSSESSION OF THE BALL
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO AFANDIS ARE PADING DURING SOCCER DAY
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,VEU DOUBLE DECKER BUS WITH A CEPARNMENT IN THE SEN
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURNINED IN TO TRAVELING SOCAS FURGINTER
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER BUS IS PARKED IN A LARGE FIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A MATANTIUT BUS IS PARKED IN A FIELD
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESK FILLED WITH TWO COMPUTER PE AN IT A PIPER BOTTLE
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A GOBBLE HEAD DOG WITH A COMPUTER IN THE BACKR
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A GLOG IN HER FASE BACK I AIN ON DESS
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOCCLO HODED SHONE NEXT TO COMPUTER FRI
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOBBLED HEAD WITH TWO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WALDLIFES AND TREES IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,THE BIEAN BET A ATI TETER IN E FED
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS IN A FIELD WITH FOOD AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,THE GROUP OF ZEBRAS ARE IN THE FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A GASF PLAYES WITH A SUFFERD BALL DOING  AT
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A PLATTER AME WITH A GIRL IN WHITE WITH RIBBING HEAD IGER AN GI
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON A FIELD
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CELL PHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING A YELLOW PETTY SANI E
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN FRONT OF HER HOSE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN TESTING HER CELL PHONE WITH A FELLOW HITTI CIK
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,THE ASIAN GIRL IS HOLDING HER NE CITY PAT
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH WO WALLS AND WHITE TOLE
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM WITH BLUE AND WHITE WAWLS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BATHROOM WITH BLUE WALLS AND THE LIGHT ON
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BATHROOM SINK SITTING UNDER A BATHTUB
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH A OPEN STIL ON SED
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A KITCHEN FORANG WITH A CAN AND BRESI OF PITE
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TWO TAILERS SET UP UMBRELLAS NEXT TO A VUNTE SIGN WIN A CAT WASSING
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HANGING OUT WITH LONG BES IN  KE COLORBOART IN THEM
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN TALK AT A BIG BRINKWAY POE
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE STANDING NAR BED IN FRONT OF ABENT
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD IS SITTING ON A BELL OF BIRDTEE
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BLUE BIRD SITTING ON TOP OF A BAL OF SEA
