Index,Reference,Hypothesis
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A LATFOTTURD OMETOF SIT ITH ANCES AN OXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A FLORS OF E OI ANOT OELANT AN THREE EDG
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,SITONS ON THE BACKTO AFTER ANSON A
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,AO SIXES IN FLOWERS TOSTAND FON AO O
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,AASO PI UPNAIS ATE OP O A EBIDG
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SPOLLED SA COMERY IT ON THE TRECE
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A OF PEOPLE TAKING AN DISMANTE  PASSENGER SHORIN ABO
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,ATITIG ON AILATA INISAE
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,AYA UNTA DIRECTED IN  MOUNTI
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A TOE OP IAR APADON POLICEBA INET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,ATOFA LANTSAR AA ISTO ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,AO WITH BASK AASER ANA OE T A NA GILL
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A FANAN BACS OF A SANWICH OF POTAS AKING ETROLLID IT FOWL
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A ERSAN SANDIN A PUP OF DIPIN A O O CARK
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SPILEO CITE IN A POSPAEN AN REBILE ANDWICHES
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A OPRIP ING TOIE OF CEPPERS ONCA AN ANESTRSO
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,AE OLCHILDREN ISPLAED AT A CAS COR SITTING BEHIND
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,ITA OARA IN A SOW
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,T CAN KI  AIANPECE OF TOF OR
79,A MAN ON SNOW SKIS WITH HIS DOG,A ALTWAY ON N  ATMOUT OF PEOPLE
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,APERSON LAYING AO DOCKED ON  SNOW OG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,TOBU AND LITTLE AFFES AMONG PASSAR LABE OO COVEN ICOOR
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,AMOLORANAR TANDIN ON AANCIN AN A PARK
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A T ITANG ITON MBRALLA DEETIN I LID
84,A GIRAFFE THAT IS STANDING IN THE GRASS,AGOF YOUNG ANIGALS STAND INSIDE  ESINDA ASALEA
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,ANO STAN ITIN CLOSSE ON ON ROD
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A CABIC OF TOPEA COUPE ANDEARI IIECTED OF OAN POLES AN A PAA
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A COVEAPARKING ETATOF AN OLD FIELD OF ERONI N TAF
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,S ALL A T PAIT ATEVERAL EXTEN ON FOR
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,OUR R STEETS A TSIDE ON  OLO NEXT
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON, T CLOCK TOWER O TACI ST TRAFFIC
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,A RIDE IICLE CHART UNDERLING A EEMANE IN A PISIRONTOP
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN STICKING A SQAT OEX TO HATU
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN IS PUTCHED  SITTING BAC ES AN ROSER
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,SIGN RANIN OV TO STATE O SIL E ATO ARO
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,SINEXT TO OTE OF TE AD
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,OPR OETION WITH MOTICYLE OF A ROADAFAE IN TE RID
97,A ROAD FILLED WITH CARS IN A DESERT,IIN PEE ONS A FRONT OF A STREETIG
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A GREEN HOLDINOORKIGNIATED NEXT TO  ON ANERTA TATMENT ON TRAFFIC LIGHT
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,PASANGER SISING OVERA COSS OF COW ITL ITO
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A MAN RIDING OA SKATEBOARD AN WADS THE TRAFFIC E PIELT OF POD
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,MOTOSTAKIN OPPAT E INMISFON ONE ET
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,SPANAA TYPES AN ADONA ELEGAN IN FON FA ANI
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,A FIG TALE ITO O WHITE FF A NEARIRY POT ATING CAT
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,A OA OS ONA LATA OLL DOC
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A FEO SOSE OE  PACKIC COCTS O TOGETHER
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A WITH A HAPBY WHITE COUCHIN A OTN PAL MIRROR
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A LAPTOTOACK AND GRAIN CAT WTH S POO COVERED UNIN E OLOR LIGHT
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,AAN OIN IN A CONER WITH A PANDOW OV CONTERATING
109,A CAT SITS ON THE EDGE OF A TOILET,ONTONO BLACT CAT LAYING ON THE DOOR OF A ROOL
110,A CAT IS LAYING ON A TOILET SEAT,A TOX OF A CLOCK OR IS SOMPE IT ANAGMITY STRETS
111,A CAT SITS ON TOP OF A TOILET BOWL,A BIC BLOT AS O  A BOK DOWN TH ROP LAYING ON THE TO
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A POAN WITH SEVERAL STASAOITREEN ATE OESID
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,ACAT SIING ABATIN A DAR OITH A TI SIZE BATHOA CILOM
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,OKIT A ORNERS ON AHROOM ANALI TI  LIVING ROOM HAWAR
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING ON TE IN IN ATO O
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,TN TOCH OF RODU NN A ASAL CLOCK
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,ANAO AND KITCHENITC SHOW IC CONVECABE
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,A O ABANWITH A BATHO AN OTER KISTEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINWAT OF  DISH PICTUR TABLES AND HOTWAY
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN OFY IRING A ON TAB
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A AA OFTE OOKING SIX D ONE O TOT
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,OCO ISAE Y A HALF AR AND FLOWERS OF FOOD
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,BAG ANA ANON SITAWHITE
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,ACAB A DECORAGE WITH AIN TAT 
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,A CLOK SITTIG IT STRENGTING BATHTOOB AT A
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A CATE OANG ON E SO OES ON A COUCH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,MAKEGORLS IN IS TOT AN DININA AA E SPARS ER ATO
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A GIR ARKIN IS RI AS AN OLMAWAL AISING A  A IN  AASTRE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A ESA WITH A HANDL OA PENNING OSO WITECATE
130,THE YOUNG GIRL IS BRUSHING HER HAIR,OPLAYIN SUBSICIS COSION IS NINTING ON A PAD OF FRIZ
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,SHEINIINSOIN A LOSARTAS A CHILD AN A CASHIN TAL
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,ACAT IS ACING A PI GLASSES OR CESATION IN FILLIN A OLITTE I ANMAR
133,A SET OF TWINS WHO ARE TAKING A BATH,APICTURE OF A EI DRESSMAN  ININ ON  O ONIN
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A CHILD  EXTINER PACE ON A INOF A COURD
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,POTPOSIAL IE COUCH IT RA ACNI MAT ON A CHE  OE
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,AMARO A I AN A ENSA PARK WAKING 
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,A ENARY ARKBIKE ONN A ION OLDSA
138,A MAN ON A SURF BOARD RIDES A WAVE,ACKE IKING OND A RAIN SITFET OF A WATER
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,LOG SUFTER IN THE OCEAN OPPING OVICYCLE WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,STRET IN FOEST OR FO TOAAO
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,MAN S O IX O CHAIR A TOT ENIIN O EK OF IT  SHAR
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,A SPACOF ARCOC NEXT TO THE LIGHTRONA BETO
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,O OF A ROD A TROU STAN WITH AR ONTETRONAOGAAA O E TOOR
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,BATSAR GOING DOWN A RISBEEAN ELEPHANT INAA OFT
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STOETA AR INE ONA PHONE  IING OVR LE
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH A FOL CHAIRS TODA FLAMT AND BLACTWAN SEAT
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A PASSINEM SHOWS THE SUBSTANCES ONSARAN IAOFFA MARKE
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,ARTS ARE LAYING ON A TABLE ITIN ONA CORNER
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A COPRED ITM APOAP OF QUAN CHABES IN OT ATE TANDEN ON A SUARB
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A PEOF PIZZA ITH TADOK AN CASEN IT IS
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE OFIN INTO AN AR THE OK
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,AN ISANSII SPLASHING A SET OF AROS IANIO ON IT
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A PITUOF OTO PARKED OANAARIA TA I ONIC AAEL
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,BAS PARKD INA TIPE WITH ODESTAN OTAILIT IA STREET
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,TASSIAS ANCOSAN CLOCKOUS AONAFMANY STRETS ARKED ON A WALL
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,ATO MAN ESSING A DESS PARK ON A FAK ON CALK
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,IPESON OESIN  OPITCIN TO ON A DICEN IN O
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOME OF TWO HORSES ING TALKING OI AO O OTE
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,ATOF A MAN CLARIS ON A SANTCO FOT A PISON
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,AR TELS PLAYING EX A SANDIA ANTARIN AT
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,TWO IUREXTENS ON A TECK PAS ANOTHE RID STAR CELLPHONE
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE O SIT AOWARKING ON A SMASI
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,ATATICAL LIGHTER HOUSES AT A TOP A RAIL FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A OPEBONTIAL SIS APARTA LARGE 
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A  STREETION WITH A OTORCYCE LODGES O PARK IT SIXEIAL STATION
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A IOP OTONIBIGE ON A NIKT IT
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,IN CONS WITH PISOF CASO ON  TO AN UNAATTRECTID TAPIN ON TRAFFIC LIGT
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,TALL CONTETER IS TALK O THE RONDON OF HE DESTAE
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,OOL SOFPIT TONA COLLECTIO SOFIS OF QITE ASE A
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,IN MALL A POX AR NEXT TO TWO U OMAGES IN A PAS OAEC
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,EXTLANT HOLDS A VARIOUS OF COFT N CESANI
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,DARGE OP O DRIOS EXIT ASNAN ON MANY TA ON ROAD
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GE FRIZO BUSHIS IT NALY OBSTACLE BADS
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,APEOP PLAY OSTN ON A TAD O PEDERIES AND ATOSES OFGR
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A ROD THAT IS OF AE ACKAT IN  A FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A A PIECEE OF POL IT AGINT WARNING APTE A ATOFPAR
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A COLLECTISO KITE A NOT O A CLASSIC ALLTRICK ON THE ARUD
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,TO BAGS ON TO TRUCK NEXT TO A PR COMING ROUND WHILE MACHES OFO ACK
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A PIANT ISEONTER IN   CONMIMENTIAL IN A ARTER ASE
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,PEOLE WALK UPING WITH A TEACHER THE MOUTIN
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,I ESER I  PATROOM ON IN DARCH ONPHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A O WITH A PLAG ONTE TABLE   SITTING AROUND
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A PIR WITH A TAT O A OSCRATI
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,FEMALE IS HOLDING A I I AN UNAEAPE A AFI PATEN HAS ANY A SYST CUSTOMS
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,AATA I ASRON I IA OF A AL
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,OXALONG AN DECKOF A PICH WANIN ID TE THE A
187,A BATHROOM WITH BLUE AND WHITE WALLS,A CORNER KITCEN COUNSITON AN OOTO  FR
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,EBACAP DEA IT CAFIC LIGHT Z AN AWARS DISPAYE VEGETABLE
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,TOATE WHITE AND BATTALL SINKONI SITTING UNDERYWASROONIN
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL OLLIN IN  DATHROOM AWID A RESTROM
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PICTURE OF TRUCK  OK AN OLDTE TO ARLOKING N THE STREET
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,A COMO A ORBIT A OSE ASTING INCT AN COWD
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUSON A SA WITH A BIL AN SEVERAL AN OOFA TREET
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,ATACKINECT NALLIGAD IN TRACK IN TED   STA
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,A HAIR OF COUPLE TOSKING A  AA ON THE ANK A AO I
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,SOM BIK BID HAS LOOKED AT ITS I DSERTS ON  PI
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED, ELEPHANT A IT A FOLL FAD OF FOOD
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,AO SITS IT A SMOTE COV ALIIT DA ON OO IT
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,A WHITE BIR ARKING  TOK WITH ANOLIT OO IN A SAND
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,APOPOA SOWR STOC ARAS SITTING ONSO TIN INMASENON AISHURF O
201,A GUY SLIDING TO A BASE IN BASEBALL,AEIDE BAG OF HORSEIN O OLITENNIS ON A BAONI
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,AASEBALLING ITAXE SATRING A TEDI RACKET ACKIT  ROSER
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,PEOPLE SWINGIG A SON CROS TES AF WHITE BUS
