Index,Reference,Hypothesis
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASOF BALLI TOE ASA PAT O A
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,GIRF A RASSI INA CATCH IN ELEPHANT EX O MACNET
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,PLAYI OTENONO  LOOKING A H PITURARFIEL
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,ATIRISAAS IN IACH OTHER AN KIING ASAN OAND
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,TENTOS IN A KITCHEN IAPESIDE STALE FILPLANE WIING O TABLES AN A OU ON TE WAR
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES, GRUOF  COUPLE OF PHONES STANDING ANMANI AE OP WITPONE
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,AOAAGE AAGE CLOSETS
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,AN ETA CATEN THAT IS LAD THROUG A CROWD HALL DO
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A DEATA O COTAE PLASTERSHER  DO INEXT TO 
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,IA DESTBLE FOTENSIDEAONT OF A STREET NA
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,OLTE CHAINS AETIAL OFE WOD INTERSECT SELSON
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A POT OF HYDAN ORK ASIN SID AN ISPICHEN OU
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,ON A TOFT CAT IS O BLACK OKAS IIAT ARAFON PITUR O
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,A SOOO ETTL PASE ANIS ON A TESSI
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,ATIIS A AT PHOTOL ONIEIPAR ON
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,ATOLIN FELL INE EIS INEON A EGH GLASSEN IN TIRPLE
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BABE COAIS COTIN IN SOLFIN NTING O
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,ACK DOCKET OPE ANCOUNIF ESTAL REFLECTS ON COT
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A OCKEX OF FRETIN APON BUSIN PANED ON E BACKOF  PISTO
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A BATTOP ON WITH AETE I
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,OER IS SAFETYAND NIFE AND IU
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,ONE OF A PLASTIC APLE TIKE STRES
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,VERY O POLICE MASSENGERS JUMP IN TE SINI AOF  OFOLD
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A PHOTOPHING TELEPHANT TERSESSO RAN SIS T ETER
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,SON FANTON CICKE CO AS IN A SEFALK
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,SOME HORSES OTAN ON ABUNOL COSOFING SAT
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A COW OF PEOOPLE PANTING ON A FORTOF ATORCYCRA  SIT
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,OPAIS PASSING TWEAN OTHER TATAR ON THE SIDE OF ANOE RIC
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE O TRAIN BUS STO 
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ALKING FOR A LIFARS
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,LARGE AO PARKED OA ITINTHE EDD OF  STREOOACTO
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,ABIG OXTRANON A SA
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,IT OI AR SO A DOZEN TALO AND FLOWERS
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,AN ETOUPLE IFFRTEXT STREE IT CONK OF DASONAFOL
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,ASTAN SA A TASIN ON  BUNCH OF COR OS OSELL
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,ALTEDDY HOE SMOLNG A TABLES ONOISTA ID N AIE CA
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,DOGS OF A LOTOFOKIT ARE SITING INA TOS SANTA TACHIS
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,OFTOEAOATIONS T CUSTERS OLS ON OD
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,ASOF ROSA SLIZING ATNA ISINE ON 
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,CAFERSAFIR TENIG A A POTDUSTAN SWOF IN THE COU
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,A KIT IS  O BAING COEN A MAT GLASS PI
65,A SEAGULL STANDING ON THE SAND OF A BEACH,AN EXIANTS ANTEIS HAS A BIK ON TA DRANCO
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,SOLES AREWALKING WITH ATEE USS  PAN POSINE COMPETE ULIC
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,A BATOMOTONAL HOUSES ONOTEEDLI ONA RANOS I  AFFIC RIGHT
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,CLOWS AN TOPOF  WHITE LASSOF CITY POIPLE WALK
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,POLI POPLES AT ARA SPATS OF CALY PANANO
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,FOUR COUPLE DAING A CONSIT A NETA AN A
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,TEO  AC APAT AT  WIN ON ARDE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,TA ANTA O PAT OFSETAASPABES NSITIT  U OA COUC TO
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,OSMATN SAKO CA IS ON RAT A TO OWORD
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A STAT DAG IT OSINAN OT HAVING SELTED
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,AA OLI AA EDAANTOA IT AXO CH
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,MANROI ON A DARESS PI  SIED APOSSA TAN ACA
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A YOUNG WASIN IN SOME SAIL NA  AN SINTY PO
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,AFIBARK BUILDING WITH A ANO SUS IN DON NEXT TO OKE FAC
79,A MAN ON SNOW SKIS WITH HIS DOG,A OUDOF DAGS ON SIMPY STUS INID E AD
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A GIO  TALL LIK OF SNOW COERY SIT 
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,AN AN FOR ELEPHANT ON A OEN AND OF AIA
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,TWO WALKING SOME GRODOF AN A ORIEN
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GRAF FRISTER ORT ATAN AACES OF W DOGS
84,A GIRAFFE THAT IS STANDING IN THE GRASS,COUPL OF FAT BOCES TADIN IN ON A STANA
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A O EX TATTREE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN, CMMESYLE CONSUCTION FTOKIN A ARAFPAA IT OCEOT  AND EPHON
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,THREECOCKEC STUCKEIN EQUIPMENT  O IN FRONT OF THEIR FEA
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,ACASTLE  TARPING ONNXT OSIDE O DETE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,A OLD CLASS TOP ITH CYCLES AKING TAINS AND SPACTED 
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,LECTRIC PA CLOCK TOWNTOP IFH A TOWOON SOPI INSECIAL PINSE
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,ANEXTANSE  GLASSIN A SHET OF CARASIPAL NEX TO 
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN IAK TO A WALK IT TISE OT
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,APICTURE OF STEET BEDES AWOTOF SIRTING OXTO
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIDECASE WITH ARBL STREET INAOER ON TOP
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,OCEAN ANTAIN BASSIAL TO A HATSTO AN COLIN ON E WATER ANO
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,OTETON OTOTOP  LINES OF A LAE TRPARKED IN E CITY DOR
97,A ROAD FILLED WITH CARS IN A DESERT,A TOWPING A ROMAD LOT DOWN TE STYNA
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,OFIC OTICIU AS A MAN COCKAT US HETE ONAT
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,ASTOP TUC AR O PARCIN O ON THE EXE ASIIT
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING ASIDA STOOL  THE TRAFFIC OKENS DOWN A
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,ATABLEAFTER A PICTIN PACE S OTH REMOTE
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A PERSONAL ONA TABLE MANY CONTAINERS ANAT ANMANY OPIC AKFASHEN
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE DO OI POPE WIA MARGE ACIN AKE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,ITE CILDERFUL COMFORT WIT DIFEABOLS PAR OF NOTE WINGEIR OALLS AND A PA DINEIN A AENIS ON A PT
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A APE AIN A FOOD ACKIN ON IT PILT
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,BLICKAN BA AIT AREEN O SOMEING ONA IN
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLAK BILAY ONGRYN AYS ITARKED ON THE OET OF A ODO
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,IT A TAE CLOCK AND A TALL TALE N P ON E BARFLO
109,A CAT SITS ON THE EDGE OF A TOILET,A A TRA AS CATRET SITS ON A SE
110,A CAT IS LAYING ON A TOILET SEAT,A TOPOESIAL HIHRESTROOM CO ITS AON IT
111,A CAT SITS ON TOP OF A TOILET BOWL,AS OLLIT IN LESTED ON AA O O
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,OSA A HEE SWEETS ON TOOP A
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,ATA OWOMAN HAS FLOWERED ESO AN PATIN TOVARIOUSES
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,AOOABEONAN SAFTOTOPSAICES
115,A CAT SITTING ON A TOILET IN A BATHROOM,AN BATI ON AN OFSIBAD BAE INA ROOM
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,BATHROOM AND A COUOR AONTE A CABIN
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,A ROASTED I OBJECT MIS OFTA LIGHTED ONTE DE
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,OPL O TOI IN ALON ANTED O ITIL
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,KITCHENISO O OOF VAR BATIN IN OLOR CIT
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,ISOA APPLYING PLACE AS OODISO AN 
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,AO ATE ITA SITS IN A CONTOF OWA AN NAND
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOLF BOUP A MAN IA HAT UNTUSTIFIEL
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,ANTAN VINAG OME PIE FROWD AN A TABLE NON FILING ANTOUNTER NASH IN C A
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,MOGI OF TIKEN OIN  OUTCOK AN A DIFEN IT CATE
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,ICE TARS AN ASTALE ANAR ILED IN AR ON A DARK
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,CHOLDAND HOL DOGS BAG ONREEN ONOF A SI AN
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL WOS NOL EICUTE ONWITH A SPIR OSSI
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,OXE COOS GIRL WITH A COANISMENT INSTURANT PLANIS ON A WALL ON  CHAR
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIR FLAT A URS AN TOO O ONITE MUSBAN SHUTIN HER DOG
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A CAT ISN OUN EHIND A ROM TABLE O IT ANIFE OTA ORGASIN BRIDE
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TEMAN WIT INK OF A AND PETRTAGO
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,A ARENTI BADINSO ETWEN O O OXEA PA ANA INISSTR
133,A SET OF TWINS WHO ARE TAKING A BATH,A PACE IN A TELLING A OOEN OP BEDON TIT OVERE 
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A IODO WITH LEGS ON THE GRAN TOT SITTING I BAD
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,EVER COS ARE SOI A ATIN OING A I BASAA  OTE
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,PAY F DARMACING A KITE IS OTN INSTOMACH A OIOT
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,ETENTELPANIN IN ABI CARLY SKYY
138,A MAN ON A SURF BOARD RIDES A WAVE,A AOUPE WALKING AE KITES AND A OID RIVING O IKE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER MILL JUMPS  CAST A WAVE FRISBE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A YONL KIS PARCINGIN ON  STOPOF NEXT TO THE WANS ON OOW
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A COUPF TECKI CUP SITS POING EACH OTHER MEAROR ON TOP OF OFA LOT
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,NOTTUCKD WAR GLASS AT A ELECTONI ONDON WINKIN OTO CESTL
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,BORSI AWN DESSTOFFE TIDOS NE CAO LIT IN DARGE OPENIT I
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,PICKE IZER OKING WITH LART LIGT POKS ON  SIDE FOR
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,OX IATING ONTE TEWORK DANNA TATER NEAR A MARKET BAT
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE AFOR CHAIR WITH COTAL ITEM PAHES AND BREAKFASAL
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,OTOGRANG ITH BAGS ON A CIIHOUSE SIFA WHITE 
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FLASTING TAPE SIN CAR HAF DON AOE CHAIRS
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A TOT PATASO BIA CHIN MALL ROM AOUS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A OAI AN IN ORS OF IN  OR
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A SECTION OF A BUILDING OFAY ARY GROUND ON  TAL WOL IT ARE
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,EXNAL ARIHISAN SIT O IPOTRABL ATITO TAVING IN  FRONT RO
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A FOTINO OEXOF TETA COCKNAX OF CANSE OEA O A
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,TOKE PHONE EXPIRE SAN  FOR OCUS GOVRAGE AS  ANOPHNE SWITH A FENPE
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,DOTORANDING ONAI ESTRY 
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,APINGMAN SESSIONOLS A TEA IT OA DRAWKET ON
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,ARPEREA NEXT TO ONE HUBRA PLAYING ISALKIN ON TOP
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SIN ITON PEOPLE ON A SET 
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,TO MAN TAKING A STECIONE IT ONAOR 
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,O OM AAT IN STEET  APERSHON ON TILDOTHER
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,TO ASTAN ANIML ITH MANY SUPPIES OVERODO TAR A OOINS
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DE BANFOR BUSST ARE SANDING TEXT ON A RENCH IS AO GREEN ES
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A COFFIDENTAL OTISY COVERS O DU TRET
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A CARK ITH H TRUCKS IG EX DISCUSSE INESTORS
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,AOMEN LOKNA FISTRAN JU ON DOWN THE RAD
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,ESWITH TOITING NOWALKINAIN O ANA
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A COLDY TYE IN AEX NIN DERLIZEA O ECORD
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,ATO POMAN A COSSED ON TRAFFI RITLAN NS
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BATOF TA SITTING NEXT TO TITE TBOSWITH A ON PA
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER OTENEXT TO TO ARKING CLOCKTOOS
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND, ZEGA AREA PETON IN PICTURE ON O OO I
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,OO ELEPHANT RONTER EDGEIT PAING IN A FIR
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A COUPL F ZEBRAS ANE COSING BICSAR TINEZO
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,YOUTILOF ANIMALS AN TAING A AT AN THE MIDDLE OF A ANATIAN WATR
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A GRATEGRONT OF A ZEBRA FARD IT  SMOLIN DAO
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,AAN MANICAN WATCHIN AVIN  OTOOF A YARD FIELD
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,PLAY OF OKING A T EN ON A OKAN HALE
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,TERES A FIENDOMALS ILECKE TOET SOLEOO O GRANE ON  ILON
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A BUSIIN FRONT OF AOT ONE ODER COUCH A PLAY IN ACISMENT O OT A NOCKEY
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A ATOFANT WITENT ALLON THE SOTGOUD
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,PHONE OF YOUNG KITES IN OTHE TAF MAN AAT
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,W IAN O AEN WITH A COFFE SO
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A PERSMAN HOLDING POICE HER PHONE IN FRONT OF HER PANS
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,N A  CLOWK TOW A SIZIN ATIN DONUT OES
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,OTIC ONTROTOR ISI AE OFA MASPUT UP OOI
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A FA BEDH WITH A BILT AN SEVERAL CATHROOM
187,A BATHROOM WITH BLUE AND WHITE WALLS,A SITEOF ORN TO ARDENT SOBES ON THE ROL
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN CAT BOGE SACE OF THREE RIGTS
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,THE WHITE BATHROOM STAPS IS SITTING UNDD AR DESES
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,SMALL CLOCK NEXT NON RILLS ARE TE OMCLUNES OF FORKAN CABITA
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,APECATION COPATS DISPLET T RIDENS ON PANTS OF EACH OTHER
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,ATASIC CLOCK IS ON AA
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,AN UNETECTAL N TRAFFIC PATIN AANA SYSTEM DUSTIC SHOWING FITIN COTICL TOPS
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,COTS ARKING AT TON AREACH RCLOK AN AA
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,A TOLK TANDING SEVERAL ARIAN TAMERCIAL DAYS ENTAED ON THE 
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A FO APRANT NEXT TO FORNOTHING IN DONIN TEXIFERENT ANS
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,TOS ARE AL PAINT EX TO TE FIDER ON THE SPOROF SNOW
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,DARK FESTININ  SPACEACE ONA O OF  R IT AN OTHERS TI
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,IPUS ON A PARKET IN A ROCK OLO A DIAGRENT SI
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER, SIT ON FOALE NEXTTO A ZEBRA AI
201,A GUY SLIDING TO A BASE IN BASEBALL,A A BATAT IT OPEN TOKEN OF A PALL
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,A BASEBALL TMO IN I E AR IN AA ACKET
