Index,Reference,Hypothesis
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COME OUT A CROSSY GARA PIN
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,G OF ERAN OELITAA O TO TURNG ACH A GLASSA
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A ARICH IS A LINE ORI SIR BATES NAT A NEFRAA
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,FOLATO AR  ON O TRA AGAINST INO ONAOT
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,TIT ANDSITSPOE OP SIDE AS EOASES ON I
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,IS OVERA POTOF A LARGE MOOF LAG ON A FINT OF CITY BA
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,AFOT CINGLINAN LANPRANTF COI ONA ICE TAL FIELD AX OTOS
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,THE AS OR ONOTHER TALL BES AND DO AR LAN  SET
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,OSYCLE A PUBL ROMEX ORNATES AN BAD ANIN ANUTE
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,AANA LAPTOP BAK AROUND IT
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A ASIN JALAT OS AN UMPIRE DIRECTLY INIS NOSI FON ESI
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,SPACH DOG IN AN   JECKL I O E
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHANE PAED AT TE C
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A COKTACK LOOKS LIKE AN AN AROOM T  A ANGREEN VANDIN FIRE PLATFOR PARK
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A COMPIT BED AND AOL LATER TAR ON TO
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AWOAN ONIN LONG WOMEN OF THE CITY ON THE GROUND TOI ONE NUMBER
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIN COW ILE A FOKES A TO BASERCIS
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,ITE GLASSROM SITTIN SIK ON OT OR  ININAN OL BOAG
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A VERY FOM PICKED OF HORSE IS ARE RACING TONET
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH, IA A BR IN AN AGA AN ONA FL AL TA I
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,HORSE BID A FISLAN A OTEN IN A CIN
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,ITIS ON A ROCCIN LAKE A WORDM ITOUT A RO STOR
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,AA AN AFESIN SAT WITH A FUSH TRASSYC BIRD
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LAROF WRITING ON A EFO DIFFEREN PITES
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,AOKEN TRUCK THAT IS ONTI ARAILA FOR A BY PERSN
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAI FORAEACH OTERARA TTANDING ALOTHER TRAIN A GRAT
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,STOPS ON A TRAIN AIN  STAT A AN A GRASS  FOL NEX TOA SAILRO
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,A FLANE WITH THE AIR OF UNI N A A
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A TEDDY BOAR NEXT TO FUPAXES WITH A FOR
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BERR TOIS ON TER SIDEWALK A AN EAGE
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,TEDDY BEAR SITTING ON A CARLYCAL ELOX IN SUNPLAYO
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BEACH COLICS T ITH TECON BALLS AN SA
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,ARE AONIN ANTE STREE HINDING THE VIEW OF A A
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SEN ITH PIMASIC AN INTIPANT AN OFA CEI ROOM
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEONE STIING BELOW THE SAL OF A AIRPO
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,A AT FUL TEE HANGING AN A DAK CA CEING ON THE DID STARFIELD
65,A SEAGULL STANDING ON THE SAND OF A BEACH,SITOREX TAPLAT SAONT IN FRONT OF A BENCH I
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,ONTINE OF BICYCLE OF ATLATE I AAIT
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,A ITE ANDRON O AN ASICING ANA FORKI SABN O A A FORSE PIP
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,USES AF DOUBLUTS ELECTROIC BECORAS AND ICING IN A
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A BLITE CONTER FORKERS LAG LYING DOWN A HOLDING RA
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,ATES OA PAIN TLASSES I SIT ONO
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,AN ASO WATERS AN ARAA WITEN ROAD WAYIEAT ASSOON
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A WODI BATE AND ATEN OTTO SARED ON DIFFAT OF CIRE
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A MAMAN SIDEBO TONOT  E LITI ONA SKI
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH, SMILING GUY ANSOS RACIN RITTEELS ARON THE APEN
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,IOE ONTHE SIDE OF DIS ARFRONT LING I DISTAL MOTORPITES OF SACE DUSTRIA A
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A STANIS MANY STITS BOXS O CAS ANE SLICE ON O CAKE
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A BICEAN MET A SAONN SOMESAON PAKESERTES ITH TOCU
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A SANAL DISE   TI MATE AIS MISEABE
79,A MAN ON SNOW SKIS WITH HIS DOG,A RACKY AL GIN US MAKES THEMSELF OTOGETHER
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A AN PERSON OON ISSITTI TOPE I SMALL OS ANOTE CARI
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A MICOCARGARATY OF AN AUTAN MARKED EUTIN A IS
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,ASIT  SITTING IT WHITE KITCHENOS A OF ILAG 
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A TER TA I  SOM OLVERASER EATING A GROUP OF FREES MUSYCLIS
84,A GIRAFFE THAT IS STANDING IN THE GRASS, VERY LOWE GIRAFFES NER ON TELERAL 
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL OVAN LARGE SHATE TO PESE ICH LIN A BOV TRUCKIT
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A PLAITUR OF A BATHROOM ITH UPPORTA O CHAIR AND ANY ALITE ROOM ARGUATIN IT MION I A
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER, INGREENT TANINA CITY AAW ITH ANFRENT ENTECEN ONVDAY
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE, DARKING PASSENGEE SHOT A LIT MINERTADI G
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN O ER DON A RETY BED LOOKINGATPEOPLE ARE SOI O E
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,I AN A FAK VAN FON TALE DRIVES TA AIAN IS SETTING A BUILDIN DON
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,AKUPI WALDING LADERS NEAR ACY IN E FLO ON INSIDE OF A ALONDO
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,PICTUN OF A MAN SITTING IN WATER WITH OOTECONBOARD ONI
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,ASANDWICH ON SITTING ON A ICO RI
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,OUTSIGD HETTING ON TOTIS GRAN TOOTER BON EIN OVERHO
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,ES AT E PESINEN HOUSE TO A ONO A CO 
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,O ELEANISIONA LIHT ON ACCESTON TO A RIHT
97,A ROAD FILLED WITH CARS IN A DESERT,A LARGE ROAD FAR YEN TO AATIC I I LIGT
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A O OSTREE IT TOASTE AR A FROP SHORS OA OE SA
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,A BU TITE COP RESTING AR JASTA SIDAR
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A MAN RIDING A SKATEBOARD RERCHING A GRASTIV RADS BEHIND ON OF A CORIN ELETAN
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,YON LUGGAGE OF A COLORFOT FOM ANITAR PLAYING NEXT COVES ON TE OCEA
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,THIS IS A OADTA IN MANI OATOS IT ON IT OTAAA
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,ISPOY LIKE AN ARTDOG  AN OAORANT ALONG LIVINI AT
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH, LOOKINGAA CHILD SO  WILE CANES ON LITE O ICYTORS
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,OTO OF RED CROSSE YAR US OFFICE AN OUTPOR ONOE TA
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,ATE TRUCK GASSENGER WAT A AT TE ONAA CARSAL
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A MICROWAE  THE SIDE OF AN ARAN OO
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,AN ELT TI IS ON A BEN CIO AR AN
109,A CAT SITS ON THE EDGE OF A TOILET,SIN FECTEN CO CAT DOT SITTING FOR A EADON
110,A CAT IS LAYING ON A TOILET SEAT,APPROAKING HERSELF  WHILE WOMAN ONTHE ICE FELD
111,A CAT SITS ON TOP OF A TOILET BOWL,A BICEMEI AT DRIVING UNTE OSAN SKY
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,AAN HALKING WITH A PERS II AIRFO COMPUTER
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A LAC OFFICE ON THE WALK OF A HAILPHONE AS A LARGE OTHERIS ARA
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM, XENT A HAVA OF MIC A I ROTEN  I OTE  AA
115,A CAT SITTING ON A TOILET IN A BATHROOM,A LITTLE ASTO HAS A SHIRT AND A BROSIT IX
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AEAOTOCYCLE IN OTES A DOCH TOA ON COUTER
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OSAN WALKING SIXIN A SRT OF BITE CONA STRO
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,LOOKING AM  DESEST POLOG MATICAN OLCAT AT
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,THE ONE A PA O OTESI IS COLKING OF A COFFEE AT BASEBALLT
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A CELANE IE ON PAS ON THE SIDE OF A YELLOW WAVE
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A TOMAGER N OTAI FROT AN CHET SITS IELECTRONIC CHART
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SONON O MAN AND CATTLE ON COSSHOF THE OTHER AN
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT, I  ON A TABLE OF A VAANA  WAUCHING A LIT AS A CLEARING A OLIN AT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A CAT OF WOMAN LOOKING AT A LAM ON OF IA IA WIT RETAE ANI I
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,ASOWER IN STILO PARFL MACTIV AT A SE
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH, FOSTE FLYING OVERNODS HOLDIN A LN JEE PLAER
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL LOOKS IN A FOLM IK AS WITH A SWATCESE
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A FOR DIFERT TIE TO ON A EISETE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A WOM R PLASS INGERN AN ONA PINGBO
130,THE YOUNG GIRL IS BRUSHING HER HAIR, FANEN AND A TETCORANS THE OCTIONA DRIVES AA FIEL
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,A CHRISTMAS BO WITH A SILFY RALI MAKES IFFRENT TOES LIT A BITAA
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,ACONTATE AND SLICE OF COLA IN ILET
133,A SET OF TWINS WHO ARE TAKING A BATH,RESTET ON SCREET E  ATO TASIN TLUE UBLIC TEDES ON A LIHE RON
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,O IHT NIGHT WOR REMARKING AS ORANAS AN OSECOL A
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,IFFERENT LYIO OFAIZE ERCH ORGNIZIC BRIGHT AT NIGHT NIGHT WHERE MARKIT INOO
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A HON ASA RAPLINS ON A ITE OINAFI SER AN GANAA
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,AONALFN SURFRODI IN CI WO OES INA
138,A MAN ON A SURF BOARD RIDES A WAVE,I TOO SKIER ON MOTRSY O IT A INEI
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A PUPE SURFER IN THE OCEAN ITH A WAS UNTER WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,OKING ON A BEACHOL TEACES
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE, BUSE SITER ATIDE O TRAIF EQUITMENT
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,SEN TALIN ON FASY BUSON IA LASIS OM FEGTABLE
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD, CODUAL STANDO  ROFOOF BANANAS 
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,AE  IE A LIFE ON BICYCE FOTAK
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A BUS STAS BEAR ON A FILL WATE REFLECTOS ON A BOPENALOVIZEN CIY
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,OX A DINNER TABLE I FOR CHAIRS  TO ITE AN SI
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,PLATE ON THE A OF TE ANC SITTING OF A WHITE OTEN ON
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A PARS AE ITA ANY AD  RED ONTES ON PITE
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,AN TAVEL OP OPA NES AF GANAS CRECIN AN AYC
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A ARTAKING CAR MATI AND OPEN ARK AE R BY SIN
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A CONSATION IT TOKIN BEATER AND FROCCOLI IS BICE
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,AN FLORSO PECO TAT SI COOKED INTON YELLOW AREFE ATE
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,TO TETTL O AO RAE  MOLE AONANOTHE BAE AA UMBRELLA AATE HITTING A OE NESK
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,AASAER TENE IMAGEOF A OS AN ZEBRA NEA ETENTES
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A BACK TECTI ON  FORS ESID OF E ROD A PAN AIN FOR RIDING ANS ONEN
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL, SELECTR INER WITH A SITEN ON IT AT A TAL BASSEROM
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER, SEVERAL EA A  ISEI AN AR OF
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A HOSE UAT IS CACKED OVER ANANSECTIONAL IN APLATA LIT
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A BAG EATING A SANDOFE BED IS A RAN OF A WHITE
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,A POS AT ALITTL CITES BESIDE THE SHIRTF A BALCY
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,A MAN SNANTELIO HINIS GLASS DOR SET ON ARA A ANFUTAL
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TRINGA SHIP ON SERO CORS
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,BEAN OR PEOPLE RESTING IN BITE IT A MUN NIFE
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,MANY AWOMEN OS OF PAUS A LAGE TA IN
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A COUPLE ON A BOACH NEAR TE SIDE  FO PATIT NABONEANE
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,O IT CHES LATERSID SISE ANE BARTING
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,AON AND MAN ELESERATE ITRALIZE TEIR SHIRT IN OI
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,OLE WIR PLAYES AN VENTROWA FON BAG  IX
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,E OSA LOOKS AT THE OTER SID ON A SIOE ROBEN
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BAEMALL PLATER  AV PACEOCIZEREA NEXT TO A ATC
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,AN UMBRELLA  BATHROOM IL VERY SMALL NASHAL SING PARSII
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,A ANTAOD I UNSICLING OPENBY THE SIDE OF A RID
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES, ADOOR TELY OCOSECTIST S WELL A LICING DRINKS
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,AOE GENATES AND FLOWERS OF TNCASI OF IBOK
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A EL BEBACES OF REDSTARAIN A BAA
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A A MOL TABLE REDIN ACTER A SOCCET
177,GIRLS FACE TO A SOCCER BALL DURING A GAME, FO ISN A NAK INTLENA BA IN SIVAL CASTLE
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,APARKEDAL PLANL SER O SOCER IT ARIA AGA JAN AR INTERTECTED
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A HUS A ANIMAL PARKE WAT NR TET O REET OF GLUE VAA IN AN UNTREC ONTACTMEN ON TRAFFIC PA
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A SOSAE PANS ONPAS AN OVEN ANES IN A BADGRAND
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,TE MEN LOOKI  SITS AN  TATES IN FI
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A MAN SITTING IN A ASSOE NN A SUNS
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,AN OTER NBODS ARE FALLEN IN FLOWER OPEN
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A ARGE O ISITIN ON ACROSS SOL ONE I TO AN AGISMENTR
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,A WHITE OTINANTAER A RIIN IN PEEL UNDER A FEN
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A LARGE OPAR A IT STOT S OL EE AING ON THE RACWAD
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BUBY JAIN HAN RIVER I ON THE A IN LA ETO
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,RAN COANTAL PARKIN BAIN AI STR
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW, PETT SKYLAK O HAS A COERS AND JET SITTING OR A RADWARD ON
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BOY ITH A BU ONN OF WAES ANENA 
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,EA ICE AS ON PITAS NEXT TO AN AGE ELEPHANT O ON  OJEC
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,A ACE CHIPET A ROLSED HORSE AND TAS ARE MAK A PIE  CIC
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF EPARIC A ATI ANY AINEES OF AATERS AN ASTREET ENGIN
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK, MOS BY IT ON ALECTRAFFIPATMEN FROM CROUSY DAY
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,A PERSON OE STANDING AN A A AN O ONA EBROY LIK FOLE A
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A LOT OF PAPR AR SITIN A OE AR FRAZING OTEAN OBJECT
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A STE AND FLOWERS OF FRUIT ON IT
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,AE ARO SOMONY STAND AROND SO AIE ICECANIA A
