Index,Reference,Hypothesis
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN FRONT OF A GROUP OF BOXES
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BLUE TEDDY BEAR SITTING NEXT TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SKA GOAT STANDS ON THE BEACH IN FRONT OF A LAVE
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A TO BUSH STANDING EAN A ROD WITH A SLANT
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEAHOLL SNAZING DON THE SAND ON THE PEACURE OF A WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE BIG BIRD IS STANDING IN THE BRECH BY THE 
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEABIRD STANDING ON THE SAND OF A BEACH
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A BUS FULL OF PARTIC CELIN GARAGED DOWN THE STREET
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,DOUBLE DECKER BUS WITH PEOPLE ON THE TOPOIL ON ROAD
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DENKER BUS WITH PEOPLE WAITING FORKIN TROP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOPS
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN KLEALING HIS MOUTH DOWNINTO A PLATE WITHAMMOSON IN A BLUE WATER BOTTLE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A MAN EATING A SANDWICH OFF OF A WHITE PLATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GUY PEEPING HIS FACE NEAR A BIG SANDWICH
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,WITHOUT USING HAND A MAN TRIES TO BITE A PARA SANDWICH
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HUSKEY STANDS BY A KIER TAN HILL
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PERSON ON SOME SKIS AND A DOG IN THE SNOW
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DOG NEXT TO HIM
79,A MAN ON SNOW SKIS WITH HIS DOG,A WOMAN ON SNOW SKIS IN HER DON
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON RIDING ON TOP OF A SNOW COVERED SLOPE NEAR A DOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE EAKING UPOSON TREES IN A TRE
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING UNDER A LEEF SOSED TREE
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,THE GIRAFFE IS PENA BORD WHILE EATING FROM THE BRANCHES OF A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TO EACH TIE LEAVS ON THE TREE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE PALAC OF LESTAN TER ECARRYING ELICITIV TOWER HAT HOLD BIG BAN
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BRIDGE NEXT TO A TALL BUILDING AND A BIG BIN TOWDER
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A TRAFFEN IS SHOWN ON THE WATER NEXT TO A BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A FRIDGE AND OTHER LARGE OLD LEGIBALTIZE STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,A BIG BIG CLOCK TOWER TOWERING OVER THA CITY OF LONDON
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,MAN RELAXING MIXTUR A SOVE SIGN ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALL NEXT TO THE WATER NEXT TO A BICH
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING ON THE SOW
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LAYING ON A LARGE GREEN FIELD WITH A CLODY OF YAT
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTO TAKEN FROM A CAR RITKING A SKATEBOARDER ON THE SIDE OF THE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH CARS IN THE DESER
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,VEHICLE INSIDE OF A CAR CARS AND BUILDING AN MAN ON THE SIDE OF THE ROAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD BOWARDS TO TRAFFIC ON A TWO LANE ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,GATHERING OF PEOPLE DISHINOUT FOOD SET ON A LONGTABLE WIT PROPECTION ABLE CLOTH
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR KICNIC
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT LAYING ON A TOILET SEAT WITH ITS TAG INFOND
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND BLAY CAT IS SITTING IN THE TOILET
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING ON THE EDGE F THE TOILET LOOKING TOWARDS THE OPEN BATHROOM DOOR
109,A CAT SITS ON THE EDGE OF A TOILET,A CAT SITS ON THE EDGE OF TA TOILET
110,A CAT IS LAYING ON A TOILET SEAT,THE CAT IS LAYING ON A TOILET SEAT
111,A CAT SITS ON TOP OF A TOILET BOWL,A CAT SITS ONTOP OF A TOILET CANERA
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A SMALL CAT SITS PORCHED IN THE BACK OF A TOILET
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NOS INK
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET ANA PIE OF SINK IN A BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING ON THE TOILET IN A BATHROOM
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN IMIGOLD SHOT OHOR SHUK KITCHEN IT WOODEN CABINET
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CACINE
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,THE WOOD CABINETS IN A LARGE PAN KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK TISHWASHER AND MATROLID OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF FRUIT SITS IN FRONT OF A FORCENT
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ARTWORK WITH A MAN WITH A HAT ON AND SOME FRUIT NAVL
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A PISINK OF A BOWL OF FRUIT SITTING IN FRONT OF A METHETTON
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,OSPERIOUS ATEL LIHT A FRUIT AND AN OLD HANDS
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GIY IS HOLDING ON TO A HAIR WASH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HOLDING A PINKBRUSH AS SHE SCRATCHES HER HAT
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL MUMBING HER HAIR WITH A SINK PHONE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL GRABS HER HANDIMALS ON TO ROUND HER OTICAKE
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE YOUNG GIRL IS BRUSHING HER HAIR
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO LABIES SITTING IN E TOTY IN A BATHROOM
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO NAKED BABIES ON CRAMING TOILET IN A BATHROOM
133,A SET OF TWINS WHO ARE TAKING A BATH,A KIDY TWINS IN A BACIRY BATHROOM
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TWO CHILDREN AVE TOSFITING ATING THE POILE NEXT TO EACH OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN IN A WET SKIT RIDING A WAVE ON A SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MALOW SURFER THAT IS RIDING IN THE WAVE
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES A WAVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN ON THE CREST OF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN THAT IS ON A SURFBOARD IN THE WALL
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS BY KEYBOAYS AND MAGABAR
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,SUFY BEAR WEARING GLASSY PIECE OF ELECTRONIC ORIOLI
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR HAS PINKS DRESSED IN GLASSES AN DESTING HAN ANTOP
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY PUTE TEDDY BEARD WITH GLASSES AND SOME ITEMS
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEAR ASONBOAR IN HIGHPOSE AND A MARKEPHONE
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME PLANTS ARE SEEN
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIREPLACE AND DIINE TABLE IN A DINING ROOM
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHAIRS AND FLAT STO WINDOWS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A ROOM WITH PLANTS AND LIDEN TABLE SIDE A WINDOW
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEAR BREAKING INTO A CAR
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A STITUE FA A BEAR ON A TARENT IS A ROMING ABOUT A
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,YET BEARS KEN RIP OPEN CARS AND HURTAINTHY OFFIPERS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A STATUE OF A LARGE BROWN BEAR CARRYING OFF A CAR DOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TE MAN JUMPING UP TO HIT A COCKER BALL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PLA GROUP OF TWO PEOPLE PLAYING SOCCER
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO OPPOMENTS ARE PLAYING DURING A SOCCER GAME
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,RECE DOUBLE DECKER BUS WITH THE COMPARTMENT IN THE SUN
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURNED INT A TRAVELING SOCA FURGINTE STAN
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A DOUBLE DECKER BUS SITTING ON A GRAEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER DUSK IS PARKED IN A LARGE FIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,AN OUDENTRED BUS IS TOPED IN A FOILDING
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESK ROOM WITH TWO COMPUTER SCREENS AND A PIECE OF PAPER BOTTLE ADT
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A BABLE HASDOG WITH A COMPUTER IN THE BACKGROUND
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A DOBEN HAD DASEBALL PACIN MEAT ON A DESK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BATHROO HAT IS SHOWN NEXT TO A COMPUTER COTERCYE
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOTTLED BED NEXT TO TWO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WILDLINESOME TREES IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,THREBRAS AND GAFF ARE ADING TOGETHER IN THE GRAN
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A GROUP OF ZEBRAS ARE IN THIS FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,SMALL PLAYS FOR SOCCER BALL DURING GAME A
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SOCCER GAME WHERE A DOW IN WHITE IS RIDDING AHEAD OF THE GIL IN BLUE
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON A FIELD
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CELL PHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING A HELLO TITTY PHONE IN HER HAND
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN FRONT OF HER FACE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN CHECKING HER CELL PHONE WITH AR PELLOW EATING CAKE
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,THE ASIAN GIRL IS HOLDING HER MISS PITTY PHONE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BLUE WALLS AND WHITE TILES
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM WINH A BLUE AND WHITE WOWL
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BATHROOM WITH BLUE WALLS AND THE LIGHT ONE
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,THE WHITE BATHROOM SINK ISSITTING UNDER A BATHROOM WID
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH AN OPEN UFE TIREDRAL
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A KITCHEN ARLANCES WITH TWO WOMEN WALKING UP TO THEM
