Index,Reference,Hypothesis
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,ANINSIDE OF THE CAR IN  COSE AT AN AAL ITIN IN THE DEST
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A MAN RIDING A SKATEBOARD TOWARDS THE TRAFFIC ON IS BEHIND I COS
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,CLOSE IGRO PEOPLE TRAP A ROUND A SANDWICH ON VAT
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,O TABLE IMPETTING CONTATOES OF FOOD ON IT AND MANY PEOPLE AROUND A
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPOOL UN STOP  OFF PICNIC TAE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,PANTOFTER SNO  BCYCLE OSSA HALL NEXT T SURFER I ON
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A CROW OF SURFBOARD READING T AT IN OUT OF CTER
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,PATTWAIL TOUCS INCLARA BAS AN A
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,BLACK AND GREY CAT IS SITTING ON A TOR LINE  OTE IDEW
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,WITH A STET AN AE ANGO ON  EOTWY
109,A CAT SITS ON THE EDGE OF A TOILET,A BLACK KIT SITS ON THE EDGE OF A BOT
110,A CAT IS LAYING ON A TOILET SEAT,AE LITE IN AS MANY STREETS 
111,A CAT SITS ON TOP OF A TOILET BOWL,IT CATCHE OF A BUNCH TOP  T EDIUM T
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,SNOKE SEVRAL SIT COACH ON DERTCA WAT PENTE OF PAPER TIN
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTNG IN A BACK OF DARK BOTS ASIZING IN A P BILDI
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,MALL PAT OIS ON TOP OFA WHITE TOLETI KIT IN THE BATHGROUND
115,A CAT SITTING ON A TOILET IN A BATHROOM,A PLAT SIING OF AFEN WHERE A PERSON 
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,A TOY SHOTS OF PRODE SIGNA ON A WAS CAT
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,THE KINIS SHOWN TICEBRAW TOGETER
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SIDEFO AVMAN WITH A PARN ON KITCER
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK DISHWASHER AND MICROWAVE OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FLABLE WITHG CAPETS  EX ON TE
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A LARGE OF  ROUP SITS IN ONT OF A BOTTOP
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,A MAN TIE HAP ON IN TE STREET IT COS
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,APLAN AND WIT ION SIT AN  A WITE 
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,COS AN TAAGE OF  OTERS ONSET
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,SCREENS AN STILL LI ATO AT 
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE BAY IS POVERED ON  TOE O A
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A PAPY GIRL INS WALLN IDEFFERENTUSPENCHED HER HAND
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,CONSATS ON A SPAGE PASSENTURET AN OTY STATION
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A PERSON INDE E PICE OA PA
130,THE YOUNG GIRL IS BRUSHING HER HAIR,E ISPRESSION FN E CAM I ATEDE
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TONMAKEOF CIT MARKET AS A TOWT A ASENBIL
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,E CONTECES OF COUNTRETION IT TOILETS IN IBACK PARK
133,A SET OF TWINS WHO ARE TAKING A BATH,A TAT OF TOY STIKEN TRACTIN ATE ON OO LIGHT
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A OCO A ATTER SAYS ON EON BACKWARD
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,OOSACONEIN A ANTERSYCNE MALEX TO ACH OTER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN RIDING A A  A SERTON WITH A BARTI
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A A CIRFE ATER RIDING ON WAY IN BACH
138,A MAN ON A SURF BOARD RIDES A WAVE,A CT AND A MAIN SURFBOARD INDSIT ONE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN WIT RESSINOR WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN PROS A FO 
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,TRUCK NEXT TO PIPES OF WITS AND A MICROWYVE JAR
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,A STUFFEDEAR WEAR GLASS IXNST E CTRONA ITH WATE O
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,COMPETTY GEAR PAPED ON ADRESS SKING AN C ANAN AN  BRE AE BOR
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,EPARING AMY T A PAT ON T
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A SOFA BEAR ARAN ICON AND A MARC
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS AND A FIREPLACE CITI
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING REMN WITH SOC PLANTS ARE SEEA F MARKET
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,AIR FOE IS CANI
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE  HAS PAIL OF WOODEN CHAIRS IN FRONT OF TI AS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A TROCK OF PANTS AND LOLL STRANTHIE SITING ON TESID
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE REFLECTING A BEAR BREAKING IT BA
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN TAND SO SPUTES PASSERES AT A BAR AT E PAK ONT
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A GOUP OFLOSE MOTO OF A ANDI A BAR DIVER SITO
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS, SQUIRES CAN PRIPPLE WITH CARS AND FIRTHAL INTIS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,STATUE OF A HARTA CARS ARIN ON T STREET PARKED ON PORGE
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,A BREGT BERTN JESS ARD TO A ATERCYDEWAL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A YCE OF TETO  ITSELF ON DIKER BANOT
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOVEN TOMERS TRYG TO GET A PESECSION OF LAE OTHE
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN PUDING A SOCKER BALL OTE KISAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TEL APARMETS ARE PLAYED DORING TE SUNCELOW N A DIRKET
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,C DOUBLE NESHER FLYESCREEN ON A RORLIZE STAN SOFA
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER  TRINGL INTOE TO ATHLENE CHECKING I SPAING O SE
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A ECERBUS SITTING ON A GREEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER BUS IS PARKED IN LARGE AREA
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,T SHAT TAT S OP PLIZES CLE PARKD IN  UILDING
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESK WITH OLD TWO COMPLASIRIS AND A CITO PEOPLE BOTEIN
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,COSE BECASE OF AO O TACKET ON A TRICTAN TEKE ON TAFFI 
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,TOP AND HEDERS PARTLLY HANING ON A GRASS TE
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,ESOF BENC TO ENCLOTE UPIES OF WHITE GLOSIC A
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL TIRE BOTTLES HEAD NEXT TO TWO COMPUTER MONITORS ON A ASCE
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A TER FILLED WITH VARIOUS WILDLIFE PATRIOS IN A BACKD
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TRECTORS ITH DIS AXET ART IN THE ATRASIN
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS ON A FIELD BICYCLE TRAINS
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,PEOPLE WITTLE ANINALS IN THE MIDDLED WITH TREES AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,THE ITE OF  INA JACKET AN  ABEL TA
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,O IPE GETTE RUNNING AFTER A SO TR
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,OR CLASSIC FONTR  A AND
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,  COHSOME SOCCER ON A GREEN SOCETES
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,IS WITH SEVERAL CH IT A CROW AND A PA CHITSTER ATIEINT
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,GROUP OF POPE  A PAINTED SIZER ON A ESTE MOUTI
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WITE SURFICE CASTING ON HA SOUTPARD ONPON
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,POSING TAN WIT  ICLE ON SITTING AROUND
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOEN POLTS ARE FOONG IN FRONT OF A 
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,HOLDIN SI E ATPAT ITERING ACEST OF PESTALS
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,A PATREY LINT S FOLLING THRO  A SPINARLD
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES, AA AA BITEF A LA
187,A BATHROOM WITH BLUE AND WHITE WALLS,MPTY GROP OF APOR 
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,PEFICLY VISE AND A RICE USPON TOR POL
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,OE WHITE BATHDOM SING SITTING UNDER A BASH OKWIN
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL PACIATTESOME ON E STREET
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PICTURE OF PASZES WITH TWO WOMEN TALKIN ONTO A LINTE RET
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,  OBBERS NEXT TO HUNCERS ON A INIE WALK I CEE
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLECEWITH A COUPO TORTET
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN TOEGHETTIC ON A TRICKES SITTING ON THE STOP
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,TANG AN AIRBAK IS WILEIING ON THE PAC OF A 
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BREAKEST AT ANALLEY FOR ERTS ON
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BLUE ESTREE WITH FAST ONEPADE OF SIM
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,BIRD WITH ITS RING SPANSOS NOT  ENLIELI TIN JUDGING A BO
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,A WIHT R WARKING PAKE AN ANOTEO AIN OV IN THE CIN
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER, OR SOLSTOT OR PLAKES  SITTING ON SOME BIRTHTATE 
201,A GUY SLIDING TO A BASE IN BASEBALL,A SIGE TIDING ON SPEETRAINS OLICE OS ON A BUS
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,A BASEBALL AMR SEEN THO THE SAVCT BAT ROAD
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,THE CHICKE IS ON A CROSSTREED WIE BUS
