Index,Reference,Hypothesis
14,SCHOOL BOYS SIT CROSS LEGGED IN FRONT OF A CHALKBOARD SIGN IN A VINTAGE BLACK AND WHITE PHOTO,A SMALL SIS NEAR AT ARGE ON OTHER SIDEI INTERS ORE DIR A
15,SCHOOL CLASS PHOTO FROM THE BOYS SCHOOL OF STANDARD SOUTH CAROLINA,BUS SA SOME OS GAS E
16,A MAN ON SKIS FLY THROUGH THE SKY,A ON SKIBOARING FLIDE THROUGH TIS CO OUTN  CAR
17,THE SKIER TAKES OFF DOWN THE STEEP HILL,S TAKES OFF DOWN THE STEELWY DOWN
18,A MAN IS SKIING IN MID JUMP ONTO A RAMP,MANY OLGEGERS ON TE LAN IN FRONT OF A TAN  ON AO
19,THE SKIER IS LEANING FORWARD WHILE JUMPING THROUGH THE AIR,THE SKIER IS LEANING VIEL OM TARE AAT O
20,A MAN FLYING THROUGH HE AIR WHILE RIDING,A MAN FLING THOUIN AN AIRWALK ON A RUN OOOR
21,A BASEBALL PLAYER IN A BATTING STANCE AT HOME PLATE WITH THE CATCHER IN POSITION TO CATCH A PITCH,A BASEBALL PLAYER CHETOGRAPHIC STANDS AT E PLATE WHERE TE CATCHER INPOSITION ITATTACH AANA
22,A MAN AT BAT WAITING FOR A PITCH WITH A CATCHER AND UMPIRE BEHIND HIM AND PLAYERS FROM THE OPPOSING TEAM IN THE DUGOUT,AE ANABA SITWA INO ON ALAOOO INA O S
23,A HITTER IS WAITING FOR THE PITCH TO BE THROWN,A HANNDS WAITING FON THE PEACH TO BE LOTE
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASEBALL PLAYER POCHERS BAK AND WITE SOMETHIN NEX
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,TRE OLDER URIN WITH AN RAN LOKIN AA IN A C O BA
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH, DIFFERENT PLAGITANAN CROSSING O AND OTHER SWACH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO FRIENDS ARE ATE IN GECA ANLOIN DOWN
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,TOE T AN O A WIN ILE OEP
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF MOBLES STANDING IN A PROD SOMEOONES
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,TRGE S TWO COLLEE ETOIS PLAN IN OTERSTL
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BRID WARKIN RIGHT NEXT TO A LINE OF TAR
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,BARI WALKING ON E TEMT A ARDA
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A BLUE SWALL ATE SIGN ON TH CANOX WITH A VE
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A BRICK LOTI STOP NEXT TO A AKO TAN O  GROUD
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A ORA RI TAKIN AN IO SHO
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,MANTES OF ARDON PLANE WITH AN ENVET INI
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,ARAL PITO PLANE FARNANOE
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,ASSAY DI AER TO A O ON RON
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOK IN A LO AND A BOAT OTIA
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK, BABY OG PLAY AUTO  AN ONBO
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,TRUCK SHARN LITO APPLE SITIN ON DO
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,ACLOCK E OF NIACAHOL A HANDRANT AND TO ATC
43,A RED APPLE WITH A CLOCK INSIDE OF IT,MN ATPE JOMPING SITIN  A WATE
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AR TESATEBOR IN PONK OF A BILN
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,PLASTIC APE IN O O AATTIA SORCE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,A LARGE STEET IOTE BICYCLE TOPOF A DOS BEHIND IT
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A B HORSE IS RACE TO PGETHER
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,OOSOPIRS IRECE ON O OAT
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH, HORSES BRACING EACH OTHER ONO MAKEESHON VEN
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,BLACK ANAGER A ARE OUT BESIN ON HORSES
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,THE RAIGT SIO ON E RED FIREHINDTA
52,A LARGE LONG TRAIN ON A STEEL TRACK,A MARTY MATER RIDIN I IS BI TORINTOD
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON A RAILOOM A BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,ATRAIN ON TOP OF AN ALOPANO SET OF A TRAINER ATAN RIA TAC
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING FOL RAINROD IN EMOTI N ONA BUILDING
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,A LOT OF PAYERS OIRA ON A CO HIGVIP
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,ATAINER PROPENTSD TO FOUR BOXES ON THE FIELD
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,ER LARGE CAAMIY FIGTER ON THE SMALWALK
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,TEDDY BEAR SITTING DOWNOROIN BAS O SHRAPER
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,ATFO NEX TO BE OO SITTIN NET TO SUPPLICES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,AN OLDY TSKATE AR HO AR ON ON H RAID
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,SENGERS IN THE BACK OF ERAT SON IN A
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,CEICTORS TANDBO SAN ITH AN AIRPORT
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,ON BEHIND AIN STANDS ON ASIDAT
65,A SEAGULL STANDING ON THE SAND OF A BEACH,SEABULLS STANDING NESAN ON ON RANGE
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET, TRUCK OR TOPIN TA IT U D AN MIARA
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,OF TA RAIING AMONGORWAY IN  MARTER
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A RASWAY ON THE DOUN
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DUMPLED UPPER LA SDIVING DOWN A SMOTE
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,A YELOW AN BLAS ITIS STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT, MAN LAYING N OPO I STEL IT ANON ON ON
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,ABANTAKIN PORTOB SE T DOT O IS HANGING
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A MA SANDWICH OFF OF THE WAY ITA PO
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,Y STYLING GUY STII SPACE RO TE XANTIS
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,IE ATIN INAN APPOPEN A TAEX TOPAT ONATER SIMMAGERS
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,AOOCIAL IS IN I OER STAI
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,ITMAN FISBE COE OFF ON E SURF
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS PU OFF NEXT COMPUTER
79,A MAN ON SNOW SKIS WITH HIS DOG,O MAN SENEDER INTO RONBAR
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON HOLDS WALSON TOP OF A SNOW COVERED SITT NEAR A YOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,JFN PARKIN TEEON THE CONTER
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A TIGRAFFE ITIN ON A ARG IN OI O
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,THE VARIETY CITY OASITN ON RDLN UMBRELLA RANGES ABOVE THETEAT
84,A GIRAFFE THAT IS STANDING IN THE GRASS,AGIRAFFE THAT IS STANDING ONIN
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL AND RAFSH STRIKED STITOCE BEHIND A ETO TRA
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,O TOWER NEAR BUS INY TREEN IEER CLOUIN O  WAY
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A RA UP NEXT TO AN OLY ADAM ARAN TOWER
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CASSA IS SHOWN ABON ED NEXT TO A LARGE TRAVELIR
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STADS NEARLY AREEN AND UNDER ALARGE LARGE  CITY IA
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,A A CLOCK TOWER IN ON OFE STREET N TRACK
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,TO PAIROBICES AR INERA O AR A ONRONDA
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON LOCK NEXT TO WATER NEXT TO HIM
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT SITTING BA SCREEN IN SUNNY EE
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN RINA POS DESTRIVE TO CATCH OUTOF  I
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A SI NEXHE TO A OTTO OF WARTERON
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,PICTUREOA AFFER AN A CARLON  THE ROAD A CEX TO E CITEN DRIVE
97,A ROAD FILLED WITH CARS IN A DESERT,FIV OU PONES AR COSS A
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A RIN OFA I TAT MITERIAL ON OPEN ANTON ONOWAY
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,AN ANIMAL EAVING OVER WI ARIZON OPANA IN A HILLIIN IN TERMOT
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,AMAN RIDING A SKATEBOARD TOWARDS THE TRAFFIC ON ITS BEHIND INPO
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,E AIR UNDER HUMPIN LAD N TO
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LON TABLE WITHMANY WITHTABLES INFOOD ON IT AN ANY PIO ROWAM
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE OEONTOPON COCK AT MICTABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,O AWALTER ANE IN OT OF A LARGE WALL AI AI O I
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLES EATING THROUGH AT A OUTDOOR ANING
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE, OF  HALFWIPE ONON AAWA WITH A CROW AR
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND GRAY HAT IS SITTING ON TOP ID ROLL
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,AN SITTING ON ON TOW TOURATEAIN E WAE IRELLA
109,A CAT SITS ON THE EDGE OF A TOILET,A BAKAIR PATS ON ELOVONTHE ROAD
110,A CAT IS LAYING ON A TOILET SEAT,A RAAR OF PEOPLE AN AAA STREETSIG
111,A CAT SITS ON TOP OF A TOILET BOWL,DOWNLIN DOWNRAK WIT AN TORAN
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A AGE TRAS O HIG RAYWAY BONTIN OOEN
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,BAT SITTIN BELIND OF TARPONINO ONIN  ESON
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,DAW AT ELDING ON TOPC LEXT TOA LID CONUDER PAPSIRA CATRANA
115,A CAT SITTING ON A TOILET IN A BATHROOM,A TRACK SIN ONI HANE TO AO
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS, TO SHOT OF POA IN E TERMAN IE TOW
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,KITCHEN IS SHOWN  LIGHT ON THE DESK
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,OLD IRLAN IT ON LARGE WHEEL KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A PITCHIN SANIOT A DISHWASHERAE AND ODA OWAL
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCEN PA TY HAMBER NEAR A OL
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,AT OF OLER WOMAN SITS AROUN ON A ORDA TO
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SERPORON MAN THAT HAV ON ESIN
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,ADINONOSARLINE AN TO THE RIGHTWAY
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,APO ON TRIG N A BACKO N
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,ASPAS ATIN IN A MASOM OF IN ON A WAR
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A OT PORVY BOT IS GOTIN DON A TEMA WA
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BAMBIN GIRL EAS HOLDING ANER AREA WITH SHE SKITCHIS MOUN
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,TEAR O ON RIDE ON  FON AYA A AR A IN A
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,AR ASIAN AOV A  AN
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A FATHER IS RACHING OR CAMERIT REDON
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,T MEBS SITTING ATTER CON O ON A ANE BO
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,AI ANAI O INTRATON IT OE I IN IN THE BACKGROUND
133,A SET OF TWINS WHO ARE TAKING A BATH,RESERVE TOURIER TRAVING BACKGOND ONER ON TOP OF IT
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,MOTORCYCLEE STANDING IN ROT O S
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,AOIE ITER ARE LARGELY AD NEXT TO AN OTER OTER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A YOUNG MAN WALKS A RIDE ON A I SURTIN BOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,NERY S PARLED BY TO ON
138,A MAN ON A SURF BOARD RIDES A WAVE,MAN ON A LIG SUNBOADER ORIVIN ON HOR
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SEPTER IN THE OCEAN WITH REDTION WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN TRIVES APEAR TO ENTE
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,ECTROS OR SITS ANE O BAN AN ON A BOL
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,ASTOP MAN WEARING GLASS ITIN ITONIC ANE NEAR A L
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,BALER AND A YELLOW ARPAS DRESSED IN AAS ASENTRES ANAN  AN E BACKGROUND
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,  R OR ENTOR OPIS
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,SSIN ONOR ON O A HANRANWAY
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED LAGHTS AND FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM ITH SOME PLANTS OR SELL
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,ARNI APE AN A YELOW 
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WODEN TABLE HOER OM GREEN CHAIRS IN FRONT TOS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A DAL PLAN ON LO O ASIDE A SO
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE REFLECTING A BEAR TERATING ENT ONE CAR
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MANAO TI PRUSSIN IN RAERNI A
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS, OLG OI OTOPANAN WALI E STYAN I I BY A ONEO
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,BAPIRE S CARE IT BOE CARS AR ARKIN ON A FENCE IN ROIL
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,STOO IR IARANII A TO PLANE ON E WALL
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TWO AIRPLANES ININ T MOTORCYCLE
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PATEO DIN SDE ON A RID
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOME OMERS TRAFE TO LAN SITION AGON AN ARA
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HOLDING A SOCCER WALF IN E DISTAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TO BUNES PLANED ON THE SIDE OF OWDERROAD
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,POIS SITTING ON AN AI BA STREET ON E WIT POSI
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUDS TRIN INTO TRAFFLIN POTIN ISBERD ONESIL
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,ERHAL ALECTORMOUSE SANDING ON A GREN FIELDIN
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,E EVIDENTYR BUS IS PARKED IN A LARGE AREA
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,TU OF ACASENS ON PARKED 
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,REO UNDIN ARTOPEN EINS ON SSYPEOE WATER
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A THREE CLUS WITH A FIELDOF AS HIGOG O AN ON
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,TAL MAN BASEBALK COWNER IN FRONT OF A STREET
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,OVERPOER SIT NEXT TO TWO OTER SIPYDS
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER ABOVE PEN NEXT TO TWO UE MOBITORS OF A MASCA
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND, LOOKS AT VARIOUS LONG WIL  TREES IN A BAPO
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,OTOLS INTERPLAXIN OTI ARAN INI A
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,OF O ZEBRAS IN A WHIEL OBSEC TRAINS
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,T AVINUS AFA ON TE SHROW LINE IS SHOW IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,DECTOIV MENERS ARE AN ON PAN
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A A ONER ENGINE RUNNING AFTER A SOFTPONE
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,RESSAGE TA CLOUDY FLOWER OVER AN
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,A MAZITOS IN SOMER ON THE RADIN SOCAGIES OF  A
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,AMTICE AR  PAN ONE GROUD ON TOP OF THE DOOTEAR A  IN I
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A BE U LA IT OTE SID BILDING ESTO
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,ANIC WHITE SHILVEN ASIN ON TRI
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,SA ITPEOLE O TE CITY
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A GRE PONTS ARE FOUND IN RONVE GAS
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,OR IIEPONIA  OTIN O E OATN
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,IWALK ON ASUCCATING WATN FOR TRANI AO
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BUS ANE POVES ALONG OT A O TRA ON A
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BOWNAN LIVER ON THE FOREST
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,TINS PARTICLE RISE IN BRIGT SPOG
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,WHITE D WOXIN WOR SITTING UNDER A RAT OPEN
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BALL IN ONTF OF PURCUS SURROUNE RESERT
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PICTURE OF ASVER TWO WIDEWAL PANTY OROD
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES, SOXTER OE IIN I WAK A ODN RAL
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE IN A MONAIABLAA
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO MENTALK GET A ME TRAIN CONTAIN S
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,POT CALL SPEEDIN ARAGO AI
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED, APRINE IS LOOKING ATE OP TE DIRT TO
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,PEOP ITPONE AN OI
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,CAR WITH ITS BING SPAN SIV ON FON N BIRTO
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,RAN AN CA IN ELLR BACKRAN AR IN THE CITY
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,ONS WITH OL BLASAS SITTING ON SOMEBORT BAKRN
201,A GUY SLIDING TO A BASE IN BASEBALL,A GUARY TATING ON GREEN TRAIS IN WIT ROON
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,BASEBALL MATIVE SEEN THROUGH THE SAFETY AN DIKINR IN THE BACKGROUND
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,DITION IS CON PROSSING  INON BACKGROUND
204,A GROUP OF MEN DURING A BASEBALL GAME WITH WALL IN THE BACKGROUND,TE ALROW LAND IT FASEBE ANCLOCK IT  CARN
205,PITCHER IN A BASEBALL GAME TRIES TO OUT A PLAYER ATTEMPTING TO STEAL BASE,F A DIRTY POLE MAKNG BOT TI POWER OVERHAND NI I ONI MOTERSID
206,AN EMPTY STREET AND STEEPLE WITH A CLOCK ON IT,FIAMI STREET AND STICMA LOKING ON ALECTRI
207,A TALL CLOCK TOWER WITH TREES ALL AROUND,AOMICE PAR AR OT ELINE WAY NEX TOE NEX TO IT
208,A LARGE CLOCK TOWER NEXT TO A SMALL WHITE CHURCH,A HOT N  O O TA
209,TILTED SHOT OF A CLOCK TOWER ATTACHED TO A BUILDING,ADIRTE SHOTOF COCK IN TO CATIN ON ALON
210,A CLOCK TOWER STANDS ON THE SIDE OF A BUILDING,CLOCK TOWER STANDS ALON THE SIDEWALK ORDR
211,A BANK SIGN THAT ALSO HAS A CLOCK ATTACHED TO IT,A TRAIN SET LOOKS TIA A PARKER ATTACHED TO LOTN
