Index,Reference,Hypothesis
14,SCHOOL BOYS SIT CROSS LEGGED IN FRONT OF A CHALKBOARD SIGN IN A VINTAGE BLACK AND WHITE PHOTO,SKEBOS WIT FESWATIN IN FRONT F OF TRAFFIC SIGN AND BRINTAGE WRASTY ONPITER
15,SCHOOL CLASS PHOTO FROM THE BOYS SCHOOL OF STANDARD SOUTH CAROLINA,STOBAS O TI TI SITO
16,A MAN ON SKIS FLY THROUGH THE SKY,A MAN ON SKIS FLY THROUGH THE DOWN
17,THE SKIER TAKES OFF DOWN THE STEEP HILL,THE SKIER TAKES OFF DOWN THE STREET FILL
18,A MAN IS SKIING IN MID JUMP ONTO A RAMP,AROUND A STREET WITH RUSH
19,THE SKIER IS LEANING FORWARD WHILE JUMPING THROUGH THE AIR,E STEER IS LEANING OVER WHILE JUMPING
20,A MAN FLYING THROUGH HE AIR WHILE RIDING,A MAN FLYING THROUGH THE AIR WHILE RIDING
21,A BASEBALL PLAYER IN A BATTING STANCE AT HOME PLATE WITH THE CATCHER IN POSITION TO CATCH A PITCH,A BASEBALL PLAYER IN A BATTING STEER SET HOME PLATE WITH THE CATCHER EXPOSITIOND ATTACH A HIMT
22,A MAN AT BAT WAITING FOR A PITCH WITH A CATCHER AND UMPIRE BEHIND HIM AND PLAYERS FROM THE OPPOSING TEAM IN THE DUGOUT,A MAN ON GRASS THAT A BIRD WIT WITH A TECTORN OMPIRE OPAR OE A POSA A ORO
23,A HITTER IS WAITING FOR THE PITCH TO BE THROWN,MACEDEN WAITING FOR E PICH TO BE FLUN
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASEBALL PLAYER HOLDS HIS BAT ANWAITS FOR THE PITCH
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BASEBALL PLAYER HOLDING A BATTO  BE
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE THE OTHERS WATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO FRIENDS ARE PLAYING WITH EACH OTHER ON THE WII
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,TWO PETZUNA ARE PLAYING VIDEO GAMES WHILE OTHERS GLIC
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOMEMO
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,T POLE PEN TROLS PLAYING WII WHILE OTHERS LOOK ON
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,PAPER ISWALKING RIGHT THROUGH A DINING
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BIRD WALKING THROUGH A CAFTIII
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A BOSE WROCKING INSIDE OF A CAFETERIA AREA
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A BIRD WALKING O TILE FLOOR AN CAFETERIA
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE FIER BUFFEN BY A TABE
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,TE CLUSE OF A STOR PLAY IN A VET A
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD DOG LAYING ON A BED WITH A BOOK
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,ITATED OFFICE WIRT SIT AN STREET CORN
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BOX AND A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BABY DOLG LAYING ON TOP OF A BED UNDER A BOVE
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE AN APPLE SITTING ON IT
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE A PENGIN AND A POWER PLANT
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A RED APPTRAFFINGSIDE
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AN ALAN TOCK THIT IS SAFE LIKE AN AIRPOT
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC CAP IT COK TO THE SURFACE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,PURSIS I STUFFINSI TO FROMPTE DOTESID
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,THE PEOPLE ON HORSES RACING TOGETHER
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,THREE PEOPLE WA CYCLIS ON A BEASH
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RACEN TO EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND WHITE PHOTO OF A BACKANS WIDING 
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A TACKI IS HANGIGN DOWN THE TRAIN ONCERT
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE BUM DRAKIN TRACK
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON A RAILROAD BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TOP OF AN OP PASKEER SET OF TRAIN TRACK FIELD ON TE
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG GRAZ TRACKS WITH SOME ITPECT
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,A TEDDY BEAR IS SITTING IN FRONT OF A TILE TOT
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR, TEDDY BEAR NEXT TO FOUBOX SHOWN
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BEAR SITTINGIN AGRAN  O  CLOCK
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR IS SITTING IN FRONT OF A GROUPOF GLASSES
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SPEADULT STANDS ON THE TREECH IN FRONT OF A RI
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SEAGULL ONTE FIN O SANT
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SE ANING ON THE SAND NEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE BIG BIRL STANDNG IN E FIBIDE
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEABULL STANDING ON THE SAND
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A BUNFL OF HATITETSID OUT
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,OVEAF DESKER BUS SIITTIN ON THE PLATFOR OF RAGE
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DECKER BUS I TAPE BESIND A COVER SOP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN LEADING BOP DOWN FOR PLATE TAMDN ONT OF A SUA
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING UP OUT OF A SAN STROUT LASING HIS TANT
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,MAN EATING A SANDICH OFF OF A WHITE PLATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GUY SPEAKIS HIS FACE NEAR A EXAMINE
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,WITHOUT USING PANS MON FRIES ON BIKE AR A SENT
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HUSTY STANDS BY OF A STER TAND
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PNT SPACE IN A DARK INTE SNOT
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS IN THE DARK NEX
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAN IS NEXT TO I I
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON ON TOP OF A SNOW COVERED SLOPE NEAR A DOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE IT CON UPTO  RETBOR
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING EXT A TEET TILLE
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,THE GIRAFFE EXTENDS UPWARD LONGING FROM THE BRANCHES OF A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS TENDING TO THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TO EACH EYE LEADS ON THE TRAE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE PALACE REFLECTOTER TI CARRYING UNIITOUS TLOWER AN A BAT
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BRIDGE SIT TO OPEOUT
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A TREE AND OTHER LEOLD MEDIBO TYPE STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,IPIO THATWIT TERIAL CITYPUS
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,TAN ELACTON NETO PERS SIGN ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A ROCK IT WATER
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT OFF SITTING BY THE SHORELINE SUNINI
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LAYID ON AN USCRET FIELD WITH BA LIGT
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN IT A SITTING STINK NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTE TAKEN FROM HE POGLEIN I SKATEBOARDER  THROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH CARS INEGAINSTIT
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,MAN WALKING DOWN THE STREET NO BI ROAD FILLED WITH CARS
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,VIHICLEM INSIDE OF A CAR ON CARS ANHENDED BAN OUTBSIDE  THE RID
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TOWARDS THE TRAFFIC ON A TWO LANED ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,PS PEOPLE GATHERED AROUND A TABLE FULL LOF SI
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE CLINED UP WON A LOL PICNIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,RPEOPLE MOU SIT ON A WALLLE OL
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT OWORKING
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,IS CAFLAYS ON A PLAY OF SID
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND GREY CAT IS SITTING ON A TOILET
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING TAC OF THE TORET LOOKING TO OF THE OPEN BACK ONFIR
109,A CAT SITS ON THE EDGE OF A TOILET,A ET SITS ON THE EDGE OF A TRAYE
110,A CAT IS LAYING ON A TOILET SEAT,BESIDE A BLAME IN ASADOF STAT
111,A CAT SITS ON TOP OF A TOILET BOWL,A DESK IS ON TOP OF A STATER
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,SMALLCAK IS PERCHED ON THE BACK OF A BURER
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BACK OF A CARFOL WITH SMOKE
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET CANPING ITS SEAT IN A BACKGROUND
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING ON A PAT MOUSE
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ANGLE TUCK ON SUC LOODING DON
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SHOWN WITH LIGHT CRONCAT
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SEC BRO CAT IN A LARGE ON KITGEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK FISHMASION AND MICOWAVE OVIN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILLED WITH SITTING EN OCAUTER
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,BUNCH OF FROUP SITS INFRONT OF PORTRAIT
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ARTWORK WITH A MAN WITH A HAT ON AND SOME COMFTABLE
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN SMILING BEHIND A TABLE
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING, OF A FOR OF S SITT INFRONT OF AN POTER
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THIS IS A STILLIFE FRUIT AN ANOGIN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GIRL IS HOLDING ONTO A POTA BRENCH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HOLDING A PINKBRUS SCRATCHES HER HEAD
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUN GIRL POING FOR SAIL IN SOME
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,AGIR LAUSING ANIMALS ON TORAN HAIRRO
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE YOUNG GIRL IS BRUSHING HER HAIR
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO LADIES SITTING ON THEIR POTES IN THE BACK
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO NATED BABIES ON TRAINING TOILETS IN A BATFORM
133,A SET OF TWINS WHO ARE TAKING A BATH,A SET OF TWINS WITH A FASI PAT
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,SEVERAL LITTLE GIRLS SITTING NEXT TO EACH OTHER IN THE BACKGROUN
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TIE DONOT PRACTICING DISING EFO EACH OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN ACCEPTO RIDING WAVE ON A SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,BEMALE SURFER THAT IS RIDN THE AVE
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES A
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN ON THE CREST OF WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN THAT IS ON A SKATEBOARD IN THE WATER
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,TEDDY BEAR SITS BY TWO BOARDS AND MICROPHAVE
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STUFFED BEAR WEARING GLASSES IT ELECTRONIC HARYON
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR ETATS DRESSED IN GLASSES PICAINE
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY CUTE TETY FIALD IT BLACK AN TRE FORHI
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A SELF BEAR KEYBOARD HIGHBOVE AND A MICEOV
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOOM WITH SOME PLANTS ARE SEATED
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIREPLACE A FONT REACING IN A RUNWAY
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A GROUP OF PTANTS ENMITERTAC INSIDE OF A BOS
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEAR BREAKING INTO A
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES WITH THE PICTURE OF A BATER AND A CLACK
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,TE FITIAFLECTOR OF A BAR ON BEHIND IN ITA RANIN E ARGO
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,YES BEARS CAN RIP OVEN CARS AND BERT THE OCCUPANTS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A STATUE OF A LARGE BRACN BEAR SARRING OFF A CURB TOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,CC SINDING NEXT TO BEDA TOPE LOH
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A CLOSEUP OF OF PEOPLE PLAYING SOP
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERS TRY TO GEIN POSSESSION OF THE BALL
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO OPPONENTS ARE PLAYING DURING A SOCCER DAY
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,SN DOUBLE DECKER BUS WITH A PROFUNTON KESIN
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURNED INTO TRAVELING SHOWCASE FOR UTIS
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A DOUBLE DECKER BUX SIT ING ONSOME FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,SEVERAL DECKER DUSKES PARKED IN A LARGE FIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A COATY OF PRESH PARKED
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESKFILLED WITH TRUE COMPUTER SCREENS AND A SIESE OF POPER BOBBE
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A GRAVEL HYDOG WITH A COMPUTERIN BACKGROUND
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,LOBBE HIDE BASEBALL S MOVING ON A DUSK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOBO POTE SHOW NEXT TO COMPUTER STREET
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOBBLED HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WALKLITE AND TREES IN THE BACKGRU
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TE LEBEIN TUCK I IT
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS IN A FIELD WITH TREE AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,THE GROUP OF ZEBRAS ARE IN THE FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN ROUNING AFTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,OCASE WITH JUST WATERS
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOFIA IS PLAYING SOCCER ON A GREEN SOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SACAGATN A GIL IN WHITE IT RIBEN X  AND
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF LOMEN PLAYNG FAMER TROCKER ON 
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CELL PHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A MAN IS HOLDERED A YELLOW TITI TRUS
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN FRONT OF HER FENCE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN TECKING HER CELL PHONE WITH A NARROW KITTY CAKE
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,THE ASIAN GIRL IS HOLDING ER MIS CITY SIN
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BEE WAGS AND WID TIPES
187,A BATHROOM WITH BLUE AND WHITE WALLS,E BATHROOM IS CLEAN AND WHITE BUS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BOXES WITH TWO WALLS ON THE LIGHTO
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE FASHIOM SINK SITTING UNDER A BACKOPING
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM AND OPEN SUNS
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,SIT INTION SELON ETWEE TWO WOMEN LOKING UPTO THE
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TWO TRAIERS SET UP UNBRELLAS NEXT TO A BUNCH OF SIGNS WHONE A CAD WATCH
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HANGING OUT WITH LON FRIS ITH COLORFUL COT
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN TALK AT A BEACH RANTIN TA
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE STANDING NEAR A JAR IN FRONT OF AN BENC
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD IS SITTING ON A FLALL OF BIRD
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BLUE BIRD SITTIS ON TOP OF A BODER
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,A BIRD WITH ITS GRING STAND SITTING ON A BOAR WITH FEET IN IT
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,A BLICT AND WHITE POTO OF GRASSY 
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,A BURD ITH OUTDOOR POOTWAY IS SITTING ON TOPER FIEDED
201,A GUY SLIDING TO A BASE IN BASEBALL,A GUY FLIDING TOUGH A RAKE CICY STORE
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,A BASEBALL GAMER SEN TO TE SAT AGN BEHIND THE BACKGROUND
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,PROFESSIONAL BASEBALL GLAME IS IN THE A
