Index,Reference,Hypothesis
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SET CACH OINN A SETN NEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,A BAGE BALLROITH CAN AND A GICEN BAR
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SINGLE BATHROOM ON THE FANC TE RO
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,THE BUNK OF A TAFFEC PAR  TON ON 
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,POTE BAPE BUS WITH PEINKLES ON THE TOP OF WAL ONROL
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE VENTE BICYCYLE PAPE WEARING A PUPE SON
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS RIVING DOWN TA STINTE C
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,T GOUBLE EATS A BUK WIT PEPE STANDING ON POP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A HAN ROOM WITH MOV DES N A PABES ON APART WIT BLE WATER DOTE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BOTTO OF EXDOG USING HIS HAND
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,AA EAING A THIN WITH THE OFFOF A RET PATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A TIME OF GUYS AN TO FRACE WEN I TAN
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A I ESY HANDS A MOMAN TRIES THE BITE IN HIS PEAT
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HUSKEY S THROWING BIS OF FIELD ON A A FLD
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PERSON ON COMPUTERS AND A DOG ON A SIT
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A WAN ON SWING TIT A DOG NENI TE BAC
79,A MAN ON SNOW SKIS WITH HIS DOG,A MIN ON TANT IN I TI TEN BALL
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON LA ON TOP OF A SNOW COVERED LOPE NEAR A BOX
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE INTO E PAT IT ON A BOLEN POLD
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A FBALL STANDES ON BOT OF BRE T TROS IN A PIS
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GLASS IT IN IT  ORD WOLK LEANING ON THE FRANCHES OF A TOILET
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TI ITS I OLA ENDERFAT
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A POWER A BUONPA ITURING TOVITE FOLLOW A POVES HIS BACKT
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A GREEN SIK  A SALL ROOM WIT IT TI  AND A TOWER
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CROSSINGE IS SHOWN ON THE WATER NEXT TO E BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS BENOW A TREE AND OTHER LARGE LDLIOPLETYPE STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,I BASEBALL TOWER HOING A COMPETER POINT
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,ANTERETS ON HORSE DR GROUPED ON AN UMBRELLA
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALL II WIRE NASIN
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT OP SANDING BY HICLE IN THE SIDE OF HI BO
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN OF RAVE O NEXT TO A TELER WITH AN OF WITE
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,AN OSE PEOPLE SITTING SKATES NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A ERTO PAT OF METIN HODE IN ON AT POR FORO
97,A ROAD FILLED WITH CARS IN A DESERT,A RO THRILLED WITH FARS ON THE GATHER L
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,AMAN DOCK AN TAILEN SEAT NEXT TO A LAG AND SILVER FORLET
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,E EIN HED OF A CAR OF CARS AND AGA ON E DIRT
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING HIS KEBOARD TARDS O TALKIN ON A FEWIN ROA READY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A COOKD ISE COUTERED AROUND A TABLE WITTH A BUS POON
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TAGE WITH MANY PISTAT UP WOT FOOD ON IT AND MANY PEOPLE ARRIVEIT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,A BOW IT ON A BRACKET WALL NA LAL PICNIC TITC
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,A CATHEROM WITH TWOPLE I MONAN OD ON A WALL AND HOLDING A TRECTOR  WAVE AN WAL
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PIEC OF ODEM FOOD AT AN OUTDOOR TABLE
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT TOYING ON A TOILET N WIT TALL IN BLACKET
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A MESAN GREY CARRAGE SITTING ON A CURDB
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING IN TA BERD PIZA IT BIKIN TO TE OPENE DICE AND DOWL
109,A CAT SITS ON THE EDGE OF A TOILET,A CAT SITS ON THE WAY OF A TRAIN
110,A CAT IS LAYING ON A TOILET SEAT,THE TUS IS LOING ON THE SOLVER STREET
111,A CAT SITS ON TOP OF A TOILET BOWL,A CASTIC ON BUS OF A TOILET SINKE
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,SMALK CAT WITH  WISK ON THE BACK OF HIS AIRWIT
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A PLATE SITTING ON THE BACK OF A SOFA WITH MAL POT
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SLITS ON PAT OF A WHITE TOILET AND A PIECE OF BEAT IN A BACKGROUND
115,A CAT SITTING ON A TOILET IN A BATHROOM,A JET SWIMMERG ON A BOARF IN THE WATE
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ONYCOS DOCK POLICEBOS IT TENNIS MITTIN ECANA
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OLDER STATION IS SHOWN WITH LIGHT BROWN CANR
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,A UTE TABLET AN A LARGE TONED KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN TENNIS  IS WALKIN AND ONTE WOD PESEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A PERSON  FORSES SITTING OT E E  O THE WAT
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNP OF BE SITS ON AT DAYID
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ORCOST WITH A BEAR AN BACK HAT ON AND TUCTER IN ABOT
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PERSON OF A MAN IS SMILING AROND E A HAD OF GOT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A PASE OF A BOWL OF FOOD TAT A CONTROLLE AN OTET
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,A FID AS VERY LITE A FOT IN AN OLD HAND
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE BIRL IS HOLLEDUP ONTO A FULL BRASS
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY ROAD IS OODING AN BE THE SCITCHES ARE IIG
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL SNULLING HER HEAD WITH A PEL PONE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,FOUR FRASTY MAN I ON O ON A DAK
130,THE YOUNG GIRL IS BRUSHING HER HAIR,HE YOUNG GIRL IS TRECKED ON HER BIRK
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,ON RANS GAT ANBO PARTY IN THE BACK IN INTA
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO VAKED BABIES ON GREEN IN A ROW BETWEEN TWO BAT NAN
133,A SET OF TWINS WHO ARE TAKING A BATH,A SIT OF TOYS TON AFECN PAST
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF LITTLE BEARS SITTING NEXT TO EACH OTHER ON A BACKET
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TWI BUILDRENG ARE CROSS THE CORN OF A FONE RIDING NEX THE SIDA
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN WIT A TRE GOWEN RAD IN A SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A WILD PORSET THAT IS RIDING INO THE AIR
138,A MAN ON A SURF BOARD RIDES A WAVE,OBEELED ON A SURFBOARD WITLIE DIGO
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SIRCOF NO SO EPECTN A WAITE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,AN OLD WOTES ON A TENNIS BOARD IN THE RALL
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TETY BICK SITS BOR TO FLORS AN A MICOTORE
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,TUFFED PEAR AN A GLASS CASON ELECTONIC ORTEN
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR SETS TON A PA  BOTS AND GLASSES TIN AND IN AOE
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A BEY CIN TOY PER A BAS WITH HI HEAD ON IT
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEAR A PUE BOARD AND PIE DOG ANDA MARKET
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS A TWO POTTED HAD AND A FIREPAC
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DIAMONG ROOM WITH SOME PLANTS ARE SONE PAS
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIRE TE AND BLANKES ON TE A RIDE
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHAIRS AND LARGE A WINDOW
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,BU PERC ON A LITTLE PERFON SIDE OF A OATEA
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEARF BRICKAN A A
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN PASES WITH A PICTURE OF A BORGER AND A CO
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A SICTONTC IT A BAN ON A PA AN SILVER RUNNING ABOUT TEAD
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,GAS PEARS PON RIP OPEN CUTTS AND BRIRK IN
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A STATUE OF A LARGE BLON BIRD WEARING A TA O AR DOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,O MADE WORGIN WES O METAL TYPE BOT
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PIKER E POPITONATES PARNED AN BLACK TRAC
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SOCCER PIRD TRIS TO GE IN POSSESSION OF THE BENK
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER WALL WITH HIS DAT
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO E PONIS ARE SLIDING DOWN SOCCER DAY NAT
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,BUTY OVEHEADED RUS WIK A HONY INSIDE OF 
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS WARING ANTER TRAVELIN POACES FERSIN FORTE SMO
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A SOUCLE RECTRED BUS TRAYS ON A TRE FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER DEG IS TIPED IN A WHITE PATE
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A HARTANTO RED BUSROM IS PARK ON  OR
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESTRAT WITH TWO COMTU TAN IN RESIN FO PEPEF BOTTLE A
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A DOGLE HEAD DOG WITH A COMPUTER IN A RECTA
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A COB IN A TITE WHILE TAKING A TE BAT
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOX OF HADAR STANDING NEXT TO TO TEINE SE
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER OV HIS HEAD NEXTTO PT MONITORS ON THE DAC
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS SMALL BRUCK AND TREES IN THE BACKG
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,A BLUE HERL AN WATE TO DOS AN A BING TOGATHE ON A FIELD
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FOULD BY SOF TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,THREE ANIMALS IN A FIELD WITH FOOD AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A GROUP OF PIZZRAS ARE IN THE TILT
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN LUGING APPLE SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,COS PLATE WIT SUFTE BALL DURING A DAM
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG TOMALES POYING SOCCER ON A GREEN COVER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SOCCESITION WITH A GIR AND WHITE IS LIGING HER HEAD OFIT ROL AND BREEN
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN WARING A TO OF TOKEE ON  FIELD
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CELL PHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING A PELLOW CU BONE AN AU
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A LITTLE PALD TER ONS ON OF A FORSE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN TETTING HER CA ON IT WITH HER YELLOW SITTING AT
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,HE PASIAN GIRL IS HOLDING WITH E LU TREET PO
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BLUE WALLS AND WITE CAR
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BROWN TEAM OFH FOOD AND WHITE WAL
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BATHROOM WITH BWUE BOARDS AND WHITE TO
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE CAT AN SRINK IS SITTING UNDER A BED
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL DOX ALD A PERSON TALL ON A BELK
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PERSON WOAN I E TWO WOMEN DARKING UP TE WAD
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TWO CARRAS POSKED AN BRELLAS NEXT TO BUNTE SIN WHILE A COT WASHI
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HOLDING OS  WITH LORN HORSES ECTES OVER A RED
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMAN COSE ATE DO TRICK WITH TE LOKET
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE STANDING NEAR A BAD IN BRONK ON THE RENCA
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRTH IS SITTING ON A BOWL OF BERSIN
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BLUE BIRS SITTING ON TOP OF A BAY WITH PEANUT
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,A BIRD WITH HIS ON PRIEND SITTING ON A DOOR WITH A INDEN NE
