Index,Reference,Hypothesis
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE A ARPLE A PENGUIN AND A POWDED BACKGROUND
43,A RED APPLE WITH A CLOCK INSIDE OF IT,AN ANMOTOGRAMMIN SADEFORM
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,LO CANTREY SAFE WARKING AN LIHTARA
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,ON A PLASTIC APPLE ONER OTIK STORES
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,JOCKEN A TE TOP OF TO SOM POD
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,E PENOON HORSES RAIN TO THE OTHER
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH, TAC IIIONON A SIT
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE PRECING EACH OTHER AT EOPANE SHADOWS
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,OPEN OMON  MOTORSIDEOF
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,PASSE TRIKE TANI TRAIN ON A FRISBEE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE OP DRIVE ON E OE RAD
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON RAILINFOM BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,ASTRAT IN CLOCK OF AN ARTEPASS  HED LOW TRAIN TRAVELIN E ONTI
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG RACE TRACKS OTININ ARIA
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES, E AR IN AA O A IEA
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A TADY LID ON E STREET MOBENSES AR ON A ROAD
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES, TA UP A ITIN I AN OA
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR IS SITIN ON A OI BOXE AN OK
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BO TO BUS STANDN NEXT TO SANT PESES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE, ARY AIN AN TE ORT OF TAO
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SET SINITIS BOT AFTERCAN FIGHT
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SAI SIIN A EXITIN TE AIRPOR
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,A MAD GA IS GANDING IN AN OLD MOTEN
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A CIPACE ACTING ON THE SIDE OF A ROD ADGE
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,O RUCKY ECABUA DUSS ACOAROD TIN
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,OON HAV INI A ON A ATFORM DESTE RA
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,AN LETIDEN AAG FROM A LON
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,T COUBLES OFBERLAS RIDING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,A DOUBLE IN THE CROSS WALKANA STAND ON THE ROAD
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A AMM SNOW PON AS A BO ANA ON ARO
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN IN A BOTTOM OF SEV TOITE INA EPUTATION IN ROD HOLE
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A PSAN ECTROPIT  AN EDGE OVER A TRE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GUY SLEEKS HIS WAY TO DINK UP SANDY SO
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,APAKE IA CO IN MOTENMA IS WALKIN A ASSTO URFSA WATCHESONI
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A RUS ADGE CONS OFF OF THE STRETTO AMAN
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,PERSON ONSONS AND ESON AR TOP OF A SURDY ROAD
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A LANA ON SNEES BUE DOG NEXT TO THE WOTER
79,A MAN ON SNOW SKIS WITH HIS DOG,ASN TACE IT THE TI
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,PERSONS S ONTOP OF A SNOW COVERED CEILIN NEAR A BOV
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,OAN GIRAFFE ARTANI OPUTER AND A WOM AR
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A TIRAFFE IS STADING ON A DRIVON AN OR OF E SUMAN
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFF ISSTAND DISO AR DRAWN EVEN AR SO BRANCHES OOVEROS
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A FIVEWORD IS TRAVELN DUONG A PLAN
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,OLTONICAR MAFF STRIKED TOKHRNE OWATR
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A POWER IT THE FRONT OF E TW VD AREA CLAINERS AR PILED UF IT A FOROLE
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,PGR PUBLIC STANDS OUII IN  ATIA
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A PASSERWAY SHOWN PANEN ON ER NEXT TO A BIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER SILE NEAR A TRAN AN OTER A OO VEOPLE TE OA OTERWA
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON, BIG BABEWALL TOWR OER PARSUNT  SEVENT
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,A AA TRIV ON A MOTA AROUD AN BUILDING
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN TIDING TOUH A LALL N NES LOT OF AS
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT ISSITTING BY THE SHORE AN SETTING IMSAIN
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN PAME OF SR DIN VENGERA
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,AAN SITY OA PARK NEXT TO A APADA AND A WATRAR
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,TRACKOF A POTOR LOKING OUT OF A ON WITA O TIIPARKE IN ININ
97,A ROAD FILLED WITH CARS IN A DESERT,ON PANAROD WITHTALISTONIAN 
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,NA STREET WHATCH IS OVER AN A A NIN ATEON
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,O MAN SITSIDE OF A CAR WITH CARS AN  POLDING A MAN FROM THE SINT OF THE RIAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD DETOWARDS THE TRAFFIC LOVIN DIN ONA WAY UNWA
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,PAPERPEOPE AFTER ON AANIE OBOAD
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LOG TABLE MANY CONTAINERS ONTON ON IT AND MANY POPEN ROR
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE AT WONDOT ARMOLL ELECTNIC AIRROND
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,O OOCATER O WAS BIRWAAN ER R ALIN AORI ANIK FROM A BOT
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A RIMENLERLY HAGING PHOTO RUNING OUT O THE DOOR
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,ITE ATOFI TO IT VERY MANY E OBY
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,BLACK AND GREY VAN IS SITTING UPTO A PARK
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A SIGNON DIRECTIN TOWATE ON TAP BEHIND AN ATONOD
109,A CAT SITS ON THE EDGE OF A TOILET,RE CATLE SITS ON ASEWAN
110,A CAT IS LAYING ON A TOILET SEAT,ETRACTON OLK DOWN SITY ROAD
111,A CAT SITS ON TOP OF A TOILET BOWL,A JE TRUP A ONTOF A BO
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,SMALL BOLL IN SEVA BOTS  MOTORPAR NEX E A STA ON SOO
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,COW ON THE BACKOF RAKIG O  TRAINRO
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL MAN HOLDON OPO A COOFA O VEHICLE T TOP IN THE BACKGROUND
115,A CAT SITTING ON A TOILET IN A BATHROOM,ACTION ON A RUWAR PON
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ABRAGE SHOP OE STOPPD TICTRE A GREEN CABIN
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS, AND EMPY KITCHEN IS SWOMWIT LIGHTIN ON LAND
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN, BODI DOWIN FOIN E ONTO OF A KITTER
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A POTI SINN WA OF ARTO ON ONO O
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,ITOLYINE PAPER AN TO WATER N
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,SOR O PANE SITS IN FRONT OF AN ORGHAN
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,CAMAN WITH A HAT ON EMPTY BUTE
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,PANTIN VEAY SMILON WATER O OTEL AMAR FILLING A TEARWAA
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING, UPPER BALL OUN TOP OF TALL I A
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,S CAS ASTOVMUTER IN AN  MADOR
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,OAN ONTEDOX I VERY ATIA SHO
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS ON A PICKESPIRT IS MOVED
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB, ON GIRLIN NIN AAAT IN AOAY
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,GRUN CRABS APPARIN A O A LON AIRUNA
130,THE YOUNG GIRL IS BRUSHING HER HAIR,AN INA A DIRECTION ON EAO
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO NATIVES SITTI IN FRONT OFALS ON THE RAIL
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TONAKANRADIS ON TRAININ AROOCAN WITH A BIKE ON NEX
133,A SET OF TWINS WHO ARE TAKING A BATH,A PERSON BETWEEN ITH A TALL BAI
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,OOF OPAE IN FRONT OF A CITY BACKGROUND
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,PODIN ON HYCIN OTASE ON A OCOR AE
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,MAN DO NOSI BIL IN ON AASSORTA
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,A O SERTO IN A BIKEUBLIC MAN
138,A MAN ON A SURF BOARD RIDES A WAVE,A ARPA AND MAN IN BLUE SURFBOARD ON A HETRAIVER O
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SEAN THE OCEAN PRESSTON WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,THE BAOR AN  HOLTIN A ON THE WA
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS WHITEINTO THE MIRROR O FOT OF A
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STUFFED BEAR WEARING GLASSES IT ELECTRONIC WALKINWOE
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A BOE AN TEDDY BEAR WITA WHACK FRAM DRESS IN RASSES PASES UNDER A OIN OVERIN 
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,OTER HUGE OI MACIN OR ONMARS
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,O STAR SINE HAN ON EARD TE CANO AN AN MARK
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS AND TWO AUTOWANES AND RECD HOUS
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOMWITH SOME PLANES ARE SET OT IN TE 
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A SIN AT ON A POTER 
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,ON TV APACHED WITH WHITE CHINERS ILER TWO  MOUSE
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A BUS MAN ANDEN AWODON WIT AN OTER HA
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,STATUE OF A WDIR BEAR BREAKING INTOAR RUNWAY
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,TWO MAN OS FOT A PICTURE OF A MARIN AN OVIRO
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS, ETOA IE MOTER BOK NEX TO A WATER 
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,SPIRSK REMOTEIN CARS AN FONTE ON THE SIDE
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,RAGER INSIDIN ATER IN A BRECK COW I OPE ON IBORD
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,AANEL AN AI BOR THAT IS ON
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER, COLOED PICE OF TWO DIFFERENT LAKES AR NAR
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SINWIT ASATTRACTID IN E POSITION OF WODET
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN ITTING A SOCCER BAL ONAE POSE
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO LANS ARE HIGH IN TE OSE NT
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,INA SITI ORES IS RUN ONWAINSI
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURINE DOWNATO TRAVELING TIT PECE WORKING RAMS ALON
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A DOUBLE DECKER BOX AR ONIN OF E WHEEL
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,E INSIDE WITH LATC TOIN RINA TET
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,ANAOIN IN A BROWNRA ON ONKINWAY
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,WIT CUBONE STREETS AND A CITY PEOPLE WALKER N ON ARBA ON A MOTER O
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,LICATI MODE STAER A LOKIN ON O  MODYR
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,MAES BEHIN ADERAONE PASIN
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOTTLE MATER SHOTER NEXT TO THOILECTION AS INE
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BUBLEHIDN NEXT TO TWO REEN FITORNS ON THE HILDSIDE
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A ITPA YELLOT VARIOUS WOLBI EN TREES IN THE FORE
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS, GIRLS SITTING ON  DEST IN ARI ONAR E
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GOUP OF ZEBRAS AN WILE BY SOME TRAIKS
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,TE ANIMALS ONTUA TRANSIBIITIOL IKE A BODEM OF ATER
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,AO OF ZEBERS ARN IN FRONT OF TET
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,AANO WOTEN WATCHING ANINE SIDPARK ONE RO
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,PAPETUR ON EMONECH
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOU FELITES OON SUBWARE WIN A GREEN SONE FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,TE SIGANS AR AAR  IL OFA WII NEXT TO E ON OTER
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A I GOING SIDAR ON A ARA
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,ONAN RICE IT OARDED ON  TON RAER
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS, AIN ON A BUILDING
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,ANOLI HOLDS HER PHONE IN FRONT OF HE MANS
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,AOMNA AN CLOCKSOE A WAIN ON A BELIN THE DIRECTION
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,IKE SHOT OF I AS ARPOR ROD
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A WAXON WITH A CROWN ININ E BOOUN
187,A BATHROOM WITH BLUE AND WHITE WALLS,RGE MOET WITH SEES AN GLOVS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY OCITO ODOGS ONN RIDS PRA
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,TE WHITE BACK COSING N SITTING UNDER A BAN
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATROVING ROAD AOKIN ONSENTER
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PICTURE  CATS IT A TY IN A MOTIN
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,IN STATES OF ILEERS ON SEVRAL OLD LONTONS
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A ELI BACIN ONOEA HANIN OE O OOE ROADR
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,ACONTUTER AR TOPED AT A BEIGE RACKET KITO S
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,A CAL STANDING NEAR A CAR ANORTIN AI E TA
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIKER SITTING ON A BLUERAWER NEXT TOA
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BII TAEN ON DISPOTE O E WAL
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,ARSII SPAND  ON A OP O YELOW
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,AI O AT ITI CITY
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,OOA BALO INA CODIS A SITIN ON FONER AI
201,A GUY SLIDING TO A BASE IN BASEBALL,LEBI PLANTER IT ABE NEXT TO IT
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,A BASEBALL AMA SCEN WITH A SAFETY NIT IIN AOTHER
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,AO IS RIDIN ON AA
204,A GROUP OF MEN DURING A BASEBALL GAME WITH WALL IN THE BACKGROUND,IOPOSION ON AX BAJAN WALKING DOWN A OURTAR
205,PITCHER IN A BASEBALL GAME TRIES TO OUT A PLAYER ATTEMPTING TO STEAL BASE, STOPI IN AT TWATELIDER ON COUS AWAY E S
206,AN EMPTY STREET AND STEEPLE WITH A CLOCK ON IT,A DISH RA PES ONTO OF A MARKED MARTIN
207,A TALL CLOCK TOWER WITH TREES ALL AROUND, A POLL WALK AROUNDWAY OAN REBORN
208,A LARGE CLOCK TOWER NEXT TO A SMALL WHITE CHURCH,A MARTER TICTION ON ATAION BUS STOTON
209,TILTED SHOT OF A CLOCK TOWER ATTACHED TO A BUILDING, SHOP OR WRKED OVER A LARGE CONTANI OL
210,A CLOCK TOWER STANDS ON THE SIDE OF A BUILDING,FOT GIAR STANDS ON THE SIDE OF A ROAD
211,A BANK SIGN THAT ALSO HAS A CLOCK ATTACHED TO IT,A ANONAN OFFICER PARKING ADOUN AIS MARGE TO
