Index,Reference,Hypothesis
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,TOP ON STA LINE NEC TA KI ON HIGH BASSE IN TIPLE
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BAB CHOLD AINIS COEN A SOLTI IN
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,IS A TA ONKE COPE IN ONT OF TE SNOW EX TO PIT
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A POEX OT FREGEN APPENBASAN I AI ON E BACK OF  DISTA
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A MAN OSS E LANIC A TESTE I
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AEARI SAFEATA NIGT  I UP
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,AR IT A PLASTIC APPLE EX TO RECKI TI THE STREEC
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,I PLACES TOUNTE  SINI O TOP OF E SOSO
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,THREE TELN BEARS SISSING IN A SI TAL
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH, BANI WIT A PON BY GAME SET ON O
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,SOME HORSES ARE TISSIN A FIELD A COSSIPA TRAK
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A PARGE OK ITINING ON POP ES TYP SID 
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE, PASSING TWO ANOTER BAG ON THE SIDE OF ANA PIRSEN
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE ORK TRAIN BUS IN TE STET
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON  RAILING ON NEARA ASTRA
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A LARGE OSE ONTE FOCK OF A PAISING TTH EN OO TRAIN SADI IT  OSIN ON TOE
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,KINS TING ON TRETO PAES IT MOLCIN A
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,E AOM I AA SAA THAT HAS A PILE OF ET AND GLASS
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A ATABLE DINNER NEXT TO AON AS ESON
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A ATAN TRAN AT DAS AON ONC A OL O SIDESID
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,E ITA SNONG A OE O ON ID
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BOC OF WO BOTO A SIN PENOS AND A PINCES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE, OF SOM PEP TA ARATON  OSS A OFA ROAD
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SEELASLIZING IN  I ILLSIDE ON I
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SIOFESITIN ANANS DIF FERENT DUTON FO
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,A ITE IS AT A ABLE I TANDIN O ITA GLASSPINE
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A MUSTAR RIN ACTE T ESIDE DEKE AGATO
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A OLTON WIT A ATED REST PAN ESIND A A CONCE ELEPAN
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,IE LOKON HAT SOMEITO LAIN OON WINE DESS I BASSIC BRIT
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A CLOWDS IN TOI OIGOSSA TETY TABLE O
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,FIRSE GOUP OF TEAR PLA ASPISI COUNTIES WIT A OVERA
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,TO COUPLE WAN ONSITIN ASTI AO
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,EPA STUFFED OD  A TRESID IES CARET
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,TE BENT IN AOT OF SETRAAI STICTIONS BY TOA
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A AKINSYCE TOP IS AROUND E EDGE O WODEN
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMIL GIS A ROZENIN ON SADI SISTE
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A COI A OSELF N A TAATI IEI
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HAPLI RECTN OS A DARKES POT SITTED OF A TAANE
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A YOUNG BASIN ON SINE FIELD I SOANAT USTE IN A SERCE BOT
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A BIRTCAT A AT ON  SICE  ODOG NET A OA PATE
79,A MAN ON SNOW SKIS WITH HIS DOG,A WOMAN THAT HAS ASENY STUFFES IN AN I
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,E S NSAL TOIT OF SNOW ANN SINK WIT PAR
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,TA FIRE HOSANT OE ONE SOL END OF A AIE
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE I ROUND OF AT ATN AL OREAS DON I
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A BRA SITSNA FRISBER ON TWO OTEN PATS  PATCHES OF E POS
84,A GIRAFFE THAT IS STANDING IN THE GRASS,AA SAGE BAN STANDING ON E STAN
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,DOG SEX TO A EBISE IDING TO BAST ATA TR
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,ACOA A MORSTICE SENTION  TIKI ANER HAPI A AN ONSTATIT AN AN ON
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A THREESOBJECT STUCKIN O DECCET WITH CHIPED FOOD IN PACOF AREA
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE, TASSE  STANDING ON AO NEXT T OTE SIDE O VEDE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,A OLD PLASSTOP IT A ANDLES CAKIN  TA N TETER COCH AN A OTER  ADOV AOOER
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,TIK BASEBALL TOWNT OP OT E TOUN A WOT SUGGA E SICH A FRISAD
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,AN STANSON ON TI AS INA SHET AROS ONE
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A BENTY NEXT TO A CLOK IT SISSOR ON ITIR
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A I OF SOIN ON OF FIRTAN A
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN EMPASEMENT ON THE STREET  IOMIR O TOP
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A PAT  DESTIMAL TO A HATON STRET AN ONLE IN  WATERYKGROND
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,AMOT FIN OOTOAPIES AN STRATICA PARKED IN  SITED
97,A ROAD FILLED WITH CARS IN A DESERT,A COW OF PAINKA ROAD WITH DATLESS ONUTIS
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A DATFAST TEL OF IWICES AS A PAN ASPETS ANIS TEATE ONTAT
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,ON STOPSERTS AR SURPISINA OTE ON TE EGENA ESIBE
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A MAN RIDING A SIZE TRITAPORDS THE TRAFFIC BOKES DOWN A SLOP
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,AA YANTER TAKING PIECEF OF LUGGG
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT, LARGE PESNAL ON TABLE AI OTANS ON IEMIT AND MEG OFA CACTEN
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,A DISPLAN AOD O ED OF IEOPO A MOGOAD IN EGETER
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,AE COOPA COTER DOE OL POS PARE MOTLI THER AR ALS IN  ANA DINI A SIT OE AN SITS ON A BATH
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A A LAIN A FUL TAGGY DOWN WITH A BELL ON
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,UBLIC OF CAR AT OTA ARASES ON SOME FYIN ONA PAN
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A ARK IR PLATE OF GREEN S MARKED IN THE PARK OF A OTTO
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,ESTAF A TABE COKEN ON TOP OF E OON BEDROAD
109,A CAT SITS ON THE EDGE OF A TOILET,A TRAY OF CAT SITS ON A SES
110,A CAT IS LAYING ON A TOILET SEAT,A PARKE ES IG RES KIT WIT A ON I
111,A CAT SITS ON TOP OF A TOILET BOWL,A SALAC SITN UNTA ONA TANE O O
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A MAN THAT HAS A STIT ON A AANTAFFIC LI
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A O A TRAET RESTE  ANISE ON ICE
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A AO SIN O   ATION ASIATO TAXIN ICIT
115,A CAT SITTING ON A TOILET IN A BATHROOM,A TAT IS ON A OSI BA A IN  FIN
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,BATHROM AND A COW DORE RUN ERO RED CATIT
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,A PROASTED INOTECTS WATH SOFTE LIT ON A
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,APLATE OF IS ON ANC ITH OBJETS AN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,TO SIJEC THAT IS ONA O ODO PLAY O THE IE OTOF TE CITY
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,TWO SOFAS ARE FLYIN PACEE TO CARTI AEN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,ASO ACERI LANE SITS IN FRONT F OF A FENC MA
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,CELL PHO OP O A MAN WITH A HAT ON MASTY BIL
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,ANTANA OF A AT TILOT WITH A TABEON SITTING ATON A HASE TAN
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,LOG ITTIN OIN A WAC  AAA TROK ON A VEGABI CIU
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,AS JARS AN AA STOVE HOVER BILDIN  EI INSAT
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,ALCON HOT DOGS IBAG ON TRAN OT OF A CITY BAT
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL O SNOW FEELING A CA WITH A SHER TOSSPEA
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A AS CLOCK ASGIN A INISIN STRIKE BANK S ON HAON STAD
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,AFRENT SAT TANDIN IN EX TO A ONTRY RESEN SHED OO
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A ATTOPPE BIN A VETABLE TO A I  AATI I
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO PEAPLES SIT UP AIL AN A FRIDGE AK
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,A RATI RIDIN O  TRN OS O WAS I IN A IN ST
133,A SET OF TWINS WHO ARE TAKING A BATH,A SLICE OF OTEDDY A O ESOT BEDON DITE OTAT IS LO
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,ATALL DO ITA BAG ON THE BINK TOB SITTING 
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,A SIDE A ATAATE AS A TAD PA OA
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A OF DINATEA BIK AN I SIDE O TEFOP
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,A BENDO  ANDIN IGI BLI COUDY SKYIN
138,A MAN ON A SURF BOARD RIDES A WAVE,AOA O OAI ITE SAT HAS A FLAG RIVIN ON I
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SUR RED MEEL JUMPS TO PAST A WAY OF FI
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,KIDS PEPARE FOR SEVERAL PIZZZA ONS N TAID
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A COP TAK CUSTIS WIEATO NEAR ON TOP O OF A PAT
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STUCKED ARWARN GRASS AT A ELECTONIC ON THEM WIKEN OOFESSA
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD, TBARD SEV RAIN TRACKSSTUFFED CHILES NEAR SEVERAL LIGN DARGE OPENI O DISTAN
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,HYDRANT SILLED WITH RASTIC RIGTA DI FOR
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,OX INA TOE OF ANA STONTER IN ARKET
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TOP WITH  FOUR CHAIRS INTA ONI PLATES AND BREAKFA ON
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,OTDOGLIK IT BAGS NI IN A HOUSE SAIT
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A SASSAN TRAIK SAOR HAF DONE AT SOME TRES
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A TRAK PASSIN BY A TRES N TI TOA HOUSE
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A A AN IT STE INCARS OF I AT
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STETION OF A FIELD LAR A AR TE GROUND ON  TO I EE
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,EXTRAL MERIHOLS A STIT OD A PIXL APIO TRAZING ON IS RO ON
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,OPAA TEX TO IS TATE ON AT ANI ONEA IO O ATON  O
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,A TUKE  EXPIRE STYNT FOR A POHIS GOVEAGE AS ABIR O APPLIANCE STO IT A CAME
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A STANDER TANDING AEO E A IT A TRESAN
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,A MAN SATAS A PAPAN ONA JRONKET
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A BRCE CAE AR NIX TO OTE DIFFERENT LAI OE ON TOP
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SIGN WITH TRYING TO PU ON A STEIN I 
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN TAKING A SACKET ON A BANCE AR
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,ROM A ED WITH SESSE OSHAN OT TO TAPER
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,SIANPIT MANY SLICE ITH RETTE STANIN ON
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A ELEPHANTE RES TO A TANDING TES T ARANCH IT A GREEN ES
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,O CAPETANS ARE OICCYCLE A STO E A STREET
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A POG WIH A SIZED O NEX TO GUSSERS AND STORTS
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A LOTIN A GLACK DOC ON ON ONRA
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A ESTWITH TWO OE INT A CISIN ODE WALKEN ITH A BATNORENA A O A I I
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,AA STER STEN I A ON A SNANGERIZED ON A  SOBOARD
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A WOMAN POSTED ONTACK ER A PLANE 
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOT OF BACE SITI NEXT OTE TINBOS WITH A SOLP
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER FOLOWED AS PLIEXE TOA ARKING PLOTS OF  BA SAD
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A AREA VITION A ITRAS I I A STARA
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,OK OF O AP AN POER AGI PARIN IN A SID
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A OUPO OF ZEBRAS AN POTIN BI NOTIN A SIIN
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,A YOUNG ANIMALS ER AI PIZZA AN A PITCH WITH A AMATIAN WAER
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A REGMELD OF A ZEBRA START SNOIN DOWN THE READ
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A ENPTY MASKET WICH ARONDIN A SOCTAP ON A DID AL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,TA OIN A BENCH ON ON ANAL T
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,THIRS A VENDABLE LECT A ARA OMON RENS ON PI
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A BUSIS ISITAT IT PAR ON TA  BARKWUSH ON ATTACHED TO TRAN CYCESENO  OFE
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A LARGE WOO TANI ON THE SIDEGROND  S
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A POPLE OF YOUNG KITES NG ON THE TOP OF APAT
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,TER I APIN A A ACA
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,UCKIN WAK PIES WITH ONS OTHER MANS E
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,SEN AN BROWN TOWER ISIZI ANI BIDIN E OOF E 
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,OTICI STAR ANII A TIETIN MUST BE A ITIT
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A S BA WITH A DOKA AN SEVERAL CASSE
187,A BATHROOM WITH BLUE AND WHITE WALLS,A WII TO RIDINI TIES ONTS BONS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,A AN PAT ON THE SIDE OF TREE BAKS
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BAT ON A STATUIS SITTING UNDER  BESHES
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL DOCK NEXT TOOE RS ARTI SAZS EFOR TE ABISEN ANA
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PESON AT OF TE SET RIIN O BAK TO EACH OFTHE 
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,A PLATE CASE BATE ON A  AN AI
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,AN UNFECTONPACTO TRAFFIISIN AANO SYSTO MUSTIC WATING I O THE TOPS
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TURKIN A TO A LAR O MEAT RIN POZZA ONA STI
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,A BALL TANE TENNIS PLARE AS A MUSSY DAY E  OTE
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,AAA PRATIC SIN FRONT OF ADAA ICIFENT AS
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,SOWLANE IN STAED ON  SNOI SNOW
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,PARKET RUSTI IN A SKATE BATS OIN ONT OF A ORA OE A
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,A FUS ON PARKE AN O N A TOP ON A DIKER SNOW
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,OO ANTA ACKIN AN CITI ON O LAR EE A PARKEAT PICUN OFERI OTI
201,A GUY SLIDING TO A BASE IN BASEBALL,A BOK ADE WIT A BUCE OFICEN O TOKEN UR A COFFEE
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,A BASEBALL GANASAN WITH A SPAT AN EXECANT SAGAN
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,ASA TACIS RIDING N TRACI BAKLIG
