Index,Reference,Hypothesis
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASE OF PALLI BALL  I A ITSO O PITCH 
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,SAYE ATTIN A CATCHE ON A TENNIS A AKET
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,LAY OF O TRONEN  S TIT LOOKING AT EOER AN
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO DRESTES ARE POSEN WITH EACH OTHER AND TIING  FRISEE AND USEPER STENDING
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,JUS ETON IN TE KITCHEN IT A PASIDE ATA FE PLATE WIT VEICLES AN E OE ONA
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF GOPLE STANDING IN ER  IT ATO OL
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,ACIIATWOARIGE ANICE CLOSE A O OM PA
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A PIT O JECTE TAT IS NEX TO A TOWN  ALDO
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,AE TOTOF CTAGE BLASE SHART A DOG IN A CITY
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A A DESKAL TROSEXIDE OF A FENSY STEE IN YARD
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,OF TE CHET ATCESSION OF A ROLADINTERSEXTES O PLAN
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A PARK OF HIDEM CYCES ARE I SIDIN  ENE PETING COTES
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,AACAT O UFF CAT IS ON ITS LATE APA ARIT T ET FOR PICTURE PE
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,THIS IS A A PETTO CADES AT IS A TESSI
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,A PERSI I A CAT POTO I II COT ON
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A TOT BYING IKES A APE IT EYE GLASSES I TAP
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A PICHOR IS ATING SOMETHE AN IN IA SI
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,AN  SING O ON A COE INTON OT A STOLEET A PIT
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,OBECT OF RITA ON BUSAN AT PALE ON IT AT TO  BISO
43,A RED APPLE WITH A CLOCK INSIDE OF IT,I HA OA ON WIT ALUSES TATED ITE
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,S NARIN ATO A SAFEAT AND AT AN I UP
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,FRONT OF A PLASTIC APPLE AT ECCLER N SINKER STRATS
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,A AO POLICEANS ES JUMP I TE STUNNY TEFEL OFTE SUNSET
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A FEW TELEPHANTERS SISSING IN A CINTY FIELD
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,A PAPLE  PAKA COR AKIG SUBALL PARK
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,A HROUP OF HORSES AN TROSSING THE FIELWD A GLASSYCLING ON THAD
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A FOF PEOOPLE PTIN ON FANT OF MOTORCYCLES ON  SIN STREE
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,TRUCKIS PASSING TWO ANOTHERS THAT ARE ON THE SIDE OF A PRICKAY
52,A LARGE LONG TRAIN ON A STEEL TRACK,A TRE LARGE TOK TRAIN BUS  JUS 
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON UMBRELLA NAN A IS
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,STREET AAS O E FONBY  THE END OO STREET TATO
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,IGS PICKU O TRAN OF TA LUSAG 
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,A PICTURE SITING ON TEH AT DOS A CHILES  AND FLOWERS
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A A CABLE SITTIN NEXT TO I FONT OS OS EYES
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A ASTON SHITS AT THE RESTOF ON BUNCHES ON DOTS MISEF
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY PEOPLE SMALLINGA COUPLE OF O PISTS BA ONTO A CAT
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,AA DO OR TOGS ARE SITTING AT TOS AND PETRES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,SOSOME PEOPLE T AATIN OASTES ON A ROAD
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SEABELKA SLIZY ATLINT AND SIND OVEN
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER, SIT OVERSATI TENAN A SA BONDUCRAN SWON
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,A KITE IS BOTA IS AIN A AT ASS BIKE
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A MOSER PINS ANTER EHADS A BIK ON THE BREACHE
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET, TOKIN  ATAN RUS  ON OM TO OF A TAINTE
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,ET IS APPOCIN OF HOUSE OME EPT A LATIN O TE DORA COSSI WIT GRAFFIC BIGHT
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,CLOWS AND TOCP OF BUS BY GOSS O CITY TOLE WA
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,PORCE GOUPLES AT ARE PA SPASIT AE PINA O
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,TO COUPLE ALICE ONS WIT IN AS TATE AR A 
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,I OOIS AS A FRIS ATA BITES ON CARDE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A BED IT A POT OF SEPTA A PATERS  EX IT A O PAT
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A PIZZAS OF TA IT AN AT AG OWORDEM
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GAS  A TOY SINTING UT HAVING TOSTED
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A A PODI MAT TOP A A ATE PIZZA WITH AACHIS
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A OSSIN OSA ARS POL SI OSA TEAC
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A YOUNG BASON IN SIAT TIS ETI A SIKE T
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A PERSON OTIN I A AT OF  SUXPI DOG NEXT TOA STI
79,A MAN ON SNOW SKIS WITH HIS DOG,EOPOON IES TO SIT O SNUPS IS I I A
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,E O SCATES SI TOAAR SNOKIN ON  SIT OF A FARS A
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A FOUR ELPHANT IN EX OETE ED OF  FIELD
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE IS SO ROUNT AT A AREAON A A
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A A TRIPEDY PONTO OTER PET AN PIATURES ON I DOS
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A SAGE BUNIS STANDING  ON SUSPEN IN FID
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A THOLDO SHIEXT TOTO  ING TEAS TO A TREE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,TSET OF TOKIN ON AR APIMA ICEBON  AND APON
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,COKEC STUCTNI EQUIPMEN CHEKED  IN PINCOF AFEA
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,CASTLE BEH STANDING ON TEOS TOON EVAL VEHIT
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,A OLD U CYCLES AIN SANS A
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,A RICK BAPWALK DOWN TOP OF A TOWN OT OT SITYN UCH A PRISAN
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,AN STANTU C CASSIN A STRETT AA ANAC
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,AMAN TIT NEXT TO A BAL IT TISING ON A B
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF, A PICTURE OF STE ET OT OF SIPIN AN TAT
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIANGE CASE WITH OT E STRAIHT TAKING OR UNDER EN TUP
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,TAE BISAMAL O A HOSE ON A STREET A CONLETE IT ATERIZE GROUND
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A MODO  AR OSUP IN EIS ON ASTREET WITA PARKED  AT A O
97,A ROAD FILLED WITH CARS IN A DESERT,A COUPLE OF POPE ROADD LOKN DOWN A STOWN ARIA
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A OFFICE OF MIT STREET TIS AS A PILOF POTETS  SET OCOCKAS
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,AN STOSIRTSTOS URPIRSING A O ON THE EGOAT PROCIBIT
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A MAN RIDING A CITY STREET OFORS THE TRAFFIR OCOMES DOWN A SLOP
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A ATR PICKING A PIECE  OF MOTI OIE
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,APERSONAL ON A TABLE MANY CONTAINERS MAK A MITY OPOF AICEN
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PLATE WITADOP  OF IE GROUPE AMONG A PETTING AKAK
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,LOKCOSE PITGRI OF DETOYO BOWS PART OF METHERINANA DIRECTIONIN A FRESHAN SIT ON A PAFELD
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A TAPLE IT A FOD JAGGY BOWN WIH A PLOT OF CAK
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,LOOKA CAUC AS SHE TA IT TE ISPRISONS OF O IN I IN
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BRACT N BRIT LAY OF GREEN AYS SITTIN ARETET  PARTDO
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,ATO  TAKE COTTET AND TOP TATA OP ON A TLUB
109,A CAT SITS ON THE EDGE OF A TOILET,A TRAY AS CATH SITS O SHES
110,A CAT IS LAYING ON A TOILET SEAT,A BRIT BRUSH EE BRESTT  TOUCH WITS TIOTEC
111,A CAT SITS ON TOP OF A TOILET BOWL,ATS AR ATS LEKING ON A I HADE OF BA
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A ET HESY SETS ON OA AT
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A TOWLET RESSROM WITH PANISO  VARINTE
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A A OTA TWO AT TO TAXIN ANIT
115,A CAT SITTING ON A TOILET IN A BATHROOM,THAT IS A ON SIDEBAR INET IN A TINT SO
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,BATHROOM AND A NOT OE ON CHO  AN COUCHIN
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,A CLOSTED IT CONJET WIT O TE LIN ON  DED
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,A PLOL OF TOILET SINTIN PANTED OF KITCHEN ON
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,KITCENUBJECT AN EITTOTE O ONO VERY WITIG ROOM T OL  SIT
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A SOFA S IN PLACES OF MODISH ATIN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A OF PACERITE THING SITS IN FRONT OF ON A TEK MAND
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOMEBOK UP OF A MAN  HAT AND GUSTY FIEL
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A TABLE OF AN APS CUO O AT A TABLE NON CEILING ATOER BAE TA
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,OGOSESING O O T  POTAN ADISEN I CHECKEN STUK
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,ICE JARSE AN AN A STOVE COVERD FILLED IN AN ANISARK
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,CHILD AND HOL DOGS A BOUC INK ON AFI BAT
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL ONS NO HERING A CONK TH A SKIR OBT
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,OSTE POLL PALES GIRL WITH A FENSEN STOEXPECT I ON A IN CAIR
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL PLAT TIDERS NATO OK ON HER HUS BIN A SHIRT OF ER TOG
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A PEI AA OTIGLE TO  IFE  O AT O BRID
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TIMA CLOSEIN OF O A AATHREE AN BOS
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,A PIT RUGING O TWEEN LAS OF BOXES  P  AN IN STREET
133,A SET OF TWINS WHO ARE TAKING A BATH,A PORSON POCHA AR ES O BET A A KITE FOR THE ITO
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,PHOTO LEGD ON THE PINK TUBE SITTING IN BAT
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,SHOWING A CAK MAING A PIPA I CAR O CHI
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A YOUN DARK MAN SITE BIY IS OMING IN SMET  U OP
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,A BEDOM GETTING IN THE BLIK AIRLY SKYDING
138,A MAN ON A SURF BOARD RIDES A WAVE,WALKING A BE BITE SET ELDOE RIBLIN O A KITE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFBEARD WAIL JUMPS TO CAST A WAVE FRISB
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A KIS PREPARING FOR SUFFOFTO GO A OEI
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A COP TECKING COR SITS ON EACHOAR A TOPE PICTURE OF A PLAOT
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,NOSE STUFFED ARWAR AES AT A ELECTINA ON THEM INGUP OIC MESTANT
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,KETTY BORD SE BROWN DRESKS SAFCEGE TADLES AND A CAFLO LITIN A DIRT OPEN WITH NEX TTOISO
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,IZRM FELED WITH ATIC LIGHT AN TRY FOR A MARKS
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,ABOX IRE PAKE WIT O O ANIMAS THAT ARCERTINA MARKETBET
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLEOACHAIR WITH ETAL HINING PLATES AND BREAKFFAST A WALL
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,OT OGA  ITH BEGS ON A TENICLESAR SETN WITE
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A STUFTAN TINK SATE ARE HAT NU AT ON CHAIRS
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A COT WITH HOUSE BY A CHAINS AND I TI A OUSD
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A ATA IT PEN AND CARS OF I  A
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE OF FIELDING O A AR E GREEN LON TO  IN A FE
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,EX TAL ARAHISE STIT OW I IXTRAL ETICO TRAVING TO IS RON BUCK
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A BOT OTEC A TAT OCOCK MATE ANRI MOEASS E TO ANOTHER ACKON A
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,TOKEN OF AN EXPIRE SPLAN FOR A OCUS OVAGE OF FONS ITH A TEMPLE
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,STANDING IN  O A O  ITES OF STREET SE
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,APROSECTIONOS AT THE CAT AS A JONKET
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A COUPER PIKS UP O IBRIC LAYING IS BAKI E TO
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SAI S TRYING TO PU A PICE  OF A PA
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN PINKING A STUFE BON ON HI OR
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,OAN O TET WITH SO SUPPESIN AT TOTETHER
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,ESTEET CAM WITH MANY OSIZS  O TEROT STAN IN ASTAS
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,DOUVL DEFFER REGS TAR SANDING TESTICAN LENCH IT A PREEN ES
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A STOP AT ETE BOTOSYCLE O STOPPED  E STREET
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A TARL WITH AE TRACKS DRAPED NEXT TO CUSSES AN SCOS
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A LOT N A BLAUT TEG O ON DOWN TE REET
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,EXITH THE ON A STREET CITIN ON DOOR WALENNEW BANA AN A TUC
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A ALLY STYER SPEKIN A  EXEGERA ESO AN ESO EBORDE
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK, ELPHOPHOK THAT POSED ON TACKE RIGHTLY I TENS
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOTTE CA IR NEXT OTOOTHER TUICAS WITH SOME PAPE
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER FOLE NEXT TO TWO ARKING CLOCKTOF A ESE
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A BIGUP AIR ASTITIEN A IN TRES ITIT A SARCER
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,OROND OF  CAS IN FURTER EDGE OF PASIN IN A BUK
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GOUPLE OF ZEBRAS ARE PROACHING BOBSTERS YING A ZIGA
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,A LI ANIMAS OR TAKING EXA AN PICTUREOF A FAMATHE AN WATER
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A ATGROUP OF OF ZEBRA SARETO O DETEE
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A EMPTY BASKEN WACHER HATING A SOCCER OF A YARD FILD
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A PEOLPING A TEXIJUS PLAYNG A BALLT
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,THERE IS A FEEMISES LARKE TO E SOMETHONE FOM TE PRIECE ON THE FISELT
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A BASEN  TAKI A O WASH ODER  CACH A A ACIS MEN ONFE
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A LARGE WOP ATENT OLT ON THE SOT BOUND
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A POME OF YOUNG KITES AND NOTHER STAFA MAN I
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,TO O  UA A A PICTURE OF PAKES
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,AKAN HALDING POYS WITH PHONE OTHER PAMP SPECT
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE, SOMMING AT CLOCK COWERS N A SIZI AT AF TONE   E ESTER A 
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,AA CONSTRUCTOR WTH IX EOTAN MUST BE AT IITET
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BED WITH A POKE AND SEVERAL BATHROO
187,A BATHROOM WITH BLUE AND WHITE WALLS,A SPET O OLIN TWO ARDEN IT CHOS AN TEBOLLS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AMTA ON A PACE OF THREE BANK
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,TA WHITE BATH ON AE STAPU IS SITTING IN A DART BESES
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,ASMALL CLOCK NEXT TO A RIL HOLDS AENTO WITH A FORKIN APICENI
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,ATRESOCOSS TE STREET RIIN TON BAC TH IMAGE OF A STREET
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,AAE  TRASTEN BLOCK IS ON AALON  STREET
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,AN ELEFICTONOF PECI TRAFFIC PATIN A A O SYSTON POSTIN SHOWI SININ O TE COPS
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TURKING AP TOA AR EACH RECK AEN ONI STAP
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,A COS STANGEN TEVERAL CARRIES OMERCY AR ITH A CUTE ON THE PSOP
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,AN AIRPRAT NEXT TO A MOSING ADOLER A DIT IF ONT AN IS LAT
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,SAR PI ITS TA E ON FORE STUFF
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,ATARK FRUSTY IOS FACE FIGS ONING  O  FEN OTHER TI
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,A PUSON PORPEN NA  IN A ROCKLT ON A DIAKERS SISTE
