Index,Reference,Hypothesis
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LONG BIR EX TOBID
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A CHEN THAT IS ON A RAILOF AN FIG
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,TRAIN ON TOP OF AN OLTER CAT IN JET OV OCET IN FIELD MONCOS UP
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG WAVE TRACKS WITH LON IN THE BACKGROUND
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,TA TEDDY BEAR IS SITTING IN FRONT OF A TILED COK
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,TWO CATIES AN OTER TIN FOR A BAS IT ON
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A BLENDER EANING DOWN FON AN WALTE
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING ESADE OF A DIFFERENT FRANCBY
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A PIG TEDDY BEAR SITTING NEXT TO SOME BALCHES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SEGULT GOING DOWN A BEACH IN FRONT OF A LIVING ROOM
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A ZEBA PAYING OUMBOLA IN TO SNO
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEA  O IINNE OF A WALL
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE MABAR IS SITTING IN THE BAC BA
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEBO SESTING ON THE BRONDIN OPON
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A CUPFUL OF PARKING METR  VARIE ROW I TREET
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,BOUPLE FOF PEOPLE AN TO PEOPLE ON THE CASS RAIL ON RAD
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DECKER BUS IS PAKING ON A COVER DOP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,AMAN DOBBLING A TO HORSE AN SINKER STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN LEADING HIMSELF DOWN SUBAD ON  FO ITY WATER
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TOKING A BOT OF A FENCE WITHOUT USING HIS ONER
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A MUSIUM IS WOMING GLOSS OF A WHITE COAST
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SIN OF GIES ITIN FATE FOR  IT SANDC
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,ADOUT USING HAND A MAN SIDES A BICEERA BENC
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HUSKEY STANDS BY AT A OKITER STAN
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A ERSEN IN SO KID AN A DOG IN HI NA
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIING A DOG NEXT TO A AT
79,A MAN ON SNOW SKIS WITH HIS DOG, MAN AT IS I TI TIN  I
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON RIDING KIT ON TOP OF A SNOW COVERED SLOPE NEAR BOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE EATING UP EAIN E IN TREE
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING AN VER USE BO SI
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFFE IS  STANDING OTTORDS WILE IN FROM E RANCES OF A TREET
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GILAFFE THAT IS STANDING ON THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALLE GIRAFFE RIP A EACH A HIGIIINE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE PALOW OF BUNCAN PITA EAT GREEN WICTOUS FLOWER A HOD IS AR
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BL IT AN A TALL HILDING A SIE  AN MOUN
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A COCCLER IS SHOWN ON THE WATER NEXT TO LUGGAGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A CITING AND OTHER LARGE OLD EZEBA SIN STRUCTUN
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,A BIG BASECALK TOWER OWER IN A CITY ALON
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,MAL IRECTIV NEXT TO A PESE  TRON ON ROND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALL NEXT TO WATER A DI
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A CALD SITTING BY HA DOG HIDOF IT
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LAT ON A TEA FIELD WITH COFID LIGHT
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN IT A SITTIN BOARD NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTOPOPIAN COG LITI ON A SKATEBOARDER ON THE FRONT OF THE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A LARGE GROUP OF DOGS IN A GRACK
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A WOMAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CAR O
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,OPEN IN FRONT OF A CAR CARS AND ANINI FO ON A ROAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKECORT HOLDN A TRAFFIC ON A CEILIN BLO BAK
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GRO OF PEOPLE GATHERED AROUND A TABE TABOF SKIS
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOID ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE LINB ON THE LAL ALONG IT A CIK TABLEL
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,THERE ARE THREEAN TO POSES O TI ALON THE WALL AN OLDIN PERTER TE ON THE WALL
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR TAT
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT LAYING ON A PLAY OF CHEESIN A DOG IN FONT
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,ABLACK AND GREY HARIS SITTING ON A TOTE
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING ON A OGE OF THE TOILET OPEN TO THE OPEN BATRON DOOR
109,A CAT SITS ON THE EDGE OF A TOILET,A CET SEEPS ON THE EDGE OF A TOILER
110,A CAT IS LAYING ON A TOILET SEAT,THE CAT IS LAYING ON A SODET ATE
111,A CAT SITS ON TOP OF A TOILET BOWL,A BAS IT ON TOP OF A SILVER FAN
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,SMALL CAT ITS PATE ON THE BACK OF A BIO
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING ON THE BACK OF A CARLOTBHALL WITH MOTE INAAS
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET AND SE I SINK IN A BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT STANDS IN FRONT OF BO IN A RAKM
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ANBOT DOCKE ON TOP OF A NEAR A WOODEN TAB
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS FOM ITH BIKES ON IS RAD
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,E LICE COUTER IN A LARGE CLEN KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK TIINCE AND MESEAVE OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILLED WITH WOODEN HOMAT AN PAPES A DOCEN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUC OF SEET SITS IN FRONT OF FORK
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME HOTDOG WITH A MAN WITH A HAT ON AND ON TIKING A BOTE
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A ETON OF A MAN CILDING BEHIND A ABET OF PIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A CIA OF A BOWEL OF FOOD SITTING IN FRONT OF A MOTHER TABLE
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,A STREET WITH TO LITE AI AN EMTIRIN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A YITTLE BIY IS GODING ON THE SNOW AT A GAS
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A ANDY GIRL IS HOLDING AND HO I   CHAR BICH OHER
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL PPOING FOR FIELD IN  PHONE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,SEVERAL BRONEN ANIMAS ON ONEN 
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE YOUNG GIRL IS TETCHD ONG HER BOARD
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO MENR SITTING ON THEIR SIDE USING A BATONM
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO BABY BABIES ON DRINMING BOWLS IN ABAT AN
133,A SET OF TWINS WHO ARE TAKING A BATH,A TET FEW TOOTHER IN E AIR
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN THE BACKROM
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TWO PIDREN AT TATITIN BETEEN TAPPOTI EX TO EACH OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN ONAO TO RIDING WADE ON A SKATEBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A LARG SURFER THAT IS LIDING IN THE AIR
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES A O
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN AA TRASS ON A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN WITH A ONA SURK BOARD IN THE WAT
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR TAKE BOR  TWO BARS AND A MAKE BAN
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STOP COMPUTER WEARING FLIN IT A RENG MONER ALWAT
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR I CAKE DRESSED IN GAUSES AN CETAN ANTI
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VE SAN CITY VETER ITH WALLS ANEN ON OTECL
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,ASUF BEE AN BER IN HIGHWAD AND A MARKEWAV
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PANNTS AND A FIRE PLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME PANS PARSON IN 
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A BAOON WIT  BUS ETING THE BANT
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOLDAN CHAIRS AN O IN EMOSE
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A GRON SANTS ON A LITORCYCLE INSIDE OF A BOT
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DECICING VAYOR WATIN AKET
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN PAI WITH A PICTURE OF A BIDEN IN A CAR
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,THE PIRSEN  OF A BAN UNSIE IT IS A LAMIN ABOVE TAIL
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,YE PAYERS CAN RIP OPEN CARS ANPORTY ON PPE
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,TRACVIEW OF A LARGE RAINBO VERY SMALL  A CAR O
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,KIIN PAN BOSIN U O BOTY BOCKING ON
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PAET A SINK AND CIK ON TE SOK
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SOCCER TLAY FIVE PEOPLE IN THE PROCESSION AL CITY
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING HA SOCCER BALL WITH HIS HED
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,SO AFSANLIS ARE TAIN DURING A SOCCEF DA
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,A TO DOUBLE DECKER BUS JITS EHON ON ASE
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS FURN PAN IS TRAVELING WITH A PERGONTA
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A GROUP COLORFUL BOXES ON IG ON  IN A FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER BUSIS PARKED IN A LARGE FELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A BACKRAFE OF BROSSES PARKED ON SINE
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESTOOM WITH TWO COMPUTER HOLDING SANE AND ET PEOPE BOTBIN ON
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A GAVE HEAS DOG WITH A COMPUTER IN THE BACKGROUND
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A BOBEN HASFATE WHILE PAAWING IN A BASKET
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOX OF HOTE A A ANAI IN E S
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER  ALLE HEAD AND  TWO COMPUTER MONITORS ON A BAT
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WALDLOS AND TREES IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,A ZEBRA AN ACK AN ATING TO POPLE ON THE TRAD
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRA IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,NEAT ANIMALS IN A FIELD WITH FEED AND BOOKING ON THE LACKTROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A PERSON CESON OT ZEBRAS ARE IN THE FILD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF LIVING ON A APPLE IS COCKIN WATER
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A GIRL PLAYN IT A STUCFED BALL FILIN
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG PEOPLE ARE PLAYING SOCCER ON A GREEN TOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SACEVISIN IT HILL IN WHITE IS EATIN IDE PEIL AN B
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYING FOTER FOTE OUND E OCAN
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRTS HOLDING UP A CELPOL
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING A TELLO TENNIS BALL IN HER A
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,ELOCA COLDSHER PHONES IN FRONT OF A GRITTLE SOP
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN SUTTING HES BELL POUN WITH A YELLOW CI TIT
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,A AZEGA IS HOLDING A NIT INPOE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH TO WALLS AND ROD TIE
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM WITH BLUE AND WITE WALLS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BAXET WITH TWO DOGS AND A LARGE TO
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE TRUCK ON SINK SITTING UNDER A BAT OBEN
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH ITH OPEN FOW OSOD
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A CENTIN COON WIT A TWO WOMEN BROLKING UP PEOPLE
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,IN PARER SET UP UMBRELLAS NEXT TO A BUNCH OF COTTAINS AND A CAT WATCHWAY
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HANDING OUT A A WITH LONG JAR TRET COLORED BODIN BO
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN PAUSE AT A BA ONIN  O
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE SINGING NEAR BALL IN FRONT OF A LANC
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD IS SITTING ON A BOWL OF I SIN
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BI BIRD SITTING ON TOP OF A BOWL OF TEA
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,A ROAD WITH E TRN SAND SITTING ON A BOARD WITH UNDERNEATH
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,A AN A IN I A AS
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,APL IT OUTDOOR PEOPLE WEARING A SIRSING OT WOLFER A REATIR
201,A GUY SLIDING TO A BASE IN BASEBALL,A BU SLIDING THRO A ZEOP INTO A BORD
