Index,Reference,Hypothesis
15,SCHOOL CLASS PHOTO FROM THE BOYS SCHOOL OF STANDARD SOUTH CAROLINA,TO PATE AN IN ONATE IN AIA TAT
16,A MAN ON SKIS FLY THROUGH THE SKY,A MAN ON A SNOW FLY INTE JAT
17,THE SKIER TAKES OFF DOWN THE STEEP HILL,A SKIAIR PLATES WILE DOWN A STE SKIL
18,A MAN IS SKIING IN MID JUMP ONTO A RAMP,THE MAN IS SKIING IN HIS WASH I A MOUNT
19,THE SKIER IS LEANING FORWARD WHILE JUMPING THROUGH THE AIR,A SKIER IS NTHEIN FOLLN WILE JUMPINOAR
20,A MAN FLYING THROUGH HE AIR WHILE RIDING,A MAN FLYING INTHE AIR WHILE RIDING IN WA
21,A BASEBALL PLAYER IN A BATTING STANCE AT HOME PLATE WITH THE CATCHER IN POSITION TO CATCH A PITCH,A BASEBALL PLAYER IN A BATTING TEAM THAT HAS PAT WIT A BACKET INTORECIEN TO CATCH A HIT
22,A MAN AT BAT WAITING FOR A PITCH WITH A CATCHER AND UMPIRE BEHIND HIM AND PLAYERS FROM THE OPPOSING TEAM IN THE DUGOUT,A GIRL AN AT WITH A HORSE WITING ATERANAPIRA AT AND PLAYER TAKING A POSIE N DORA
23,A HITTER IS WAITING FOR THE PITCH TO BE THROWN,A HITTER IS WAITING FOR THE PITCH WIT HIS BAL
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASEBALL PLAYER ON IT BAT AN DURING A BAVA
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BASEBALL PLAYER HOLDING A BATOT TA TENI
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWO MEN PLAY ON A UNDOTIN CONSOLE WHILE TWO OTHERS WATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO FRIENDS ARE PLAYING WITH EACH OTHER ON THE WII
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,JUD GIT INPAR IN A PART VISEO GAME WHILE ALTI LAC
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOM OMOTPHON
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,I INTRO STAY RAM WHILE OTHERS ARE DIN
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BIRD IS WALKING RED TO A DINOMM
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A VERY WALKING CATIN WITH A PACETE IN A TORHON
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A ROS WALKING INSIDE OF AN ASETERIA DOR
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A GOP WALKING ON A COY CAR IN CAFEDI A
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND WHITE BOL IN BOTEN BY AN DRIVING 
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,CAT TLOG A OFF YAUN DOY LAYING ABET IN THE ROOM
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD DOLL LEAYING ON A BED DIRTY BED
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,A WINTE DIKE DOLL ISWIT VE PP ON A BOY
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WITH A BOT IN A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BEIGE DOG LAYING ON TOP OF A BED UNDER A BAGR
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAVS AS AN ATLEN CITTIN ONEB
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE OTTENDING ON A POLIRE DASTOP
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A VER ACTON WITH A CLOCK INSIE F
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,AN ALONG CLOCK WITH THA SINK OF AN APREAN
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,OFA PLASTIC ATHRET BATH TO THE SUITS
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,HORSE AN PEOP JALKING CROSS A COAST IN SOMEIN
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,O PEOPLE ARE HORSING FREEKE IN THE AIR
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,TO PEOPLE A BO ER BE  AI NA
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSE AND ELPIN  EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A WALKAN WAT HODO OF BACK AND WATIN ATE AA
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A TRAFIT TRAIN MOVING DOWN TA TRAIN ON A ROAD
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LONG TRAIN IT ATOI A
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON THE RAIL OF OA TRANI TRACK
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,TRAIN ON TOP OF AN OPENPASS ET UP TRAIN TATNFIELD OWORWA
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG TAG TRACKS WITH MOUNTAIN AND TACAC
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,A TEDDY BEAR IS SITTING ON FROP OF A FIRED SAU
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,TWO PAZES INA REO IT TEIR BOXES AN 
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A PEDYGER IS PLATTING ON A DOVEOT CONTESA WALL
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN FRONT OF A BOPEN DOT ITA
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,AKICKEN TEDDY BEARS SITTING NEXT KITCHEN BLASKET
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SKABOAT SAN ROUND AN BEACH IN FRONT OF A RAV 
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A FEBUR SANDING IN A FIELD IN  PLAN
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,SWA A O SURF IN EDIR WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE BID DOG IN I CURTAIN IN THEDEINPY
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEABUD STANDING ON THE BRENCH OPENEASH
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A TUK POS OKING ALIV CARADE DOWN IN E O
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,SOVE FISKER BUL WITH PEOPLE ON THE TAS ROW ON TERAD
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DUTER BUS IPITIN RODIN POKING CROS
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN THE STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,TER DOUBLI WICER BALSIS IN A TAVIN ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN EATING HIS MOUTH OT O O ANA ONTF A AN WATER BOTTE
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BAT OF HIS VENT ABOUT USING NEWSPAT
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A EVENIN GANDING  OFF OF A WHITE PLATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILOFG GUY IT PLATE FURSY SANI
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,ADULT ENTY HAND AN  RIE ADULTED AE TA
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,PIS UP S STANDS BY I AR NON IL
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A POKING ON SOME TREES AND A DOG IN THE SNOW
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A VANOL SKIDING WITH A DOG NEXT O HIN
79,A MAN ON SNOW SKIS WITH HIS DOG,A YOUMAN IN THE SNOW SA IN ON  
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON LAYING ON TOP OF A SNOW COVERED SLOPE NEAR A DOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE IN SONE ESTA IN A GREEN WOODEN FOLD
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING ETHER IN LEA COSI
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFFE IS STANDING BY A HORSE WHILE LEANING ON THE BRANCHES OF A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS SROWING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A STALL OF GIRAFFES DEST TEEVIN TIN IN THE FONDER
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE PALOR OF MUSTPER IDURING INTO E TOWE AT A BIT AN
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A GREN I WITH TALL BUILDINGIN A VEE ON TEO TOW
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A TRASING IS SHOWN ON THE WATER NEXT TO A BUILDING
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANG NEAR A TREEN AND VERY LARGE OLD MAGINTO PIN TRUCK A LATSA
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,I IG CLOCK TOWER ALLEN ON A CETE CIN
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,ONRAT IS MIXTURE ATA SIN ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALL WITINE WATER E O A RA
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT OFFTIE MITOPOL AN A SY IN THE SKY
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIDLAY IN A OTRE FIELD IAN A MIRRA
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A AR E SITTING DOWND NEXT TO A BODY OF WATERS ON IM
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTO TAKEN ONIA WITIN  ANTATON  ON OF THE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,THE ROAD VIEW OF A PORE AN A REDA TRAIN
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAN WALKING DOWN A STREET WITH FORLIGHT AND SIVER CARS ON
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,THEACEGE INSIDE OF A CAR WITH CARS AND ARAN ON THE SIDE OF THE ROAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD POST ON TRAFFIC ON A TO RAIN ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GROUP OF PEOPLE AT AD AROUND A TABLE O A GROUP OF WOMEN
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WIT MANY CONTAINENT A FOOD ON IT AND MANY PEOPLE WATCH IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE ON DELA ALONG T TABE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,MANA TOO DI MELFOOD THATE ON A WALL AN OLE PIECAT ONA TA ON E WALL
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,PIPERS ARE AKING EATING FOOD AT AN OUTDOOR TABLE
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT LAYING ON A TOILET WITH A DAG IN TH GRON
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,AMARK AN BAE BANET TAILED IN A ROT
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING ON THE ARO PITTOR LOOKING TOWARD THE OPEN BATHROOM DOOR
109,A CAT SITS ON THE EDGE OF A TOILET,A DRESSED  TOPUN MADED IN A CROOM
110,A CAT IS LAYING ON A TOILET SEAT,A CAT IS LAYING ON A TOBLET SAT
111,A CAT SITS ON TOP OF A TOILET BOWL,THE CAT SITTIN ONTOP OF HA TOILET CINE
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,AMALL CAT SITS PLACED ON THE BACKOF A OILET
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BATH OF A TATOBO WITH SMOT IN
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET AND A PINIINKIN THE BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING ON A CHAIR IN A MASROOM
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN IMAGAL SOT DOOR SHOP IN A CANADIAN CABIN
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SHOWN WITH LIGHTS ON  DASF
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,THERESEIS CABNET IN THE LARGE AND KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK SITBASSON AND MEGELATE OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN TABLED WITH GOODEN CABINETS AND A IDOWY LIGT
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF PINK SITS IN FRONT OF A COTIN
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME AUTOLT IF EMAITER WITH A SAT ON AND SOME PIZOE
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PENTIN OF AMA WONS ON A TABLE WITH FOUIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A PNCATE OF A BOWL OF FRUIT SITTING IN FRONT OF AN ETETATON
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,SOM SPUTE AN FEL LIGHT OF FRUIT AND AN OLD WAN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE BOY IS HOLDING AN TOL OTA BA
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HOLDING A OUNG ALATTOP IT I GRIP IN A BED
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL SWILLING HER HAIR WITH NO PHONE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL GRAP HAN O E I A OIA CAME
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE YOUNG GIRL IS TRUSHING HER HAIR
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO MOMEN TOTIN A ET OL IN A BEDROOM
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO MATI BABIS AN RIMINDOW IN A BATHROOM
133,A SET OF TWINS WHO ARE TAKING A BATH,A PRETTY SOD INI A NEW BETHROOM ON A I
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLEL LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TWO HOLDING A COFFE AN AGANE E TADING NEXT TO EACH OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,THERE IS A SKI BOARD ON A SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A YAW PURSOR THAT IS RIDING IN THE WOTERS
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN AND A SURFBOARD RIDES I WAA
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN ON THE CANCH OF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN THAT IS ON A SURFBOARD IN THE ATR
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS CAR A DOY IN A MUGY BON
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,SOCCIPAYOR WEARING GLASSES ITH ELECTRONIC ONO
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR HAS PIKS DRESHED IN GRASES AN AKIN HAS A A
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A BIY SEEMS TOTETAR WITH LOTS OF AN ON OOT
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BER IN WOOD HIG DOG AND A WHITEOT
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE IS A FOUR CHAIRS TOM POTTER PANTS AND A ILETABLE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WIT AND PANS PARKINWIT AO A
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIREPLACE AND PADING PEOPLE IN A DIING ROOM
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH ARAWOODEN CHAIRS AND GLAT TABINDOW
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,AS KIBEN WITH PANTS AND LITTE TAKINSIDE OF A ROOM
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DECOOKING A BEAR BRIDKING I O AL
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES WITH A PICTURE OF A BAR ON A CAR
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A PICTURE OF A BI ON E CO IT A RIMING ABOVE TAR
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,THE SBARS PAD REMOL PONTARS AND WORKING ATAS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,FRANTVIEW OF LARGE BRON BEAR CAR HALLONA CARI DOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,FEMEN PLAYING GAVIN AX TO HETTY CACKET BALL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A FRISBEE WITH A ININON ONING BASS O
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERIS TRYNG TO GE IN POSSESSION OF THE DATE
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN KITTING TE SOCCER BALL WICH HIS HET
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,POP OFORMS AN PAT LAYIN GAIN OF SOCSAGE IN A FAR
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,E TREET DOUBLE DECKER BUS WITH A EORGMENT IN THE BLACK
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURNS IN A TRAVELING CURTAY CURGNTE
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A COUPLE DEAR BOK SITTING ON E OON FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER DUSKER PARKED IN A LARGE A
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,AN ODANTAR BUS IS TOPPED IN A INDOR
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESKROOM WITH TWO COMPUTER TA AN A PIA PITA BOTTLE IT
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLONE OF A BABE HELLTOD WITH A COMPUTER INBESK
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A COTER HAS IS OFFE IME ON A DESK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BATHROM POTI SHOWING WITH A PA IN ONSE
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOTTLE AS AN A FEW COMPUTER BONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WILD RONSES HANGING IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,TZEBRA IN BACKALEADING TOA LINE FIEL
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF PEOPLE IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,THRE ANIMALS IN A FIELD WITH TRE AND GROSES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A PERSON OPENG GRA DARK IN IN TI FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WIMING ENI AT TOA SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,CO PLAYIN O A STUFF BALL DUING GAME GAM
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALES PLAYING SOCCER ON A GREEN POCKET FIL
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A PLACTER GAME WITH A DOR IN WHITE IXEEDING A HEAD TOPAR A GEA
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYING A TEN SOCCER INTATEA
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIT HOLDING UP A CELLPHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING AN YELLOW TELLE PHONE IN ON ER 
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS A BOLLA OTER AVASE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN DECKING HER CELL PHONE WITH NINTENDO T IT
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,A INCINOS HOLDING A ROMITE CINTOTE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH TLOE WALLS AND WHITE TILES
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM AND A SITIN IA WALL
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,A ANTY BATHROOM WITH SEEN WALLS ON A WIT OOM
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,HE WHITE BATHROOM INK SITTING UNDER A BATHROOM
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH AN CITEN TILE ON RO
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A TICTON O OSE WITH TWO WOMEN WALKING UP OTHE
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TWO SHOIWS AT UP UMBRELLAS NEXT TO AVENTA SIGN ANDON A POT WATAY
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE HANGING AROUND XTITH LONG JED AND EXT TO TELEFORIAAN
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN ALTBATES IN FRONT OF TWO O
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE TANDING NEAR A DAS IN FRONT OF AN BILTE
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD WITH FETE COMTERBOWL OF BIRD ON 
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BINE BIRD SITTING ON TOP OF A BOWD OF CAA
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,A BIRD WITH EREN BAND SITTING ON A HELG WITH TEEN BANAT
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,A A A AN O INA IIAANSI
