Index,Reference,Hypothesis
18,A MAN IS SKIING IN MID JUMP ONTO A RAMP,A MAN IIN IT BA 
19,THE SKIER IS LEANING FORWARD WHILE JUMPING THROUGH THE AIR,A SKIER IS EATING I O O
20,A MAN FLYING THROUGH HE AIR WHILE RIDING,A MAN LYING THROUGH A AIR WHILE RUNNING
21,A BASEBALL PLAYER IN A BATTING STANCE AT HOME PLATE WITH THE CATCHER IN POSITION TO CATCH A PITCH,A BASEBALL PLAYER IN A BATTATIT ABATCBAT A BAT
22,A MAN AT BAT WAITING FOR A PITCH WITH A CATCHER AND UMPIRE BEHIND HIM AND PLAYERS FROM THE OPPOSING TEAM IN THE DUGOUT,AN AGASS IT COSESE TECORAT ONAATE I OSA
23,A HITTER IS WAITING FOR THE PITCH TO BE THROWN,A HITEN ITRANIN IE PEX TO A BED
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASEBALL PLAYER HOS I BAT BAD
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BASEBALL PLAYER HOLDING A BAT EL
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWO MEN PLAYIN AI TATAAA WILE TWO OTHERS ATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO FRIENDS ARE PLAYING IT EACH OTHER ON THE WII
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,TWO FOKE FOS I I FIOL AREA FOR OVERD WALL
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING IN A GOIT O O RO
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,TWO OE TE TRAKS AE AN OTER STA
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BIRS IS WALKING NEXT TO A TEE ONI
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BIRD WALKING TOUG IN A DASSY FIED
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A BES WALKING THESIDE OF A TENCE TAREA
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A BIRD WALKING  A FIRD IN A CANE FIELD
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE AND WHITE BIRD POT AA A
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,MAN FILLED OF ALL A DO PAYA BASA
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLBA LAYING ON A BED WITH ABAD
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,AA O A TO I
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOA BOX ON A BOAT ON A POLE
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BABY DOG LAYING O ON A BED ER
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE A CUP ON A CITY 
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,CLOCK NAX OTSYDE O APOLE O AE IGN OF PALI SA
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A BED HAPI I TOP IN BIE
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,A LARG COCK WITH A SURFBOARD IN OR IT
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC CAPTET ITTO RESORS
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,A BESO WIT DUP AN TOPO CO
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,APLE OF HORSES GRAZED IN A FIELD
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,TE POA AI PIAT E FI
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE RAZING EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND WHITE HOLDING ON ABATON A BO
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A CATROOM IT TO PEOPE COVERED AN  ON A PURG
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE COMKY TRAIIN ONA DO TRACK
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,TWO BEDARS ON TE RAIL OVER A BREAGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,TRAIN ON TOP OF OL ATTEAD O TAIN TATO
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,A TRAIN MOVING ALONG RAIN TRACKS WIT OUN TACK
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,TEDDY BEAR IS SITTING O O AR
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR, A  A E O A AN  IN
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A BARG OI I II 
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,TEDDY BEAR SITTING N A PAD IT  PENC
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,TEDDY BEAR SITTING NEX TO SOME FLANCHES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,TO TAD A ONE TIIN FONT OF A RIVER
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,TWO GUL INI INI O 
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SI IN A SA I NEAR O WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,A LIG DOG IS TANDING  A E A
65,A SEAGULL STANDING ON THE SAND OF A BEACH,TWO BOATS TATTING ON THE GROUNY 
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A BUK FULL OF PARTIFFIARE ONIN E MOUS
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,SEVRA AY BA TA IN A BACK FIE FIDGE
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DUSSY BUS I IE O OE US
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE TRACKER RUS DRIVING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,A COUPLE O A I I I SINTIN ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A ANN SELL SELII AVI UNTIIE WATER
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING COT OF A SANIT SOT
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A LILADY IS SITTING ON TOP OF A WHITE PATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH, SILE OF GUYS IIA PLATE TRAT I SA
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A DOLZEN O PA  AT O SAT I
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HESE TAERS BY AT A I
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,TE ITE AT DOG IN ES
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON EI WITH A DOG AN
79,A MAN ON SNOW SKIS WITH HIS DOG, OM   I IN I IN I
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON ON TOP OF A SNOW COVERED SLOPE NEAR A BOT
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE AING OP O  
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING EX E TO TAR 
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A GIRAFFE IS AIN ORA ALAING FRON E GRAC
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRASFE THAT A TAT IN IN THE GROUNS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TO ICH OA II OT
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE PILF O BUNII IT MI A
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BOYI OR ALIN IN AI
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A COPFAT IS SHOWN ON THE TOTO IT TOA BRIGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER OT A LARG OL E I
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,TA BASEBALL TOWER  TOW TI
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,A GIRAFFE II FI I O ON TI
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WOLK IN TE WATER
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT SITTING BY A O Y SUR
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIDE WAYING ON A NUSH GREE FIELD
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A SITY SATE NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A HERDER FAK IN COCOLATE TITROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH CAR AN
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A BAI POTO FILLED WIT FIR
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,E SIDE OF A PAR PARKED IN ATE
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY, MAN RIDING A SKATEBOARD TOWARDS THE TRAFFIC ON A ROADA
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,APORPO GATERER ON A F
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LOG TABLEIT MANY TANER WIT FOOD ON IT AND MANY  FOREGROUND
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,BOSE AR LINED UP WALL F A PICTABE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,A O ONA WA O WALL
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A ATING FOOD AT A COUIN
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT LAYS ON A TLAY  BARG  TO
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A RAF AND GRAY CAT IS SITTING ON A TRAY
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CIING III
109,A CAT SITS ON THE EDGE OF A TOILET,A BATHROOM SIT IS ON HE BED IT A TO
110,A CAT IS LAYING ON A TOILET SEAT,A BIG PLANE IN A PAI 
111,A CAT SITS ON TOP OF A TOILET BOWL,A TUCK SITS ON TOP OF A BILDIN
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,AN IPHAT IS  PERCHED ON THE BACK OF A PAA
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SIKING IN THE BATHROOM FOO ITH SIT
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,SMALL CAT SITS ATOS A WHITE TOILET  IN TE BATHRO
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SAYING ON A TENC
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,A GUP DOG OI AT
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,A OTI PICTURE IS SHOWN WITH WHITE ONTE TAR
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,A BE CAK IN A LARGE RE KITCEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINC SITCHENE IN A MIDE OF PIE
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FIL I SIT INFEDO
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF FRUIT SITS ON A PLATE
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME HARTBORK ITH A MAN WITH A HAT ON
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A TOO PLN AS ON E
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A DEPAIR OF SIPAE IN A PAT
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THI SKIS IS STIIN IN  I
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE BED IS GATING INTO AT A BECH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HOLDN A SCAI HER HAD
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A GIRL HOLDING HER HAIR IA ON
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL LAP AN ANIMALS OR OR A
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THERE ARE GE SERCHER FORAR
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO LADYS SANDING ON E SI  A BE
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TOAN GRE TOLET ITN TA BET
133,A SET OF TWINS WHO ARE TAKING A BATH,A LITTLE TOY WITH PICKN DAK
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,TE S A LITTLE GIRL ZIA TATE E BED
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TA BADE HAS SECO I A  A
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN ANUP TO HED OIN A SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,A GIRL SURCING A ONA WIDE V
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD  RIDE WAVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN WITH A DRASS ON A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN SANDING ON IN BORDIN 
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,TENY BAT SI FI A A AN AEA
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,TO BAR WAIN FIDE I BID ODE BOD
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR  DESSNI
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,TE SE I TI A I TREO
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A SUAR BEAR  BOR SIDEWALK NEAR THE BARKE
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO LOTTED PLATS AND APPIREPACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DANING ROOM WITH SOME PAESORSI
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A PATE OF PAOF SIZZE IN A PATE
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FULLF OD CHAIRS AN OAS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A GOUP OF STANS PATIN WITH A PATE INSIDE OF A FO
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE OF PROPICTING A BEAR FRAI
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A PAS IT TE PICTURE OF A PATE
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,TI I A OTA AI PAT WIT A BOI BAE
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,DESK PLAYERS AND RIP OVA CAR IN FURTE
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,AA HOR I A IRE OR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TWO I SITEA UTTI UP COP
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER, A A O A I
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYER TRIE TO INE POSETION OF O
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS HEAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,THE PONE IS IR A IN E TOPE
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,TWTWO DOUBLE DECKER BARS SINPARK  EC OTE
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TRANI SOVER COTI FIRC
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A WOAN WALKIN A I ININ A FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,TER A DECKER BES SIT ON TO A LARGE IL
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A U BES IT A BUS PARKED 
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,THISA I GROUP OF TUSPAYSI GOUPOF WATTIN
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A COSE OF A ROBE BY DOBE IE
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A FOBERDYSTER IS COSKED IN A FILD IBES
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOT OF POTE SAING NEX TO  BE
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BALLI ATOI O
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WALL BOCK OF TREES IN THE BACKGROUNU
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,A BIG BID OF CI I 
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,A AN IA FI  FIIN
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,SOE GROUP OF ZEBRA ARE IN THE FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF SITTIN ON OUTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A BA PASE IT A STUFFED BALL
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,TOSE PEOPLE WHO IS PLAYING SOCCER ON A GREEZE SOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A AKEII
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF MOPE AIN ANI SOCCE
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,ILANN IN WHITE SHIRT HOLDING UP CELPHA
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,TE IS PATIN FULL OF FIDI BA
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHON IN FRONT OF FA ENCS
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A E TUK SETIN WITH A EET I
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,A ZOI IS HOLDING A GIIN KAEAR
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH TWO WALLS ANDET
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM WITH FILL AND WHITE TAL
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,A A BOX OF BIIN E WAT ON PAT
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE FASHION OF TREE SITTING UNDER A BATRN
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOMWITH OKEN A
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM, O O FEL AND BEDI ATI
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TWO CARS SAT UP UMBRELLAS NEXT TO ABU SI IN A CASS GAT
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE IN TO AA
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN TALKING AT A BIG FRID
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE STANDING IN A DAG
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD THAT SITTING O A ONA BIC
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BLUE BOAT SITING ON TOK OF A BEDON
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,BIRD WITH A TE STAND S ON I I EE
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,II I IA SI
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,A PARSEN OUTOR ORWAY IS SITTING ON A BIRT TAT
201,A GUY SLIDING TO A BASE IN BASEBALL,A GUY GLIDING FO I  FE
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,A BOY AAIII IN A
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,A PICTURE OF BASEA BAT ON THE RAL
204,A GROUP OF MEN DURING A BASEBALL GAME WITH WALL IN THE BACKGROUND,A BIGER AN PAING BASEBALL BAME WITH  BOWER
205,PITCHER IN A BASEBALL GAME TRIES TO OUT A PLAYER ATTEMPTING TO STEAL BASE,A SEROF BASEBALK PAKD OUT BABA
206,AN EMPTY STREET AND STEEPLE WITH A CLOCK ON IT,AN EMPTY STREET AS IN A OIT A COCKON
207,A TALL CLOCK TOWER WITH TREES ALL AROUND,A CARGE TARKE ON I IT TE ROAD
208,A LARGE CLOCK TOWER NEXT TO A SMALL WHITE CHURCH,A A A IN I TI A ON A TO
209,TILTED SHOT OF A CLOCK TOWER ATTACHED TO A BUILDING,A TRACK OT ATTRACK TOWER ATTACKHED TO A BUILDING
210,A CLOCK TOWER STANDS ON THE SIDE OF A BUILDING,A CLOCK TOWER STANDS ON THE SIDE OF A BUIADING
211,A BANK SIGN THAT ALSO HAS A CLOCK ATTACHED TO IT,A TANA WALKN TO E HARBER CROCK OTA CARKI
212,A SIGN HANGING OF THE SIDE OF A BUILDING ON TOP OF A CLOCK,A SIGN HANGING OP THE SIDE OF A BUILDING ON TOP OF A COCK
213,A PHOTOGRAPH OF KEY BANK WITH A CLOCK UNDER THE SIGN,A PHOTOGRAPH OF KEBADAK 
214,A KEY BANK SIGN WITH A CLOCK ON A BUILDING,A BITY BATIS TARKD ON  TE BILDIN
215,CLOCK SHOWING 1105 AS TIME UNDER BANK LOGO SIGN,BAT SARN A OTE TATBA A PAE  ABENCAETA
216,A YOUNG GIRL WITH A GREEN JACKET EATING A PIECE OF PEPPERONI PIZZA,A YOUNG GIRL IS ING RACKET A OCE TISI
217,A LITTLE GIRL EATING A SLICE OF PIZZA IN A ROOM,A LITTLE GIRL WITH A BEA TICE WIZZA
218,A YOUNG GIRL EATING A SLICE OF PIZZA,A YOUNG GIRL AKING A BAT
219,SMALL GIRL IN GREEN SHIRT HOLDING A SLICE OF PIZZA TO HER FACE,SMALL IT I  PARKED ARKED ITOA BA
220,A GIRL TAKES A BITE OF HER PEPPERONI PIZZA,A GIRL TAKS A BITE OT ER COPERO
221,A WOMAN IS STANDING IN THE MIDDLE OF THE SNOW WITH SKI STICKS AS THE SUN RISES IN THE BACKGROUND,TAON RISEIN TE BAK
222,A KID STANDS IN THE SNOW ON HIS SKIIS,TI TI IN TA IN TIELD
223,A WOMEN WHO IS WALKING IN THE SNOW ON SKIS,A WOMAN THA IS WALKING THROUGH SO ON A STEET
224,A MAN WLAKS DOWN A SNOWY TUNDRA FIELD,A BED CAT TAT TAT
225,A WOMAN HIKING ACROSS SNOW COVERED GROUND WITH TWO SKI POLES,A HYDRANIA FORES TOOTE GROUND IN TOSTI
226,A GIANT BANANA IS SITTING IN BEACH CHAIR WHICH IS OVERLOOKING TURQUOISE WATER,A AN IA A BAL
227,THERE IS A BANANA ON A BEACH CHAIR WITH A SMALL UMBRELLA, TA IS IN A BII
228,A BANANA IN A LITTLE CHAIR NEAR A WINDOW,A WIDOW AA WODEN CHAIR AIRA
229,A BANANA THAT HAS BEEN PLACED IN A TINY LOUNGE CHAIR,A MAN AAIN PAT FE
230,A BANANA SITTING ON A YELLOW BEACH CHAIR NEXT TO A SMALL UMBRELLA LOOKING OUT A WINDOW AT THE BLUE WATER,A A AA
