Index,Reference,Hypothesis
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,STANDOOF A OR  XF
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN  DOWAY ON E BAS
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,O TI I
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG IT A BOX AND A BIT ON A PONE
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A DOG WAY OF E 
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED OS A APPLE TREE LID
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,I CLOCK AT OOSITE AN APPLE AR HANGREN E ON PLAT
43,A RED APPLE WITH A CLOCK INSIDE OF IT,AA A TOPIN BUS
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,TE ARE COK TO TE SIT ON E SURFAC
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,OF A PLASTIC APINIT T TO SUITS
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,FORTI TOPIN O ON ON SIN
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,OR FORCES RACIN AR
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,TO PEZZE IN I I TA
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THEOTON OF A STOVER OEBE
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BASKANIN POTO IT A BRACK AND WRIT
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,UFIII OE  TAI
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE BUM DRI
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON HA RAIL IF ON BEDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,TRAN ON TOP OF O A SET IT TRAN AK OTOO
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN LING ONA TRACK ISONSI
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,I BAIRS SITTINOI
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR, ET  O
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A IN I 
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN FRON OF TOT
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,PETTY BAR SITN NEXT TO SOME BUSES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,OPLE TAR RUBBINI O A BUDING
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,TWO DIFFERENT TE
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER, S T O IT
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,EI OIN
65,A SEAGULL STANDING ON THE SAND OF A BEACH,THE TEYBUR IS SETING IN THE SON
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,THE TOME AN IIT O
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,OTOF A COSSTRET  OIA TREE
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUI BUS  I 
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,IPE AAS SI HOUS
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,A SUPO BUS N ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,AOO
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A LOT OF EXPENT WRAP
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,TO  SAN OP ON WAPAT
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,ASINE OF DIKTRAT TRITA
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A UP STAT SBI ON TIR
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,TNTA O
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A LAMP OP TE ACOSS IT
79,A MAN ON SNOW SKIS WITH HIS DOG,I I
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,ERSONON TOP OF A SNOW COVERED SOPE NEAR ABOCK
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A IREFTOP
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A ASIN TO 
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,TRAFFSIZWOR TOININ FRONT
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GRAFFE THAT IS SANI TRACK
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRETTE STRETXHED TO A TO IT
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,E V O BUN OW I
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,OETET
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CRATROOM IS SHOWN ON TH CAROF IVE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD BLOKTO O A LOT ON A IO
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,TO TOPLE ANAN
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,A EX TI TI I
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER, COSS POT
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRTNIN RIESIDE
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIDEWAY ON TREE TER
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER, OTEA WAK
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A URFANT ONEITROD
97,A ROAD FILLED WITH CARS IN A DESERT,ROA ITO
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,TIE TOTE SOT
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,AND ISIDE O A CAR CAR SIDE
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAND RIDING A SKATEBOARD POSE TRAFFIC ONPAPER LI
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,PI UP ON A 
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,COKAE TATE IS ON IT ANH MANY PEOPLE
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,SPOTE ONDUCIOF IT A TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,OOO
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC, I IN  BAKTOU
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CATTOS ONPOTBOV
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,RATY RED DAN SIT ON TRAIN
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,O I
109,A CAT SITS ON THE EDGE OF A TOILET, DET IT SOMI
110,A CAT IS LAYING ON A TOILET SEAT, A BED OE
111,A CAT SITS ON TOP OF A TOILET BOWL,THE DESK IS ON TOP OF A TABLE
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,MATDEK SIRCED ON THE BACK OF A TOILET
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SIN ON THE BACK OF A POTBOIT PATE
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,SMALA SIFFERENT TOP OF A WHITE PAE IN THE BACKGROUN
115,A CAT SITTING ON A TOILET IN A BATHROOM, BASOM II
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,OME PEOPLE TOPPED I SO
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,IN I ON E BIKY
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,NEXT TO A TRACK T A LARGE IIT
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,WIF DIFFERENT SEAT SIT IN OM LBA KITIN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,SITTIN IN A TITO
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,ABUSH OF FUT SITS ON A AS
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME AR DIIPAY TAT LAKON
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,ITIN 
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,OF A POR OF SSYCOF
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,A STE STA STSID 
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,N BE TATER NEX O A 
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A VA OSISCRA A
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,UMBROL TII OEXTISO
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A RAST HAND ON  OA
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE AMMEAR SECTON O AR
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TV SITTIN OI PA
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM, ON 
133,A SET OF TWINS WHO ARE TAKING A BATH,A CITY TA   SA
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,SOTIN A INA GROY TOF E
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,PITPLE ONTOP IO
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,TEX O TOWI SI TRIS
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,TIA IR STIT ID
138,A MAN ON A SURF BOARD RIDES A WAVE,MAN ON A SURFBOARDRD RIDE IT
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,SURFR IN MOTIONAL PRESSI WITE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A LITIO  
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A THES SIT ONA KEYOAR AN
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,SO SANAN SI O A TOPTOP
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A PEDDY BEAR I DRESSED IN BOXES IN ISNAN
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A TREE KEPE
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,SIFE EOPLE CARKLES AND WOTE
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO PRODUCT TAKS AND FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A BAN AS
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A I AC IT KEYBOARD
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH TARS AND CHAIRSONT TO A GER
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,STAN  IT A SYCI SIDF
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE OF IF THE CONVEYOR FRE
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,SANASIT A PICTURE F I
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A SITIN E A O OA II OF
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,ES FARSCA REMOTI CARS AND BIRK OS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,TATIN PARTTARA  AR OR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,T I E ONA TOPO
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,ICKAI SO
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER FA IS TRATIC IT THE PROCESSIONAF IT
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN GETTING A SIDEOFF WITH HIS TECK
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TOA BENCH IN SINSI
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,EAI ARON
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TRIN  COVIY PIR
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD, A A OSI
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,DOUBLE DECKER DESKIT AR AN O T
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A BUS 
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A PET OF PSTITE BOTI
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A LEVTOPF  TITYSI
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,SEVEN MATES ARKED I N DUS
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BACK AND WHITE SHON EX TOE ST
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,AN A ALL FINER ON TE WITH A TODES
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,I A TOP ON A TREE SA
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,I A BOIN
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF PAPERS APIELD BY SOME TREETS
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,A M T
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,TIES OF TRI ARE OIN TI
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL, PEOPLE SITTING  ONSOPOFA SED
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,AT TAK ON WATER
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOI OF ISPRAY SOCCER ON A RE OVR
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,O OF 
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF KIPA IT A TOP IT
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A AE WITE SHES HOLDING ON E BIKE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS, A IIN FULL OF POP
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,TO OF BOLTS ARE ON ON E CAS
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A  O 
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,A ASAN VARS BOADING ON A STAT
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BASI IT TE SIGE A
187,A BATHROOM WITH BLUE AND WHITE WALLS,BAS IS A TREET WITH A POLE
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,ANSTOP WITH A ATI
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,THE WAY PACKE  STAN TRAINBA
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A KIDOK WIT ITS 
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,I IT TE ANO
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,T  UMDELA ISIT ON A TI ON TE TOPWA
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE IN E A
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN TALK A A FEW TRACK
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE PAINTING NE A DASK A
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A PERS IN SITTING ON E BODR
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,THE PEOPLE SIIN ACOS A POTE
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,A BIRD WITH A TRAIN STAND SITTING ON A TOS WITH FEET IN IT
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,A BOF PEOPLE WA SITTING OTOP OF A STRET
201,A GUY SLIDING TO A BASE IN BASEBALL,A BIKEPLADIN 
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,OF A BOT IERSIINSI
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,A ITURE I I EX TO
204,A GROUP OF MEN DURING A BASEBALL GAME WITH WALL IN THE BACKGROUND,AIN I  INI ISID
205,PITCHER IN A BASEBALL GAME TRIES TO OUT A PLAYER ATTEMPTING TO STEAL BASE,OTOTOUTII
206,AN EMPTY STREET AND STEEPLE WITH A CLOCK ON IT,A OFISHMANAS INOT OF A CARK
207,A TALL CLOCK TOWER WITH TREES ALL AROUND,A A TOK O
208,A LARGE CLOCK TOWER NEXT TO A SMALL WHITE CHURCH,I ION IBA
209,TILTED SHOT OF A CLOCK TOWER ATTACHED TO A BUILDING,WITH A SEK AN A CLACK TOWER TTACHED TO A BUILDING
210,A CLOCK TOWER STANDS ON THE SIDE OF A BUILDING,A CLOCK TOWER STANDS ON THE SIDE OF A RIAD
211,A BANK SIGN THAT ALSO HAS A CLOCK ATTACHED TO IT,KI SIT OS  AOP O PARK
212,A SIGN HANGING OF THE SIDE OF A BUILDING ON TOP OF A CLOCK,A SIGN HANGING ON THE SIDE OF A BUILTING ON TOP OF A TOP
213,A PHOTOGRAPH OF KEY BANK WITH A CLOCK UNDER THE SIGN,A CILI O IT TEETSI
214,A KEY BANK SIGN WITH A CLOCK ON A BUILDING,IE TET  STET
215,CLOCK SHOWING 1105 AS TIME UNDER BANK LOGO SIGN,AI SI SIDE E
216,A YOUNG GIRL WITH A GREEN JACKET EATING A PIECE OF PEPPERONI PIZZA,ELDORJETSIT AFE
217,A LITTLE GIRL EATING A SLICE OF PIZZA IN A ROOM,A LITTLE GIRL IT O
218,A YOUNG GIRL EATING A SLICE OF PIZZA,A YOUNG GIRL IIN A TIKE
219,SMALL GIRL IN GREEN SHIRT HOLDING A SLICE OF PIZZA TO HER FACE,MOTEN TEI I OT ITATE
220,A GIRL TAKES A BITE OF HER PEPPERONI PIZZA,A BIRL WI  BIKE I A
221,A WOMAN IS STANDING IN THE MIDDLE OF THE SNOW WITH SKI STICKS AS THE SUN RISES IN THE BACKGROUND,ODVON YIN TE GLASK
222,A KID STANDS IN THE SNOW ON HIS SKIIS,TISTI A STEEC
223,A WOMEN WHO IS WALKING IN THE SNOW ON SKIS,I WOKI PONSTIT
224,A MAN WLAKS DOWN A SNOWY TUNDRA FIELD,A MAN AT TATAT 
225,A WOMAN HIKING ACROSS SNOW COVERED GROUND WITH TWO SKI POLES, IKIN  BO STOP RAVITERSTA
226,A GIANT BANANA IS SITTING IN BEACH CHAIR WHICH IS OVERLOOKING TURQUOISE WATER, I
227,THERE IS A BANANA ON A BEACH CHAIR WITH A SMALL UMBRELLA,IT IN A DE
228,A BANANA IN A LITTLE CHAIR NEAR A WINDOW,
229,A BANANA THAT HAS BEEN PLACED IN A TINY LOUNGE CHAIR,A A AT BUITCASE
230,A BANANA SITTING ON A YELLOW BEACH CHAIR NEXT TO A SMALL UMBRELLA LOOKING OUT A WINDOW AT THE BLUE WATER,ELP T
231,A DESK WITH A KEYBOARD MOUSE AND TWO MONITORS ON IT,A DESK WITH A KEYBOARD MOUS ANTWO MONITORS OP
232,TWO COMPUTER MONITORS ON A DESK WITH A KEYBOARD AND MOUSE,TWOPPEE MO DESK 
233,A COUPLE OF MONITORS ARE ON A DESK,A COUPLE OF HARKERS ARE ONDES
234,A VIEW OF A WORK DESK COMPLETE WITH COMPUTERS AND CAMERA,AOWOK OFE WORK BEST
235,LOOKING DOWN AT A DESKTOP WITH TWO MONITORS A KEY BOARD MOUSE AND CELL PHONES ON IT,DESWITH TWO S
236,A NEATLY MADE BED SITTING NEXT TO A WINDOW,ALYYMADE BAD SITTING NEXT TO IT
237,TWO TWIN BEDS IN A ROOM WITH A PICTURE OF FLOWERS ABOVE IT,TWO TREE DES T TWO FOERS 
238,THE ROOM IS EQUIPPED WITH TWO SEPERATE TWIN BEDS,TO SEVRATE TWANBE
239,TWO SINGLE BEDS ARE PUSHED UP AGAINST EACH OTHER,TWO SINTE BUS  WIT UP
240,TWO WHITE TWIN BEDS PUSHED TOGETHER IN A BEDROOM,ASKATEBOARDER SITTSING ON THE TAK
241,THE SECURITY OFFICER ON A SEGWAY IS USING HIS CELL PHONE,TIS PURY OFFICESIDWAYS I SID
242,A POLICE OFFICER IS SITTIGN DOWN TALKING, STRUCTOR IS SITTING DOWN BYD
243,A SECURITY OFFICER SITTING ON A FENCE WHILE TALKING ON A CELL PHONE AND HOLDING ONTO A SEGWAY,TWO O I
244,A SECURITY EMPLOYEE SITTING ON A LEDGE ON A CELL PHONE,ON A TA  
245,A SECURITY OFFICER USING A SEGWAY AS A FOOTREST,SITTING NEXT TO A COMPUER SETIA CE
246,THIS YOUNGSTER TRIES TO GET HIS KITE OFF THE GROUND,TIS OLLUSTER TRUS TO TAKS HIG
247,THE MAN IN THE PARK IS FLYING HIS KITE,A AI A PARK ISPOI
248,YOUNG PEOPLE ARE FLYING KITES AT A PARK,YOUNG PEOPLE  SIN I O A PAR
249,A GROUP OF PEOPLE STANDING ON A LUSH GREEN FIELD FLYING A KITE,A GROUP OF PEOPLE STANDING NEX 
250,A MAN IN A PARK FLIES HIS KITE WITH A LONG TAIL,A MAN IN A PARK LIESIDEI WALKSO
251,THE TRAIN IS CROSSING A STREET IN THE CITY,A TRAN OFPA STAPE
252,A TRAIN GOING DOWN THE TRACK NEAR A CITY, TIT TRI I AK
253,A TRAIN PASSING THROUGH A STATION IN THE MIDDLE OF THE DAY,AK OFE E OLO TA
254,A TRAIN CARRYING FREIGHT CONTAINERS IS ON THE TRACKS,A TRAIN CARRING TRA ON THE TRACKS
255,A BIG LONG TRAIN THAT HAS SOME STORAGE CONTAINERS ON IT,A BIG LONGSECT TACIN STOVE  I
256,A YOUNG MAN STANDING IN FRONT OF A LUGGAGE CAROUSEL AT AN AIRPORT,A ROM ANDI IOOPIT
257,A PERSON WAITS FOR THEIR LUGGAGE AT AN AIRPORT,A PERSON WAITN IN PARK TAPTOP
