Index,Reference,Hypothesis
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,E SITON TOP  OF ACASE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SIN OF DIK IT  KATE TRINTAN
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES, PEOPLE I ACIC
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,I A I TIT SI ON ATIT
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,ISO
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A METON I TOFIN
79,A MAN ON SNOW SKIS WITH HIS DOG, 
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,ON TOP OF A SNOW COVERED SLOPE NEARABY
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE TUP
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A CASS ITIN  TO 
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE, GRACK  TOOR AIN ON RI
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GRASS THAT IS NEXO THE GRON
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL RA TRE TO I
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A  OF BUO O
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,AGEI OE IT
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,THE CATHROOM IS SHOWN ON THE TOP OF THE LICAC
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD FLOTTOP EX AT A LAR POL EOPESIDE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,SITTING ON AA
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,REST TO IO I
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,MAN SITTING ACROSS WITE
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT INDING RECTIONESID
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIDEWAY ON A STREET BILDN
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A CITY TIT TOOA WAK
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,AVERTOC TOPI ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD TOUGH A BUS
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,TOER TO THE SIC
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD, SETA AR ARKED SI
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAND RIDING A SKATEBOARD OD  TRAFFIC LIGHT  FI
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,O O OP OF A
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,LOCK TABE SITINTA ON AN AOLROUND
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,STIL FON UP WOLL A PIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,OBOLO
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC, I IN E BACKTOWER
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,IT BATAD ON PRACE BOV I
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,BRICKAN GREY CAT SITTING ON A TRACK
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR, SITTING
109,A CAT SITS ON THE EDGE OF A TOILET,DESK IN SON OF IT
110,A CAT IS LAYING ON A TOILET SEAT,A PLANE ONI
111,A CAT SITS ON TOP OF A TOILET BOWL,THE BUK IS ON TOP OF I IDER
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,SMAAK IS  PERCHED ON THE BOT OF TAR
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT IS IN THE BACKGOU OOF IS PAC
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,SMALL ADIFFERENT OPTA WHITE TOET I EO
115,A CAT SITTING ON A TOILET IN A BATHROOM,A BATOM ON OF
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS, OO TOIN SO
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS, OF E PICTUN IS SHOWN I WITE ON GRO
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,E TRET CUP IT A LARGE COMPUTER
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,WIT DIFFERENT SIT DITEN ON ETEO
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,THE KITCHEN BI I SITTIN EX
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,BUNCH OF POP ST ON A TO
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ART LOOKING A MAN TAT HAT ON
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,SITTIN A 
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,AND A PAIR OF SIC ON I
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THI TI I T I 
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH, BAYS SITTING NEXT TO A INA BUS
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BAVIRO TANS NEXT TO IT
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,O OF TO SE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A WAIN ANA TOR OI
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A ITORSECTION COPA
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TV STAT
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,I I OE
133,A SET OF TWINS WHO ARE TAKING A BATH,A SITTY TO DESK
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,SEVALE O ET TI E 
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,ITSI IN OSEPOII
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,MANO UTYBET IN SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,OSMALL PITIS AN WHITE
138,A MAN ON A SURF BOARD RIDES A WAVE,ND ON A SURFBOARD I
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE, SURFER OTIONON A TRASTI TRAIL
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,WE ARE SITTING ON SATE
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,CE E TI TI I 
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STUFFED ARA SII OO
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,EDA APES 
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,TTOO
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,SARBOARD I ON TAIRBY
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE FOR CHAIRS TO RIDIC CASAND IS
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROMWITH SOME TYPESERS
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,AA KAKE IS ON BIT
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE ITAN CHAIRTS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,SA IGN WITH A PAPESID OF IT
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE PREPICTING BEAR FREEZ
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR, T
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS, DIFFRENT OT OF A BANPIT WIT A ONIA
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,STERS AND RIP OF A CAR N BORK
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,TACKNA PAR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TWO PSISN NEXT TOTUN A UPTOP
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,I
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCERIS TRAFFICIL I POSITION OF
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SICCER BALL IT HIS NECK
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,ON THE BENC SID
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,TO TWO OUBEDEUBER BUS IT PARKED CT
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS DRINKI SEVERAL SIY FERTS
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,AAA A A
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,SIVER DECKER DESK WIT TACK IT LI
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,AO NEX WIT A BUSH TIT
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD, TP OF ITWITH PEOPLE DOPIN
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A BOS OF A COPEYTOPOF  CIT
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A MOTER BYKER IS POSSEDWITH OE E
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A LOTO BOK O
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,AND AALLPLANER ONE IT TO PO
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,OTA VERY TOK OF TREES IN THE BACKGROU
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,IT  BOLD I 
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF SEPES RD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,T 
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,TE GROUP OF PEOPE ARE IN TETI
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,POPE SIING OOPOF A SHE
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,ATI TE TO
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,NO POPE IS PLAYING SOFVER ON GREE OVER
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A DIVER BA ONA SO
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,ALOMIN AN WHITE SHIRT HOVIN A TAN
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,I I IO 
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,EEVAL COLTS ARE GON ON TEAS
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,  OKEN WIT A SELAL E
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,A DISEIS HOLDING OOF KAT
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BAKOM WITH TWO GLASSINI
187,A BATHROOM WITH BLUE AND WHITE WALLS,SAS O TREE IN BAS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,INTOP WITH A T OIDE
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,THE WIY FACKOP TRAN IS SITTING UNDER A BAK
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,ASIBAKIT OPEN SKI
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,IITRE IN BIG OF IT
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TOSAI BET UMBRELLAS NEXT TO BUSSIN IN TE TAKWAY
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE ON TO IT TO O
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO INTOP ATAR ETRATION
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE STATTING IN A DASS
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD IS SITTIN ON ON
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A FEBAS SITTN ON TOP OF A BOTER
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,BIRD WIT A TE STATIN TTER
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER, BEPOLE A SITTING ON TOP O STREET
201,A GUY SLIDING TO A BASE IN BASEBALL,A GUY RIDING  TOT
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,TOPLE I INSI
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,A ATRAIK IS IEX INTER IT
204,A GROUP OF MEN DURING A BASEBALL GAME WITH WALL IN THE BACKGROUND,ADISFON ISTAEAT WITH TAVES
205,PITCHER IN A BASEBALL GAME TRIES TO OUT A PLAYER ATTEMPTING TO STEAL BASE,A O OT OUTIT 
206,AN EMPTY STREET AND STEEPLE WITH A CLOCK ON IT,AN EMPTY TRATER SITTI  I A CORK
207,A TALL CLOCK TOWER WITH TREES ALL AROUND,A LAK BOK O I TI LAT
208,A LARGE CLOCK TOWER NEXT TO A SMALL WHITE CHURCH,A WITISIN I 
209,TILTED SHOT OF A CLOCK TOWER ATTACHED TO A BUILDING,ITOK ON A CACK TOWER TOPD TO THE BUILDING
210,A CLOCK TOWER STANDS ON THE SIDE OF A BUILDING, BLACKPELLER STANDS ON THE SIDE OF ID
211,A BANK SIGN THAT ALSO HAS A CLOCK ATTACHED TO IT,TA IA EHIND ACOP OT CARP
212,A SIGN HANGING OF THE SIDE OF A BUILDING ON TOP OF A CLOCK,A SIGN HANGING OP THE SIDE OF A BUILDING ON TOP OF A TOT
213,A PHOTOGRAPH OF KEY BANK WITH A CLOCK UNDER THE SIGN,A PHOTOGRAPH OF PEOPEBACKS
214,A KEY BANK SIGN WITH A CLOCK ON A BUILDING,A CIT STETITOO OIT
215,CLOCK SHOWING 1105 AS TIME UNDER BANK LOGO SIGN,A ISI A SIA
216,A YOUNG GIRL WITH A GREEN JACKET EATING A PIECE OF PEPPERONI PIZZA,AROS RACKET A TE T
217,A LITTLE GIRL EATING A SLICE OF PIZZA IN A ROOM,A LITTLE GIRL A SISTEETSI
218,A YOUNG GIRL EATING A SLICE OF PIZZA,A YOUNG GIRL IT UK WHITE E
219,SMALL GIRL IN GREEN SHIRT HOLDING A SLICE OF PIZZA TO HER FACE,MOBE I IN IT
220,A GIRL TAKES A BITE OF HER PEPPERONI PIZZA, OSI TIKE ON A BO
221,A WOMAN IS STANDING IN THE MIDDLE OF THE SNOW WITH SKI STICKS AS THE SUN RISES IN THE BACKGROUND,ON BRA BAK
222,A KID STANDS IN THE SNOW ON HIS SKIIS,SITION A  STREET
223,A WOMEN WHO IS WALKING IN THE SNOW ON SKIS,  ROKI ONTREE
224,A MAN WLAKS DOWN A SNOWY TUNDRA FIELD,AN BOLD CAT TIK AT
225,A WOMAN HIKING ACROSS SNOW COVERED GROUND WITH TWO SKI POLES,I ORSTO ROUN ESTI
226,A GIANT BANANA IS SITTING IN BEACH CHAIR WHICH IS OVERLOOKING TURQUOISE WATER,A
227,THERE IS A BANANA ON A BEACH CHAIR WITH A SMALL UMBRELLA,IS TO TE DISE
228,A BANANA IN A LITTLE CHAIR NEAR A WINDOW,AOIN CA
229,A BANANA THAT HAS BEEN PLACED IN A TINY LOUNGE CHAIR,A MAD A AT
230,A BANANA SITTING ON A YELLOW BEACH CHAIR NEXT TO A SMALL UMBRELLA LOOKING OUT A WINDOW AT THE BLUE WATER,O
231,A DESK WITH A KEYBOARD MOUSE AND TWO MONITORS ON IT,A DESK WITH A KEYBOARD AND MOUSE AN TAMONITOR
232,TWO COMPUTER MONITORS ON A DESK WITH A KEYBOARD AND MOUSE,TWO PEOPETER MONTES ON DEST
233,A COUPLE OF MONITORS ARE ON A DESK,A COUPLE OF PARKE AR ONSE
234,A VIEW OF A WORK DESK COMPLETE WITH COMPUTERS AND CAMERA,VIEW A VIEW OF A WORKDESTTC
235,LOOKING DOWN AT A DESKTOP WITH TWO MONITORS A KEY BOARD MOUSE AND CELL PHONES ON IT,POE
236,A NEATLY MADE BED SITTING NEXT TO A WINDOW,APINGLY MADE BED SITTING NEXT TO ACOOTHR
237,TWO TWIN BEDS IN A ROOM WITH A PICTURE OF FLOWERS ABOVE IT,TWO TREE DEST TWO CLOCKS
238,THE ROOM IS EQUIPPED WITH TWO SEPERATE TWIN BEDS,SITTO SEPARATE TNT
239,TWO SINGLE BEDS ARE PUSHED UP AGAINST EACH OTHER,TWO IN THE DESK E TAFI
240,TWO WHITE TWIN BEDS PUSHED TOGETHER IN A BEDROOM,A WHITE SITAX PIT O ENEN OI
241,THE SECURITY OFFICER ON A SEGWAY IS USING HIS CELL PHONE,IS PARY O SEDWAYSE
242,A POLICE OFFICER IS SITTIGN DOWN TALKING,TUPIA CITY ON TOI
243,A SECURITY OFFICER SITTING ON A FENCE WHILE TALKING ON A CELL PHONE AND HOLDING ONTO A SEGWAY,T ON OA OTO O
244,A SECURITY EMPLOYEE SITTING ON A LEDGE ON A CELL PHONE,OF A TREES AND PI SITTING ON A
245,A SECURITY OFFICER USING A SEGWAY AS A FOOTREST,APTWOA ITIN SEVERL OE
246,THIS YOUNGSTER TRIES TO GET HIS KITE OFF THE GROUND,A SILSTER TRIES TO KEAT ITS KI
247,THE MAN IN THE PARK IS FLYING HIS KITE,A MAN IN THE PARK IS FLYIN S 
248,YOUNG PEOPLE ARE FLYING KITES AT A PARK,REL PEOPLE AN O ISI 
249,A GROUP OF PEOPLE STANDING ON A LUSH GREEN FIELD FLYING A KITE,A GROUP OF PEOPLE ANI
250,A MAN IN A PARK FLIES HIS KITE WITH A LONG TAIL,A MAN IN A PARK FLIE KITE  WALKOU
251,THE TRAIN IS CROSSING A STREET IN THE CITY,THE TREN OKED IT TE
252,A TRAIN GOING DOWN THE TRACK NEAR A CITY,A TRAIN DRWING DOWN A TRACK
253,A TRAIN PASSING THROUGH A STATION IN THE MIDDLE OF THE DAY,OM TAS IN E IOODAY
254,A TRAIN CARRYING FREIGHT CONTAINERS IS ON THE TRACKS,A TRAIN CARRYING TRAITER ON THE TRACKS
255,A BIG LONG TRAIN THAT HAS SOME STORAGE CONTAINERS ON IT,A BAK LONTRECT AS A STORGE OO
256,A YOUNG MAN STANDING IN FRONT OF A LUGGAGE CAROUSEL AT AN AIRPORT,A ACEO
