Index,Reference,Hypothesis
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,A LARK COCK TO A STREET ARKIN ARET
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC APPLE ONA TABLE SURFACE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,A BERSON  TUMFIN II UP A STOVE
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A FL OF HORSES GRAZE IN A FIELD
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,TO PO O I IN I 
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,TWE HORSES ARE FACING EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BATHROOM WITH  TAINER IT BATA BED
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,A CATROOM I WITA CUP OF A ON SITE
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LONG DRI O A I TRAIK
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRA THAT IS ON THE RAIL OVER A BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,RA ON TOP OF A OS ACKTED OF TRAIN TAC
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN WITHING ON TRAIN TRACK ONTA
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,ATEDDY BEAR IS SITTIN ET OT A FIE
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A A BEC  I A
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A LITTLE BIAR AING IN A BI
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR IS SITTING ON TOP OF OF TE CAS
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A TEDDY BEAR SITTING NEXT TO SOME GLASSES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,TO OP PA BUE  ONOF A BID
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A ZO BRAL INA I
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SERO SI OESAL ININHE AIR
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,A BIG DIRL ISSTANDING A IA TA
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A ZEBRA IS STANDING ON THE SOND
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A COSS ROAD TRACKIC O TOW
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,SEVEAL BASYBALL PAT ON THE CART DOROF  TAD
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DUSE BUSIT GIPE BATO
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS RIVING DOWN HA STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,A BALL I II SANDIING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A COS UP O OTE WATER
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BOUT OF HIM SENDWIC SELF
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A POPE SANDING ON TOS IT A A TAT
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A PILE OF GU I GRAT RA TRAIN
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,SE O POZE  SIT  SAE AT 
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A COUCEI STANDING BY ON TAR PA
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,TWO FTI IN A LARGE IZZE
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKI WITH A DOG AX
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAN I I IN A I
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,PERSON ON TOP OF A SNOW COVERED SLOPE NEAR A BOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,TA GIRAFFE IIN A PARKI 
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE TANDIN   TE BED 
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,GIRAFFE STANDING SURFBOARD ON ENG FROM THE GRANC
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TO BACH Y 
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A PIOF OF BUNKILLWITHA FLOWER FILE A
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A THREE A I ODE IN E
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,HALFRASERIS SHOWN ON TE SAD TO A BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK OUER EV LARG O ITH PEOPLE A BARK
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,A SKATEBOARD TAT INA ARE
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,EVE LAG I I IT A ONI
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A LOG IN A WIE
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT SITTING BY A COIN ON
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIN OF RAVING IN ACH GREEN FIELD
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,APEOPLE SITTING CASE NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A ERTORPA OF CARKET SITTHE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH FORESTS TOGETHER
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS, O BO FILLE I PAR
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,A SIDE OF A CAR PARKED IN TEEOSIDE
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A MAN RIDING A SKATEBOARD TOWARDS TE DACKI O ONA RORDWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,OPL OF YOUNG GIRL ON A FE
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEFOREGROUND
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,A BOATS A LID UP A ALL PIC PICTUR
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH, A  O ON A WALL  I WAL
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE POTING FOOD AT AN OUTDOR
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT LAYING ON A PLAYA CAR
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BABO GRAY CAT SITTING IN A CORT
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A ROIEN INTOA OVEN AO
109,A CAT SITS ON THE EDGE OF A TOILET,A CASI SITTING ON A TATE ON A FOT
110,A CAT IS LAYING ON A TOILET SEAT,TIS IS LAYING IN A SONEA
111,A CAT SITS ON TOP OF A TOILET BOWL,A BEK WITH TUCK AKD IN A CILDER
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A ATPAT PERCHED ON THE BACK OF A TAILE
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BAKROOM A TOILE BAT IN TA
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,SMALL CAT I IA IN THE BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT AIN A  IN A CA
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,A BOS DOK  TO WODIN A CENT
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,A OPE KIK IT SHON A WITE ROUN TAT
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,WOD CAK IN A LARGE COCK KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK KITCHE IN THE MIDDLE OF KITCEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN F BAL IT SIIN O
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF FRUIT SITS ON A PABE
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,A YON HAR WITH A BERROR AND A CAT ON
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A TA  
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A BASER OF SUT SOT ON 
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,IS IS ERI AI OI
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE BIRY IS PAYING EX TIA PA
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS II SPAI EA
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A LITE GIRL HOLDING UP HER HAIR
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIR GILAN ANIMAL ARGE AR A
130,THE YOUNG GIRL IS BRUSHING HER HAIR,E YOUNG GIRL IS PAC I I BA
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,A VASE II IA  BAT
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TA PASY ASI ORM FAI FOE ON A BED
133,A SET OF TWINS WHO ARE TAKING A BATH,A ITTLE TOILET IT NEXT TO A BAT
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A LITTLE LITTLE GIRL SITTING NEXT TO EACH OTHER IN A BESS
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,A TABE AT ATI AA II
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,THRE GAYS WADIN O SURF BARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MALE SURFIRG THAN I RIDING  E WAVE
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDIN A WAVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN WITH A FRIST TO A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN HINDIN BAT INA BAR I A
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,TEDDY BED ITS BY I A AN A
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,TOFF BAR A FIE I I FI WATE
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A PETTE DAS IBU B
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,AA TA A I AA TE 
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,SOME VER ORG PARK ON A SANMARK
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TO BOTA CAKES AND APPLIES
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME PLANTS OR SEATI
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIREPLACE IS PAI TO IN A BAN
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FO WODEN CHAIRS AAR TAENDOS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,TWO PAN INA LITTE SIA ATA ACO
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING TE BEAR FREAKIN
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,AN CLOSE OF A PICTURE OF A BAE  BA
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A IIIA A A IT A AA ALL BAD
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,TEK PAERS TAND RIP OCENTRORS AN BIRKPAS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,THERE A ARG OBI OR SO
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,AA ATE O I ATA O
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PATE OF  IT O SO
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SOCCER PAT TRYING TO GET IN POSSESSION OF E BAL
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A TRUCKET WALL IN I TAK
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,AN A TEI A A I SAD
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,TWO POP A WOINI PAR  ARKOF ECHA
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TRAO TOVEE OT TIRT
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A POLOFFUL BOT SIING ON A SEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,THERE IS AE BUSIS PARKE TO THE LAT
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A A IOF BUD IN A PARK 
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A GOUP OF FISAIT PAPOF BOTTE 
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A COPEF A DOG OF A I
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A MODIN ARA TACK IT I I A
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOTTOF PHOTO SITTING NEXT TO A OC
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER FALLIN AT NEXT TCOPITR MONITORS ON DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,GROUP OF VARIOUS WALL  OF TREES IN THE WAK
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,A BIG BID IN  I 
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,TWO ANIMALS IN I II BUS
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,E GROUP OF ZEBRA ARE IN HE FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF PEOE LAKING OTER A SHOCP A
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A A CA I O A BALL I
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YO TIA AI SUCPER ON A GREEN TRUF
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A I I I
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF MOMEN PAY IT PA IN SOCCON FON
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A LONN IN WHIT SHIT BOLDING INA SA
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A LAGE KITE ON A TREE TRAK
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN FRONT OF O A FENCE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN  AINA BED  A ELOANT
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,A ASAEAT TADING I AI TE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH SI WAWL AND WAT TA
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATSAT IS SITTING ON A CAS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,A AO S ITINA DOG IN PATE
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BATHROOMT SINK  SITTING UNDER A BETHROOM
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM H WITH SITAG I
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A BERC ITSE TIIN IN  ED OTI
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,AI OA UMBRELLA TAT IS ONE SA ORA COSSAT
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE PAYING BO
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,A NRN TROLLS THAT ARE ON A TRICKN
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE ARE STANDING NEAR A FETN
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD IS SITTING ON A DENDY BIRC
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A TE BERCH SITING ON TOP OF A RAD
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,TEAR OE SKIN KA SITTING ON A FA ETE
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED, I A  
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,A BARG OUO BOWAY IS SITTING ON TOP OF A TAIN
201,A GUY SLIDING TO A BASE IN BASEBALL,A GUY PLAING IN A A F I A
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,A BASEBALL AMER I  GREN PAT
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,A CHILDREN TANKING ON IN THE MIDDLE
204,A GROUP OF MEN DURING A BASEBALL GAME WITH WALL IN THE BACKGROUND,A BIGA F I I  I A CAER
205,PITCHER IN A BASEBALL GAME TRIES TO OUT A PLAYER ATTEMPTING TO STEAL BASE,PICTER OF BASEBALL PART OUT AT 
206,AN EMPTY STREET AND STEEPLE WITH A CLOCK ON IT,A EMTY RAN AS OBR WIT A CARK
207,A TALL CLOCK TOWER WITH TREES ALL AROUND,A CARS CAR TOIN INA TE BA
208,A LARGE CLOCK TOWER NEXT TO A SMALL WHITE CHURCH,A A AIN IT TO BAR INA SIT
209,TILTED SHOT OF A CLOCK TOWER ATTACHED TO A BUILDING,AA CRAFF OF A TRACK TOWER ATTACHED TO A BUILDING
210,A CLOCK TOWER STANDS ON THE SIDE OF A BUILDING,A CLOCK TOWER STANDS ON THE SIDE OF A BUILDING
211,A BANK SIGN THAT ALSO HAS A CLOCK ATTACHED TO IT,RA ONWALKIN TO HARKING LOCK N PARK TEET
212,A SIGN HANGING OF THE SIDE OF A BUILDING ON TOP OF A CLOCK,A SIGN HANG ON THE SIDEOF A BUILDING ON TOP OF A TOP
213,A PHOTOGRAPH OF KEY BANK WITH A CLOCK UNDER THE SIGN,A TEDDY GRAB IT A TEE CO
214,A KEY BANK SIGN WITH A CLOCK ON A BUILDING,A BI BAT A IT AT OT A BAD
215,CLOCK SHOWING 1105 AS TIME UNDER BANK LOGO SIGN,GAT SHOWS OOA BASEBALL IT A CAR I A AA BA
216,A YOUNG GIRL WITH A GREEN JACKET EATING A PIECE OF PEPPERONI PIZZA,A YOUNG GIRL II DIKI A POPE
217,A LITTLE GIRL EATING A SLICE OF PIZZA IN A ROOM,A LITTLE GIRL IT I I  E SO
218,A YOUNG GIRL EATING A SLICE OF PIZZA,A YOUNG GIRL EATING A PATE
219,SMALL GIRL IN GREEN SHIRT HOLDING A SLICE OF PIZZA TO HER FACE,SMALL GERN I I IT PAR I TOA BA
220,A GIRL TAKES A BITE OF HER PEPPERONI PIZZA,A GIRL TAKS A BITE OT E PAO
221,A WOMAN IS STANDING IN THE MIDDLE OF THE SNOW WITH SKI STICKS AS THE SUN RISES IN THE BACKGROUND,TOO A ATE SUN RIDEIN THE BACK
222,A KID STANDS IN THE SNOW ON HIS SKIIS,THIS IS A PAY OF KI
223,A WOMEN WHO IS WALKING IN THE SNOW ON SKIS,A WOMAN WHO IS WALKING THROUGH HA SNOW ON A STIT
224,A MAN WLAKS DOWN A SNOWY TUNDRA FIELD,A MAN BAT AT TOT 
225,A WOMAN HIKING ACROSS SNOW COVERED GROUND WITH TWO SKI POLES,A HYDRANT ACROS SNOW COVERED GROUND TO SK
226,A GIANT BANANA IS SITTING IN BEACH CHAIR WHICH IS OVERLOOKING TURQUOISE WATER,A WOMAN IE LOK INTO A FORES WAT
227,THERE IS A BANANA ON A BEACH CHAIR WITH A SMALL UMBRELLA,THIS IS I A BAAI
228,A BANANA IN A LITTLE CHAIR NEAR A WINDOW,A BOMANA IN A WIN CHAIR NAR A MIRO
229,A BANANA THAT HAS BEEN PLACED IN A TINY LOUNGE CHAIR,A BI NARELY DECORATID CASE IT  OY A
230,A BANANA SITTING ON A YELLOW BEACH CHAIR NEXT TO A SMALL UMBRELLA LOOKING OUT A WINDOW AT THE BLUE WATER,A BER IS I  A  A
