Index,Reference,Hypothesis
17,THE SKIER TAKES OFF DOWN THE STEEP HILL,AMAN SAKING ONF TE ROUN IN 
18,A MAN IS SKIING IN MID JUMP ONTO A RAMP,A MAN KIS IN OI
19,THE SKIER IS LEANING FORWARD WHILE JUMPING THROUGH THE AIR,A SKIER IS KADING O O O
20,A MAN FLYING THROUGH HE AIR WHILE RIDING,A MAN FLYING THROUGH AN AIRWHOLE RIDING
21,A BASEBALL PLAYER IN A BATTING STANCE AT HOME PLATE WITH THE CATCHER IN POSITION TO CATCH A PITCH,A BASEBALL PLAYER IN A BACE AWITH A BACKETSID  HE BAT
22,A MAN AT BAT WAITING FOR A PITCH WITH A CATCHER AND UMPIRE BEHIND HIM AND PLAYERS FROM THE OPPOSING TEAM IN THE DUGOUT,AN UMBRESS IT A POSAIBACKE ON AAA AO
23,A HITTER IS WAITING FOR THE PITCH TO BE THROWN,A WIAN PLAYI WIA PITCH TON A BALL
24,A BASEBALL PLAYER HOLDS HIS BAT AND WAITS FOR THE PITCH,A BASEBALL PLAYER WATS A BAT WATS AA
25,A BASEBALL PLAYER HOLDING A BAT NEXT TO A BASE,A BASEBALL PLAYER HOLDING A BAT O I BAAE
26,TWO MEN PLAY THE NINTENDO WII CONSOLE WHILE OTHERS WATCH,TWO MEN PLAYIG ANIASAIOSAM WHILE TWO OTHERS WATCH
27,TWO FRIENDS ARE PLAYING EACH OTHER ON THE WII,TWO GON ARE PLAYING T EACH OTHER ON THE WII
28,THE TWO MEN ARE PLAYING VIDEO GAMES WHILE OTHERS WATCH,TWO PE POPE IA SIZO ANTROL OF A WOLL
29,A COUPLE OF PEOPLE STANDING IN A ROOM WITH SOME REMOTES,A COUPLE OF PEOPLE STANDING SIN A ROOM IN O A
30,TWO COLLEGE AGE BOYS PLAYING WII WHILE OTHERS LOOK ON,T  TO OTE TITROR IS PLANIN IT OTERS ABA
31,A BIRD IS WALKING RIGHT THROUGH A DINING ROOM,A BUS IS WALKING NEXT TO A TREE ON I
32,A BIRD WALKING THROUGH A CAFETERIA NEXT TO A TABLE,A BIR IS WALKING XTROM WITH A DESK
33,A GOOSE WALKING INSIDE OF A CAFETERIA AREA,A BASE WALKN INSIDE OF A CANETAEA
34,A BIRD WALKING ON A TILED FLOOR IN A CAFETERIA,A BIRD WALKING OO A TA  CATO
35,A WHITE AND BLACK BIRD IS WALKING BY A TABLE AND SOME CHAIRS,A WHITE CAKELE A SITIN ED AND 
36,A CLOSE UP OF A DOLL LAYING IN A BED WITH A BOOK,TE LOAY ON TER DORG BED IN BED AE
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD BAGL LAYING ON A BED IN A BED
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP,  I TO IT A TIN ISE
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG IT A BOX IN A BOOK ON A PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BASY DOG LAYING ON ON OF A BED NER A 
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED LIKE A CAPPLE SITTING ON 
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT, CLOCK THAT LOOKS LIKE A APPLE AR INE ON A TOLO MAS
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A BED HOUSE I BOP IN BITE 
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,A ALON TOK SIT A SAK OT A OTE
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,H A PLASTIC APPLE ON TO THE TOS
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH, BORSE AR STOMPING  I ONI ONE O
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,A FLOR HORSES RACING A FEL
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,TWO PEOPLE DIN SIC IN KI
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,TWO HORSES ARE RACING EACH OTHER ALONG THE BEACH
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,A BLACK AND WHITE HORDING ON A BIK ON A RIDIN
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,TRAVELON ATIN ON THE T ON RUN
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE LONG TRAIN IX INA TRAIK
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN IS ON THE RAIL OROR A TRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,TRAIN ON TOP OF A OT  TRACKSET OF TRAIN TRACKI OO
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,A TRAIN MOVING ALONG RAY TRACKS WON TRON A TRACK
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,EDY BEAR IS SITTING  ON OA IR A
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,I   A VEGET  O I
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A SIR BIRD  II I IN ON A SO
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,TEDDY BEARS SITTING IN FRONT OF A  BAS
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A TITY BEAR SITTING NEXTT TO SOME FACHES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A BAF SADN ON THE BEA IN OT OF A BA
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SO WI O A BE O A BENCH
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SURF SUR  ONE SI NEAR HE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,A BIG BOAT IS S SANDING IN THE ISA
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEABOAT SANDING ON THE SAND BACH
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,A BUNLE PARKIN TETOI OD OF TO
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,ER IS A BUS TREET ON TERUCK OUG A STREET
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE BUSTER BUS IITE TON  TOTE DOK
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A BOUBLE DECKER BUS DRIVING DOWN THE TREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,ROUBE I BUS IN TI TITIN ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN AING ELL PONE IT A AN N AZI ON
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A LOT OF A SANDWICH AF
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A MANAN SITTING ON TOP OF A WHITE CAKE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SIME OF GUY ATIN A PLACE DRINKIN SANDWICH
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,A DOLZON PO A  SIZE AN SAZI 
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A A KI SKIS FLYING ON  SKI SKIW
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A AN I SKI A SOSS I
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS TIT DOG AN S
79,A MAN ON SNOW SKIS WITH HIS DOG,I III
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,PERSONON TOP OF A SNOW COVERED SLOPE NEAR A BOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE IN ON   TI
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING NE E  E  FIL 
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,GIRAFFE  ORA ON ONO GRE 
84,A GIRAFFE THAT IS STANDING IN THE GRASS, GIRAFFE THAT IS STANDING ONE GRAS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHESESH I IN ESTENSURE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,THE POS OF LUI A OM CLOWI
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,B ITI ODIN IN A T TE
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A TRACKWAY IS SHOWN ON THE WAT OF A TABIGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK OK E OTER LAG OLE EOPLESIO
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,BISIN OF EL ALA CITY T
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,A IRETI IX TOA IT ON ON IT
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A ROCK IT A WATER
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH A SHIRT SITTING NEXT TO A ESIN
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIN LAYING ON ASH GREEN FIELD IN I BA
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A SITTIN SIT NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTOFIS TRUCKITCITN THE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD GROUPE AT BUSS IN E
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A BUK TI IN A ROAD OV E FAR
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,AO SIDE OF A CAR PARKED IN ITO I
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY, MAN RIDING  A SKATEBOARD TOWARDS THE TRAFFIC LIGT OA IDWIN
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,AGROUP F EOPLE GATHER UP ON A TABLE TABLE FOOD
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE MITINTATE WITH FOOD ON IT AND MANY PEOPLE AROUND
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,TO FOND OF WALL O ICNIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,O IL A BOW  A
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,OP EATING FOOD AT A COUNTER
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A BATHROOM ON A TWILET  CLUB NTO
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND GREY CAT IS SITTING ON A TOILET
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CITINI I IN I IO
109,A CAT SITS ON THE EDGE OF A TOILET,A BATHROOM SIT ISG ON A BEDIN
110,A CAT IS LAYING ON A TOILET SEAT, BAIT LAYING IN A TOIOT
111,A CAT SITS ON TOP OF A TOILET BOWL,A BUS IS O TUB IN A TOILET
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A MUSTAB SIT  SITTED ON THE BATHOF A TOILET
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BATHROOM TOR WO WITHTO
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,SMALL RAP SIT ONTUP TA WHITE TOILET T IN A LAROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A BATHROOM IS ON A SI
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AA BOM SHLF II TEFT EEN CABI
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,ESTE KITCHEN IS SHOWN WITH WHITE ON THE DOR
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,AROOM TOP IN A LARGE I KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SIN SITCHENIT IN MIDEOL CON
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILL IT SIDEN BEGE
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH ROF FRUIT SITS ON A TABLE
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ARTLOOK WITH A VAN ITA HAT ON I TIE
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A BANTE OF FO O  A
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,AN ATAR OF FRUIT NFROT OF A POT
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THIS FOSE IS FILLED OF FRUIT 
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE BOY S HOLDING NEXTOA IN A BUSH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BAMEN GIRL IS HOLDD  A  TIS ATIS ERMOUT
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,YOUNG GIRL HOLDING HER HAIR ITINE MOTH
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL ASINANIN  ON  N A
130,THE YOUNG GIRL IS BRUSHING HER HAIR,A YOUNG BIRL IS PTLAYING HER GAM
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO MEN SITTING ON TE SID OF EN OA BEDROO
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,A WOM AN AING O OF O PINDOW
133,A SET OF TWINS WHO ARE TAKING A BATH,A LITTLE TOY IITN IIN BES
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,THERE IS A LITLE GIRL STIN IN T LITTE ZBA
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,II REAT SETON O IN PAIN ZZA
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,AMAN IN SURF RIDING ON  SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,A MAL SURFING AN RIDE AV
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDING WAV
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN WIS A GRASSIN A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN RIDING ON A SURFBOARD IN THE WA
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,TEDY BED SIT BY ABE ANIN EXAO
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STUFFY BAR RA I IN E ONE ONO
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR DRESSIN  
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A EN SIT IT I A AN I OTOP
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE, TERE IF DOR SIDE O ANDO
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO LOTTED PLACE AND A FIREPCE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME TAPLESERSAN
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A TABLE FINL A KITCH IN A VINROM
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FULL O FON CHAIRS E AND MOUSE
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A TOOET SLAN AND A LOODE TABLE INSIDE OF A TACO
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DRETICTING A BEAR BRAKING  
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,AN TAI A PICTURE OF A AI O A BAR
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,ABISI E IT A BA I SIN IN ITA ODIN  BA
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,DESK PLAYERS TAND RID OF E CAR IN FRONT OC
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,ABEK IT A CAR  A  OR DO
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TOTI SITING NETO RUNA BAL A
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A POS OF  I  I
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERS TRYING TO GAT POSITION OF E
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS HED
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,E TOMS AR PAYING IN A BACKE GA
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,TWO DOUBLE DECKER BUS IT PARKED ON TESID
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TRING EXTO TRAVEL TISLY PIR 
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A OE BAKAN ININ  E TOD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,SIBER DECKER BUS IS PARKED ON A LARG TE
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A BUS BUS WITH A BUS ISPARKED
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,TOUPONTI IT POPLE DOIN
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A OF ASYOF I COMPUTER
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A LOBE DE I TAK WITPOIN DES
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A LOT OF POTO SIN NEX TOUEN S
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER OLS E COMPUTER ON OE
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A GROUP OF VERY SMALL BOCK OF TREES IN THE GRACKGROUN
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,A ZEBRA IIN I A 
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRA  FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,TWO EEMAN  A I  I E 
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,SOME GROUP OF ZEBRA ARE IN TE FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GREOUPLE PATING AN AFTE A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME, BAN PLAYENG ING BAN BALL GM
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,A YOUNG FEOLE IS PLAYING SOCCER ON A GREE SOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A BAEIN FIED IT O FIELD
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF MANN PAYING PLA A BALL
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP CELL PHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A MAN HALDING IN A TINICON
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN FRONT OF A FES
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,WOMAN E TOKEN WITH A SELLOW IN
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,A LIIN ROOM IS HOLDING A O OF TEPON
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH TWEE WALL FOE 
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM IS CLEAN AND WHIT WALL
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON, EY BAT RIT A WINDOW N A SIT
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BATHROUM SINK ISSITTING UNDER A BATHROOM
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM  WITH OPEN A
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,II TEN IN BEDN A BE
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,TWO TANES SIT UP UMBRELLAS NEXT TO A BUS TIK IN TE TRASKWALK
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEOPLE NOOORO
194,TWO WOMEN TALK AT A BEACH RENTAL KIOSK,TWO WOMEN TALKED AT A IN BRINK 
195,PEOPLE STANDING NEAR A GUARD IN FRONT OF A RENTAL STORE,PEOPLE STANDING IN A DESK IN A
196,A BIRD IS SITTING ON A BOWL OF BIRDSEED,A BIRD THAS SITTING O A ON A BI
197,A BLUE BIRD SITTING ON TOP OF A BOWL OF SEED,A BLUE BER SITTING ON TOP OF A BOAT OF FEED
198,A BIRD WITH ITS RING SPAN SITTING ON A BOWL WITH FEED IN IT,BIRD WIT ITRE STAND SI ONA O IT  FII
199,A BLUE BLACK AND WHITE BIRD A BOWL OF BIRDSEED,   
200,A BIRD WITH OUTSTRETCHED BLUE WINGS IS SITTING ON SOME BIRD FEEDER,A OA OXE OVER AN SITTING ON TOP OF TRA
201,A GUY SLIDING TO A BASE IN BASEBALL,A GUIDE FADING A A AEA BALL
202,A BASEBALL GAME AS SEEN THROUGH THE SAFETY NETTING BEHIND THE BATTER,A BASEBALL GAER AA  AAHING A RAN
203,PROFESSIONAL BASEBALL PLAYERS IN THE MIDDLE OF A GAME,A PITCHER A BASEPALL PAY  O E BA
204,A GROUP OF MEN DURING A BASEBALL GAME WITH WALL IN THE BACKGROUND,A BIOPAN PAING BASEBALL BASE WITH BALL
205,PITCHER IN A BASEBALL GAME TRIES TO OUT A PLAYER ATTEMPTING TO STEAL BASE,A GOOF BASEBALL ALL OT PLAYB
206,AN EMPTY STREET AND STEEPLE WITH A CLOCK ON IT,AN EMPTY STREETER INA C IT A CLOCK
207,A TALL CLOCK TOWER WITH TREES ALL AROUND,A FAR COCK ON AN A I TEE BI
208,A LARGE CLOCK TOWER NEXT TO A SMALL WHITE CHURCH,A LIT I SIGN  TI NX T
209,TILTED SHOT OF A CLOCK TOWER ATTACHED TO A BUILDING,ICLOCK ON A CLOCK TOWER  TOK TON A BUILDING
210,A CLOCK TOWER STANDS ON THE SIDE OF A BUILDING,A BLOCK TOWER STANDS ON THE SIDE OF A BUILDING
211,A BANK SIGN THAT ALSO HAS A CLOCK ATTACHED TO IT, STRIN ON WALKN TO TEHIND THE TOP OF A PARK
212,A SIGN HANGING OF THE SIDE OF A BUILDING ON TOP OF A CLOCK,A SIGN HANGING ON THE SIDE OF A BUILDING ON TOP OF A CLOCK
213,A PHOTOGRAPH OF KEY BANK WITH A CLOCK UNDER THE SIGN,A PHOTOGRAPH OF A TEE I SOK FE ST
214,A KEY BANK SIGN WITH A CLOCK ON A BUILDING,A BITY TIT T AS ON A BUILDING
215,CLOCK SHOWING 1105 AS TIME UNDER BANK LOGO SIGN,BAT TAN ANIN E SID A TAK NE EN OE TA
216,A YOUNG GIRL WITH A GREEN JACKET EATING A PIECE OF PEPPERONI PIZZA,A YOUNG GIRL EATIG AIIIC A CIKICIZA
217,A LITTLE GIRL EATING A SLICE OF PIZZA IN A ROOM,A LITTLE GIRL ATING A SLACE OF PIZZZA 
218,A YOUNG GIRL EATING A SLICE OF PIZZA,A YOUNG GIRL EATING A SLICE OF PZA
219,SMALL GIRL IN GREEN SHIRT HOLDING A SLICE OF PIZZA TO HER FACE,SMALL BO I PI I ON PI PIZZI
220,A GIRL TAKES A BITE OF HER PEPPERONI PIZZA,A GIRL ATIN PLITE IT A OPOF 
221,A WOMAN IS STANDING IN THE MIDDLE OF THE SNOW WITH SKI STICKS AS THE SUN RISES IN THE BACKGROUND,A MA ANI UN RID THE SE
222,A KID STANDS IN THE SNOW ON HIS SKIIS,TWO SKI INSNOW ON  SKIS
223,A WOMEN WHO IS WALKING IN THE SNOW ON SKIS,A WOMAN IS WALKING THROUGH SNOW ON SKI
224,A MAN WLAKS DOWN A SNOWY TUNDRA FIELD,A MAN TAT TI SIE I
225,A WOMAN HIKING ACROSS SNOW COVERED GROUND WITH TWO SKI POLES, MAN RIDN ON A SNOW COVNTE GROUND IN  SKI
