Index,Reference,Hypothesis
37,AN OLD DOLL LAYING ON A BED WITH A BOOK,AN OLD YARN LAYING ON A BED WIT A ROOM
38,A VINTAGE BABY DOLL WITH THE BOOK GOODY TWO SHOES ON ITS LAP, TE ENIA A LOT OF SOTATE ON
39,A DOLL WITH A BONNET AND A BOOK ON A PILLOW,A DOG WIT A BAR AIRPLANE AS MU IN FRONT OF PILLOW
40,A BABY DOLL LAYING ON TOP OF A BED UNDER A BOOK,A BEIGE DOG  LAYING ON COMFORTABLE LEG R A BA
41,A CLOCK SHAPED LIKE AN APPLE SITTING ON A COUNTER,A CLOCK SHAPED PAINTED ATHLE E
42,A CLOCK THAT LOOKS LIKE AN APPLE A PENGUIN AND A POTTED PLANT,A CLOCK THAT LOOKS LIKE AN APPLE A PENQUIN AND A FOLE PLAT
43,A RED APPLE WITH A CLOCK INSIDE OF IT,A COPIX BED AND A YO BLACK INTRAN O
44,AN ALARM CLOCK THAT IS SHAPED LIKE AN APPLE,A WOMN ANG ALONG CLOCK TO THE SATY WOLKIN ANIMAL O
45,A PLASTIC APPLE CLOCK ON A TABLE SURFACE,A PLASTIC COW ON THE COP OF A  SURFA SURFACE
46,HORSES WITH JOCKEYS RACING ACROSS THE COAST OF SOME BEACH,A BAOR SITTINS ANAOKIN ON A ECIN OTON A COS DOSENT
47,A GROUP OF PEOPLE ON HORSES RACING TOGETHER,RY FOM PEOPLE ON HORSES RACING TOGETHER
48,THREE PEOPLE RACE THEIR HORSES DOWN A BEACH,GIT ON A POLD DERECTA IN FONT OF A OBWAYA
49,THE HORSES ARE RACING EACH OTHER ALONG THE BEACH,THE HORSES ARE FRACING EACH OTHER ALONE RIDING A CI
50,A BLACK AND WHITE PHOTO OF JOCKEYS RIDING THEIR HORSES,IS ON A BACKING LIHT COAR AN ONFIS ODI RIATOR
51,A PASSENGER TRAIN MOVING DOWN THE TRAIN ON A BRIDGE,CAF AN ABRENGEN SAMLINE ANA GRAFSY BIRT
52,A LARGE LONG TRAIN ON A STEEL TRACK,A LARGE MONTRATI ON I OABRA PACE
53,A TRAIN THAT IS ON A RAIL OVER A BRIDGE,A TRAIN THAT IS ON THE RAIL OFOR A BRIDGE
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN TON TRIV CHILDREN OMING DOWN TEGE  SANDING BLOW TRAIN TRACKS INEO CTORM
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN WAINTIN LON RACE TRACKS WITH LATFORM NACINSO
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,TRANE IN THE AIR BELON OER NAT A ILE O
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,LITTLE TEDDY BEAR NEXT TO FOUR BOXES ITH FLOR
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,I TEDDY BEAR SITTING IN HE FRONT E SIDEWALK ONANCH
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,TEDDY BEAR SITTING IN FRONT OF A BOLPE BOXES SLAY
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A BEACHTRIFS IT TISF BALLS AND SI
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,THEEARE VARY  TAR BUSIIN FRONT OF A A O
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A ZEBRA SYGNAS AGAINA TE FRIT WAY OF A CITY
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEAWONE STANDING DO THE SAND OF AN AIRPORNE
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,A FOPTUE OF A MAD DAR ON STANDBEERS IE IT BI
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEBRA STIDING ON THE SIDE OF THE WATER
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,CANTING A BICYCLE OF ACIWIMOTS AN EREYES AT AN A WAMAN
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,A WHITE BROWN BOX  ANA SIZIG ON A FOCKE FAER ONOA RED FISE PIP
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DISNIC BRIT IIN AIZOO O 
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN A STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,RED DOUBLE DECKER BUS IT EL STANDNG ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,AN ATLEEN IS SMOTER DON TRO TE MIAS A COT A TO A WATERA
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,AMAN TAKING A LOT OF ASSANDWICH ITBOLD EAT AN DESERT OF EXAOEREA
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,MAN AND A SANDWICH ILD ON A WHITE PLATE ITH ON FOOD
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GUY SLEEPING HIS RACE NEAR A TINSA
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,WITHITLOMS AND TONOIES AN FROMENTRAL LOST TO WHITE PILES OF SAFE DUSTRA O
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HORSEMADE STONES LOT AS  GELASCED ON A TRAB
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,ABIE CONPITERS AN ON SOME SKIS IDOSI ONA SURCE OF TOCU
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON HI SKIS TA DOG NEXT TO A MINC
79,A MAN ON SNOW SKIS WITH HIS DOG,A AR KE OSIN AN SLEPS THAT IS HELL CLOSE TOEETHER
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON ONISKITOPON A SNOW COVERED SLOPE NEAR A COUNTAIN
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,IAARGERALLY OF AN OTER ARCASIN AN WITOR
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,APICER BALL  SITTING WIT SOME WHITE TEO AND TRA AGGAGE
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,A RAFT IS AOWORDS MALLGATING BEHROND THE BRINGES OF THE STREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A VANY LOE GIRAFFE THAT IS DOWN OIN AE GIRAFF
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TOLLER TARACE STRETCHED WIT APEACHED BY A BOEN FOAT
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN, PICTURE OF A ALAN SUPPORTED ONA CHAIR ANA ER ON THE OCEAN AT EOI WIT BAKE BAT
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,AGREATSNEXT LETOL FOOD I ANUNPRA ABAN ONEVERYONE
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,SARCLIC CASSMET IS SHOWIN MOV WATERS NEXT TO THE EDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER TER NEAR A GREEN ANOE LARGE OLD TE DEOPLE AR RITACTN
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,A BIG BAN CLOCK TOWEL GRASS IN TOWERING ON THE CITY OF BUILDING
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,ACUP OF AMILY LAGCING ARS ON AT TAND ON A TOILE AAMON O 
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,PICTURE OF A MAN SITTING ON A WOG NEXT TOT E WATER NEXT TO A I
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,SAN WITH A SHIRT OFF SITTING BY HIS POBITE SUN AN PIZZA
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIZE LAYING ON LEATHER CREEN TEELING IL PLATI OF AN
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A  CITY AT E BRICKMEN OUCH TIA A BODY OF CLOCK UN
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTO AKE AN OF A DOG WIT EOPLE ANENG A WITE ONECYCE TE ROD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROW OF GREE ENTS CORS AN A DESERT ELIGHT
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,IS THE OMEN SON THE STREET TOSS TO ALOR A FRONT OF CILDRENS FATERS ISOT A AC
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,AWOINSIDING A CAR IT CARS AND ROD IN A BIEL ON THE SIDE OF THE RA
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A MAN RIDING A SKATEBOARD ERCINA GIRAFFIC ON IS BEHIND RODWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,YA BOAGE A GROP OF PLITE PHOTATATER UNDING A HOTOES O THE OCEAN
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOBLE ROND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE LARKIN LINED UP WOUND AN PHOTOGRAPH A LONG PICNIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,A MATROM LOKING TRA AMO ONET ON THE WILE ANVISIONALWAY ICYCLES AA
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,E CAER SOAR EATING PEERS AT IS OUTDOOR COKIN
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,ATWO TU CATAAR AND A ROM IN A BOXO
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A LIKE AND GREEN CAT IS SAYING AN OTWAT LOG DOG
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING ON THE EDGE OF HE TIA IT ON DO EN
109,A CAT SITS ON THE EDGE OF A TOILET,I FITI JOCET O SITTING FORHEAD ON
110,A CAT IS LAYING ON A TOILET SEAT,A BROLKEN CERS OUT ON MIN TO O THER ISE FO
111,A CAT SITS ON TOP OF A TOILET BOWL,A BISMEN IS ARKED BOTEN ON  TOILET I
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A CHILD HAF SITS APPERCHED ON A BAGATY FLOOR WIT COMPUTER
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A DOT ON THE BACK OF A TELEPHONE WITH TACAN OF OTHER
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,SMALL CAG SITS ONTOP A WHITE TOILET ROSTING A SIKY BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A LITTLE GUY SHO AS ON A SHIRT A BOU IE
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN EDN AN OTORCYCLE WITH SINS AN A O PAN AN CAT
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,A MAN WALKIN TAKES MISSHOWA FIGT COUNT
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,FOD GAN ATISET AOGAR TAAN OLD PIRZEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,PEOA KITCHEN SIDITIN STROKIN OU AN ANGIN OAT A BASEBALL
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN BOTE WITHPLADIN CABIN AND UPPLAIN WITH A MUNKE
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A TOMATO LACO A FROTATON SITS IN FRONT OF ELECTRONIC CACAR
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,A MAN WITH A HAT ON AT OME OTHER ANIMAL
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN SMILES BEHIND A TABLE ITH A FOODED CAKE
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A  SWOMAN LOLKING AT AWAL DOUND I BEHID A RESFATER IN A NI
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,A STAINLESS AS STILL LIFE OR FOOD IN AN ATEU
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,FOSBEEBY A WOODEN DOO IS PODING ON TO OLDA JEAER
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS IN A FIK PINKBRUSH WITH A SPRATCHES HER HET
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A FOG IS TATER ON E ROAD TIELING SURCASE
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH, GIRL LAUGHING AN ISON PER IN THE BALL
130,THE YOUNG GIRL IS BRUSHING HER HAIR, YOUNG GIRL IS BRUSHING A HY AAS OTE
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,A CHISONA MADE WITH SILVIE MAAER HORSES ON CAT FLYING UNBEHIN
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO FANKED BABIES WITH LIES OF TOILETS IN A BET
133,A SET OF TWINS WHO ARE TAKING A BATH,A SET OF TI OCHOTECTI BED AN TWO POBLIC ENES IN A LACTRON
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OFPLE OF WORK GIL WARKING NEXT TO EACH OTHER ON SOCARK A
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,IFFERENTLY IT OF CHOL JATIC BRIGHT SANI AWER A ARKI IT A
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A OMAPANTS ON RIDING IVE OF A SURFINBOAVE
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,A COMPATL WALE SURFING MEN DRIDING IN THE WAVE
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON O SURFBOARD WITH A RIND WAV
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN ON THE PRESSING THE WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,YON MAN AVI AN SIT ON A SREESES
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS YI SIDEFAR TRAI OF ECHRISCTMEN
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,A STUFFED ATDAWR ODISTANTAN ELECTROTOS A BOTE OLIN OTES FOPESAL
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD, ADRAT STAND II INISOSIANON A AAN ALAN
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,AGROUP OF ON INVIEW WITH LIFE A LIF ALON FO A
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEAR NSOL FLOORS LIDE UP ANDEMISAN CIE
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WEATH FOUR CHAIRS TWO POTTED PLANTS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,BANANA LEMN ON PLANTS AR SITTIN OF A WHITE 
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,AERE AE AWOMAN AN TORE BOTTES AR PITE
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,AN WOODEN TABLE WITH CLAR WOODEN CHAIRS REFRECTING AN VARISI
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A DE O PLANS AND A LIVING ROOM IT AN 
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE HOLDING A BEAR GRICLI TOI OC
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,AN FLOWERS OF VANS OF BENSHES FOK TO PICTURES OF A YE ANA A
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,OTONALIT WAIN OVERAN MOUNTAIN RO I STAI ORNER OF A LARGE DRESS UMBRELLA  HOLDING A OE MASKE
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,AEE BEARS KAT WITH OPEN CARS DIVERECTLY ON THE TENS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,STATUES OF A LARGE EFEGRATORA PANIN ARI IN E ORA
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL, SELECTRNERLANE DISIN ON IT AT A CELLPOCONE
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,SEVERAL TETS OF ME O BEAT PLAYING AS SARS OVER
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,A SOME TRAN IS TRYING TO WIN INSECTION OF A
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HEEDING A SOCCER BALL WHILE A KISBAN OBY
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWO PONIES ARE PLAING APPANS OF SACCE SHIROR BALCIN
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,E SESNAIL AGERTIZED ASBOM STAR IN PABASONI 
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURNED INTO A PEPARICOCASE ANRINUS
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A DUNP EDECKER BOYS SITTING ON A GREEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,OLA PURLE BOXES AS TOA OUSH NEXT TO HIM
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A COUPES A U TRET LIES I PARKED OT IRONTUBER EBAKER
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESKA WITH TWO COMMUTER STREETS A SICAL ANPER BALTIN
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOCK INTONE OF AVERAL I JAWS ICSHURE ER A LAN
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,LOTTER HIT PLACED ON TA GRESIN BAR ITH DESK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BATHROHOB IS SHELN NEXT TO THE COS PIECOF OVE
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOUTEN HEATE NEXT TO TWO COMPUTE MONITORS ON A DESTMAN
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS LONG WIT AN TREES IN THE GRACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,A ZEBRAS AN TILING ONA FOD AROUND A LAT O RIDE
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,DORTO GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS AND A FEW LARGE REEN AND E BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A BEAUTIFUL GROUP OF ZEBRAS ARE ITG IN A FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF MOMEN RUNNING AFTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A PHOT IN ANAN TOLI DOS IN SITOL CASTLE
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEBALLS ANA SOCCER ON GREEN ONTE JEN
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A O SECCER EN ARKE ON A  A ORA WITH GRUANS ARNENTECTMENT IN THE ATEA
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF MEN OWAKING ON GROUND IN A E EDA
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,AWOMAKE A WHITE SHIRTS AS E FRINKE SARE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN IS SANDING ON TABLEO OVER  ASIDE
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONNE AND FRIE CUBENS
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,THE WOMIN TROIC HER CELL PONE WITH A TELESTE LA AGAINST IT
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,E ASIAN A RABBER NER SKITIN ON A BO
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A DIRCH ON WIEER I TAIS DOK OL A TRAIN OVER AA
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BOGY JAT AN ANTERE WAIN I A S
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY LOT OF CUNO BARTI LHIGHT STOR
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,PICE OF WHITE CRAFT COLERS A SITTING UNDER A BACK DILDING
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH A BLUE ROADING OF POLICES IN ITA
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,I PICTURES OF PENCES NEXT TO OOM AS ELEFPAN COOKIN  PI
