Index,Reference,Hypothesis
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS IN A LOK NEXT TO A PLIECE OF O
79,A MAN ON SNOW SKIS WITH HIS DOG,A DOGMAN OLKS NEXT TO THE DACKMONT OF PEOPLE
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON LA S ON TOP OF A SNOW COVERED SNOW NEAR A DOG
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,TEBA AND GIRAFFE AMOUNG OTHERLADIN ON E OEI RIOR
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,ANGIBA COSIN FOOTTANIN AN ALEANCING ANNA PARK
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,THE GIRAFFE EXTANDLOOKS BY THE WORD WOLE EAT BRELLA BRANCHES ON THE TLEAK
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING ON THE GRASS DE
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A DOG IRAFFE STRETCHED IN FRO ITS IDE ON EN FO TRE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A POPRE OF PALACE OF OAND  STREET IESET OF PALE NA PAN
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A KARI NEXT TO I ALD BUILDING IN ANAN OAN TOWN
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CASTLE IS SHOWN ON SURBA NEXT TO A GRILG
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD BLACK COW STANDS NEAR A GREEN AN OTHERD LARGE OLD DTYPE STRUCTUR
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,BIG BIG CLOCK TOWER TOWNN TRECE CITY OF MOTORTRAFFIC
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,ARA RIFOL SHART AN VELIA BELL AN ON OTER ON THE GROUND ROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALK NEXT TO WATER NEXT TO A BAR
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN IT A SHIRT OFF SITTING BY THE SPROONEX SUNNY ANSNOSUR
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN LEAYNING OER THE SPRIGHT LOOKING OE ATIN WATER
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN WITH A SIA NEXT TO A BODY OR WALKED OND
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,OON CAROL ONTETION WITH PODS ON  LOOKING ROFONT OF THE RIGHT
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD WITH PEIL CARS AND OT  POPE I WAL
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,GREEN WOMEN WALKING DIN THE STREET NEXT TO A RN AO IT BIKESON A TRAFFIC LIGHT
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,ASSROM INSIDE OF THE CAR ON PARSO  IN VAOL ESIDE OF THE VET
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,A MAN RIDING A SKATEBOARD TOWARDS THE TRAFFIC ON ITS BELIND ILPIN ON
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,MOSTOF A GROUP OF PEOPLE A CAPEN AROUND A TANLICH IN ONITDE
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,AOL TABLE CONCUNING CONTAINERS OF FOOD ON IT AND MANY PEOPLE WITH RAP PACKETS
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,VAXOPLE LINED UP AON OWALE PICNIC CA
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,PAPOF PERSON OTIN OMICICLE ON A WALL NEX
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP ON A SURFRS EATING TWO PACKIN COUCH ON A PITA
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,WITH A PATTY TOILET COUCHIN IL COS IN H MIRROR
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,BLACK AND GRAY CAT IS SITTING ON A TOILET INOLALIGHT
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITN ON EOUT IN A OILET A LANDOW ON THE BED COUNTERATING
109,A CAT SITS ON THE EDGE OF A TOILET,UNTA BAFFIC CAT IT ON ED OFA BOOK
110,A CAT IS LAYING ON A TOILET SEAT,A OX OF A CLOCK TAR TO BOWL ININ AS MANY SITS
111,A CAT SITS ON TOP OF A TOILET BOWL,A PUIC BLIT CATCHE TABE BOUNCH OP ITLITIN ON THE TABE
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A PERSON AX SEVAL SI COC ONA AA A WEN AIOAEI
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BACK OF A TOILE COTITH A WITE SICY IN CILON
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,SMALL CAT LSITS ONTOP AND WHITE TO LIT ON ITS SEA A GREEN BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING ON A BINKRO AT A O
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,N ENTOI SHOTS OF RODI IN AW COUTR
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,EITE KITCHEN IS SHOWN WITH A ICE CROWN  KITCHN
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,SIDEOLD CABMAT WITH A ARNILE KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK DISHWASHER AND MICROWAVE OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FLABOR ADING CABINETS EGS ON IT
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF RO SITS RONT OF THE COLOUT
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME PORKET A MAN TI HAT ON AND SOUT AND CARSOF 
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,ATING AND WOON SAN A REDIN A TABLE ITE WIT FRUIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,ABOW AS DECORANGE WIT AIN PRODESTS ON AITE
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,A I SCRENS AN A STIFF WHITE VASTAL AT A OL TABLE
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,THE LITTLE BOY IS HOLDERING ON TOKING ON AATE COUCH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A FAPPY GIRL IS HOLDING HER PIN A BOS AE SCRETCHES HER HAT
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,ON ANS ROT ONSANGE TAST ONS IN AN OMAST
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,AGIRL PAPI AN DOL AING A PI TOSH OF ITCAT
130,THE YOUNG GIRL IS BRUSHING HER HAIR,ANASOMAT IS BRUSHING O E CAND WITH A AD O FRISBEEEE
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,ASENMABAL SITTI ONATI HAS IS ID DOWNFASHE TOIL
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,ATIS A FIINCA I OME CONTRESON INJOY LOOKS ON ON AN I BATAR
133,A SET OF TWINS WHO ARE TAKING A BATH,A TURE OF TWO SIATUR TAKING A BAT ANI A ICPHON O
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A OL GIRL TAXTI ON GER SISSOR ON TIKINS IN A BALKPORD
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,A PROTEASO T SHOULDER COUCES IN A ECKN MALL OS INTO A PAMA
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,MAN AND A ICAOL RIDING A WAVE ON A SURFBOARDA
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A DOG SURFING DDOG RIDING ONWIN OCEAN
138,A MAN ON A SURF BOARD RIDES A WAVE,A GAV OND A MAN SURFBOARD RINES I ONWAT
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN ON ECRESSIFA WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN RIWS E SURF TOAR AOAT
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,TARTE NEXT TO TA OP DONTS AND A MICROWAVE CHAR
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,A STUFFED BEARWEARIN GLASS NEXT TO ELECTRONICT WONEON
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD, COMPUTER YELLOW ADRESS TAING ON OTRATANICAMAR OFA O
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,ASARE PARING ONE RISA OUTPANT
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEAR AKIN BOARDING A IPON T HAND OF MARKE
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED LANTS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING CONTNER IT SUB LANTS ARE SELL ITIR ONE AOFFE MAR
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A PAKANT ON A VIAPLE IN A ODIN CORNER
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE S HAS A PAIR OF WOODEN CHAIRS AN H FRONT OF TWO ITH ANOSE
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A ROOM WITH FANT AND LOD ONTITE SINES O
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE PREFLECTING A BEAR BREAKING T TA PA
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN STANSIS O HIS BUSHRES AT A BAW ENTE PARK
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A GRO OFOF MO O PART OF AN O ANDOR TE ANDI A BLACKTARY ATONAC
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,AT PIRES CAN FRIPL OPEN CARS AND A FURT CEILING
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,STATUES OF A ARTOCOCK ARS ARI AONA MANY STRANTS ARTS ON A POLE
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,A FI PLANNY AEIN AN DRINKING FORON A HOTORSOEBALL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A PERSON A HEAFUL PIZZASOL AISELF ON A DIC
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOE TOMERS TRY TO PAIN PROSESSION OF ON OO
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN BLURDIN A SOCCER BALL WITH A KRISHAD
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TEL PLAMETS ARE PLAYING DOING THE SOCCER OANER
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,TWO ET DEVL ETURE FLIS ON A RODIZE TAL CELL PHONE
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS DARTED EXTO A TRAFHOLIC CHECKIN PARIN S
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,ETILE DECAIR BUS SITTING ON A GREEN FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER BUS IS PARKED IN A LARGE BUILDING
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A STREETION OF BUSS OF BICYCLE PARKED NEXT TO MISAT
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESK WITH OLD TO COMPLEXRIN AND A CITY BAOTWAT
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,ONQASE IS A CLATROOM ONTPITTEN ANTRINAN TATIN N TAFFIC LATON
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,TALL ANDHEGITORS PARKD  THE CORIN ON A RAS STABLE
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A COPOF HODE SOT NEXT TO TOCLEE   ATIC A
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL TIER BOBBLES HEAD NEXT TO TWO COMPUTER MONITORS ON A DASS
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,ATETAR FILLED WITH VARIOUS WILDLIFE AND TREES IN TA BASKGRO
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,DRECKOS IAXES AR IN TE AT MES ROAD
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,PEOPLE OF PLALAC ANIMALS IN THE FIDDLED WITH TREES AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,A GROUP OF ZEDRA ARKAT INN A FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A A PISO OF OS IT A ITTE RUNNING AFTER A SOCCER ON A O
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,LECSON PLAY LAING ONTOAR CLASSIC ALL FIE OLDING O RUN
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,TWO GUY FEEDWITH ANA SOCCER ONAN REN SOCCERTHES
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A PLAANT IS ISON  IT A GIRL IN THE HARTTRATA IN T
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WEOMEN HOLNG UP ENLITANT LIDES AROUNDING NEXTE MOUNTIN
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WITE O ERI BATHROOMON A CATDOR ON
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,YOUNG WOMAN HOLDING A PLA WEDENICLE SITTING AROUND
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN POLTS HER PHONE IN FRONT OF A FENCE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,AN ELLIWOMAN AOE AAN ON BA TATAPE IT A ATO ASN AYSTAN CESTALS
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,SI LIT IS HOLDING FOR A A SPANARO
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WI WALL AS A MOTE TAING ITO THEDOOR
187,A BATHROOM WITH BLUE AND WHITE WALLS,A CORNER KIAN COUNTAIN IN A CLOVER ON A FLOOR
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,ADONAT PARFITLIKE WILS AN A NICSPONTOR TORE
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,TOTE WHITE BATHROOM SINK SITTING UNDER A BATHROOM WIN
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BADIT AI AN OPEN SALL DOOREST
191,A PICTURE FOR RENTALS WITH TWO WOMEN WALKING UP TO THEM,A PICTURE OF TASTLES WIT TWO WOMEN TALKING OX OBOUON THE TREET
192,BEACH GOERS SET UP UMBRELLAS NEXT TO RENTAL SIGNS WHILE A COP WATCHES,ROBAS NEXT TO HUNCES ON IN E IE WALK TROUG A CITY
193,A GROUP OF PEOPLE HANDING OUT WITH LAWN CHAIRS UNDER TWO COLORFUL UMBRELLAS,A GROUP OF PEEPLE ANTING OWITH A BOUT STREET
