Index,Reference,Hypothesis
54,A TRAIN ON TOP OF AN OVERPASS BRIDGE SET OF TRAIN TRACKS WITH FIELDS ON BOTH SIDE,A TRAIN ON TOP OF AN OVERPASS WITH SET OF TRAIN TRACKS ITH FIELD ON BOTH PI
55,TRAIN MOVING ALONG RAISED TRACKS WITH MOUNTAIN IN BACKGROUND,TRAIN MOVING ALONG RAYO TRACKS WITH MOUNTAIN IN THE BACKGROUND
56,A TEDDY BEAR SITTING IN FRONT OF A PILE OF BOXES,TWOS TEDDY BEARS ARE SITTING IN FRONT OF A PILEIT BOXET
57,A TEDDY BEAR NEXT TO FOUR BOXES ON THE FLOOR,A TANDY BEARNEGE TO FOUR BOXES ON THE FLOOR
58,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MANY BOXES,A TEDDY BEAR SITTING ON THE GROUND IN FRONT OF MEG BOXIT
59,A TEDDY BEAR IS SITTING IN FRONT A GROUP OF BOXES,A TEDDY BEAR SITTING IN FRONT OF A GROUP OF BOXES
60,A BIG TEDDY BEAR SITTING NEXT TO SOME BOXES,A APOF TEDDY BEAR SITTING NEXT TO SOME BOXES
61,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE,A SEAGULL STANDS ON THE BEACH IN FRONT OF A WAVE
62,A SEAGULL STANDING NEAR THE OCEAN ON THE SAND,A SEAGUSH LAYING NER ON THE OPAN ON A SAND
63,A SEAGULL STANDING ON THE SAND NEAR THE WATER,A SEAGULL STANDING ON THE SAND NEAR THE WATER
64,THE BIG BIRD IS STANDING ON THE BEACH BY THE WATER,THE BIG BIRD WHO IS STANDING ON THE BEACH BY THE
65,A SEAGULL STANDING ON THE SAND OF A BEACH,A SEA GULL STANDING ON THE SAND OF THE BEACH
66,A BUS FULL OF HAPPY TOURISTS DRIVES DOWN THE STREET,THE BUS OF A TAFFI TOR DRIVES DOWN A STREET
67,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP FLOOR ON ROAD,DOUBLE DECKER BUS WITH PEOPLE ON THE TOP WOOR ON ROAD
68,A DOUBLE DECKER BUS WITH PEOPLE WAVING FROM THE TOP,A DOUBLE DENKER BUS WITH PEOPLE WAITING TO PUBLIC STOP
69,A DOUBLE DECKER BUS DRIVING DOWN A STREET,A DOUBLE DECKER BUS DRIVING DOWN THE STREET
70,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP,RED DOUBLE DECKER BUS WITH PEOPLE STANDING ON TOP
71,A MAN LEANING HIS MOUTH DOWN TO A PLATE THAT HAS A SANDWICH ON IT AND A BLUE WATER BOTTLE BEHIND IT,A MAN LEADING HIS MOUTE GUNOOK PLATES AN ASOND   A BLUE WATE DONOM
72,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS,A MAN TAKING A BITE OF A SANDWICH WITHOUT USING HIS HANDS
73,A MAN EATING A SANDWICH OFF OF A WHITE PLATE,A MAN EATING A SANDWICH OFF OF A WHITE CLATE
74,A SMILING GUY STICKING HIS FACE NEAR A BIG SANDWICH,A SMILING GUY TAKING A PAKE NEAR A BIG SANDWICH
75,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES,WITHOUT USING HANDS A MAN TRIES TO BITE A PAIR OF SANDWICHES
76,A HUSKY STANDS BY AS A SKIER STANDS THERE,A HUSKEY STANS BY A A SKIER INAN AFA
77,A PERSON ON SOME SKIS AND A DOG IN THE SNOW,A PERSON ON SOME TREES AND A DOG IN THE SNOW
78,A MAN ON SKIS WITH A DOG NEXT TO HIM,A MAN ON SKIS WITH A DOG NEXT TO HIM
79,A MAN ON SNOW SKIS WITH HIS DOG,A MAN ON SNOW IN A GROUP OF POL
80,A PERSON RIDING SKIS ON TOP OF A SNOW COVERED SLOPE NEAR A DOG,A PERSON RIDING KIS ON TOP OF A SNOW COVERED SLOPE NEAR A BON
81,A GIRAFFE REACHING UP TO SOME TREE BRANCHES,A GIRAFFE EATING HUCH TO SOE TREE BRONORS
82,A GIRAFFE STANDING UNDER A LEAF FILLED TREE,A GIRAFFE STANDING UNDER SOME LEAF COSE N TREES
83,THE GIRAFFE EXTENDS UPWARD WHILE EATING FROM THE BRANCHES OF A TREE,THE GIRAFFE EXPLAIN A WORD WHILE LEANING FROM THE BRANCHES OF A TREE
84,A GIRAFFE THAT IS STANDING IN THE GRASS,A GIRAFFE THAT IS STANDING IN THE GRASS
85,A TALL GIRAFFE STRETCHES TO REACH HIGH LEAVES ON A TREE,A TALL GIRAFFE STRETCHED TO REACH ESE LEADS ON THE TREE
86,THE PALACE OF WESTMINSTER FEATURING ELIZABETH TOWER THAT HOLDS BIG BEN,A PALEC OF WESTETN CUR FITURING ELIZIBETE TOWER ALTOS T BIG ABANDOND
87,A BRIDGE NEXT TO A TALL BUILDING AND THE BIG BEN TOWER,A BRIDGE NEXT TO A TALL BUILDING AND BIG REN TOWER
88,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE,A CASTLE IS SHOWN ON THE WATER NEXT TO A BRIDGE
89,AN OLD CLOCK TOWER STANDS NEAR A BRIDGE AND OTHER LARGE OLD MEDIEVAL TYPE STRUCTURES,AN OLD CLOCK TOWER STANDS NEAR A TREE AND OTHER LARGE OLD LEZIBO TYPE STRUCTURE
90,THE BIG BEN CLOCK TOWER TOWERING OVER THE CITY OF LONDON,A BIG BIG CLOCK TOWER TOWERING OVER THE CITY OF LONDON
91,MAN RELAXING NEAR A TRAIL CLOSED SIGN ON THE GROUND,FAN RELAXING WIT PAIR OF PLOSED SIGN ON THE GROUND
92,A MAN SITTING ON A WALL NEXT TO WATER NEXT TO A BARRIER,A MAN SITTING ON A WALL NEXT TO THE WATER NEXT TO A BAG
93,A MAN WITH HIS SHIRT OFF SITTING BY THE SHORELINE SUNNING HIMSELF,A MAN WITH HIS SHIRT UP SITTING BY THE SHORELINE TANDING ON THE GROUND
94,A SIGN LAYING ON A LUSH GREEN FIELD NEAR A BODY OF WATER,A SIGN RAYD ON A LESH GREEN FIELD WITH A BODY OF WITE
95,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER,A MAN WHO IS SITTING DOWN NEXT TO A BODY OF WATER
96,A PHOTO TAKEN FROM A CAR LOOKING AT A SKATEBOARDER ON THE SIDE OF THE ROAD,A PHOTO PAKIN ENT FROM A CAR LOOKING AT AS SKATEBOARDER ON THE SIDE OF THE ROAD
97,A ROAD FILLED WITH CARS IN A DESERT,A ROAD FILLED WITH CARS AND A DESER
98,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS,A MAN WALKING DOWN A STREET NEXT TO A ROAD FILLED WITH CARS
99,VIEW FROM INSIDE OF A CAR OF CARS ON ROAD AND A MAN ON THE SIDE OF THE ROAD,VEIFROM INSIDE OF A CAR WITH CARS AND ARDANMAN ON THE SIDE OF THE ROAD
100,MAN RIDING A SKATE BOARD TOWARDS THE TRAFFIC ON A TWO LANE ROADWAY,MAN RIDING A SKATEBOARD TOWARDS THE TRAFFIC ON A TWO LANED ROADWAY
101,A GROUP OF PEOPLE GATHERED AROUND A TABLE FILLED WITH FOOD,A GROUP OF PEOPLE GATHERED AROUND A TABLE FULLD OF FOOD
102,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT,A LONG TABLE WITH MANY CONTAINERS OF FOOD ON IT AND MANY PEOPLE AROUND IT
103,PEOPLE ARE LINED UP ALONG A LONG PICNIC TABLE,PEOPLE LINED AP ALONG A LONG PICNIC TABLE
104,GATHERING OF PEOPLE DISHING OUT FOOD SET ON A LONG TABLE WITH CHECKERED TABLECLOTH,GATHERING OF PEOPLE FISHING OUT FOOD SET ON A LONG TABLE WITH PETCHER TATE ON WLOTE
105,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR PICINIC,A GROUP OF PEOPLE EATING FOOD AT AN OUTDOOR EQUICMENT
106,A CAT LAYING ON A TOILET SEAT WITH ITS PAWS INSIDE,A CAT LAYING ON A TOILET SINT WITH A CLOG INSIDE
107,A BLACK AND GRAY CAT IS SITTING ON A TOILET,A BLACK AND GRAY CAT IS SITTING ON A TOILET
108,A CAT SITTING ON THE EDGE OF THE TOILET LOOKING TOWARD THE OPEN BATHROOM DOOR,A CAT SITTING IN THE OF THE TOILET LOSTENED TOWARDS THE OPEN BATHROOM DOOR
109,A CAT SITS ON THE EDGE OF A TOILET,A CAT SITS ON THE EDGE OF A TOILET
110,A CAT IS LAYING ON A TOILET SEAT,THE CAT IS LAYING ON TA TOILET SOAT
111,A CAT SITS ON TOP OF A TOILET BOWL,A CAT SITS ON TOP OF A TOILET CANIRAL
112,A SMALL CAT SITS PERCHED ON THE BACK OF A TOILET,A SMALL CAT IS PERCHED ON THE BACK OF A TOILET
113,A CAT SITTING ON THE BACK OF A TOILET BOWL WITH NO TANK,A CAT SITTING IN THE BACK OF A CARLETBOWL WITH NO PINK
114,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISSING ITS SEAT IN A BATHROOM,A SMALL CAT SITS ON TOP OF A WHITE TOILET MISING ITS SINT IN A BATHROOM
115,A CAT SITTING ON A TOILET IN A BATHROOM,A CAT SITTING ON A TOILET IN A BATHROOM
116,AN ANGLED SHOT OF A FULLY STOCKED KITCHEN WITH WOODEN CABINETS,AN ANGLED SHOCK OF HOISTBALL KITCHEN ITH AN WOODEN CABINETS
117,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS,AN OPEN KITCHEN IS SHOWN WITH LIGHT BROWN CABINETS
118,SOME WOOD CABINETS IN A LARGE HOME KITCHEN,IK WOOD CABINETS IN A LARGE CLAM KITCHEN
119,A KITCHEN WITH A SINK DISHWASHER AND MICROWAVE OVEE,A KITCHEN SINK DISHWASHER AND MUCROWODE OVEN
120,A KITCHEN FILLED WITH WOODEN CABINETS AND A MICROWAVE OVEN,A KITCHEN FILLED WITH WOODEN CABINELS AND A MECROWAVE OVEN
121,A BUNCH OF FRUIT SITS IN FRONT OF A PORTRAIT,A BUNCH OF FRUIT SITS IN FRONT OF A BORK TABLE
122,SOME ART WORK WITH A MAN WITH A HAT ON AND SOME FRUIT IN A BOWL,SOME ARTWORK WITH A VAN WITH A HAT ON AND SOME FRUIT IN A BOW
123,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT,A PAINTING OF A MAN SMILING BEHIND A TABLE WITH FRUIT
124,A PAINTING OF A BOWL OF FRUIT SITTING IN FRONT OF ANOTHER PAINTING,A PANTE OF A BOWL OF FRUIT WIT A CONSOLT AT A MOTORSTANTAB
125,THIS IS A STILL LIFE OF FRUIT AND AN OLD MAN,THIS IS A STIL LITE OF FRUIT AND AN OLD MAN
126,A LITTLE GIRL IS HOLDING ON TO A HAIR BRUSH,A LITTLE GIRL IS HOLDING ONTO HER TOW BRUSH
127,A BABY GIRL IS HOLDING A PINK BRUSH AS SHE SCRATCHES HER HEAD,A BABY GIRL IS HOLDING A PINK BRUSH ASSHE SCRATCHES HER HAT
128,A YOUNG GIRL COMBING HER HAIR WITH A PINK COMB,A YOUNG GIRL CUMBING HER TAIR WITH A TENNIS COMB
129,A GIRL GRABS HER HAIR AND HOLDS ONTO HER HAIRBRUSH,A GIRL GLASSS ER HER AND HOLDS ONTO HEIN HEIR MOUTH
130,THE YOUNG GIRL IS BRUSHING HER HAIR,THE YOUNG GIRL IS BRUSHING HER HAIR
131,TWO BABIES SITTING ON THEIR POTTIES IN THE BATHROOM,TWO LADIES SITTING ON THEIR PATTY IN A BATHROOM
132,TWO NAKED BABIES ON TRAINING TOILETS IN A BATHROOM,TWO NAKED BABIES ON SDRINGING TOILETS IN A BATHROOM
133,A SET OF TWINS WHO ARE TAKING A BATH,A PIT OF TOYES WHO ARE TECKING A BATHR
134,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM,A COUPLE OF LITTLE GIRLS SITTING NEXT TO EACH OTHER IN A BATHROOM
135,TWO CHILDREN ARE PRACTICING USING THE POTTY NEXT TO EACH OTHER,TWO CHILDREN ARE PRACTICING LIKING THE TOY NEXT TO EACH OTHER
136,A MAN IN A WET SUIT RIDING A WAVE ON A SURF BOARD,A MAN IN A SUIT GUIDING THE WAVE ON A SURFBOARD
137,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE,THERE IS A MALE SURFER THAT IS RIDING IN THE WAVE
138,A MAN ON A SURF BOARD RIDES A WAVE,A MAN ON A SURFBOARD RIDES A WAVE
139,A SURFER IN THE OCEAN ON THE CREST OF A WAVE,A SURFER IN THE OCEAN ON THE CREST OF A WAVE
140,A MAN THAT IS ON A SURFBOARD IN THE WATER,A MAN THAT IS ON A SURFBOARD IN THE WATER
141,A TEDDY BEAR SITS BY A KEYBOARDS AND MICROPHONE,A TEDDY BEAR SITS BY A KEYBOARDS IN A MICROPHONE
142,STUFFED BEAR WEARING GLASSES WITH ELECTRONIC AUDIO EQUIPMENT,STUFFED BEAR WEARING BLACK ISIS ELECTRONIC OTOG AN HIT
143,A TEDDY BEAR THAT IS DRESS IN GLASSES AND IS LISTENING TO AN IPOD,A TEDDY BEAR HAS HA DRESSED IN GLASSES IN A ONTIN A HARMO
144,A VERY CUTE TEDDY BEAR WITH GLASSES AND SOME ITEMS,A VERY CUTE PETTY FAR E GRASS OR DRINKING ITEMS
145,A STUFFED BEAR A KEYBOARD AN IPOD AND MICROPHONE,A STUFFED BEAR A KEYBOARD AN IPOG AND A MICROPHOVE
146,A DINNER TABLE WITH FOUR CHAIRS TWO POTTED PLANTS A FIREPLACE,A DINNER TABLE WITH FLOOR CHAIRS A TWO POTTED PATS AND A FIREPLACE
147,A DINING ROOM WITH SOME PLANTS ARE SEEN,A DINING ROOM WITH SOME PLANTS ARE SEATED
148,A FIREPLACE AND DINING TABLE IN A DINING ROOM,A FIREPLACE AND DINEG TABLE IN A DINING ROOM
149,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS,A WOODEN TABLE WITH FOUR WOODEN CHAIRS IN FRONT OF TWO WINDOWS
150,A ROOM WITH PLANTS ON LITTLE TABLES BY THE WINDOWS,A ROOM WITH PLATS AND A LITTLE TABLE BYD THE WINDOW
151,A STATUE DEPICTING A BEAR BREAKING INTO A CAR,A STATUE DEPICTING A BEAR BREAKING INTO A CAR
152,A MAN POSES WITH A PICTURE OF A BEAR AND A CAR,A MAN POSES WITH A PICTURE OF A BURLER AND A CAR
153,A STATUE OF A BEAR ON A CAR USED AS A WARNING ABOUT THE BEARS,A SITU LOOKS AT A BEAR ON A PARAGUSE IS A RUNMIN ABOUT TA
154,YES BEARS CAN RIP OPEN CARS AND HURT THE OCCUPANTS,YS BEARS KEN RIP OPEN CARS AND HERKTY OBLEPHANTS
155,A STATUE OF A LARGE BROWN BEAR TEARING OFF A CARS DOOR,A STATUE OF A LARGE BROWN BIRD WARYING OFF A CAR DOOR
156,TWO MEN JUMPING UP TO HEAD A SOCCER BALL,TWOTH MEN JUMPING UP TO HIT A SOCCER BALL
157,A CLOSE UP OF TWO PEOPLE PLAYING SOCCER,A CLOSE UP OF TWO PEOPLE PLAYING A SOCER WIT BALL
158,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL,SOCCER PLAYERS TRY TO GAIN POSSESSION OF THE BALL
159,A MAN HITTING A SOCCER BALL WITH HIS HEAD,A MAN HITTING A SOCCER BALL WITH HIS HAIR
160,TWO OPPONENTS ARE PLAYING DURING A SOCCOR GAME,TWOA PONIS ARE PLAYING DURING A SOCCER DAM NAT
161,WE SEE A DOUBLE DECKER BUS WIT A COMPARTMENT IN THE SIDE,VIEWTO DOUBLE DECKER BUS WITH A COMPARTMENT IN THE SIDEOF I
162,A DOUBLEDECKER BUS TURNED IN TO A TRAVELING SHOWCASE FOR A UNIVERSITY,A DOUBLE DECKER BUS TURNED IN TO TRAVELING FOATCASE FOR A UNIVORSATY A
163,A DOUBLE DECKER BUS SITTING ON A GREEN FIELD,A DOUBLE DECKER BUS SITTING ON A RAINY FIELD
164,A DOUBLEDECKER BUS IS PARKED IN A LARGE FIELD,A DOUBLE DECKER BUS IS PARKED IN A LARGE FIELD
165,A NORTHUMBRIA BUS IS PARKED IN A FIELD,A MARSONGRYUT BUS IS PARKED IN A FIELD
166,A DESK WITH TWO COMPUTER SCREENS AND A CECIL COOPER BOBBLE HEAD,A DESK FILLED WITH TWO COMPUTER SCREENS AND A CESAL PUPER BOTTLE HEAD
167,A CLOSE OF A BOBBLE HEAD DOLL WITH A COMPUTER IN THE BACKGROUND,A CLOSE OF A BABLES HEAD DOG WITH A COMPUTER IN THE BACKGROUND
168,A BOBBLE HEAD BASEBALL FIGURINE ON A DESK,A GLOB IND HEAD DIS PASSHED I ERINS ON A DESK
169,A BOBBLE HEAD IS SHOWN NEXT TO COMPUTER SCREENS,A BOXIC HOD IS SHOWN NEXT TO COMPUTER SCREENS
170,A BASEBALL PLAYER BOBBLE HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK,A BASEBALL PLAYER BOBBLED HEAD NEXT TO TWO COMPUTER MONITORS ON A DESK
171,A FIELD WITH VARIOUS WILDLIFE AND TREES IN THE BACKGROUND,A FIELD WITH VARIOUS WILDLIFES AND TREES IN THE BACKGROUND
172,ZEBRAS AND WORT HOGS LIVING TOGETHER ON THE PLAINS,ZEBRAS AND WACK CORS LANDING TOGETHER IN THE FIELD
173,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES,A GROUP OF ZEBRAS IN A FIELD BY SOME TREES
174,MANY ANIMALS IN A FIELD WITH TREES AND BUSHES IN THE BACKGROUND,MANY ANIMALS IN HA FIELD WITH TREES AND BUSHES IN THE BACKGROUND
175,THE GROUP OF ZEBRAS ARE IN THE FIELD,THE GROUP OF ZEBRAS ARE IN THE FIELD
176,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL,A GROUP OF WOMEN RUNNING AFTER A SOCCER BALL
177,GIRLS FACE TO A SOCCER BALL DURING A GAME,A GIRL PLAS TO A SOCCER BALL DURING A GAME
178,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD,YOUNG FEMALES PLAYING SOCCER ON A GREEN SOCCER FIELD
179,A SOCCER GAME WHERE A GIRL IN WHITE IS DRIBBLING AHEAD OF THE GIRL IN BLUE,A SOCCER GAME FOR A GIRL IN WHITE IS NIBGLING A HEAD OF THE GIRL IN BLUE
180,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD,A GROUP OF WOMEN PLAYING A GAME OF SOCCER ON FIELD
181,A WOMAN IN WHITE SHIRT HOLDING UP A CELLPHONE,A WOMAN IN WHITE SHIRT HOLDING UP A CELL PHONE
182,A WOMAN HOLDING A HELLO KITTY PHONE ON HER HANDS,A WOMAN HOLDING A HELLO KITTY PHONE IN HER HAND
183,A WOMAN HOLDS UP HER PHONE IN FRONT OF HER FACE,A WOMAN HOLDS HER PHONE IN FRONT OF HER VESE
184,A WOMAN CHECKING HER CELL PHONE WITH A HELLO KITTY CASE,A WOMAN TESTING HER CELL PHONE WITH A HELLO KITTYN AIR
185,THE ASIAN GIRL IS HOLDING HER MISS KITTY PHONE,THE ASIAN GIRL IS HOLDING HER NEX KITTY PHONE
186,A BATHROOM WITH BLUE WALLS AND WHITE TILES,A BATHROOM WITH BLUE WALLS AND WHITE TILE
187,A BATHROOM WITH BLUE AND WHITE WALLS,A BATHROOM WITH BLUE AND WHITE WALLS
188,AN EMPTY BATHROOM WITH BLUE WALLS ON THE LIGHTS ON,AN EMPTY BATHROOM WITH BLUE WALLS AND THE LIGHTS ON T
189,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM WINDOW,A WHITE BATHROOM SINK SITTING UNDER A BATHROOM LINK
190,A SMALL BATHROOM WITH AN OPEN DESIGN CONCEPT,A SMALL BATHROOM WITH AN OLPEN SIGN ON TE SELL
